"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05203","hsa05203","Viral carcinogenesis",181,0.358464574795286,1.84099885294985,2.26072604439201e-06,6.92604251781917e-05,5.43006925495115e-05,4480,"tags=46%, list=27%, signal=34%","572/5902/5366/7337/3265/3716/728340/1654/8367/9114/983/7534/8841/1027/3105/1029/3845/5291/8343/2957/5925/4067/9093/440689/64764/9134/991/2960/1739/5610/5922/7532/5934/5829/7531/5567/5879/468/3106/55697/8345/10971/5315/8366/7188/1111/4893/1108/8360/6776/3190/6502/8361/8349/7157/85477/1642/3572/8368/4790/7874/6774/6777/3018/8379/3134/5566/51564/6850/8346/1960/2934/8294/90993/3665/841/894/8970/3718/3017/8364/28973/7186"
"hsa04613","hsa04613","Neutrophil extracellular trap formation",155,0.365946038536403,1.86486920736403,3.00666801595646e-06,8.44372601147771e-05,6.61994449127255e-05,3775,"tags=37%, list=22%, signal=29%","1991/566/4353/8332/3014/8331/3012/1535/8354/1511/820/55766/85235/8338/8969/8367/6885/8841/5291/8343/3674/1182/317772/3683/5604/3690/440689/1184/1536/8352/55506/5879/10533/8345/177/8366/8329/8360/79792/2209/7416/8361/8349/5605/8368/10105/7450/4790/5331/6403/3018/8968/51564/6850/8346/4689/293/5332"
"hsa05415","hsa05415","Diabetic cardiomyopathy",174,0.35433557892012,1.82570892191229,4.71120685695851e-06,0.000122128977753463,9.57500340968895e-05,3892,"tags=43%, list=23%, signal=33%","4706/9882/6517/1535/1350/1345/7046/374291/54539/1329/4694/7381/27089/4715/514/125965/4707/539/4716/5166/1340/1327/4708/4726/1376/4731/1537/7386/4713/5499/5291/5501/4722/4728/5160/6389/5165/4696/513/4725/4711/4700/1536/29796/5879/4723/7048/1349/177/6513/4704/4695/7137/51079/440567/7416/3643/4719/10105/4790/5331/4724/517/2673/1509/4701/4318/4689/293/5332/5162/7043/1337/948"
"hsa05010","hsa05010","Alzheimer disease",322,0.290925085472968,1.619994707741,6.60517738409076e-06,0.000158996055602756,0.000124654099504269,4028,"tags=36%, list=24%, signal=28%","81027/4706/572/5705/6868/147700/1350/1345/57181/3799/374291/3265/5685/11047/54539/1329/4694/7381/27089/4715/514/5719/7979/125965/4707/539/4716/1340/4035/1327/4708/4726/5710/5694/4731/1537/7277/26100/7386/4713/5691/3845/3709/5291/5715/5684/1147/4722/5532/9821/5289/5604/1649/5692/4728/29985/324/6389/102/57142/4696/513/5610/808/4725/4711/10383/4700/1536/29796/5689/4723/468/1499/1349/177/4893/9451/4704/8323/775/4695/7494/23385/51079/440567/7416/3643/4719/1460/5605/10105/6263/4790/5331/90550/4724/5702/1452/517/54205/5530/351/4701/81029/55102/293/5695/4891/5332/5686/1337/30849/4702/5704/824/5534"
"hsa04120","hsa04120","Ubiquitin mediated proteolysis",136,0.366941785103579,1.81494415137095,2.87407790074319e-05,0.000645709501700303,0.000506241089885291,3053,"tags=34%, list=18%, signal=28%","10273/997/25906/92912/9320/672/55294/4214/7324/7337/4591/25898/8945/6233/51366/9886/23221/7311/4734/9690/8451/55236/1643/991/83737/27339/23291/9354/8065/6923/27338/8450/329/246184/140739/22954/51529/8697/868/7323/6502/57448/64326/10075/1642/29882"
"hsa05212","hsa05212","Pancreatic cancer",72,0.444507413509633,1.98333716513241,3.64253728630583e-05,0.000767209415928165,0.000601497933462344,2252,"tags=33%, list=13%, signal=29%","9459/572/1869/675/7046/4616/3716/51426/10912/7422/1029/6198/3845/1870/5291/6772/5925/1147/5604/1643/598/5337/5879/7048"
"hsa04110","hsa04110","Cell cycle",153,0.351121518875936,1.79168870713043,3.95724143896063e-05,0.000784464920546902,0.000615026378439083,3524,"tags=39%, list=21%, signal=31%","1032/25906/701/1869/5525/9232/4616/5885/7272/983/10735/7534/10912/1027/1029/81620/1870/157570/5516/23244/5925/5347/902/57082/7465/4174/9319/9134/991/5591/9126/7532/1022/5934/27127/10459/4999/7531/23063/699/10971/246184/10274/23047/1111/51529/8697/9088/6502/7157/25836/29882/545/1871/8556/5529/8379/4173/51343/4998"
"hsa05220","hsa05220","Chronic myeloid leukemia",73,0.442871776152143,1.96251300643246,6.005162512405e-05,0.00112429987037805,0.000881459526674652,3600,"tags=42%, list=21%, signal=34%","572/5781/1869/7046/3265/4616/6655/51426/2122/10912/1027/1029/3845/1870/5291/6654/5925/1147/5604/1643/598/7048/4893/6776/7157/5605/4790/1871/6777/1399/1398"
"hsa04144","hsa04144","Endocytosis",232,0.292016545865666,1.54727847080959,0.00012500179966358,0.00221713718350666,0.00173825217260713,3846,"tags=35%, list=23%, signal=28%","9135/8027/387680/1211/9829/7037/128866/7852/5869/23325/7046/3799/3265/2060/11267/1175/440073/408/829/11031/10564/116988/10094/163/1212/253725/27243/10254/3105/9765/10565/51028/9101/138429/4734/10015/10552/830/9815/10617/9525/91782/58533/8411/60682/5868/100287171/83737/5584/5337/81873/10097/382/9559/3303/7048/3106/378/29934/2261/50807/868/8218/51534/55616/3310/55737/80223/23527/9798/2869/23111/7879/3134/51160/137492/30011/9266/79643/8723/9744/409"
"hsa04137","hsa04137","Mitophagy - animal",70,0.416466862869627,1.84069923563306,0.000336741069993879,0.00567408702939687,0.00444852676676125,3535,"tags=41%, list=21%, signal=33%","3091/664/8878/1869/54543/3265/51024/6233/23786/3845/7311/9101/10133/55669/598/468/64786/8887/4893/9451/29110/7157/1460/10241/55288/9958/10370/7879/665"
"hsa03050","hsa03050","Proteasome",44,0.487703661889047,1.97047215716208,0.00038182763483812,0.00612742442573555,0.00480394668392823,1525,"tags=34%, list=9%, signal=31%","5705/5721/5685/11047/5719/7979/5710/5694/5696/5691/51371/5715/5699/5684/5692"
"hsa03082","hsa03082","ATP-dependent chromatin remodeling",106,0.359656532370528,1.68931211536881,0.000701203427475167,0.0107411615935969,0.0084211512103477,3173,"tags=36%, list=19%, signal=29%","29994/8332/3014/8331/3012/84295/55766/85235/8338/8969/10856/9643/196528/6595/55929/11177/51773/26122/317772/9274/54107/6599/29844/64769/55506/6602/6597/86/8329/1108/10445/9275/54617/10933/54108/10847/29117/10263"
"hsa04020","hsa04020","Calcium signaling pathway",170,-0.369364575049177,-1.57516810110162,0.000891024636776418,0.0130554479388545,0.0102355690540449,4675,"tags=38%, list=28%, signal=28%","2904/5027/5021/4773/51196/2065/340156/3270/292/5137/91807/93129/185/53373/3274/5733/6262/815/5336/3706/5159/8911/2906/56848/113/6543/5533/777/553/7419/774/2064/4915/491/814/2324/115/5026/154/2247/4846/818/163688/5335/23236/116443/5156/57105/57118/5731/3708/3082/84876/1131/10800/146/6869/80271/2264/817/2776/6547/4638/5155/6915"
"hsa05230","hsa05230","Central carbon metabolism in cancer",57,0.403459121283824,1.71636776630808,0.00111756587700427,0.0150716899584911,0.0118163179121701,3209,"tags=35%, list=19%, signal=28%","3091/3815/3099/3939/3265/6510/3417/3845/5291/5604/5160/5214/2744/5315/6513/4893/2261/7157/5605/5163"
"hsa03040","hsa03040","Spliceosome",127,0.330981136718216,1.61870123270206,0.00111807789009578,0.0150716899584911,0.0118163179121701,3692,"tags=40%, list=22%, signal=32%","1665/6636/10084/51690/57461/6632/9128/10465/23658/51729/9092/6627/10907/10189/51645/4809/10915/56949/10992/6633/6625/57819/11338/10285/6635/6628/55660/26121/27339/83443/3303/6429/29896/57187/10772/3190/23451/3310/6100/9343/51362/27316/6626/11325/22827/5093/1655/10291/3192/9716/988"
"hsa03018","hsa03018","RNA degradation",69,0.389180729184639,1.71158678263443,0.00118110121632313,0.0153088888423421,0.0120022836152674,4010,"tags=45%, list=24%, signal=34%","51690/170506/22894/26986/23658/2026/56915/1656/246175/5073/22803/23517/131870/57819/7832/115752/219988/5214/23019/54464/54512/23016/11340/2023/9337/87178/8761/5393/84186/10140/25804"
"hsa04977","hsa04977","Vitamin digestion and absorption",15,-0.685510576649697,-1.81846038560246,0.0012853055600545,0.0160425175458654,0.012577454018467,1305,"tags=33%, list=8%, signal=31%","113235/335/25974/10560/8884"
"hsa03420","hsa03420","Nucleotide excision repair",60,0.410802845738096,1.75198995310586,0.00135545920067036,0.0163139196652111,0.0127902353145962,5081,"tags=53%, list=30%, signal=37%","56655/5438/728340/5981/5441/7508/2073/5435/902/8451/5434/1643/5887/54107/1022/2067/5431/8450/5985/5439/1642/6119/5427/5425/5983/2068/1161/2071/5426/6117/246721/5432"
"hsa05210","hsa05210","Colorectal cancer",80,0.371367444641606,1.68411160215033,0.00156853880181642,0.0182275026280046,0.0142904987025742,3068,"tags=35%, list=18%, signal=29%","572/5366/7046/3265/27113/4616/6655/51426/10912/26060/6198/3845/5291/2353/6654/83439/5604/1643/324/4436/2956/5879/7048/1499/4893/6932/7157/5605"
"hsa05022","hsa05022","Pathways of neurodegeneration - multiple diseases",402,0.237206124003572,1.34446413586691,0.00165188800565487,0.0185562085968564,0.0145482066462938,3309,"tags=27%, list=20%, signal=23%","81027/4706/572/5705/57679/8878/147700/1350/1345/10121/3799/374291/3265/5685/11047/54539/1329/4694/7381/27089/4715/514/5719/7979/125965/4707/539/4716/1340/203228/1327/6233/4708/4726/5710/5694/4731/1537/7277/26100/7386/4713/5691/3845/3709/7311/7133/5715/5684/4722/5532/9821/5289/5604/1649/9973/5692/4728/9217/324/10133/6389/10452/55669/598/4696/5868/513/3092/808/4725/4711/6647/10383/51164/4700/1536/29796/5879/5689/27429/4723/468/1499/1349/177/4893/11315/9451/4704/8323/775/4695/7494/51079/440567/7416/29110/25981/4719/1460/5605/10105/6263/4790/5331/90550/4724/5702/1452"
"hsa04917","hsa04917","Prolactin signaling pathway",55,0.41931677502956,1.76735548699343,0.00178777526038303,0.0194348471854542,0.0152370658864564,3645,"tags=36%, list=22%, signal=29%","3265/6655/8835/3659/3717/3845/5291/2353/6654/6772/5604/1154/4893/122809/6776/5605/4790/6774/6777/9655"
"hsa04260","hsa04260","Cardiac muscle contraction",59,0.392776140368979,1.69035207933847,0.00286304819950076,0.0301514763509923,0.023638983489299,2845,"tags=37%, list=17%, signal=31%","444/1350/1345/7171/482/1329/7381/4635/27089/125965/1340/10479/1327/1537/7386/7170/29796/1349/23439/775/7137/440567"
"hsa04141","hsa04141","Protein processing in endoplasmic reticulum",156,0.287254508651844,1.46814563980387,0.00370247662225283,0.0378101400514911,0.0296434332435554,3459,"tags=33%, list=21%, signal=26%","10273/10484/821/3998/10134/51035/9601/10960/23480/3320/80267/29927/811/23645/55768/23640/1649/30001/3300/5887/10961/84061/6748/80700/81567/10802/54431/3303/468/201595/23190/9871/7095/9451/7494/7323/11231/10294/3326/22872/10952/27248/10483/23471/3310/6745/10427/6746/573/267/7326"
"hsa04145","hsa04145","Phagosome",129,0.313648342860174,1.53295393932105,0.00391261465550021,0.038780915850105,0.0304045287470759,2318,"tags=26%, list=14%, signal=22%","4353/81027/11151/83547/7037/1535/7057/3688/821/5869/1781/9114/23480/29927/3105/7277/4360/8992/4074/811/9554/5289/3690/8411/5868/10383/1536/3920/3685/5879/1520/3106/3115"
"hsa00020","hsa00020","Citrate cycle (TCA cycle)",28,0.503882267446928,1.77406758422447,0.00407979270344207,0.0392825754588565,0.0307978336410213,2720,"tags=43%, list=16%, signal=36%","47/8801/48/8802/3417/5091/1737/8803/5160/6389/4191/1431"
"hsa04115","hsa04115","p53 signaling pathway",70,0.360247762367371,1.59222219088226,0.00516602985507392,0.0483597794766642,0.0379144296381156,4135,"tags=41%, list=25%, signal=31%","9538/5366/7057/27113/4616/25898/983/10912/1029/10572/9134/1643/598/55367/92344/1111/84883/27244/64326/900/7157/545/64393/54205/8493/472/901/841/894"
"hsa01524","hsa01524","Platinum drug resistance",64,0.371907621012548,1.60157310550848,0.00539866725396386,0.049171644988806,0.0385509382857732,2334,"tags=23%, list=14%, signal=20%","572/5980/5366/672/9446/27113/7153/1029/5291/598/4436/2067/2956/4259/329"
"hsa03013","hsa03013","Nucleocytoplasmic transport",102,0.328368712642269,1.55206094321907,0.00612885068552106,0.0543532284479104,0.0426133385613791,4385,"tags=44%, list=26%, signal=33%","7514/10527/79228/10250/65110/3840/3839/3843/55916/10526/10189/23225/2733/3836/9972/23279/5411/5903/23039/65109/9818/51068/57187/7175/10762/26019/4928/23165/3842/11269/55308/10073/11097/10482/59343/11260/55161/3838/25909/5905/79711/8480/8021/57122/23636"
"hsa05221","hsa05221","Acute myeloid leukemia",64,0.367127945399947,1.58099003734399,0.00656243913590429,0.0561222813708948,0.0440002893146794,3400,"tags=38%, list=20%, signal=30%","4353/3815/572/3265/6655/6198/3845/5291/6654/1147/83439/5604/4893/1053/6776/3728/2209/6932/1978/5605/4790/6774/1436/6777"
"hsa05223","hsa05223","Non-small cell lung cancer",67,0.363295606860699,1.57820316405708,0.00666139838230205,0.0561222813708948,0.0440002893146794,1687,"tags=25%, list=10%, signal=23%","572/1869/3799/3265/4616/6655/51426/10912/1029/3845/1870/5291/6654/5925/6256/5604/1643"
"hsa00920","hsa00920","Sulfur metabolism",10,0.678661533512114,1.75703956532257,0.00728327320298638,0.0598649529123514,0.0469345718600663,3207,"tags=70%, list=19%, signal=57%","8991/58472/54928/7263/9061/9060/4357"
"hsa00051","hsa00051","Fructose and mannose metabolism",28,0.480050241956781,1.69015984104726,0.00787406046506588,0.0627681996353524,0.0492107390550475,3336,"tags=36%, list=20%, signal=29%","7264/3099/5210/5372/5214/230/29926/5373/26007/5209"
"hsa05213","hsa05213","Endometrial cancer",53,0.382294129178683,1.6059840829386,0.00801244064846776,0.0627681996353524,0.0492107390550475,3068,"tags=34%, list=18%, signal=28%","572/3265/4616/6655/51426/10912/3845/5291/6654/83439/5604/1643/324/1499/4893/6932/7157/5605"
"hsa05034","hsa05034","Alcoholism",142,0.292929485203195,1.44725822011267,0.00819525455179676,0.0627681996353524,0.0492107390550475,3709,"tags=34%, list=22%, signal=27%","2354/8332/3014/8331/3012/8354/55766/3265/85235/8338/6655/8969/8367/8841/5499/3845/5501/6654/8343/317772/5604/440689/64764/2778/808/8352/5567/55506/2783/468/8345/8366/2770/4893/4128/8329/8360/8361/8349/8368/2791/3018/116444/8968/5566/51564/84254/8346"
"hsa01210","hsa01210","2-Oxocarboxylic acid metabolism",27,0.475873223615003,1.64805054994727,0.00953766757749604,0.069873782035134,0.0547815689233754,1648,"tags=30%, list=10%, signal=27%","55526/1629/586/48/3417/2806/1737/5160"
"hsa00520","hsa00520","Amino sugar and nucleotide sugar metabolism",45,0.402338080765173,1.63084148529397,0.00949468803795662,0.069873782035134,0.0547815689233754,4909,"tags=51%, list=29%, signal=36%","7264/3099/5372/10007/1727/51167/7360/2584/132789/29926/55276/5373/80896/7358/5238/2673/80146/2762/3101/2582/2592/51005/51706"
"hsa04660","hsa04660","T cell receptor signaling pathway",100,0.309649937440363,1.45691203703442,0.00990293068317821,0.0710061200049161,0.0556693303802403,1485,"tags=21%, list=9%, signal=19%","5781/84433/5525/3265/7409/6655/5788/10451/7006/6885/5588/3845/5291/5516/2353/6654/1147/5520/28227/5532/5604"
"hsa05216","hsa05216","Thyroid cancer",35,0.431165615014513,1.62205339267037,0.0111544862659276,0.0719322061935689,0.0563953888945363,3068,"tags=51%, list=18%, signal=42%","10342/3265/4616/51426/10912/8031/3845/7170/6256/83439/5604/1643/1499/4893/7175/6932/7157/5605"
"hsa02010","hsa02010","ABC transporters",39,-0.470871623071484,-1.58705054884482,0.0112933472375691,0.0719322061935689,0.0563953888945363,3548,"tags=46%, list=21%, signal=37%","85320/1244/10058/23456/5243/9429/340273/10057/21/10351/64240/10349/215/8647/24/23460/10060/6890"
"hsa04920","hsa04920","Adipocytokine signaling pathway",59,0.360499081938125,1.55144447465997,0.0113127802025494,0.0719322061935689,0.0563953888945363,1428,"tags=24%, list=8%, signal=22%","2182/5781/51094/5564/6517/5443/3953/5588/23305/3717/79602/7133/1147/6256"
"hsa01200","hsa01200","Carbon metabolism",95,0.315947183319771,1.47936463018203,0.0110334165570712,0.0719322061935689,0.0563953888945363,2412,"tags=31%, list=14%, signal=26%","3099/25796/8801/48/5634/83440/2026/8802/3417/5095/5091/2806/26227/1737/8803/6888/5230/1892/5160/6389/7086/5214/230/35/6120/2746/84532/5315/4191"
"hsa04114","hsa04114","Oocyte meiosis",115,0.287186398632419,1.39290452804798,0.0107813879786673,0.0719322061935689,0.0563953888945363,3549,"tags=37%, list=21%, signal=29%","25906/9748/6197/5525/9232/983/8945/7534/441272/5499/3709/5516/5501/5347/5532/5604/6790/9134/991/9126/7532/808/27127/10459/23291/7531/5567/699/10971/246184/51529/8697/441273/9088/442590/29882/286151/5529/8379/64506/5566/5530"
"hsa05132","hsa05132","Salmonella infection",233,0.243690450802184,1.30023648137306,0.0103115664721021,0.0719322061935689,0.0563953888945363,2153,"tags=20%, list=13%, signal=17%","81027/5420/9648/147700/10787/83547/27072/5869/64746/10121/3799/3840/3265/3839/1781/10094/5788/10640/6885/64601/3320/10006/6188/7277/29108/29109/4074/5291/2353/3836/1147/10552/83439/5289/5604/26263/3576/5286/9475/5868/10383/51164/81873/10097/5879/382"
"hsa04740","hsa04740","Olfactory transduction",51,-0.444324148919493,-1.57452470892461,0.0118340581356099,0.0738532887351949,0.0579015320085395,5918,"tags=55%, list=35%, signal=36%","157/2774/121275/79541/2788/51764/57101/340980/81697/5137/5997/815/343172/441933/26539/6543/392391/343171/1258/390054/818/128368/163688/123041/817/81472/6547/392390"
"hsa05211","hsa05211","Renal cell carcinoma",63,0.35298371652824,1.51365270952205,0.0122336249371831,0.0749587564332854,0.0587682269709656,2695,"tags=30%, list=16%, signal=25%","2034/3091/572/5781/3265/6655/54583/7422/3845/5291/6654/5604/6923/5879/5908/6513/4893/5062/5058"
"hsa03030","hsa03030","DNA replication",35,0.421842048727697,1.58697795576011,0.0153511052959898,0.0907600435920803,0.0711565545575891,4098,"tags=46%, list=24%, signal=35%","6742/56655/84153/5981/4174/23649/54107/5422/5985/1763/6119/4173/5427/5425/79621/5983"
"hsa05161","hsa05161","Hepatitis B",140,0.271204602317161,1.33609628957998,0.0151698001050139,0.0907600435920803,0.0711565545575891,4197,"tags=34%, list=25%, signal=26%","572/1869/4214/7046/3265/3716/6655/1654/6885/7534/3717/3845/1870/5291/2353/6654/6772/5925/1147/5604/3576/64764/9134/1643/2185/7048/468/10971/4893/6776/29110/7157/1642/5605/4790/1871/6774/6777/54205/332/4318/1960/7043/90993/3665/841/3654/23118"
"hsa01250","hsa01250","Biosynthesis of nucleotide sugars",34,0.426442365334375,1.5990093646584,0.0169076382817564,0.0977798930310631,0.0766601691419549,4759,"tags=47%, list=28%, signal=34%","7264/3099/5372/7360/2584/29926/55276/5373/7358/5238/2673/80146/2762/3101/2582/2592"
"hsa04974","hsa04974","Protein digestion and absorption",68,-0.402386387809475,-1.52322114759299,0.0171187349816995,0.0977798930310631,0.0766601691419549,4254,"tags=43%, list=25%, signal=32%","1280/1288/5222/478/1299/1284/7373/340024/23428/1305/6543/1293/1307/81578/1310/9056/1360/6520/3784/63036/6550/1306/51032/1303/1282/255631/117247/5547/6547"
"hsa00071","hsa00071","Fatty acid degradation",37,0.390078350204844,1.50337508578682,0.0180087358888229,0.101149066575555,0.0793016264577991,2976,"tags=38%, list=18%, signal=31%","2182/10455/34/23305/1376/1632/1892/223/35/2180/30/2181/36/23205"
"hsa04662","hsa04662","B cell receptor signaling pathway",77,0.330955786872665,1.47737493279898,0.0188931967165255,0.104377168745395,0.0818324827583763,4191,"tags=36%, list=25%, signal=27%","84433/3265/118788/7409/6655/10451/11027/3845/5291/2353/6654/4067/1147/5532/5604/695/5879/4893/5605/4790/2213/4793/5530/6850/11025/10892/5534/25780"
"hsa03440","hsa03440","Homologous recombination",40,0.392496609912815,1.54155279667748,0.0235622426862919,0.126039298179053,0.0988157546242149,4896,"tags=50%, list=29%, signal=36%","6742/672/675/7979/84142/79184/29086/4683/146956/580/7516/6119/11073/472/5425/5889/8438/79728/7517/6117"
"hsa04210","hsa04210","Apoptosis",126,0.27853261380606,1.36406662397766,0.0235535391257452,0.126039298179053,0.0988157546242149,4150,"tags=32%, list=25%, signal=24%","572/4170/5366/3265/27113/4616/10912/3563/7277/3845/3709/5291/2353/1147/5604/1649/598/4000/55367/1439/1520/27429/468/329/10038/4001/4893/9451/7157/5605/4790/1514/54205/1509/332/472/824/1676/841/4914"
"hsa04971","hsa04971","Gastric acid secretion",59,-0.398734132039175,-1.46238877954429,0.0243863461440433,0.128409353914728,0.100673896088073,4388,"tags=39%, list=26%, signal=29%","111/340156/91807/478/6548/3274/815/2771/113/60/7430/115/3784/818/163688/23236/112/495/3708/1131/817/2776/4638"
"hsa04216","hsa04216","Ferroptosis",39,0.384349389786899,1.50328631039467,0.0253840087479724,0.131606322277949,0.103180343250868,3003,"tags=36%, list=18%, signal=30%","2182/7037/8031/23305/2879/1536/2180/10533/2512/112483/2181/2729/30061/7157"
"hsa03020","hsa03020","RNA polymerase",34,0.411576273257644,1.54326673123612,0.0267157229722628,0.133400700157177,0.104587148959711,2180,"tags=32%, list=13%, signal=28%","84265/55703/5438/5441/30834/10623/5435/51728/5434/171568/5431"
"hsa05033","hsa05033","Nicotine addiction",16,-0.5689813807612,-1.52382628569686,0.0273134964713507,0.133400700157177,0.104587148959711,5110,"tags=62%, list=30%, signal=44%","773/2562/2904/2890/2906/774/1137/2570/116443/57030"
