"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-168255","R-HSA-168255","Influenza Infection",153,0.59014967594554,2.93996558095277,1e-10,3.69230769230769e-09,2.51551956815115e-09,3197,"tags=60%, list=19%, signal=49%","7514/1211/51121/821/6230/3840/3839/6224/5438/6193/6166/6206/6217/6234/6161/3843/9349/5441/6143/6134/6231/6210/6232/3320/6164/6233/6188/23225/11224/6176/6202/6192/4736/9636/6142/6229/6144/6189/7311/6158/6175/6203/811/3921/6132/3836/6181/5435/6209/6160/6137/6125/9972/5434/6135/23279/25873/6169/6170/6157/6223/6227/5610/6141/6122/6124/6205/5903/6128/6152/6191/5431/6168/3303/6194/9818/6133/6136/6159/23521/6208/7175/10762/4928/23165/6207/6154/6138/6222/5439/6167/2926"
"R-HSA-168273","R-HSA-168273","Influenza Viral RNA Transcription and Replication",133,0.596074761651328,2.93708992507771,1e-10,3.69230769230769e-09,2.51551956815115e-09,3197,"tags=62%, list=19%, signal=50%","51121/6230/6224/5438/6193/6166/6206/6217/6234/6161/3843/9349/5441/6143/6134/6231/6210/6232/3320/6164/6233/6188/23225/11224/6176/6202/6192/4736/6142/6229/6144/6189/7311/6158/6175/6203/3921/6132/6181/5435/6209/6160/6137/6125/9972/5434/6135/23279/25873/6169/6170/6157/6223/6227/6141/6122/6124/6205/5903/6128/6152/6191/5431/6168/6194/9818/6133/6136/6159/23521/6208/7175/10762/4928/23165/6207/6154/6138/6222/5439/6167/2926"
"R-HSA-927802","R-HSA-927802","Nonsense-Mediated Decay (NMD)",113,0.601025959103952,2.88321701054463,1e-10,3.69230769230769e-09,2.51551956815115e-09,3125,"tags=64%, list=19%, signal=52%","55629/51121/6230/65110/6224/6193/6166/6206/26986/6217/6234/6161/9349/6143/6134/6231/6210/6232/6164/6233/6188/11224/6176/6202/6192/4736/6142/6229/6144/6189/7311/6158/6175/6203/2107/3921/6132/6181/6209/6160/5520/6137/6125/6135/25873/6169/6170/6157/6223/6227/6141/6122/6124/6205/6128/6152/6191/6168/6194/65109/6133/6136/6159/23521/6208/26019/6207/6154/6138/6222/2935/6167"
"R-HSA-975957","R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",113,0.601025959103952,2.88321701054463,1e-10,3.69230769230769e-09,2.51551956815115e-09,3125,"tags=64%, list=19%, signal=52%","55629/51121/6230/65110/6224/6193/6166/6206/26986/6217/6234/6161/9349/6143/6134/6231/6210/6232/6164/6233/6188/11224/6176/6202/6192/4736/6142/6229/6144/6189/7311/6158/6175/6203/2107/3921/6132/6181/6209/6160/5520/6137/6125/6135/25873/6169/6170/6157/6223/6227/6141/6122/6124/6205/6128/6152/6191/6168/6194/65109/6133/6136/6159/23521/6208/26019/6207/6154/6138/6222/2935/6167"
"R-HSA-1799339","R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane",110,0.606142877307223,2.87023301883449,1e-10,3.69230769230769e-09,2.51551956815115e-09,3221,"tags=68%, list=19%, signal=56%","51121/6230/6224/6193/6166/6206/6217/6234/6161/9349/90701/6143/6134/6231/6210/23480/6232/6164/6233/6188/29927/11224/6176/6202/6192/4736/6142/6229/6144/6189/7311/6158/6175/6203/3921/6132/6181/6209/6160/6137/6125/6135/25873/6169/6730/6170/6157/6223/6227/6141/6122/6124/6205/6748/6128/6152/6191/6168/60559/6194/6133/6136/6731/6159/23521/6208/6207/6154/10952/6138/6222/23471/6167/6745/9789"
"R-HSA-8868773","R-HSA-8868773","rRNA processing in the nucleus and cytosol",189,0.527055569339426,2.71527949080995,1e-10,3.69230769230769e-09,2.51551956815115e-09,3748,"tags=59%, list=22%, signal=47%","10969/9188/51121/6230/57418/6224/6193/22894/6166/6206/6217/6234/6161/9349/6143/54913/6134/6231/6210/6232/56915/6164/6233/6188/27042/11224/4809/6176/10885/27292/6202/6192/4736/6142/55272/23160/27341/6229/6144/2091/6189/10528/7311/115939/6158/6175/6203/3921/81875/22803/23517/51504/6132/6181/6209/6160/6137/23481/6125/92856/55505/6135/25873/6169/6170/6157/6223/6227/55127/6141/6122/6124/6205/6128/6152/6191/51077/6168/6194/6133/6136/54433/8568/6159/23521/6208/11056/27043/54512/90459/6207/81887/6154/23016/11340/6138/9790/6222/9277/6167/79707/8780/4691/8602/55131/117246/51096/28987/5393/6147/6156/23246"
"R-HSA-6791226","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol",179,0.532057483558793,2.71381049280317,1e-10,3.69230769230769e-09,2.51551956815115e-09,3748,"tags=60%, list=22%, signal=47%","10969/9188/51121/6230/57418/6224/6193/22894/6166/6206/6217/6234/6161/9349/6143/54913/6134/6231/6210/6232/56915/6164/6233/6188/27042/11224/4809/6176/10885/6202/6192/4736/6142/55272/23160/27341/6229/6144/2091/6189/10528/7311/6158/6175/6203/3921/81875/22803/23517/6132/6181/6209/6160/6137/23481/6125/92856/6135/25873/6169/6170/6157/6223/6227/55127/6141/6122/6124/6205/6128/6152/6191/51077/6168/6194/6133/6136/8568/6159/23521/6208/11056/27043/54512/90459/6207/81887/6154/23016/11340/6138/9790/6222/9277/6167/79707/8780/4691/8602/55131/117246/51096/28987/5393/6147/6156/23246"
"R-HSA-9711097","R-HSA-9711097","Cellular response to starvation",150,0.54226721428962,2.70375597643811,1e-10,3.69230769230769e-09,2.51551956815115e-09,3125,"tags=56%, list=19%, signal=46%","51121/6230/64223/6224/55004/6193/6166/6206/6217/6234/6161/9349/9114/6143/6134/6231/6210/6232/6164/6233/6188/11224/6176/6202/6192/4736/6142/6229/6144/8992/6189/7311/6158/6175/6203/1968/3921/6132/440275/6181/6209/6160/6137/6125/1649/54468/6135/25873/6169/6170/6157/6223/6227/6141/6122/6124/6205/6128/389541/8649/6152/6191/6168/468/6194/6133/6136/55364/6159/23521/6208/526/58528/6207/6154/27244/96459/10670/28956/6138/6222/10542/154743/6167"
"R-HSA-9010553","R-HSA-9010553","Regulation of expression of SLITs and ROBOs",162,0.533261503770924,2.67828834951692,1e-10,3.69230769230769e-09,2.51551956815115e-09,3022,"tags=54%, list=18%, signal=44%","5705/5721/51121/23032/6230/65110/5685/6224/6193/6166/6206/26986/5719/6217/6234/7979/6161/9349/6143/6134/6231/6210/6232/6164/6233/6188/11224/6176/5710/6202/5694/6192/5696/4736/6142/5691/6229/6144/6189/7311/6158/6175/6203/2107/5715/3921/5699/6132/6181/5684/6209/6160/6137/6125/6091/5692/6135/25873/6169/6170/6157/6223/6227/6141/6122/6124/6205/6923/6128/6152/5689/6191/6168/6194/65109/6133/6136/6159/23521/6208/26019/6207/6154/5711/6138/6222/2935"
"R-HSA-72312","R-HSA-72312","rRNA processing",199,0.510998351959245,2.64210787904336,1e-10,3.69230769230769e-09,2.51551956815115e-09,3748,"tags=57%, list=22%, signal=45%","10969/9188/51121/6230/57418/6224/6193/22894/6166/6206/6217/6234/6161/9349/6143/54913/6134/6231/6210/6232/56915/6164/6233/6188/27042/11224/4809/6176/10885/27292/6202/6192/4736/6142/55272/23160/27341/130916/6229/6144/2091/6189/10528/7311/115939/6158/6175/6203/3921/81875/22803/23517/51504/6132/6181/6209/6160/6137/23481/6125/92856/55505/6135/25873/6169/6170/6157/6223/6227/55127/6141/6122/6124/6205/60528/6128/6152/6191/51077/6168/6194/6133/6136/54433/8568/6159/23521/6208/11056/27043/54512/90459/6207/81887/6154/23016/11340/6138/9790/6222/9277/6167/79707/8780/4691/8602/55131/117246/51096/28987/5393/6147/6156/23246"
"R-HSA-376176","R-HSA-376176","Signaling by ROBO receptors",197,0.507038241484669,2.62190419581477,1e-10,3.69230769230769e-09,2.51551956815115e-09,3022,"tags=50%, list=18%, signal=42%","10487/5705/5721/51121/23032/6230/7852/65110/5685/6224/6655/6193/6166/6206/26986/5719/6217/6234/23122/7979/6161/9349/6143/6134/6231/6210/6232/6164/6233/6188/11224/6176/5710/6202/5694/6192/5696/4736/6142/5691/6229/6144/6189/7311/6158/6175/6203/2107/5715/3921/5699/6654/6132/6181/5684/6209/6160/6137/6125/5532/6091/5692/6135/25873/6169/6170/6157/6223/6227/6141/6122/6124/5576/6205/6923/6128/5567/5879/6152/5689/6191/6168/6194/65109/6133/6136/6159/23521/6208/5062/26019/4690/5058/6207/6154/5711/6138/6222/2935"
"R-HSA-71291","R-HSA-71291","Metabolism of amino acids and derivatives",315,0.438463184983157,2.38115862827773,1e-10,3.69230769230769e-09,2.51551956815115e-09,3226,"tags=43%, list=19%, signal=35%","55256/4706/55526/58472/5705/1629/586/5721/51121/549/6230/51520/4947/1615/2954/5685/2184/6224/6193/6166/6206/5719/6217/6234/7979/6161/10165/9349/6143/6134/6231/6210/6232/10955/8050/3735/6164/6233/6188/11224/6176/5710/6202/5694/6192/5696/4736/2806/6142/5832/5691/6229/6144/26227/6189/7311/6158/6175/6203/57515/5715/3921/1737/64087/1728/5699/6132/6181/5684/7263/8659/6209/6160/6137/7296/6125/5692/6135/4548/51582/25873/6169/1892/5160/6170/8942/6157/6223/58478/6227/6141/6122/6124/6205/4946/223/2744/6128/191/6152/5689/6191/2746/6168/6194/3376/138199/23446/6133/6136/4552/1152/23464/6159/23521/6208/5827/4942/6207/6154/5711/36/6138/9061/6222/89874/27034/57494/593/57407/9060/6167/1491/4357/10157"
"R-HSA-8953854","R-HSA-8953854","Metabolism of RNA",653,0.389484780397909,2.28290209117547,1e-10,3.69230769230769e-09,2.51551956815115e-09,3693,"tags=42%, list=22%, signal=34%","1665/10969/7514/6636/5705/10084/9188/55629/79670/79622/10785/5721/51121/51690/79228/54517/6230/84248/10250/57461/65110/10643/5685/6632/57418/3315/6224/8270/5438/6193/23318/22894/6166/6206/26986/9128/5719/6217/6234/7979/10767/6161/9349/5441/10465/23658/51729/9092/6143/54913/6134/6231/1977/6210/6232/3188/116461/7534/96764/6627/10907/10189/56915/6164/6233/6188/55749/1656/27042/54482/51645/23225/11224/2733/4809/60487/339487/6176/5710/10885/27292/6202/5694/6192/5696/4736/56949/6142/55272/23160/27341/348180/5691/130916/246175/6229/10992/6144/2091/6189/10528/7311/7536/115939/6158/6175/6203/2107/5715/3921/5073/9295/81875/5699/22803/23517/51504/6132/6181/5435/5684/6209/6633/6160/5520/6137/23481/6625/6125/902/11066/9972/57819/11338/92856/5434/54888/5692/55505/6135/23279/25873/6169/51637/51605/6170/93587/80324/6157/6223/8487/10285/80746/6227/219988/55127/6635/6141/6122/6628/6124/55660/26121/1022/6205/27339/5903/23019/9589/83443/60528/6128/55644/25929/54464/6152/115708/57721/5689/6191/51077/5431/6168/3303/29894/51095/6194/65109/9818/6133/6429/6136/3185/57187/54433/8568/6159/53981/23521/6208/7175/11056/10762/26019/10419/1975/6418/4928/27043/54512/90459/10212/23165/10772/6207/10236/3842/81887/54920/3190/6154/3187/23016/5711/11340/6138/9790/6222/79691/2935/23451/5439/9277/6936/9343/6167/9337/51362/79707/27316/6626/11325/8780/10940/79171/5702/10073/51585/10081/11097/8233/4691/51367/10482/22827/54901/8602/11260/5093/1655/55131/117246/10291/23398/81890/3192/9716/51096/28987/1479/5393/988/6147"
"R-HSA-72766","R-HSA-72766","Translation",287,0.413687098077093,2.22825055785041,1e-10,3.69230769230769e-09,2.51551956815115e-09,3022,"tags=43%, list=18%, signal=35%","833/4677/51121/8661/65993/219927/6230/64960/51520/1615/8662/6224/6193/6166/6206/65003/26986/6217/6234/6150/27335/6161/9349/90701/6143/6134/6231/1977/6210/23480/51073/6232/3735/7458/54998/6164/6233/6188/57129/29927/11224/6176/1936/6202/55052/6192/4736/116541/6142/6229/6144/6189/7311/6158/6175/6203/64975/2107/1968/3921/51504/6132/6181/6209/6160/6137/6125/219402/8890/6135/25873/6169/6730/64432/6170/8666/6157/128308/6223/6227/1933/6141/6122/6124/9553/6205/6748/79587/3396/10573/6128/85476/51264/90480/6152/6191/51258/6168/8668/60559/6194/3376/23107/6133/6136/8664/122704/6731/6159/23521/6208/64928/1975/6207/92935/6154/10952/6138/6222/1978/23471/2935"
"R-HSA-2262752","R-HSA-2262752","Cellular responses to stress",725,0.356845880000228,2.11794810253997,1e-10,3.69230769230769e-09,2.51551956815115e-09,3135,"tags=34%, list=19%, signal=29%","3043/1032/2034/3091/3040/81027/25906/7514/5705/8878/3014/8331/9530/5721/51121/3012/6197/1869/1535/8354/1350/1345/6230/2289/64223/3039/7324/7001/10121/192670/91582/55766/3009/5685/6782/1329/3008/3007/8338/3397/6224/829/55004/10587/6193/1781/22894/6166/6206/5719/3006/6217/6234/7979/6161/8367/9349/9114/6143/9529/6134/6231/1340/6210/8945/6232/96764/54583/3320/1327/7422/8841/56915/6164/1027/6233/6188/3417/23225/11224/10728/1029/6176/7290/5710/6202/5694/6192/5696/4736/6142/7277/5691/6229/6144/8992/571/6189/7311/1870/6158/6175/6203/1968/5715/811/3921/5073/2353/1728/5699/10128/8343/6132/440275/5925/6834/6181/5684/23645/6209/6160/6888/6137/830/7296/6125/6256/9972/1649/9973/54468/5692/4189/6135/23279/25873/6169/3576/30001/64764/23411/6170/9134/6157/6223/23512/7086/6227/84987/6141/57805/6122/4000/2887/6124/318/6205/6647/5903/10383/51164/25942/6923/6128/1536/7531/8352/26523/389541/8649/6152/27338/5689/6191/6168/3303/65057/468/6194/9818/1349/6133/6015/8345/6136/246184/8366/4001/55364/4800/6159/2729/23521/6208/7175/10762/4683/51529/4928/84733/9451/1200/54512/8360/526/58528/8697/7494/23165/6207/7323/6154/9570/23016/27244/96459/5711/10294/3326/22872/6502/2146/8361/645/11340/10670/8349/28956/6138/10049/6222/27102/7157/3310/10542/29882/1460/4801/8368/154743/9612/545/6045/6167/4790/6745"
"R-HSA-8953897","R-HSA-8953897","Cellular responses to stimuli",728,0.352040870203062,2.08293711467717,1e-10,3.69230769230769e-09,2.51551956815115e-09,3135,"tags=34%, list=19%, signal=29%","3043/1032/2034/3091/3040/81027/25906/7514/5705/8878/3014/8331/9530/5721/51121/3012/6197/1869/1535/8354/1350/1345/6230/2289/64223/3039/7324/7001/10121/192670/91582/55766/3009/5685/6782/1329/3008/3007/8338/3397/6224/829/55004/10587/6193/1781/22894/6166/6206/5719/3006/6217/6234/7979/6161/8367/9349/9114/6143/9529/6134/6231/1340/6210/8945/6232/96764/54583/3320/1327/7422/8841/56915/6164/1027/6233/6188/3417/23225/11224/10728/1029/6176/7290/5710/6202/5694/6192/5696/4736/6142/7277/5691/6229/6144/8992/571/6189/7311/1870/6158/6175/6203/1968/5715/811/3921/5073/2353/1728/5699/10128/8343/6132/440275/5925/6834/6181/5684/23645/6209/6160/6888/6137/830/7296/6125/6256/9972/1649/9973/54468/5692/4189/6135/23279/25873/6169/3576/30001/64764/23411/6170/9134/6157/6223/23512/7086/6227/84987/6141/57805/6122/4000/2887/6124/318/6205/6647/5903/10383/51164/25942/6923/6128/1536/7531/8352/26523/389541/8649/6152/27338/5689/6191/6168/3303/65057/468/6194/9818/1349/6133/6015/8345/6136/246184/8366/4001/55364/4800/6159/2729/23521/6208/7175/10762/4683/51529/4928/84733/9451/1200/54512/8360/526/58528/8697/7494/23165/6207/7323/6154/9570/23016/27244/96459/5711/10294/3326/22872/6502/2146/8361/645/11340/10670/8349/28956/6138/10049/6222/27102/7157/3310/10542/29882/1460/4801/8368/154743/9612/545/6045/6167/4790/6745"
"R-HSA-68886","R-HSA-68886","M Phase",393,0.371500105553444,2.07005703152411,1e-10,3.69230769230769e-09,2.51551956815115e-09,3074,"tags=35%, list=18%, signal=29%","81027/25906/7514/5705/701/3014/8331/79019/5721/3012/3796/9738/8354/128866/9662/5525/7324/10051/8636/22995/10121/55766/5685/8338/9232/1062/1781/5885/5719/121441/23122/6249/7979/8367/983/10735/6232/8615/3320/27243/22994/5577/10142/9793/6233/23225/140609/5710/80152/5694/5696/7277/5691/7311/5516/5501/5715/5699/8343/10733/80184/23244/10776/5925/5684/5347/22919/5520/57082/9972/9493/5692/91782/653784/23279/7443/27229/8548/55143/991/10726/9126/2029/4000/7532/1063/80097/25936/5903/10383/81565/7531/8352/10426/23063/91687/27338/5689/699/79003/54908/10592/9818/8345/246184/10274/8366/4001/23047/55125/7175/10762/6418/51529/9702/4928/8360/23175/80776/8697/23165/151246/81930/3842/64105/5711/8361/8349/9814/7112/79441/25836/29882/1460/1060/8368"
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic",533,0.359146030137672,2.06466806012063,1e-10,3.69230769230769e-09,2.51551956815115e-09,4210,"tags=42%, list=25%, signal=33%","1032/81027/25906/7514/5705/701/3014/8331/79019/5721/3012/1869/3796/9738/8354/128866/9662/56655/5525/7324/10051/4659/8636/22995/10121/55766/5685/8338/9232/1062/1781/5885/5719/121441/23122/6249/7979/5981/8367/4149/983/10735/8945/6232/8615/3320/27243/1859/22994/5577/7153/10142/1027/9793/6233/23225/140609/1029/5710/80152/3717/5694/5696/7083/7277/5691/81620/7311/1870/157570/5516/5501/5715/5699/8343/10733/80184/23244/10776/5925/4067/5684/5347/22919/5520/28227/902/57082/9972/7465/4174/9493/5692/91782/653784/23279/7443/6790/27229/8548/9134/23649/55143/991/10133/10726/9126/54107/2029/4000/7532/1022/51451/5934/1063/80097/63943/25936/5903/23291/10383/4999/81565/7531/8352/10426/23063/3161/91687/27338/5689/699/79003/54908/10592/9818/8345/5422/5985/1763/246184/10274/8366/4001/23047/55125/7175/10762/6418/51529/9702/4928/8360/23175/80776/8697/23165/151246/81930/3842/64105/5711/9088/3326/6502/8361/286826/8349/9814/7112/79441/22822/7157/25836/29882/1460/1060/8368/11130/1871/9798/8556/5702/5529/387893/11097/3018/6119/54892/8379/4173/51343/7283/8968/4998/5566/332/79959/5427/55166/4605/8346/29781/5695/9918/79643/6683/5686/6500/55722/5425/8294/5704/10112/23399/25909/5983/5716/8358/894/140735/51659/1028/5905/8970"
