ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:1903039	positive regulation of leukocyte cell-cell adhesion	32/707	275/18903	1.3405356352621e-08	5.49490306183909e-06	4.83530741408016e-06	LGALS9/CR1/CCDC88B/RHOH/SPTA1/FCHO1/ZMIZ1/TNFRSF14/RAG1/VAV1/PTPN6/PTPN22/LGALS1/ITGB2/MYB/CCR7/PTPRC/AIF1/BTN2A2/IL7/PCK1/ADAM8/CD70/ALOX5/VSIR/ADA/TNFSF14/IL1B/HAVCR2/CD4/ZBTB16/TNFSF4	32
BP	GO:0046651	lymphocyte proliferation	34/707	305/18903	1.40654515234789e-08	5.49490306183909e-06	4.83530741408016e-06	LGALS9/ARG1/CR1/CCDC88B/IKZF3/GPNMB/SPTA1/BCL2/EMP2/TNFRSF1B/TNFRSF14/PTPN6/PTPN22/P2RX7/SLC11A1/GAPT/IL20RB/FCGR2B/PTPRC/SFTPD/AIF1/BTN2A2/IL7/FCGR3A/TNFSF18/CD70/VSIR/ADA/CD300A/TNFSF14/IL1B/HAVCR2/LGALS9B/TNFSF4	34
BP	GO:0045785	positive regulation of cell adhesion	45/707	484/18903	1.98446765578537e-08	6.91243445144005e-06	6.08268156439589e-06	LGALS9/MYADM/CR1/CSF1/CCDC88B/RHOH/FUT1/GCNT2/SPTA1/APOA1/TGM2/FCHO1/EMP2/ZMIZ1/TNFRSF14/PREX1/RAG1/VAV1/PTPN6/PTPN22/LGALS1/CDK6/ITGB2/MYB/CCR7/PTPRC/AIF1/BTN2A2/IL7/PCK1/TNFSF18/ADAM8/CD70/ALOX5/VSIR/ADA/TNFSF14/APBB1IP/IL1B/HAVCR2/CD4/TNFRSF18/EGFL6/ZBTB16/TNFSF4	45
BP	GO:0050870	positive regulation of T cell activation	30/707	251/18903	2.06429356484984e-08	6.91243445144005e-06	6.08268156439589e-06	LGALS9/CR1/CCDC88B/RHOH/SPTA1/FCHO1/ZMIZ1/TNFRSF14/RAG1/VAV1/PTPN6/PTPN22/LGALS1/MYB/CCR7/PTPRC/AIF1/BTN2A2/IL7/PCK1/ADAM8/CD70/VSIR/ADA/TNFSF14/IL1B/HAVCR2/CD4/ZBTB16/TNFSF4	30
BP	GO:0050670	regulation of lymphocyte proliferation	29/707	239/18903	2.53453037608334e-08	7.7605507294158e-06	6.8289918961246e-06	LGALS9/ARG1/CR1/CCDC88B/IKZF3/GPNMB/SPTA1/BCL2/TNFRSF1B/TNFRSF14/PTPN6/PTPN22/IL20RB/FCGR2B/PTPRC/SFTPD/AIF1/BTN2A2/IL7/FCGR3A/TNFSF18/CD70/VSIR/ADA/CD300A/IL1B/HAVCR2/LGALS9B/TNFSF4	29
BP	GO:0002695	negative regulation of leukocyte activation	26/707	198/18903	2.64865212608048e-08	7.7605507294158e-06	6.8289918961246e-06	LGALS9/ARG1/CR1/SPI1/GPNMB/TNFRSF14/PTPN6/PTPN22/IL20RB/MERTK/FCGR2B/PTPRC/SFTPD/TNFAIP3/CD84/BTN2A2/TNFSF18/TBC1D10C/LAX1/CST7/VSIR/CD300A/HAVCR2/CNR2/LGALS9B/TNFSF4	26
BP	GO:0050866	negative regulation of cell activation	27/707	221/18903	6.64434893540258e-08	1.83227692995102e-05	1.61233458067137e-05	LGALS9/ARG1/CR1/SPI1/GPNMB/TNFRSF14/PTPN6/PTPN22/IL20RB/MERTK/FCGR2B/PTPRC/SFTPD/TNFAIP3/CD84/NOS3/BTN2A2/TNFSF18/TBC1D10C/LAX1/CST7/VSIR/CD300A/HAVCR2/CNR2/LGALS9B/TNFSF4	27
BP	GO:0030217	T cell differentiation	32/707	296/18903	7.71831220233162e-08	2.01019153358503e-05	1.76889272052267e-05	LGALS9/LY9/CR1/IKZF3/SPI1/RHOH/PIK3R1/BCL2/ZFP36L2/ZMIZ1/PREX1/RAG1/VAV1/PTPN22/CDK6/MYB/PRDM1/CCR7/PTPRC/BTN2A2/IL7/PCK1/TNFSF18/ADAM8/VSIR/ADA/SLAMF6/IL1B/CD4/ITK/ZBTB16/TNFSF4	32
BP	GO:0050900	leukocyte migration	38/707	398/18903	1.29299928962512e-07	3.19030561566451e-05	2.80734859614452e-05	LGALS9/IL1R1/RIN3/CSF1/PLVAP/SPI1/RHOH/PIK3R1/ITGAL/PGF/EMP2/TNFRSF14/PREX1/VAV1/P2RX4/ITGB2/CCR7/MAPK3/CMKLR1/SFTPD/AIF1/MYO1G/EPX/C5AR2/TNFSF18/ADAM8/ALOX5/ADA/CXCL8/CD300A/TNFSF14/HSD3B7/C3AR1/IL1B/NBL1/CXCR3/CNR2/TNFRSF18	38
BP	GO:0002683	negative regulation of immune system process	41/707	449/18903	1.39743274637237e-07	3.27558235749684e-05	2.88238891212281e-05	LGALS9/ARG1/RIN3/CR1/SPI1/GPNMB/PIK3R1/APOA1/TNFRSF14/BST2/PTPN6/USP18/PTPN22/CDK6/UBASH3A/IL20RB/MERTK/FCGR2B/PTPRC/SFTPD/TNFAIP3/EPX/CD84/C5AR2/BTN2A2/GPR68/TNFSF18/TBC1D10C/LAX1/CST7/VSIR/DRD2/ACP5/ADA/CD300A/LTF/NBL1/HAVCR2/CNR2/LGALS9B/TNFSF4	41
BP	GO:0001819	positive regulation of cytokine production	43/707	486/18903	1.6735574286095e-07	3.56500387195567e-05	3.13706892720367e-05	LGALS9/SPON2/IL1R1/LY9/CCDC88B/PIK3R1/FLT4/HSPB1/TRIM15/BTN3A2/TNFRSF14/PTPN22/P2RX7/SLC11A1/CD244/IL20RB/IGHD/CCR7/PTPRC/AIF1/EPX/CD84/IL7/TLR6/FCGR3A/STING1/ADAM8/TRIM6/MAPK13/DRD2/TLR2/C3AR1/SLAMF6/IL1B/LTB/HAVCR2/CD4/LILRA2/FFAR3/TSLP/SORL1/ITK/TNFSF4	43
BP	GO:0022409	positive regulation of cell-cell adhesion	33/707	322/18903	1.71698282465963e-07	3.56500387195567e-05	3.13706892720367e-05	LGALS9/CR1/CCDC88B/RHOH/GCNT2/SPTA1/FCHO1/ZMIZ1/TNFRSF14/RAG1/VAV1/PTPN6/PTPN22/LGALS1/ITGB2/MYB/CCR7/PTPRC/AIF1/BTN2A2/IL7/PCK1/ADAM8/CD70/ALOX5/VSIR/ADA/TNFSF14/IL1B/HAVCR2/CD4/ZBTB16/TNFSF4	33
BP	GO:0002699	positive regulation of immune effector process	29/707	261/18903	1.74904200202603e-07	3.56500387195567e-05	3.13706892720367e-05	LGALS9/ARG1/SPON2/IL1R1/C17orf99/CR1/SPI1/TNFRSF14/VAV1/PTPN6/PTPN22/P2RX7/CD244/ITGB2/MYB/PTPRC/CD84/DDX60/ITGAM/RAET1E/PCK1/AZGP1/TRIM6/CD300A/SLAMF6/IL1B/FCER2/FFAR3/TNFSF4	29
BP	GO:0007162	negative regulation of cell adhesion	32/707	308/18903	1.93224580038416e-07	3.77432013008373e-05	3.32125933846734e-05	EPCAM/PLXND1/LGALS9/ARG1/CDH1/MUC1/MYADM/CR1/SPI1/GPNMB/GCNT2/PIK3R1/APOA1/PLXNC1/IL1RN/TNFRSF14/PTPN6/PTPN22/IL20RB/FCGR2B/PTPRC/SFTPD/BTN2A2/TNFSF18/LAX1/FZD4/VSIR/CD300A/CLDN7/HAVCR2/LGALS9B/TNFSF4	32
BP	GO:0043903	regulation of biological process involved in symbiotic interaction	13/707	59/18903	2.0757742328675e-07	3.89249184147313e-05	3.4252459867822e-05	TRIM10/LGALS9/ARG1/IFITM1/LGALS1/IFITM2/SFTPD/IFITM3/TRIM6/CXCL8/TMPRSS4/LTF/CD4	13
BP	GO:1903900	regulation of viral life cycle	20/707	142/18903	3.39483428140386e-07	6.12114735046973e-05	5.38637876470515e-05	TRIM10/LGALS9/APOBEC3A/BCL2/PARP10/TRIM15/ISG20/IFITM1/BST2/LGALS1/IFITM2/NR5A2/APOBEC3H/IFITM3/TRIM6/CXCL8/TMPRSS4/LTF/CD4/IFIT1	20
BP	GO:0042098	T cell proliferation	25/707	212/18903	4.00805986765658e-07	6.95917950354594e-05	6.12381544691857e-05	LGALS9/ARG1/CR1/CCDC88B/GPNMB/SPTA1/TNFRSF1B/TNFRSF14/PTPN6/PTPN22/P2RX7/SLC11A1/IL20RB/PTPRC/SFTPD/AIF1/BTN2A2/TNFSF18/CD70/VSIR/TNFSF14/IL1B/HAVCR2/LGALS9B/TNFSF4	25
BP	GO:0002685	regulation of leukocyte migration	26/707	231/18903	5.87495811550975e-07	9.60630699604062e-05	8.45318778459745e-05	LGALS9/IL1R1/RIN3/CSF1/PLVAP/SPI1/RHOH/PIK3R1/PGF/TNFRSF14/P2RX4/CCR7/MAPK3/CMKLR1/AIF1/C5AR2/TNFSF18/ADAM8/ADA/CXCL8/CD300A/TNFSF14/C3AR1/NBL1/CXCR3/TNFRSF18	26
BP	GO:0022408	negative regulation of cell-cell adhesion	24/707	202/18903	5.94246806495687e-07	9.60630699604062e-05	8.45318778459745e-05	EPCAM/LGALS9/ARG1/CDH1/MYADM/CR1/SPI1/GPNMB/APOA1/IL1RN/TNFRSF14/PTPN6/PTPN22/IL20RB/FCGR2B/SFTPD/BTN2A2/TNFSF18/LAX1/VSIR/CD300A/HAVCR2/LGALS9B/TNFSF4	24
BP	GO:0051250	negative regulation of lymphocyte activation	21/707	166/18903	1.06891684643169e-06	0.000167036072535726	0.000146985442847923	LGALS9/ARG1/CR1/GPNMB/TNFRSF14/PTPN6/PTPN22/IL20RB/MERTK/FCGR2B/SFTPD/TNFAIP3/BTN2A2/TNFSF18/TBC1D10C/LAX1/VSIR/CD300A/HAVCR2/LGALS9B/TNFSF4	21
BP	GO:0030098	lymphocyte differentiation	37/707	419/18903	1.28292302320532e-06	0.000189501383950088	0.000166754069449523	LGALS9/C17orf99/LY9/CR1/IKZF3/SPI1/RHOH/PIK3R1/BCL2/ZFP36L2/ZMIZ1/PREX1/RAG1/VAV1/PTPN6/PTPN22/LGALS1/CDK6/MYB/PRDM1/CCR7/MERTK/FCGR2B/PTPRC/BTN2A2/IL7/PCK1/TNFSF18/ADAM8/VSIR/ADA/SLAMF6/IL1B/CD4/ITK/ZBTB16/TNFSF4	37
BP	GO:0042129	regulation of T cell proliferation	22/707	182/18903	1.29941481298091e-06	0.000189501383950088	0.000166754069449523	LGALS9/ARG1/CR1/CCDC88B/GPNMB/SPTA1/TNFRSF1B/TNFRSF14/PTPN6/PTPN22/IL20RB/PTPRC/SFTPD/AIF1/BTN2A2/TNFSF18/CD70/VSIR/IL1B/HAVCR2/LGALS9B/TNFSF4	22
BP	GO:0050868	negative regulation of T cell activation	18/707	128/18903	1.33394745528005e-06	0.000189501383950088	0.000166754069449523	LGALS9/ARG1/CR1/GPNMB/TNFRSF14/PTPN6/PTPN22/IL20RB/FCGR2B/SFTPD/BTN2A2/TNFSF18/LAX1/VSIR/CD300A/HAVCR2/LGALS9B/TNFSF4	18
BP	GO:0097529	myeloid leukocyte migration	26/707	242/18903	1.43188768395239e-06	0.000197432043010847	0.000173732750260354	IL1R1/RIN3/CSF1/SPI1/RHOH/PIK3R1/PGF/EMP2/PREX1/VAV1/P2RX4/ITGB2/CCR7/MAPK3/CMKLR1/SFTPD/AIF1/EPX/C5AR2/TNFSF18/ADAM8/CXCL8/CD300A/C3AR1/IL1B/NBL1	26
BP	GO:0002263	cell activation involved in immune response	29/707	297/18903	2.54815269577275e-06	0.000341306852508075	0.000300337155330328	LRP1/LGALS9/C17orf99/LY9/CR1/SPI1/ITGAL/DYSF/PTPN6/LGALS1/SLC11A1/CD244/ITGB2/GAPT/MYB/FCGR2B/PTPRC/CD84/ITGAM/FCGR3A/PCK1/TNFSF18/ADA/CD300A/APBB1IP/SLAMF6/HAVCR2/LILRA2/TNFSF4	29
BP	GO:0070664	negative regulation of leukocyte proliferation	15/707	96/18903	2.65002724212442e-06	0.000345092436418869	0.000303668326370924	LGALS9/ARG1/CR1/GPNMB/TNFRSF14/PTPN6/IL20RB/FCGR2B/SFTPD/TNFAIP3/BTN2A2/VSIR/CD300A/HAVCR2/LGALS9B	15
BP	GO:0002687	positive regulation of leukocyte migration	19/707	148/18903	2.76796060984607e-06	0.000347496766083351	0.000305784045778842	LGALS9/IL1R1/CSF1/PLVAP/SPI1/PIK3R1/PGF/TNFRSF14/P2RX4/CCR7/MAPK3/CMKLR1/AIF1/TNFSF18/ADAM8/CXCL8/TNFSF14/C3AR1/TNFRSF18	19
BP	GO:0050792	regulation of viral process	20/707	162/18903	2.8167399981159e-06	0.000347496766083351	0.000305784045778842	TRIM10/LGALS9/APOBEC3A/BCL2/PARP10/TRIM15/ISG20/IFITM1/BST2/LGALS1/IFITM2/NR5A2/APOBEC3H/IFITM3/TRIM6/CXCL8/TMPRSS4/LTF/CD4/IFIT1	20
BP	GO:0002698	negative regulation of immune effector process	17/707	122/18903	2.96966424329736e-06	0.000356968871091744	0.000314119140876717	LGALS9/ARG1/CR1/SPI1/APOA1/BST2/PTPN6/IL20RB/FCGR2B/PTPRC/EPX/CD84/TNFSF18/ACP5/CD300A/HAVCR2/TNFSF4	17
BP	GO:0002274	myeloid leukocyte activation	25/707	237/18903	3.16949472812895e-06	0.000371464782136713	0.000326874995777299	LGALS9/CSF1/SPI1/RHOH/LCP2/DYSF/PREX1/PTPN6/SLC11A1/ITGB2/FCGR2B/PTPRC/AIF1/CD84/TLR6/ITGAM/FCGR3A/CST7/CXCL8/CD300A/TLR2/HAVCR2/CNR2/LILRA2/TSLP	25
BP	GO:1903131	mononuclear cell differentiation	39/707	473/18903	3.56963220897364e-06	0.000408156970626059	0.000359162737534472	LGALS9/C17orf99/LY9/CR1/CSF1/IKZF3/SPI1/RHOH/PIK3R1/BCL2/ZFP36L2/ZMIZ1/PREX1/RAG1/VAV1/PTPN6/PTPN22/LGALS1/CDK6/MYB/PRDM1/CCR7/MERTK/FCGR2B/PTPRC/BTN2A2/IL7/PCK1/GPR68/TNFSF18/ADAM8/VSIR/ADA/SLAMF6/IL1B/CD4/ITK/ZBTB16/TNFSF4	39
BP	GO:0045069	regulation of viral genome replication	14/707	87/18903	3.97957424411724e-06	0.000433866140847014	0.000381785837520085	APOBEC3A/BCL2/PARP10/ISG20/IFITM1/BST2/IFITM2/NR5A2/APOBEC3H/IFITM3/TRIM6/CXCL8/LTF/IFIT1	14
BP	GO:0050672	negative regulation of lymphocyte proliferation	14/707	87/18903	3.97957424411724e-06	0.000433866140847014	0.000381785837520085	LGALS9/ARG1/CR1/GPNMB/TNFRSF14/PTPN6/IL20RB/FCGR2B/SFTPD/BTN2A2/VSIR/CD300A/HAVCR2/LGALS9B	14
BP	GO:0002703	regulation of leukocyte mediated immunity	25/707	241/18903	4.27948122304888e-06	0.00045595927212848	0.000401226959644224	LGALS9/ARG1/IL1R1/C17orf99/CR1/SPI1/TNFRSF1B/BST2/VAV1/PTPN6/P2RX7/ITGB2/IL20RB/FCGR2B/PTPRC/CD84/ITGAM/RAET1E/AZGP1/CD300A/SLAMF6/IL1B/HAVCR2/FCER2/TNFSF4	25
BP	GO:0032945	negative regulation of mononuclear cell proliferation	14/707	88/18903	4.57201888693628e-06	0.000476302767599051	0.000419128468255048	LGALS9/ARG1/CR1/GPNMB/TNFRSF14/PTPN6/IL20RB/FCGR2B/SFTPD/BTN2A2/VSIR/CD300A/HAVCR2/LGALS9B	14
BP	GO:0002768	immune response-regulating cell surface receptor signaling pathway	31/707	341/18903	5.14041391526806e-06	0.000523875226842971	0.000460990437847495	MS4A2/CR1/GPLD1/LCP2/BCL2/BTN3A2/PRKCH/FCHO1/VAV1/PTPN6/PTPN22/KCNN4/UBASH3A/IGHD/CCR7/FCGR2B/CMKLR1/PTPRC/MYO1G/C5AR2/BTN2A2/FCGR3A/TRAC/KLHL6/LAX1/ADA/CD300A/C3AR1/PLPP4/LILRA2/ITK	31
BP	GO:0002366	leukocyte activation involved in immune response	28/707	293/18903	5.71716864700466e-06	0.000570257162067188	0.000501804791211898	LGALS9/C17orf99/LY9/CR1/SPI1/ITGAL/DYSF/PTPN6/LGALS1/SLC11A1/CD244/ITGB2/GAPT/MYB/FCGR2B/PTPRC/CD84/ITGAM/FCGR3A/PCK1/TNFSF18/ADA/CD300A/APBB1IP/SLAMF6/HAVCR2/LILRA2/TNFSF4	28
BP	GO:0032703	negative regulation of interleukin-2 production	8/707	28/18903	5.88388680670618e-06	0.00057465961145497	0.000505678780602665	CR1/HOMER3/HDAC7/IL20RB/PTPRC/SFTPD/TNFAIP3/HAVCR2	8
BP	GO:0050867	positive regulation of cell activation	38/707	467/18903	6.46110030372366e-06	0.000608608441891885	0.000535552470759452	LGALS9/CR1/CCDC88B/RHOH/SPTA1/BCL2/FCHO1/ZMIZ1/TNFRSF14/RAG1/VAV1/PTPN6/PTPN22/LGALS1/ITGB2/MYB/IGHD/CCR7/PTPRC/AIF1/BTN2A2/IL7/TLR6/ITGAM/FCGR3A/PCK1/ADAM8/CD70/VSIR/ADA/TNFSF14/IL1B/HAVCR2/CD4/LILRA2/TSLP/ZBTB16/TNFSF4	38
BP	GO:0002429	immune response-activating cell surface receptor signaling pathway	29/707	312/18903	6.7212239585447e-06	0.000608608441891885	0.000535552470759452	CR1/GPLD1/LCP2/BCL2/BTN3A2/PRKCH/FCHO1/VAV1/PTPN6/PTPN22/KCNN4/UBASH3A/IGHD/CCR7/FCGR2B/CMKLR1/PTPRC/MYO1G/C5AR2/BTN2A2/TRAC/KLHL6/LAX1/ADA/CD300A/C3AR1/PLPP4/LILRA2/ITK	29
BP	GO:0002757	immune response-activating signal transduction	29/707	312/18903	6.7212239585447e-06	0.000608608441891885	0.000535552470759452	CR1/GPLD1/LCP2/BCL2/BTN3A2/PRKCH/FCHO1/VAV1/PTPN6/PTPN22/KCNN4/UBASH3A/IGHD/CCR7/FCGR2B/CMKLR1/PTPRC/MYO1G/C5AR2/BTN2A2/TRAC/KLHL6/LAX1/ADA/CD300A/C3AR1/PLPP4/LILRA2/ITK	29
BP	GO:0002696	positive regulation of leukocyte activation	37/707	450/18903	6.75077623258916e-06	0.000608608441891885	0.000535552470759452	LGALS9/CR1/CCDC88B/RHOH/SPTA1/BCL2/FCHO1/ZMIZ1/TNFRSF14/RAG1/VAV1/PTPN6/PTPN22/LGALS1/ITGB2/MYB/IGHD/CCR7/PTPRC/AIF1/BTN2A2/IL7/TLR6/ITGAM/FCGR3A/PCK1/ADAM8/CD70/VSIR/ADA/TNFSF14/IL1B/HAVCR2/CD4/TSLP/ZBTB16/TNFSF4	37
BP	GO:0045071	negative regulation of viral genome replication	11/707	57/18903	7.11458688430548e-06	0.000621391502547671	0.000546801081930196	APOBEC3A/PARP10/ISG20/IFITM1/BST2/IFITM2/APOBEC3H/IFITM3/TRIM6/LTF/IFIT1	11
BP	GO:0002704	negative regulation of leukocyte mediated immunity	12/707	68/18903	7.27102129850384e-06	0.000621391502547671	0.000546801081930196	LGALS9/ARG1/CR1/SPI1/BST2/PTPN6/IL20RB/FCGR2B/PTPRC/CD84/CD300A/HAVCR2	12
BP	GO:0002700	regulation of production of molecular mediator of immune response	21/707	187/18903	7.29021600685194e-06	0.000621391502547671	0.000546801081930196	ARG1/SPON2/IL1R1/C17orf99/CR1/APOA1/TNFRSF1B/TNFRSF14/BST2/PTPN22/P2RX7/CD244/FCGR2B/PTPRC/LITAF/EPX/TRIM6/ACP5/IL1B/FFAR3/TNFSF4	21
BP	GO:0006909	phagocytosis	29/707	314/18903	7.6055434603337e-06	0.000636692638250793	0.000560265504155034	LRP1/ABCA1/SPON2/NCF4/RHOH/PEAR1/APOA1/TGM2/ITGAL/DYSF/VAV1/P2RX7/SLC11A1/ITGB2/IGHD/MERTK/FCGR2B/PTPRC/SFTPD/AIF1/MYO1G/ITGAM/IL2RB/CD300A/TLR2/IL1B/PLPP4/XKR5/ICAM3	29
BP	GO:1903038	negative regulation of leukocyte cell-cell adhesion	18/707	147/18903	9.83654532067649e-06	0.000801892863639671	0.000705635470766093	LGALS9/ARG1/CR1/GPNMB/TNFRSF14/PTPN6/PTPN22/IL20RB/FCGR2B/SFTPD/BTN2A2/TNFSF18/LAX1/VSIR/CD300A/HAVCR2/LGALS9B/TNFSF4	18
BP	GO:0042130	negative regulation of T cell proliferation	12/707	70/18903	9.92102945629286e-06	0.000801892863639671	0.000705635470766093	LGALS9/ARG1/CR1/GPNMB/TNFRSF14/PTPN6/IL20RB/SFTPD/BTN2A2/VSIR/HAVCR2/LGALS9B	12
BP	GO:0060326	cell chemotaxis	29/707	319/18903	1.03016329546642e-05	0.000818543310024842	0.000720287235492041	LGALS9/RIN3/CSF1/SPI1/HSPB1/PGF/PREX1/VAV1/P2RX4/ITGB2/CCR7/MAPK3/CMKLR1/SFTPD/AIF1/C5AR2/TNFSF18/ADAM8/ALOX5/CXCL8/TNFSF14/HSD3B7/C3AR1/ACKR2/IL1B/NBL1/CXCR3/HOXB9/CNR2	29
BP	GO:0001818	negative regulation of cytokine production	32/707	371/18903	1.07767095386358e-05	0.000842020238618741	0.000740946047051115	LGALS9/ARG1/CR1/GPNMB/TRIB2/APOA1/HOMER3/HDAC7/BST2/PTPN6/PTPN22/SLC11A1/IL20RB/CCR7/MERTK/FCGR2B/CMKLR1/PTPRC/SFTPD/TNFAIP3/EPX/CD84/C5AR2/BTN2A2/TLR6/CARD16/VSIR/ACP5/LTF/HAVCR2/LGALS9B/TNFSF4	32
