	proerythroblast	early_basophilic	late_basophilic	polychromatic	orthochromatic	red_cluster
ATF7IP2	10.2276159434142	10.1391253875271	9.44017713078456	8.20294022187106	8.20294022187106	2
SPINT2	12.935656241216	12.8621206608979	12.7598881832218	10.0949578175092	10.0949578175092	4
ESYT2	12.8735723421034	13.0587245569596	12.7220247207956	11.0546043179607	11.0546043179607	4
RPS4X	16.3970951726688	16.3901802104139	15.990798235624	14.2445622961067	14.2445622961067	4
ZNF134	10.6897071325121	10.602389881805	10.286557761608	9.2280170507246	9.2280170507246	4
ADRBK1	13.3952663498391	13.4160493379405	13.0432551225328	11.8097681287104	11.8097681287104	4
PEX7	9.13271383667451	9.21674585819531	8.98584193700334	7.79874200772519	7.79874200772519	4
SLC35A1	10.4948555844912	10.5229080867131	9.83341716593298	8.14295812397117	8.14295812397117	4
CTCFL	3.84130191847043	3.7369652334924	3.16992500144231	0.415037463211467	0.415037463211467	4
ERMN	1.41503767961571	0.736965623020107	2.22239252438609	5.12928301694497	5.12928301694497	1
RNF11	11.0295170734659	11.5676390848646	12.2482240896685	14.233520068649	14.233520068649	1
KPNA3	13.2874718622385	13.5253984586696	13.1648546154651	11.4659066325784	11.4659066325784	4
UTP6	12.1186166893515	12.2327207079649	11.6020803683147	9.65105169117893	9.65105169117893	4
PIGB	9.68533276734218	9.66237161796183	9.33166334685505	7.44570435967585	7.44570435967585	4
POC1A	11.8352609186275	12.1312139050863	12.2522712981896	11.3766680618577	11.3766680618577	4
AGGF1	11.9476369379518	12.0369747728067	11.7115237292891	10.9329528921947	10.9329528921947	4
SPR	8.00562454919388	7.84549005094437	6.20945336562895	1	1	4
MEX3D	10.1180754555432	10.1556619653623	9.71367296328561	9.49851676012704	9.49851676012704	2
YPEL3	9.60979429215267	10.292321632802	11.2904030919215	13.5342627529886	13.5342627529886	1
CFL1	15.0068226427549	15.0339963347877	14.5860967916414	12.7878346254605	12.7878346254605	4
IDH3A	11.3034000501705	11.2673719312653	10.5407741514966	8.3677786008856	8.3677786008856	4
TIMM9	11.5436761510444	11.5256837637481	10.8449669791796	8.85901693831261	8.85901693831261	4
TMEM150C	2.4150374091104	0.415037463211467	0	0	0	2
R3HDM4	12.0768155970508	12.2495084505024	12.509857378081	15.0086619031049	15.0086619031049	1
C10orf137	11.57931593758	11.6281415669941	11.0386906359318	9.4885095863089	9.4885095863089	4
ERAP2	11.7568344106319	11.3732278642612	10.433238025897	7.60733031374961	7.60733031374961	2
POU2F2	4.64385618977472	5.8073549220576	6.49718648739673	7.35167514385383	7.35167514385383	1
C2orf61	0.415037463211467	1	0	1	1	1
GRIP1	3	1.22239221523714	0.415037463211467	1.58496250072116	1.58496250072116	2
DEPDC1B	11.6349621169316	12.4481163054095	12.9904585650737	11.8946915977472	11.8946915977472	3
POGK	10.7041915647514	9.52421513732425	7.46216113867166	4.66296482289412	4.66296482289412	2
SEPP1	2.93859951806173	2.93859951806173	1.73696544989669	5.93073733756289	5.93073733756289	1
FAM26F	5.81591685019445	4.8907710923458	3.54432092842233	1.73696544989669	1.73696544989669	2
ENO3	7.55714430123712	7.01866421513775	5.84130217010332	3.90689059560852	3.90689059560852	2
ZNF827	9.89330153086056	9.91338805733997	9.33315535031062	7.63178311500437	7.63178311500437	4
ZW10	11.8334170868668	12.0793737773732	11.6856248397264	10.6501542136751	10.6501542136751	4
CAB39L	9.06249601567734	8.90689059560852	8.74819284958946	7.83710247575704	7.83710247575704	4
RCAN1	10.4328894832959	10.8618623400592	10.7540523675289	9.85486838326024	9.85486838326024	4
EXOSC3	11.3568189249197	11.5072991241228	11.0168082876866	9.81538329581354	9.81538329581354	4
PSIMCT-1	9.48179943166575	9.69754674760338	8.93467365384582	6.4757334309664	6.4757334309664	4
ELOVL5	14.2952186370116	14.351859213779	14.1254401090782	13.3834343018228	13.3834343018228	4
LRP1	14.969985870797	15.6396326665649	15.345728527768	11.8763891703087	11.8763891703087	4
ERGIC1	13.1824460324971	12.7864058439798	11.5983628788986	8.89279566455197	8.89279566455197	2
SLC35E3	9.24079133216196	8.56224242422107	7.01122725542325	3.41503754436306	3.41503754436306	2
MST4	12.6410733892129	12.2347177560043	11.30852845676	10.614096016106	10.614096016106	2
LGALSL	1.41503767961571	3.16992500144231	3.54432092842233	5.50250023444866	5.50250023444866	1
NSUN4	11.7929256930905	11.7945511126706	11.4042544011618	9.46352437327118	9.46352437327118	4
LSM6	10.7827255285281	10.9517706319104	10.479443798012	8.9782336761423	8.9782336761423	4
NAV1	6.3037807481771	6.20945336562895	4.95419631038687	3.22239236981162	3.22239236981162	2
TNS3	10.7267860980554	9.98394412866401	8.58621417180528	6.55458885167764	6.55458885167764	2
TMC5	7.93270669059204	8.82654848729091	10.0042204663182	11.7126701451405	11.7126701451405	1
COX16	9.82389788224384	9.59183403974588	9.11547730412036	7.48917922969274	7.48917922969274	2
TBCK	10.9600019320681	10.7876308044722	10.0352568664969	8.55714468425352	8.55714468425352	2
TAGLN2	13.9326761338652	13.7213844090125	12.5892609294652	8.70274999424389	8.70274999424389	4
ANKRD54	11.0521149299398	11.2538474849874	10.8737001758498	9.4858293087019	9.4858293087019	4
SNORD110	6.8988528735556	7.22881869049588	5.94641903777867	2.73696566630096	2.73696566630096	4
SLC2A14	11.1324997296285	11.3661402264616	11.3494653556063	10.0232927833627	10.0232927833627	4
ZDHHC23	6.12928301694497	5.52356195605701	3.41503754436306	1.41503767961571	1.41503767961571	2
RUNX3	9.54303182025524	9.32117657065374	8.2110769458257	5.93073733756289	5.93073733756289	2
L3MBTL1	8.3383651332763	7.96385960035374	6.8703647195834	5.05889354478406	5.05889354478406	2
LDLRAD3	9.43462822763673	8.98584193700334	7.36340502290702	2.66296493679111	2.66296493679111	2
CD81	12.1858046151085	11.9932922414885	10.91288933623	7.66058996785822	7.66058996785822	4
MAP1A	9.12928301694497	8.96866679319521	8.45121111183233	11.8435285346111	11.8435285346111	1
TFAMP1	7.88467911303526	7.76155123244448	7	4.66296482289412	4.66296482289412	4
MIR3916	5.23521658936615	5.36923369331934	5.64385618977472	4.16992500144231	4.16992500144231	4
LIMA1	10.7479135100777	10.5291054718885	9.84287405037094	7.38370429247405	7.38370429247405	4
USP54	10.4791062427435	10.333527718878	9.54303182025524	8.62205181945638	8.62205181945638	2
CMTM4	8.467605550083	8.07503357003947	6.90689059560852	5.89885335714059	5.89885335714059	2
FAM207A	9.57301601236191	9.65403931673392	9.02790599656988	7.49185309632967	7.49185309632967	4
TNPO3	13.4889284259207	13.4944806150178	13.065752701817	12.0004694335032	12.0004694335032	4
ACBD7	7.58496250072116	6.74146698640115	5.27301861877667	3.27301854415452	3.27301854415452	2
LRBA	14.8465187804105	14.672940734916	14.11075489068	12.854998274496	12.854998274496	2
MED24	14.0833131086508	14.2323707078026	13.9283027691373	12.0631702325546	12.0631702325546	4
RMND1	10.2930887952951	10.1539737588674	9.40655941621382	6.8988528735556	6.8988528735556	4
DSCR6	2.11547710644339	0.736965623020107	0	0	0	2
RBPJ	12.6618522343623	12.5762481298433	11.9230797098714	10.6263177509985	10.6263177509985	2
COMMD8	10.3241805466187	10.319672120947	9.70620814103107	8.04257156614038	8.04257156614038	4
GOLGA6L5	3.93859914170647	3.8073549220576	3.87446944580134	1.41503767961571	1.41503767961571	4
MIPOL1	8.10678119289933	8.29308856532247	7.88467911303526	7.4594316186373	7.4594316186373	4
MANSC1	9.37865618896593	10.1455080610348	10.4931879733652	8.75042796563647	8.75042796563647	4
KIAA1524	11.7607199474656	12.4682847100557	12.8922265046695	12.3140167039014	12.3140167039014	3
