ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-5250924	B-WICH complex positively regulates rRNA expression	47/808	91/10899	1.8812836237968e-29	1.12971081608998e-27	9.99060619163667e-28	H2BC14/H2BC9/H3C11/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	47
R-HSA-73772	RNA Polymerase I Promoter Escape	47/808	91/10899	1.8812836237968e-29	1.12971081608998e-27	9.99060619163667e-28	H2BC14/H2BC9/H3C11/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	47
R-HSA-9645723	Diseases of programmed cell death	49/808	105/10899	5.02242115871934e-28	2.87234657696282e-26	2.54016187927209e-26	H2BC14/H2BC9/H3C11/JUN/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H3C2/H4C15/H2BC21/H4C12/MLKL/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	49
R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	47/808	97/10899	7.62575137136173e-28	4.16296699863883e-26	3.68152303048038e-26	H2BC14/H2BC9/H3C11/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	47
R-HSA-171306	Packaging Of Telomere Ends	35/808	52/10899	9.16431509387361e-28	4.7853662729314e-26	4.23194230193065e-26	H2BC14/H2BC9/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H2AX/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H4C13/H2BC17/H4C4/H4C2/H4C15/H2BC21/H4C12/H4C11/H2AC20/H4C14/H4C1	35
R-HSA-9609690	HCMV Early Events	54/808	135/10899	1.15137147281126e-26	5.76165474519299e-25	5.09532375467788e-25	H2BC18/H2BC14/H2AC15/H2BC9/H3C11/H2AC12/H3C13/H4C5/H2AC11/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2AC17/H2BC3/H2AC13/H2BC15/H2BC8/H3C1/H2AC21/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H2AC16/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	54
R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	51/808	121/10899	1.58942922493948e-26	7.34194038135506e-25	6.49285055855844e-25	H2BC14/H2BC9/H3C11/JUN/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/MEIS1/MAFB/H3C12/H2AC20/H3C15/HOXA1/H4C14/H4C1	51
R-HSA-5619507	Activation of HOX genes during differentiation	51/808	121/10899	1.58942922493948e-26	7.34194038135506e-25	6.49285055855844e-25	H2BC14/H2BC9/H3C11/JUN/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/MEIS1/MAFB/H3C12/H2AC20/H3C15/HOXA1/H4C14/H4C1	51
R-HSA-1500620	Meiosis	50/808	118/10899	3.72448204593427e-26	1.65670479154335e-24	1.46510814204588e-24	H2BC14/H2BC9/H3C11/HSPA2/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/TEX12/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/SYCP1/H3C12/H2AC20/H3C15/H4C14/H4C1	50
R-HSA-110330	Recognition and association of DNA glycosylase with site containing an affected purine	35/808	56/10899	4.22127800752785e-26	1.68991829568032e-24	1.49448052968267e-24	H2BC14/H2BC9/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H2AX/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H4C13/H2BC17/H4C4/H4C2/H4C15/H2BC21/H4C12/H4C11/H2AC20/H4C14/H4C1	35
R-HSA-110331	Cleavage of the damaged purine	35/808	56/10899	4.22127800752785e-26	1.68991829568032e-24	1.49448052968267e-24	H2BC14/H2BC9/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H2AX/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H4C13/H2BC17/H4C4/H4C2/H4C15/H2BC21/H4C12/H4C11/H2AC20/H4C14/H4C1	35
R-HSA-73927	Depurination	35/808	56/10899	4.22127800752785e-26	1.68991829568032e-24	1.49448052968267e-24	H2BC14/H2BC9/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H2AX/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H4C13/H2BC17/H4C4/H4C2/H4C15/H2BC21/H4C12/H4C11/H2AC20/H4C14/H4C1	35
R-HSA-1912422	Pre-NOTCH Expression and Processing	48/808	109/10899	4.58585124290581e-26	1.77664752991287e-24	1.57117959391917e-24	H2BC14/H2BC9/H3C11/JUN/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	48
R-HSA-73854	RNA Polymerase I Promoter Clearance	48/808	110/10899	7.57603537810671e-26	2.84338077784568e-24	2.51454595279924e-24	H2BC14/H2BC9/H3C11/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/MAPK3/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	48
R-HSA-2559580	Oxidative Stress Induced Senescence	51/808	125/10899	1.00689566573245e-25	3.59791900499604e-24	3.1818224076787e-24	H2BC14/H2BC9/H3C11/JUN/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/CDK6/H4C4/H4C2/MAPK3/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1/MAPK10	51
R-HSA-5250913	Positive epigenetic regulation of rRNA expression	47/808	106/10899	1.04851927705963e-25	3.59791900499604e-24	3.1818224076787e-24	H2BC14/H2BC9/H3C11/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	47
R-HSA-5578749	Transcriptional regulation by small RNAs	47/808	106/10899	1.04851927705963e-25	3.59791900499604e-24	3.1818224076787e-24	H2BC14/H2BC9/H3C11/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	47
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	41/808	80/10899	1.161084641683e-25	3.87350737405911e-24	3.42553919139808e-24	H2BC14/H2BC9/H1-3/H1-5/H4C5/H4C6/H2BC4/H2BC10/H1-4/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H1-2/H2AC14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H2AX/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H4C13/H2BC17/H4C4/H4C2/H1-1/H4C15/H2BC21/H4C12/H4C11/H2AC20/H4C14/CCNA1/H4C1	41
R-HSA-427413	NoRC negatively regulates rRNA expression	47/808	107/10899	1.74104919164749e-25	5.65135156532065e-24	4.99777705369081e-24	H2BC14/H2BC9/H3C11/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	47
R-HSA-73864	RNA Polymerase I Transcription	48/808	112/10899	2.02534698355124e-25	6.40116244011853e-24	5.660872870923e-24	H2BC14/H2BC9/H3C11/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/MAPK3/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	48
R-HSA-3214847	HATs acetylate histones	54/808	142/10899	2.19172805498221e-25	6.74939844624008e-24	5.96883564771133e-24	H2BC18/H2BC14/H2AC15/H2BC9/H3C11/H2AC12/H3C13/H4C5/H2AC11/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2AC17/H2BC3/H2AC13/H2BC15/H2BC8/H3C1/H2AC21/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H2AC16/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	54
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	47/808	110/10899	7.63815176406313e-25	2.29335506715996e-23	2.02813029735255e-23	H2BC14/H2BC9/H3C11/H3C13/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H3C14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H3C1/H2AX/H3C7/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H3C10/H4C13/H3C3/H2BC17/H4C4/H4C2/H3C2/H4C15/H2BC21/H4C12/H3C6/H4C11/H3C8/H3C12/H2AC20/H3C15/H4C14/H4C1	47
R-HSA-110328	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	35/808	61/10899	2.66706714624264e-24	7.44918056427304e-23	6.58768849586003e-23	H2BC14/H2BC9/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H2AX/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H4C13/H2BC17/H4C4/H4C2/H4C15/H2BC21/H4C12/H4C11/H2AC20/H4C14/H4C1	35
R-HSA-110329	Cleavage of the damaged pyrimidine 	35/808	61/10899	2.66706714624264e-24	7.44918056427304e-23	6.58768849586003e-23	H2BC14/H2BC9/H4C5/H4C6/H2BC4/H2BC10/H2BC7/H2BC6/H4C3/H2AC4/H4C8/H2AC14/H2AC8/H4C9/H2BC3/H2BC15/H2BC8/H2AX/H2BC5/H2BC11/H2AC19/H2BC12/H2BC13/H2AC18/H4C13/H2BC17/H4C4/H4C2/H4C15/H2BC21/H4C12/H4C11/H2AC20/H4C14/H4C1	35
