ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0051983	regulation of chromosome segregation	29/316	131/18614	2.69499584804927e-24	7.7689380310584e-22	7.05341018604283e-22	SPC24/TTK/FBXO5/SPC25/AURKB/NCAPH/SMC2/NCAPG/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/NCAPG2/RMI2/SMC4/NDC80/CDCA8/TACC3/PLK1/INCENP/KIF2C/CENPE/BRD7/UBE2C/CDK5RAP2	29
BP	GO:1905818	regulation of chromosome separation	23/316	73/18614	2.29193382755656e-23	6.0564351393182e-21	5.49863071786595e-21	SPC24/TTK/FBXO5/SPC25/AURKB/NCAPH/SMC2/NCAPG/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/NCAPG2/SMC4/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	23
BP	GO:0051304	chromosome separation	23/316	79/18614	1.79068803419225e-22	4.36790135109509e-20	3.96561277207757e-20	SPC24/TTK/FBXO5/SPC25/AURKB/NCAPH/SMC2/NCAPG/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/NCAPG2/SMC4/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	23
BP	GO:0007088	regulation of mitotic nuclear division	25/316	117/18614	1.08740013104181e-20	2.46296129680969e-18	2.23611981834537e-18	FBXO43/SPC24/TTK/FBXO5/IGF2/SPC25/AURKB/PKMYT1/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/NDC80/CDCA8/BORA/PLK1/INCENP/SPHK1/NEK2/NUSAP1/CDK5RAP2	25
BP	GO:0051225	spindle assembly	26/316	131/18614	1.32255028916155e-20	2.73584032405698e-18	2.48386638327469e-18	MZT1/KIF15/FBXO5/PRC1/AURKB/TUBGCP3/BIRC5/CCNB2/CEP97/HAUS8/RACGAP1/SPAG5/STAG1/SMC3/NDC80/CDCA8/KIF23/KIFC1/PLK1/INCENP/KIF11/ASPM/MYBL2/KIF4B/NEK2/KIF4A	26
BP	GO:0051783	regulation of nuclear division	27/316	145/18614	1.38043031172853e-20	2.73584032405698e-18	2.48386638327469e-18	RAD51AP1/FBXO43/SPC24/LIF/TTK/FBXO5/IGF2/SPC25/AURKB/PKMYT1/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/NDC80/CDCA8/BORA/PLK1/INCENP/SPHK1/NEK2/NUSAP1/CDK5RAP2	27
BP	GO:0033045	regulation of sister chromatid segregation	23/316	104/18614	1.72714242426944e-19	3.22162860432847e-17	2.92491302190522e-17	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/RMI2/NDC80/CDCA8/TACC3/PLK1/INCENP/CENPE/BRD7/UBE2C/CDK5RAP2	23
BP	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	22/316	95/18614	3.68586107149956e-19	6.49325858762505e-17	5.89522224008847e-17	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/NDC80/CDCA8/TACC3/PLK1/INCENP/CENPE/BRD7/UBE2C/CDK5RAP2	22
BP	GO:0044784	metaphase/anaphase transition of cell cycle	22/316	98/18614	7.61750487122026e-19	1.27132147087576e-16	1.15423134752285e-16	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/NDC80/CDCA8/TACC3/PLK1/INCENP/CENPE/BRD7/UBE2C/CDK5RAP2	22
BP	GO:0090068	positive regulation of cell cycle process	32/316	262/18614	1.86835251395196e-18	2.96227291087083e-16	2.68944427666242e-16	RAD51AP1/FBXO5/IGF2/AURKB/NCAPH/SMC2/NCAPG/CCNB1/ESPL1/CDK1/BIRC5/E2F8/DLGAP5/GEN1/EZH2/RACGAP1/SPAG5/CEP120/NCAPG2/SMC4/NDC80/KIF14/CDCA8/DBF4/KIF23/RRM2/INCENP/CIT/SPHK1/UBE2C/NUSAP1/ECT2	32
BP	GO:0010965	regulation of mitotic sister chromatid separation	18/316	58/18614	2.06039134386054e-18	3.11119092922941e-16	2.82464677967848e-16	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	18
BP	GO:0140694	non-membrane-bounded organelle assembly	38/316	390/18614	2.59555329684662e-18	3.59823205524684e-16	3.26683087556644e-16	CENPK/MZT1/KIF15/FBXO5/PRC1/AURKB/TUBGCP3/CENPW/ANLN/BIRC5/PLK2/CCNB2/CEP97/DLGAP5/HAUS8/RACGAP1/SPAG5/CEP120/STAG1/SMC3/NDC80/CDCA8/WDR62/KIF23/KIFC1/PLK1/INCENP/LDB3/CENPE/KIF11/ASPM/CENPN/MYBL2/KIF4B/NEK2/KIF4A/CDK5RAP2/TMOD2	38
BP	GO:0030071	regulation of mitotic metaphase/anaphase transition	21/316	91/18614	2.60988133934649e-18	3.59823205524684e-16	3.26683087556644e-16	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/NDC80/CDCA8/PLK1/INCENP/CENPE/BRD7/UBE2C/CDK5RAP2	21
BP	GO:0033044	regulation of chromosome organization	31/316	250/18614	4.2107741234503e-18	5.56348531060871e-16	5.05108211738446e-16	SPC24/TTK/FBXO5/SPC25/AURKB/NCAPH/SMC2/NCAPG/BUB1/CCNB1/ESPL1/BUB3/TOP2A/BIRC5/NUF2/DLGAP5/GEN1/NCAPG2/RMI2/SMC4/NDC80/CDCA8/TACC3/PLK1/INCENP/PIF1/CENPE/BRD7/UBE2C/NEK2/CDK5RAP2	31
BP	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	21/316	94/18614	5.37275430912551e-18	6.7402592165161e-16	6.11947383597123e-16	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/NDC80/CDCA8/PLK1/INCENP/CENPE/BRD7/UBE2C/CDK5RAP2	21
BP	GO:0008608	attachment of spindle microtubules to kinetochore	16/316	43/18614	5.71264565856698e-18	6.7402592165161e-16	6.11947383597123e-16	SPC24/SPC25/AURKB/CCNB1/BUB3/BIRC5/NUF2/RACGAP1/SPAG5/NDC80/CDCA8/INCENP/KIF2C/CENPE/NEK2/ECT2	16
BP	GO:0051306	mitotic sister chromatid separation	18/316	61/18614	5.73910434708088e-18	6.7402592165161e-16	6.11947383597123e-16	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/ESPL1/BUB3/BIRC5/NUF2/DLGAP5/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	18
BP	GO:0090307	mitotic spindle assembly	19/316	72/18614	7.08417810715712e-18	8.02283170635543e-16	7.28391997108072e-16	MZT1/KIF15/PRC1/AURKB/BIRC5/CEP97/RACGAP1/STAG1/SMC3/CDCA8/KIF23/KIFC1/PLK1/INCENP/KIF11/MYBL2/KIF4B/NEK2/KIF4A	19
BP	GO:0051784	negative regulation of nuclear division	18/316	63/18614	1.09804363420195e-17	1.20065391863944e-15	1.09007235555075e-15	FBXO43/SPC24/LIF/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	18
BP	GO:0045787	positive regulation of cell cycle	35/316	354/18614	3.88932546026411e-17	4.11101701149917e-15	3.73238776625346e-15	RAD51AP1/FBXO5/IGF2/AURKB/NCAPH/SMC2/NCAPG/CCNB1/ESPL1/CDK1/BIRC5/E2F8/DLGAP5/GEN1/EZH2/RACGAP1/SPAG5/CEP120/NCAPG2/SMC4/NDC80/KIF14/CDCA8/DBF4/KIF23/RRM2/PSRC1/INCENP/CIT/SPHK1/UBE2C/USP2/NUSAP1/ECT2/ASNS	35
BP	GO:0033046	negative regulation of sister chromatid segregation	16/316	48/18614	4.49981385659405e-17	4.1967381586058e-15	3.81021390024295e-15	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	16
BP	GO:0033048	negative regulation of mitotic sister chromatid segregation	16/316	48/18614	4.49981385659405e-17	4.1967381586058e-15	3.81021390024295e-15	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	16
BP	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	16/316	48/18614	4.49981385659405e-17	4.1967381586058e-15	3.81021390024295e-15	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	16
BP	GO:2000816	negative regulation of mitotic sister chromatid separation	16/316	48/18614	4.49981385659405e-17	4.1967381586058e-15	3.81021390024295e-15	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	16
BP	GO:0051985	negative regulation of chromosome segregation	16/316	50/18614	9.52975380011599e-17	8.16725656761292e-15	7.41504314176877e-15	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	16
BP	GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	16/316	50/18614	9.52975380011599e-17	8.16725656761292e-15	7.41504314176877e-15	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	16
BP	GO:1905819	negative regulation of chromosome separation	16/316	50/18614	9.52975380011599e-17	8.16725656761292e-15	7.41504314176877e-15	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	16
BP	GO:0044772	mitotic cell cycle phase transition	39/316	467/18614	1.80467321615992e-16	1.50595230748503e-14	1.36725242276936e-14	SPC24/TTK/FBXO5/SPC25/AURKB/ANLN/MELK/PKMYT1/BUB1/CCNB1/ESPL1/BUB3/CDK1/ABCB1/BIRC5/PLK2/CCNB2/NUF2/DLGAP5/GEN1/EZH2/FOXM1/NDC80/IQGAP3/KIF14/CDCA8/TACC3/DBF4/RRM2/CKS1B/PLK1/INCENP/CENPE/CCNA2/CIT/BRD7/UBE2C/CDK5RAP2/CKS2	39
BP	GO:0033047	regulation of mitotic sister chromatid segregation	16/316	53/18614	2.74428971324252e-16	2.23131863607488e-14	2.02581170464731e-14	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	16
BP	GO:0007094	mitotic spindle assembly checkpoint signaling	15/316	46/18614	6.40983555053702e-16	4.83942584065545e-14	4.39370933100721e-14	SPC24/TTK/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	15
BP	GO:0071173	spindle assembly checkpoint signaling	15/316	46/18614	6.40983555053702e-16	4.83942584065545e-14	4.39370933100721e-14	SPC24/TTK/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	15
BP	GO:0071174	mitotic spindle checkpoint signaling	15/316	46/18614	6.40983555053702e-16	4.83942584065545e-14	4.39370933100721e-14	SPC24/TTK/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	15
BP	GO:0045839	negative regulation of mitotic nuclear division	16/316	56/18614	7.35423953795199e-16	5.42332408717343e-14	4.92382989872673e-14	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	16
BP	GO:0031577	spindle checkpoint signaling	15/316	47/18614	9.27165929133105e-16	6.68191627563881e-14	6.06650434492594e-14	SPC24/TTK/SPC25/AURKB/BUB1/CCNB1/BUB3/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/CDK5RAP2	15
BP	GO:2001251	negative regulation of chromosome organization	19/316	93/18614	1.25422548411148e-15	8.83810891137226e-14	8.02410923753195e-14	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/ESPL1/BUB3/TOP2A/BIRC5/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/PIF1/CDK5RAP2	19
BP	GO:0051231	spindle elongation	10/316	14/18614	1.62672517773739e-15	1.12137946491419e-13	1.01809916730247e-13	PRC1/AURKB/BIRC5/RACGAP1/CDCA8/KIF23/INCENP/KIF11/KIF4B/KIF4A	10
BP	GO:0051256	mitotic spindle midzone assembly	9/316	11/18614	5.58351282791777e-15	3.76708918666537e-13	3.4201360771232e-13	PRC1/AURKB/BIRC5/RACGAP1/CDCA8/KIF23/INCENP/KIF4B/KIF4A	9
BP	GO:0000022	mitotic spindle elongation	9/316	12/18614	2.20024405161891e-14	1.45353622660074e-12	1.3196639213109e-12	PRC1/AURKB/BIRC5/RACGAP1/CDCA8/KIF23/INCENP/KIF4B/KIF4A	9
BP	GO:0051255	spindle midzone assembly	9/316	14/18614	1.94321560577725e-13	1.25753809916728e-11	1.14171743969942e-11	PRC1/AURKB/BIRC5/RACGAP1/CDCA8/KIF23/INCENP/KIF4B/KIF4A	9
BP	GO:1905820	positive regulation of chromosome separation	11/316	28/18614	4.71337666708351e-13	2.98922348226436e-11	2.71391267041545e-11	AURKB/NCAPH/SMC2/NCAPG/ESPL1/BIRC5/DLGAP5/NCAPG2/SMC4/CDCA8/INCENP	11
BP	GO:0000281	mitotic cytokinesis	16/316	84/18614	7.34958114592815e-13	4.5697101595565e-11	4.14883476452291e-11	AURKB/ANLN/ESPL1/BIRC5/RACGAP1/CDCA8/KIF20A/KIF23/PLK1/INCENP/CIT/KIF4B/SNX9/KIF4A/NUSAP1/ECT2	16
BP	GO:0051310	metaphase plate congression	15/316	72/18614	9.72775176013819e-13	5.93205785219196e-11	5.38570871740444e-11	AURKB/CENPQ/CCNB1/BIRC5/NUF2/SPAG5/KIF18A/NDC80/KIF14/CDCA8/PSRC1/KIFC1/INCENP/KIF2C/CENPE	15
BP	GO:1903046	meiotic cell cycle process	23/316	215/18614	2.33375756274264e-12	1.39629155310508e-10	1.26769154599824e-10	RAD51AP1/FBXO43/LIF/TTK/FBXO5/NCAPH/SMC2/BUB1/ESPL1/TOP2A/CCNB2/NUF2/TUBG1/KIF18A/SMC3/SMC4/NDC80/PLK1/INCENP/ASPM/TDRKH/CKS2/TEX11	23
BP	GO:0140013	meiotic nuclear division	22/316	196/18614	2.69496178641411e-12	1.58254144902206e-10	1.43678761907263e-10	RAD51AP1/FBXO43/LIF/TTK/FBXO5/NCAPH/SMC2/BUB1/ESPL1/TOP2A/CCNB2/NUF2/KIF18A/SMC3/SMC4/NDC80/PLK1/INCENP/ASPM/TDRKH/CKS2/TEX11	22
BP	GO:0051321	meiotic cell cycle	26/316	284/18614	3.09073463840495e-12	1.78194900697857e-10	1.61782951885886e-10	RAD51AP1/FBXO43/LIF/TTK/FBXO5/NCAPH/TUBGCP3/SMC2/BUB1/ESPL1/BUB3/TOP2A/CCNB2/NUF2/TUBG1/KIF18A/SMC3/SMC4/NDC80/PLK1/INCENP/ASPM/TDRKH/NEK2/CKS2/TEX11	26
BP	GO:0050000	chromosome localization	16/316	92/18614	3.21031896827983e-12	1.81784311578845e-10	1.65041774027168e-10	AURKB/CENPQ/CCNB1/BIRC5/NUF2/DLGAP5/SPAG5/KIF18A/NDC80/KIF14/CDCA8/PSRC1/KIFC1/INCENP/KIF2C/CENPE	16
BP	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	9/316	18/18614	4.44526466160195e-12	2.47297091963856e-10	2.24520754376387e-10	AURKB/CCNB1/BIRC5/RACGAP1/SPAG5/CDCA8/INCENP/NEK2/ECT2	9
BP	GO:0010948	negative regulation of cell cycle process	27/316	317/18614	6.35810002409698e-12	3.47612675455371e-10	3.15597160905721e-10	FBXO43/SPC24/LIF/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/ESPL1/BUB3/CDK1/BIRC5/E2F8/PLK2/NUF2/GEN1/EZH2/NDC80/CDCA8/PLK1/INCENP/BRD7/APBB1/RAD9B/NEK2/CDK5RAP2	27
BP	GO:0007080	mitotic metaphase plate congression	13/316	57/18614	9.52806843633389e-12	5.12093305281606e-10	4.64928941541002e-10	AURKB/CCNB1/BIRC5/NUF2/KIF18A/NDC80/KIF14/CDCA8/PSRC1/KIFC1/INCENP/KIF2C/CENPE	13
BP	GO:0051303	establishment of chromosome localization	15/316	84/18614	1.03807323808943e-11	5.48621706330266e-10	4.98093036170983e-10	AURKB/CENPQ/CCNB1/BIRC5/NUF2/SPAG5/KIF18A/NDC80/KIF14/CDCA8/PSRC1/KIFC1/INCENP/KIF2C/CENPE	15
BP	GO:0051984	positive regulation of chromosome segregation	10/316	27/18614	1.12730253185797e-11	5.86012512872395e-10	5.32040107788013e-10	AURKB/NCAPH/SMC2/NCAPG/CCNB1/BIRC5/NCAPG2/SMC4/CDCA8/INCENP	10
BP	GO:0007093	mitotic cell cycle checkpoint signaling	18/316	140/18614	2.77954832927919e-11	1.42160447615231e-09	1.29067312064153e-09	SPC24/TTK/SPC25/AURKB/BUB1/CCNB1/BUB3/CDK1/BIRC5/PLK2/NUF2/GEN1/NDC80/CDCA8/PLK1/INCENP/RAD9B/CDK5RAP2	18
BP	GO:0051383	kinetochore organization	9/316	22/18614	4.28393450103763e-11	2.15624703218894e-09	1.95765427908737e-09	CENPK/CENPW/SMC2/NUF2/DLGAP5/SMC4/NDC80/CENPE/CENPN	9
BP	GO:0000910	cytokinesis	20/316	185/18614	5.41361863346018e-11	2.68227885729722e-09	2.43523798725552e-09	PRC1/AURKB/ANLN/ESPL1/BIRC5/E2F8/PLK2/RACGAP1/KIF14/CDCA8/KIF20A/KIF23/PLK1/INCENP/CIT/KIF4B/SNX9/KIF4A/NUSAP1/ECT2	20
BP	GO:0061640	cytoskeleton-dependent cytokinesis	16/316	113/18614	8.18774094319431e-11	3.99435792782602e-09	3.62647311411116e-09	AURKB/ANLN/ESPL1/BIRC5/RACGAP1/CDCA8/KIF20A/KIF23/PLK1/INCENP/CIT/KIF4B/SNX9/KIF4A/NUSAP1/ECT2	16
BP	GO:1901990	regulation of mitotic cell cycle phase transition	27/316	357/18614	9.74715055404012e-11	4.68306278891837e-09	4.25174749047843e-09	SPC24/TTK/FBXO5/SPC25/AURKB/ANLN/BUB1/CCNB1/ESPL1/BUB3/CDK1/BIRC5/PLK2/NUF2/DLGAP5/GEN1/EZH2/NDC80/KIF14/CDCA8/RRM2/PLK1/INCENP/CENPE/BRD7/UBE2C/CDK5RAP2	27
BP	GO:1901991	negative regulation of mitotic cell cycle phase transition	20/316	194/18614	1.28377402728708e-10	6.07589170227958e-09	5.51629530970959e-09	SPC24/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/BUB3/CDK1/BIRC5/PLK2/NUF2/GEN1/EZH2/NDC80/CDCA8/PLK1/INCENP/BRD7/CDK5RAP2	20
BP	GO:1901987	regulation of cell cycle phase transition	30/316	457/18614	2.73233833977051e-10	1.27415365814887e-08	1.15680268719386e-08	SPC24/TTK/FBXO5/SPC25/AURKB/ANLN/BUB1/CCNB1/ESPL1/BUB3/CDK1/BIRC5/PLK2/NUF2/DLGAP5/GEN1/EZH2/NDC80/KIF14/CDCA8/DBF4/RRM2/PLK1/INCENP/CENPE/BRD7/APBB1/RAD9B/UBE2C/CDK5RAP2	30
BP	GO:0045786	negative regulation of cell cycle	28/316	404/18614	3.24954403863951e-10	1.49337741253998e-08	1.35583568965355e-08	FBXO43/SPC24/LIF/TTK/FBXO5/SPC25/AURKB/BUB1/CCNB1/ESPL1/BUB3/CDK1/BIRC5/E2F8/PLK2/NUF2/GEN1/EZH2/NDC80/CDCA8/PLK1/INCENP/BRD7/APBB1/SUV39H1/RAD9B/NEK2/CDK5RAP2	28
