"","x"
"FOSL2",0.462186049282743
"CEP97",0.469845819549639
"PLEKHH3",0.797640130719505
"RCCD1",0.954814730263923
"AQP1",0.90194976902824
"DLGAP5",0.96486650855706
"WDR67",0.512554085107046
"ARHGAP33",0.829398653740891
"G2E3",0.84772017919911
"GEN1",0.92578168267692
"THAP10",0.681350171387905
"HMMR",0.940287645560955
"HAUS8",0.72223332741266
"EZH2",0.872826508782049
"ENO2",0.883582856914137
"SHCBP1",0.796437521053689
"PRSS50",0.467633536677327
"RACGAP1",0.86077105711496
"FOXM1",0.834785681678037
"SPAG5",0.843106928181941
"C4orf33",0.948605325408751
"FAM72B",0.904089524713506
"ATG16L2",0.730344008828668
"PAFAH2",0.769934464358457
"RNASEL",0.456342960415503
"BCAP29",0.924579771415071
"KIF18A",0.930235922681445
"FAM20A",0.532487223948173
"CENPL",0.839744805747921
"DIAPH3",0.88036306654702
"RIMKLB",0.633840773108768
"SFR1",0.856351364604744
"KIF18B",0.961204090116561
"CEP120",0.386152458765482
"STAG1",0.634520198883621
"CEP89",0.939319885198124
"MED7",0.817672029149779
"SLIT2",0.403771636396844
"PGRMC2",0.49734604135021
"AGA",0.71570910565753
"MTHFD2",0.856044534867021
"SMC3",0.403971815588919
"TMEM175",0.417961418868599
"APOBEC3G",0.867656559774959
"C2orf69",0.840355055855104
"RACGAP1P",0.847610510005634
"KATNAL1",0.731539823084642
"WHSC1",0.882233736839715
"CD300LB",0.415013382805267
"NCAPG2",0.568416718172309
"ZNF556",0.833986197613745
"SNORA28",0.655501804435683
"ARL5A",0.440267840218484
"PPCDC",0.424906221052949
"RMI2",0.737826854798446
"GAS2L3",0.58745497492135
"TMEM41B",0.448242162742099
"SMC4",0.917243980364391
"MICB",0.842124774702765
"FCGR1A",0.60444795184532
"CENPO",0.643517054913541
"ADAM9",0.818574742028147
"NDC80",0.641198509122288
"IQGAP3",0.879892459145525
"KIF14",0.941758615020922
"FAM72D",0.931021913932255
"PSAT1",0.952097962745361
"CDCA8",0.943209305040378
"TACC3",0.910598152883859
"SPPL2A",0.880193285742358
"KIF20A",0.671750214940598
"RGS5",0.908719582592596
"JDP2",0.858329074726985
"PRICKLE2",0.494829068163184
"PDE4C",0.436760697060202
"SKA2",0.776177510486588
"GTDC1",0.965219702188301
"LOC100271702",0.600164216790271
"CABLES2",0.929354551985017
"CD47",0.405067566106221
"ASF1B",0.535621583832094
"DBF4",0.804404797726604
"SCLT1",0.653351864470343
"SPA17",0.799083246816976
"C15orf23",0.923190148627912
"WDR62",0.94447060248391
"LINC00467",0.647391396269997
"ARHGAP11B",0.863551257185455
"HLA-F-AS1",0.597323202638638
"CARD16",0.362447390345236
"KIF23",0.660890488102231
"CARD8",0.438873753048829
"LRRC8C",0.96088736742794
"RRM2",0.500869595255066
"CETN3",0.413777378391084
"WDR34",0.703391744120306
"ABI2",0.943672789354073
"UHRF1BP1",0.390190379862648
"PSRC1",0.763966084017748
"CKS1B",0.877734948074706
"LBR",0.922812900044275
"KIFC1",0.714407649994767
"BORA",0.874452138268111
"OXR1",0.565127814111518
"SLC25A16",0.752437309292962
"PLK1",0.939024535408033
"LCTL",0.489239906474042
"CD58",0.744893678603827
"C12orf32",0.86795741907225
"SAMD1",0.926938960526478
"CASC5",0.899039134954365
"INCENP",0.866836861042237
"FGD2",0.955884132826349
"LOC153684",0.89776388946592
"LOC400680",0.900308882120237
"LDB3",0.932912049550404
"SIDT1",0.466917255360078
"H2AFV",0.529662435946699
"HMGB2",0.650812402065853
"COL24A1",0.881502058251717
"ODF2",0.514930113629228
"CD200R1",0.48731621732655
"MIR636",0.364022246102929
"TM6SF1",0.415608450052365
"LOC100127983",0.576533309601791
"ATP6V1B1",0.600164216790271
"FCGR2B",0.410092231290618
"LOC100859930",0.596253244825396
"PIF1",0.928103896830405
"HHATL",0.600164216790271
"KIF2C",0.561461957120623
"FERMT2",0.914891166325137
"C17orf108",0.448969441834854
"SBF2",0.645013120405357
"C1orf96",0.446473330135045
"HDGFRP3",0.950123707273551
"MIS18BP1",0.965074346633594
"FGFR1OP",0.510038115852547
"LOC100130992",0.495839668592964
"TMEM98",0.835142074264465
"OAS3",0.517966439473201
"CENPE",0.740274074405
"BDNF-AS1",0.898990551746819
"SETBP1",0.894338434212497
"KIF11",0.785015703175031
"CCNA2",0.865404860199739
"TUBA1B",0.941433275097056
"PAQR3",0.876657509810357
"RANGAP1",0.591127484764369
"LOC400657",0.824845711656334
"EPRS",0.704947144504572
"CCDC167",0.808431863299163
"PDZD11",0.505810772696305
"GSDMD",0.849419423243589
"GNB3",0.554753628953775
"THEGL",0.615902241900599
"PRR11",0.706124388516662
"RAB27A",0.794774473710862
"HOXB5",0.849944573911041
"CTSZ",0.547705304255064
"POC5",0.71087970779722
"DNAH6",0.937647151316097
"KLF10",0.898352136318502
"ASPM",0.704297837512868
"ARHGEF19",0.412153889396402
"STK31",0.600059154712981
"LMF2",0.396628550057381
"CIT",0.670857677832965
"SYBU",0.831411018466603
"TDRKH",0.70658227449638
"BRD7",0.72578885608574
"APBB1",0.757323446012065
"SPHK1",0.738979373566233
"CENPN",0.425028734987651
"C14orf80",0.739821556471043
"CROCCP2",0.823146365776801
"SUV39H1",0.802065043916609
"HEATR7A",0.58782508301729
"TPPP",0.520119029441454
"LOC401320",0.410488738959353
"MYBL2",0.911426917716292
"RAD9B",0.827624894923559
"KIF4B",0.6960840293848
"UBE2C",0.646499845372628
"SNX9",0.924411824331547
"CA2",0.530712953617026
"NEK2",0.741345793712278
"TEAD1",0.430688704387118
"NUDT1",0.573975303265075
"KIAA1009",0.42595936759654
"KIF4A",0.690895403450517
"MTMR6",0.663087801184221
"FNIP2",0.48063201268027
"AKIRIN2-AS1",0.429896870165334
"FAM200B",0.682918068959255
"SLC22A14",0.791366573704948
"USP2",0.550369518190926
"NUSAP1",0.517861573325058
"LIPE",0.81367362719758
"TROAP",0.935928974724763
"ECT2",0.572338551675264
"HP1BP3",0.600415023915901
"CDK5RAP2",0.895391813532879
"CKS2",0.50583266580818
"RAD54L2",0.477573859678219
"C18orf56",0.430853393677205
"NAPRT1",0.880123763322115
"DMXL1",0.436567901611654
"TMPRSS13",0.757368155553388
"ALDH1L2",0.927842162351613
"PITX1",0.756970526377478
"CLEC10A",0.547142170944718
"PKNOX2",0.640138073550503
"AQP3",0.799349751857688
"PAQR9",0.617656002983748
"SLC30A10",0.610693179396051
"TDH",0.462175371634227
"LONRF3",0.433426673288272
"AICDA",0.681790478046618
"KCNK10",0.707671773138059
"TEX11",0.915176217706427
"CD1C",0.557257858168358
"NT5E",0.826608095068687
"RAB6B",0.451277826688253
"SERPINB2",0.74578721561455
"SERPINA1",0.924905198597858
"LILRA5",0.599237470877589
"RFPL2",0.900078649702624
"KIF26A",0.754561770683441
"LOC100128573",0.855357131405404
"NTRK1",0.811338825196519
"CORO2B",0.72446470935607
"CACNA1I",0.944742507465722
"TRIM10",0.505613651821469
"PID1",0.962786776802221
"VAT1L",0.928916924622782
"NOD2",0.73691320836224
"MRGPRE",0.944382932991398
"MYT1",0.646167826543409
"HUNK",0.835551106577051
"DNM3OS",0.924708107263437
"C14orf37",0.504737311613101
"DSP",0.942513187508201
"MIR3153",0.866756085065742
"HEY2",0.913891838709483
"C9orf84",0.741173659043386
"SLAMF9",0.600164216790271
"FAIM3",0.740324096601138
"ZNF385B",0.804432416457346
"PDE9A",0.699787050010656
"TMOD2",0.517867008727382
"SPRY4",0.885668910768493
"PRG3",0.448532472044935
"SYNGR4",0.670748304935187
"PNMA3",0.757779059234098
"MIRLET7D",0.69288455974033
"CD8B",0.724720943920916
"TTC25",0.788039288151539
"CHAC1",0.565565456725336
"OMP",0.695642610681932
"ABCA1",0.51021715213802
"FBP1",0.624110241330288
"CCDC68",0.710058042614433
"C12orf71",0.933199855501484
"EVI2B",0.51978129663694
"USHBP1",0.586908115637817
"PKHD1L1",0.586345838181455
"HBZ",0.790173186390272
"GNAZ",0.947048191817906
"MS4A7",0.800230606230742
"ASNS",0.822776734649436
"LY96",0.925976329993485
"KIAA1614",0.92703582942362
"MIR302B",0.812638016374777
"CA1",0.886637880548213
"SOD3",0.6519324726585
"TMPRSS4",0.607910555149631
"C14orf162",0.726310978988365
"PLXDC1",0.720241694754643
"MIR3607",0.439877836657748
"CCL3",0.769435634621403
"SLC15A3",0.660741311352517
"C10orf128",0.326487959346018
"ZFY",0.293169998772406
"CCL13",0.458716294187986
"SP7",0.443209332943495
"SDC1",0.354460477294268
"MYLK2",0.471574008328136
