"","x"
"FLVCR1",0.763686588099609
"PCGF6",0.993133044802405
"FADS2",0.945049572641397
"HSD17B12",0.930020097062817
"TMX1",0.992841793801243
"PUS7",0.890157713766735
"ZNF835",0.804513616496581
"GNB4",0.98197657393765
"ZCCHC24",0.917625591852113
"MCM6",0.933647496303788
"CERKL",0.944168940121436
"ZFP14",0.505666723973346
"LRRC45",0.97608123905021
"PAK1IP1",0.978245049303004
"FKTN",0.955148088450364
"TGFB3",0.550312409881618
"B3GNTL1",0.714339269682089
"PLS1",0.837726809941329
"NBN",0.848825160891408
"KIAA1383",0.721080689222696
"CAPS2",0.974954167558884
"ATP6V0E2",0.951538312554016
"METTL21A",0.958459931018448
"SMS",0.903272809856273
"RFXAP",0.886790819154605
"CCND2",0.844701342820195
"LOC100505633",0.744323141788838
"ADO",0.619131980051299
"ENPP4",0.873154451899776
"ZNF347",0.907574589016668
"ZNF677",0.913079398907939
"KCTD15",0.579262583721416
"A4GALT",0.993786347355236
"KLRG1",0.959246837674601
"TMEM168",0.983374879039877
"NUP210",0.971894365600442
"HEATR2",0.973191162318542
"ABCA2",0.54300947357322
"KIF21A",0.919948932177888
"ZBTB24",0.713073237403556
"HOOK1",0.558636258314955
"TCTN1",0.912134100969245
"TMEM67",0.762434053360763
"RCN2",0.986973015702085
"NEURL",0.6895362986969
"KIAA1211",0.899222505878157
"AGPAT5",0.620505244267742
"MCM3",0.864753364359481
"XYLB",0.967525111869315
"ZC4H2",0.856285777926386
"PPA1",0.702630045780962
"MOCS2",0.763375015422442
"UBE2E2",0.887472107848326
"C14orf126",0.849788279569427
"TBC1D19",0.919825060072946
"OXCT1",0.991747157681722
"MARVELD2",0.901936960370871
"ZNF354C",0.872692149320273
"MTBP",0.928376630637293
"HELLS",0.985019918751309
"DSCC1",0.98292671170846
"PIGW",0.825853865961161
"CCDC138",0.56918327133593
"ZFP64",0.508597570458489
"GOLGA2P5",0.874281827541856
"LPCAT4",0.534165322345109
"HCG11",0.584581300987912
"CSGALNACT1",0.958819335625878
"NLE1",0.735292307549391
"PDSS1",0.815296836443115
"PICK1",0.499052679126711
"XRCC2",0.735360384536062
"ANKRD36B",0.696343813381057
"PRRG4",0.614080763191232
"MIS18A",0.966977928996956
"C22orf34",0.833626147707946
"ATAD5",0.93774402526917
"CHD1L",0.982568918480407
"MB21D1",0.765252999090973
"NT5DC3",0.88842789899691
"ALG10B",0.948558092664117
"PAX9",0.940583013606821
"WDR35",0.732362067461652
"MLH3",0.630080713431925
"ZNF491",0.534503642434366
"C1orf135",0.919003203452215
"IFNAR2",0.877896178825603
"RANBP1",0.995656570613672
"BCL2",0.875849370039857
"AKAP1",0.917037925256431
"LY86-AS1",0.614212176231233
"SNORD87",0.817941144122608
"UBA5",0.986061235881372
"ETAA1",0.969697113515225
"COX18",0.886578123753421
"CHML",0.625666605176919
"C4orf27",0.992363178142438
"SAAL1",0.98776187920184
"FAM92A1",0.954216798741905
"HOTAIRM1",0.564183244391246
"HENMT1",0.702166183755454
"WDR41",0.858477593084417
"DDX10",0.923409071818321
"BEND3",0.712373979715819
"LOC441666",0.834214705042417
"SPIN4",0.827924131298461
"GPT",0.891058296307405
"C9orf142",0.981773829559486
"TNFRSF1B",0.965619164773543
"SNRPD1",0.945766679225543
"NUFIP1",0.715892071373704
"MTX3",0.657470684723859
"EML2",0.659076287087696
"QTRT1",0.964450630082712
"RAD54B",0.990409267767054
"AGXT2L1",0.935202050444477
"ZNF695",0.924655309638763
"C3orf33",0.867318358585435
"DDX11",0.995326717252863
"ANKRD26",0.836395083147963
"FLT4",0.947590084674065
"LOC100507032",0.50545193775954
"ZBTB38",0.929219900187333
"TMX3",0.899395302394407
"HMGB1",0.734264490882531
"KCNIP4",0.967416158996994
"ANKRD36",0.993995796361298
"TRAF3IP2",0.80935430682312
"ECHDC2",0.952269832449737
"CDCA7L",0.978926696222418
"LOC728554",0.943747707412621
"SFXN2",0.885187696163047
"MRPL1",0.990090349510086
"SETD6",0.701605480488182
"S1PR4",0.776499473931717
"CLDN7",0.907812124486785
"CCDC57",0.803454950428356
"PAK6",0.794855885063194
"RCN1",0.503871470208217
"ZNF624",0.860815512025811
"SPICE1",0.972429928006458
"RIOK2",0.802722377012132
"ZNF439",0.514367439995712
"RASA2",0.958432072920855
"ARHGEF6",0.734097572728403
"LANCL1",0.960175769307186
"GSTA4",0.876175354593563
"CHST10",0.986177399868095
"AMT",0.835214582320871
"LACE1",0.731771303025942
"METTL17",0.993263368023994
"NUP43",0.996723694836024
"THYN1",0.983028695868067
"FANCM",0.908503724408538
"RUVBL1",0.963332907425246
"RAD18",0.996249034749961
"C18orf1",0.825157127706434
"DUT",0.9860719362945
"TCEAL1",0.755123901367613
"FARSB",0.971434543329388
"C8orf38",0.691900116490986
"ZNF675",0.907236946315397
"ZNF141",0.766183014620266
"ITGA4",0.909871876829315
"PDE4A",0.516843044560163
"RFC4",0.950336438161402
"LRRC37A4",0.853474651133146
"ITGB3BP",0.747961746600984
"CCDC58",0.830991345066718
"NSMCE4A",0.98696220062738
"WDR89",0.933635299521458
"DPY19L2P2",0.866346608499757
"SHQ1",0.89985666721451
"TMCO4",0.950161060516758
"GBAS",0.950221199782494
"BPHL",0.663761784440956
"RAP1GDS1",0.919656924365852
"LOC100506844",0.797593688613277
"LRRC20",0.979737933184087
"FGFR3",0.967123045215279
"APBA2",0.571671645210323
"VMA21",0.598901233919071
"ZNF589",0.878618261116401
"EHHADH",0.676121721373895
"ZNF799",0.827435264832557
"ZNF32",0.560682534395154
"RFC2",0.975903885156614
"MCM4",0.986847283484806
"SLC12A9",0.530703555104887
"POLD3",0.958566954162791
"SPTSSA",0.754367623246381
"USP43",0.925576725044599
"PEG3",0.821819468047159
"DCTD",0.664308707160948
"C8orf37",0.971635714949068
"NAE1",0.896648955514211
"BCS1L",0.987655731167292
"SLC25A40",0.941759725452352
"MKS1",0.815845949681716
"SFXN1",0.994616939527947
"DDHD2",0.822305161757667
"PTBP2",0.8087809628881
"NPM3",0.785282513481518
"BBS5",0.75590746068368
"ADH5",0.883198300371708
"SLC25A21",0.919882556419419
"ZC2HC1A",0.870128357720624
"GALNTL6",0.849221741520943
"GTF2H2",0.762084441872137
"RPL22L1",0.847790719615023
"TUBGCP5",0.974112503803093
"GDPD1",0.541734715941866
"PNMT",0.892318374023525
"ISPD",0.797095396162695
"MAD2L1",0.941261291546376
"C6orf115",0.805632199461958
"TLE1",0.503083219898615
"ZNF816",0.99345771976806
"DTWD2",0.602163210194257
"FAM162A",0.897423068371523
"IRAK1BP1",0.986098071897967
"ZNF571",0.645849043796017
"FXN",0.97600892561226
"IFNGR2",0.608582928794452
"FA2H",0.864233738951954
"ERCC8",0.813412134246972
"MGMT",0.841798363981687
"LOC100128881",0.660338152383475
"MUC1",0.699771572517894
"TMEM161B",0.969649418624289
"NUP35",0.996762668785825
"BCKDHB",0.764805856851349
"PSMG1",0.843587072072434
"NARS2",0.646732013347889
"LOC100505876",0.972033325709889
"CDC7",0.661311898728774
"PTPRVP",0.984493984794207
"SPATA7",0.961463499637834
"PI4K2B",0.87589332480638
"ACTR3B",0.779772813169663
"FUCA2",0.902778993061985
"EFHC1",0.955804640322277
"FBXO6",0.956439171054405
"VARS2",0.986174111273299
"NOX1",0.928325876615993
"SNTB1",0.921686611879894
"LOC90784",0.84419958776123
"ALDH3A2",0.838043823403867
"BPNT1",0.710734728895764
"C1QTNF3",0.645689534798735
"MEG3",0.928326043805779
"PGAP2",0.955549482211973
"INTU",0.929420675461446
"DCTPP1",0.825445933523057
"FBXO36",0.766322778082454
"DBR1",0.976313994921009
"KHK",0.74019112117837
"SESTD1",0.928106430983094
"LYAR",0.672649744891152
"GOT2",0.98436261090525
"PNN",0.75633600540225
"VAV2",0.703430979461186
"DFFB",0.822802734430171
"ZNF714",0.781048825620683
"TGFBRAP1",0.562596341223487
"FAM213B",0.935130340102391
"ENOPH1",0.942432924516035
"GPR180",0.958727195243715
"ALKBH8",0.993057804323451
"OLA1",0.856117402921645
"TMEM218",0.958605441632466
"ZNF665",0.951452781301403
"CCDC51",0.721121629087552
"TCTEX1D1",0.948045070770031
"IMPACT",0.507952866395051
"PARP2",0.910294212876942
"CPQ",0.800197300116168
"KIAA0754",0.770558961059109
"ABCE1",0.911980578439061
"NUDT8",0.944284142318145
"GATA5",0.873029851102749
"LOC100130691",0.823341303974345
"HFM1",0.846423592718965
"PPIL1",0.974718224634022
"GPAM",0.916534749794911
"KLHDC5",0.932222336335014
"LMNB1",0.972920012618838
"ZNF418",0.929058435081828
"FAM217B",0.718855659605528
"FAHD2B",0.900546712711302
"FOXH1",0.862475718853485
"MSH5-SAPCD1",0.844385225625178
"PTPLAD1",0.749605101308078
"MRPS26",0.72684159126621
"UMPS",0.87374803029067
"FSD1L",0.965557721041206
"CEP41",0.982250276898371
"ALG8",0.655017217387727
"C15orf41",0.990278130740894
"FCHSD2",0.795169366616716
"TASP1",0.989593659448922
"CEP290",0.801853468750911
"FAM190A",0.865932257899281
"MIR17HG",0.55302608500316
"CHEK1",0.953244396070987
"PLEKHH2",0.936491280597783
"FNDC8",0.544928506082876
"SLC17A9",0.699523930298859
"CBWD1",0.50263948712567
"DPEP2",0.857068853366603
"C16orf59",0.959767925829073
"SLC22A16",0.507301683110576
"LRRC33",0.773314049614553
"PRDX3",0.978196534600054
"MEST",0.517052428389376
"CAD",0.609825015883502
"FEZ2",0.899297734422672
"ANXA11",0.806736508372548
"SHMT1",0.961690283915202
"KBTBD6",0.74179751406218
"RAD51D",0.996856427147665
"RNASEH2B",0.78085606517287
"METTL10",0.967113935224049
"KIF16B",0.928329726170533
"KIAA0101",0.78559286402261
"PIGU",0.547559464718754
"NME1",0.918638862080241
"SEPT7P2",0.965955443800825
"TRAF3",0.804294771764483
"MLKL",0.843788377109305
"ECHDC1",0.828559682904737
"TEFM",0.7830436812367
"LRCH1",0.981897893438875
"TTC27",0.885245155462536
"CPS1",0.693346264917491
"CEP57L1",0.783695648999247
"SRSF7",0.996421239418786
"DARS",0.778752285608677
"PRIM2",0.992229668663406
"PACRGL",0.955097672226943
"ZNF85",0.898296734823866
"C14orf169",0.707954916398715
"CHCHD6",0.729607046634203
"PRKX",0.817873894909526
"ZMYM1",0.823885941441596
"ZNF443",0.499113581244256
"PASK",0.967171283276837
"DEPDC7",0.745209586549084
"1-Mar",0.845247168516822
"RAD51B",0.956042642100401
"HSDL2",0.986912042978292
"DGKA",0.94780551066842
"CNIH",0.604644646185476
"PRMT7",0.981298467452876
"LOC100507053",0.906078984822939
"CCDC125",0.951510444028308
"CNTLN",0.763659075587663
"QTRTD1",0.780006160176165
"LOC220729",0.954553031876204
"TOMM40L",0.955925827775205
"BLM",0.887026737010693
"ATG4C",0.964694697463174
"WDHD1",0.834025555109184
"PARVB",0.957178369523251
"SPAG4",0.938613556775327
"PRPS2",0.929556793662701
"LOC389906",0.954654801344154
"PTPN7",0.572191989027588
"C14orf142",0.872004847484066
"ENOSF1",0.941438721569477
"SLC39A8",0.936924153727782
"FDX1",0.532053568670319
"SNRPF",0.819547013841342
"COIL",0.758379296819818
"LOC344595",0.968607546319309
"NOC3L",0.799580557163545
"GPATCH4",0.934587111000823
"FAM65A",0.904471916233597
"MRPL16",0.878208705696417
"EME1",0.868510158662824
"CHN2",0.969744210013644
"DTNB",0.644115930217351
"PPM1F",0.623887260750878
"SLC16A7",0.962800167164509
"METTL8",0.626036554695741
"GPR155",0.985616484760435
"LYRM7",0.973090205414586
"ZNF826P",0.810822881674782
"FGGY",0.897264126781134
"ZNF257",0.959073731893713
"IVD",0.737588904836894
"SRFBP1",0.977082872042714
"UCK2",0.910989618514591
"PQLC3",0.817408280317854
"C7orf46",0.962982330770276
"THOC3",0.956277797505914
"ESD",0.97304810892005
"MYBBP1A",0.894943200455095
"CBX2",0.749807756850581
"RIBC2",0.784888726890872
"ABHD10",0.95962880138182
"PCCA",0.54631593833656
"SSH3",0.765924672979008
"SLC26A6",0.949688672930472
"KCTD3",0.923549663057972
"LOC654342",0.859574868528126
"TGDS",0.828248773035756
"DTWD1",0.912829908324504
"SNORA6",0.875642653381003
"PLEKHA5",0.979831190818195
"C17orf69",0.979820772484024
"TMEM48",0.988667410060307
"BTBD3",0.822350980391498
"RDH13",0.889773662074585
"MND1",0.81487066296339
"GINS2",0.979826919156023
"RAG1",0.969422583390568
"WDR52",0.985984217443305
"LOC729234",0.767187854263767
"APITD1",0.991560260074455
"DOCK5",0.751484445164448
"GLT25D1",0.749609138166929
"DUS4L",0.545992319692476
"ZFP3",0.861968145253311
"NUP107",0.970140227435846
"BRCC3",0.909886399071665
"GEMIN4",0.511928274251729
"SLC39A10",0.871039649527346
"FAM216A",0.552479011342938
"MRPL3",0.82663198032906
"CCDC150",0.990312724400609
"GTPBP3",0.66817577410294
"RBFA",0.577185151300756
"PPP4R1",0.995297855965241
"C16orf88",0.955531332624517
"LOC100506123",0.848613310874745
"ZNF678",0.87917765219843
"C17orf58",0.919090617986439
"COPG2",0.6714945695448
"TWISTNB",0.986346615488665
"CSTF2",0.996415992852349
"LTV1",0.926337637678972
"FASTKD3",0.689301657323222
"HAUS1",0.962935156454487
"ZNF551",0.846207899508193
"L3MBTL3",0.975616708809879
"TTLL1",0.631022358393179
"WDR90",0.968076370639409
"IDH2",0.842130238489561
"LPCAT3",0.955123971774605
"CCDC102B",0.599416813422014
"TIMM21",0.948118256420183
"ZNF501",0.85857993559873
"DHODH",0.64010714878095
"EXD2",0.562359905331559
"RTN4IP1",0.981398266458141
"VRK2",0.859957657404293
"ULK4",0.974700531249245
"CCDC15",0.711706636752903
"FANCA",0.916494217311904
"GSTM2",0.684761704750921
"DCAF17",0.988394384188266
"FAR2",0.959865305708879
"CTPS",0.98709579418502
"LOC143666",0.942578891897332
"FAM127C",0.969225058967822
"ZNF559",0.966971348273902
"RNF138",0.972132677539164
"PRIM1",0.768355893547501
"SNORD88B",0.900080583718555
"TMEM237",0.990369805101228
"FAM188B",0.91461860244817
"ARHGEF1",0.719696939803278
"TCERG1",0.995258899455425
"EPN3",0.876641136554415
"ZHX3",0.936547185831509
"RNGTT",0.962077962132489
"FAM195A",0.801199722454775
"SASS6",0.687715234355407
"KANK1",0.824949981465161
"ZNF167",0.907280624295577
"IPW",0.688544069590357
"FUT10",0.927817395448584
"ALG6",0.944459409674629
"SNORD29",0.678464958131593
"C16orf73",0.93350072230486
"POLB",0.947634187489712
"ZNF542",0.993341419036636
"TMC8",0.82228940875404
"ZNF254",0.901339430159909
"ZNF22",0.935181911944635
"TCF4",0.605160803075395
"C6orf57",0.678396182831094
"USP18",0.975860538490781
"FAM98B",0.996730221459401
"GSTT1",0.616042624438854
"PAFAH1B3",0.745939997863646
"SCFD2",0.990445855717553
"AP3M2",0.979099906474307
"SPRY2",0.589274663586076
"DTL",0.956536821140618
"VPS45",0.596669496974873
"ORC5",0.965523646748779
"MRPS25",0.525986079237674
"THUMPD2",0.942921538823338
"MTX2",0.989344847847422
"SFI1",0.908104822817221
"DGCR6",0.98734524338171
"ZNF684",0.980311089992827
"ZNF138",0.820835057383638
"PEX3",0.820094288260685
"RBM43",0.989934808147438
"AGL",0.903619493632919
"POLA2",0.970514031193785
"MMS22L",0.888250397605911
"MYLK3",0.955429592591921
"POLR1E",0.909667574291386
"PPIEL",0.834790498051662
"FAM24B",0.916265055584183
"PKN3",0.901473117466486
"ITM2C",0.854028080307841
"ARHGAP10",0.935020214896441
"CD320",0.649075173057808
"DERL3",0.739772961324935
"HOXB4",0.900329753581252
"DUS2L",0.898089308746633
"DOK3",0.763413556667629
"ZNF367",0.836250195884551
"INTS7",0.967372653597821
"HECTD2",0.871407641823543
"HOXB3",0.528137956272048
"LSM5",0.966966215129958
"CCDC152",0.617891621339574
"NDFIP2",0.976862140825583
"LOC439949",0.953946179638231
"MAK16",0.866997312211245
"PUS1",0.826525130892999
"BCAT1",0.857909152665772
"APOA1BP",0.735165400446342
"CEP19",0.949347655668342
"PARP1",0.9133552340708
"SUPT3H",0.528491020048305
"LZTS2",0.650053749315746
"NF2",0.955575532485108
"GSTM4",0.651415724255779
"RFC1",0.805474512842013
"DTX3",0.81655596368505
"KNTC1",0.869273964210892
"MPPE1",0.961170213234082
"ZNF525",0.953711714609846
"SEPT11",0.971953525547322
"OBFC1",0.82583050717545
"C10orf11",0.754995615494347
"CDC6",0.93405323914427
"SNRPE",0.889712578007016
"HEATR6",0.991657177583889
"CARS2",0.894510490161004
"C4orf21",0.720879310629733
"RRP15",0.993670129804796
"GPD1L",0.729346045686736
"GNAI1",0.939553962609102
"EXOSC8",0.933991954203638
"RAD54L",0.836514476369124
"ADD2",0.829986357094664
"HES5",0.797126422607625
"GPAT2",0.861765332140169
"SARS2",0.818100848109071
"ZNF239",0.500787160649699
"S100A6",0.947709284361373
"SCML2",0.568866191952906
"WDR3",0.849757169210923
"AGK",0.875368854769645
"ATR",0.84320230833904
"HDHD1",0.594145131005819
"CYR61",0.861640233639016
"UHRF1",0.808547884200175
"RRP9",0.91511448744414
"CDT1",0.966687119023514
"PDCD11",0.853793985717653
"GTF2H3",0.969700436907975
"TEX15",0.986821614526685
"EEF2K",0.982498308877732
"NASP",0.991049236813878
"CSE1L",0.976373264600967
"QRSL1",0.989083640056936
"ZIK1",0.954201271771125
"THOC1",0.903689290410268
"ZRANB3",0.964196509915043
"GSTCD",0.962472441701633
"ZNF573",0.609245810783692
"MEX3B",0.542449502663118
"CDC45",0.97554120883834
"CRLS1",0.979202187789161
"GUSBP1",0.870453830262788
"HAUS4",0.897622491755199
"ZNF737",0.562467116221138
"TRDMT1",0.937302323534655
"TPMT",0.568428357198269
"KAT2A",0.883577232607901
"ATP5G1",0.933739277980417
"GCA",0.91413095847541
"FIGNL1",0.799766084809781
"TAF9B",0.892271667250793
"TSEN15",0.907463545846889
"ZNF608",0.944936125450584
"ZNF527",0.991475416668678
"LOC286367",0.98898825720823
"CABIN1",0.742168789422641
"HAUS5",0.881060960893715
"MRPL17",0.860193707669787
"NOB1",0.763530005804964
"C6orf203",0.774198238206019
"C20orf112",0.969227201783636
"RBL1",0.768697850023567
"TRIP6",0.524108324746139
"ACYP1",0.664038456499151
"RRS1",0.827019932934057
"PHYH",0.780184076153448
"UTP20",0.881016895683772
"ZNF713",0.885482943880345
"FBXO45",0.942215527519379
"KIAA1841",0.979654810566751
"ZNF724P",0.878423267175389
"IQCG",0.975435540002813
"CBWD6",0.962114989345568
"TMEM209",0.801596512129752
"DNMT1",0.940955330134934
"URGCP",0.723230783200555
"PJA1",0.612602366322618
"ZNF620",0.994388690554201
"MRPL15",0.780064828078347
"AARSD1",0.966773080351122
"PDXP",0.989980290308604
"GALK1",0.897459690577251
"CRB2",0.867876488650214
"OXTR",0.980266018586066
"ORC6",0.852031393072203
"CHEK2",0.85692759565932
"LIN28B",0.894582276401966
"ENPP3",0.54153941381341
"EXOSC2",0.991046548470699
"ZNF91",0.687167001682399
"CLN6",0.987865149004289
"NUP160",0.9260657361097
"PSMG4",0.522831568125145
"NUP85",0.989364072509168
"C15orf29",0.881920445213778
"NMT2",0.652406184313728
"TRIP13",0.904198847382958
"IBTK",0.826418947176845
"DEPDC4",0.720909737171935
"YAE1D1",0.930936721925701
"CEP78",0.91936057368467
"FAM210A",0.621756102410243
"OTUD6B",0.779700391018657
"NOP58",0.887269487521248
"GMDS",0.876549074751645
"WDR36",0.817694500856315
"LEO1",0.988089852888452
"CISD3",0.870863656794383
"RINL",0.885947749793871
"TMEM45A",0.899518918517818
"C9orf64",0.94474886725089
"FASTKD1",0.857723597300052
"CASP8AP2",0.723780374651076
"NUP205",0.989083449899793
"ELMOD2",0.986068959484735
"RPUSD4",0.529882128503744
"SEPT8",0.799768878954105
"PPIF",0.565260650402231
"MTHFD1",0.972783535462713
"C8orf33",0.96190410003675
"ZNF107",0.846671673415341
"MTFP1",0.885113864513801
"KDM1A",0.876653499619586
"ZNF780B",0.539529819817465
"HNRNPA1L2",0.49796823406161
"ZNF736",0.945138247787842
"PIGX",0.857262568841296
"LOC401397",0.671355839571128
"PIAS2",0.98643787068171
"PAQR4",0.944366809645306
"DMBX1",0.744531193298429
"ZNF626",0.842100259465013
"ADAM22",0.948910544739857
"DGCR6L",0.630732901917349
"C11orf82",0.91531057709762
"AK2",0.596731124600703
"ZDHHC18",0.736998306165558
"NDUFAF4",0.657542075003858
"MIR570",0.790389888324637
"C5orf24",0.947774711593211
"CCDC43",0.6714361437145
"YEATS4",0.529092997278553
"RPGRIP1",0.975451787252777
"KIAA0664",0.773989818819141
"GTF2H4",0.772303674486753
"ATP5G3",0.883943031403831
"MGC57346",0.987905516994942
"ANO5",0.961590108762735
"ZNF605",0.901024215179189
"TFB1M",0.848984552501051
"GPHN",0.939747807248073
"ATIC",0.796328073639645
"TMEM206",0.737025468922611
"TBC1D2B",0.90430419913367
"NOP56",0.892799897706655
"C1orf201",0.918763879385602
"CCT6P1",0.94707660922151
"TPK1",0.92500038748666
"C1orf216",0.731025824870447
"ACY1",0.659392143122092
"RRP1B",0.973423451875227
"FAM123B",0.737453169254621
"ACSL4",0.945916798015988
"PEBP1",0.653800410383452
"C19orf48",0.682292279449419
"RTTN",0.872873969418833
"UACA",0.788444079960258
"TIA1",0.926822188118099
"NUP37",0.895095492671935
"SRD5A3",0.96465748459711
"INPP5F",0.843177810697015
"PIGM",0.889880370070353
