ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-8980692	RHOA GTPase cycle	30/1240	147/10955	0.000917870270236707	0.112225014419902	0.111070282241031	ARHGAP4/VAV3/DEF6/ARHGEF11/ROCK2/PKN1/BCR/ARHGAP39/IQGAP1/SOWAHC/ARHGDIB/JUP/ABR/ARHGAP20/STBD1/ARHGEF17/ARHGAP44/ARHGAP5/DOCK2/ARHGEF7/MYO9A/RTKN/TRIO/ARHGAP1/TMEM87A/VAV1/MCF2/GMIP/ARHGAP9/CCDC115	30
R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	16/1240	61/10955	0.000947046535189048	0.112225014419902	0.111070282241031	WIPF3/VAV3/CYFIP1/ACTR2/LIMK1/SYK/CD247/ABL1/ARPC1B/DOCK1/NCKAP1/WAS/WIPF1/VAV1/BAIAP2/HSP90AB1	16
R-HSA-1980143	Signaling by NOTCH1	18/1240	74/10955	0.00122084120029381	0.117452813218778	0.116244289935233	PSEN2/HDAC10/ARRB1/MYC/HES1/HDAC7/JAG1/APH1B/RBPJ/HEYL/CCNC/NBEA/HDAC2/JAG2/APH1A/CUL1/HDAC4/DLK1	18
R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	20/1240	86/10955	0.00122391281780075	0.117452813218778	0.116244289935233	WIPF3/VAV3/ITPR3/CYFIP1/ACTR2/LIMK1/SYK/CD247/ABL1/ARPC1B/PLCG2/LYN/DOCK1/NCKAP1/WAS/WIPF1/VAV1/AHCYL1/BAIAP2/HSP90AB1	20
R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	15/1240	58/10955	0.00157871706694993	0.117452813218778	0.116244289935233	PSEN2/HDAC10/MYC/HES1/HDAC7/JAG1/APH1B/RBPJ/HEYL/CCNC/HDAC2/JAG2/APH1A/CUL1/HDAC4	15
R-HSA-2644603	Signaling by NOTCH1 in Cancer	15/1240	58/10955	0.00157871706694993	0.117452813218778	0.116244289935233	PSEN2/HDAC10/MYC/HES1/HDAC7/JAG1/APH1B/RBPJ/HEYL/CCNC/HDAC2/JAG2/APH1A/CUL1/HDAC4	15
R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	15/1240	58/10955	0.00157871706694993	0.117452813218778	0.116244289935233	PSEN2/HDAC10/MYC/HES1/HDAC7/JAG1/APH1B/RBPJ/HEYL/CCNC/HDAC2/JAG2/APH1A/CUL1/HDAC4	15
R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	15/1240	58/10955	0.00157871706694993	0.117452813218778	0.116244289935233	PSEN2/HDAC10/MYC/HES1/HDAC7/JAG1/APH1B/RBPJ/HEYL/CCNC/HDAC2/JAG2/APH1A/CUL1/HDAC4	15
R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	15/1240	58/10955	0.00157871706694993	0.117452813218778	0.116244289935233	PSEN2/HDAC10/MYC/HES1/HDAC7/JAG1/APH1B/RBPJ/HEYL/CCNC/HDAC2/JAG2/APH1A/CUL1/HDAC4	15
R-HSA-9772573	Late SARS-CoV-2 Infection Events	17/1240	70/10955	0.00168189787262312	0.117452813218778	0.116244289935233	MGAT4A/ZDHHC20/PARP8/SRPK2/PARP16/ANO9/ZDHHC9/ZDHHC8/PARP4/MAN1B1/PARP6/ANO6/PRMT1/ACE2/STT3A/MOGS/MGAT4B	17
R-HSA-9664407	Parasite infection	15/1240	59/10955	0.00189972904643594	0.117452813218778	0.116244289935233	WIPF3/VAV3/CYFIP1/ACTR2/SYK/CD247/ABL1/ARPC1B/LYN/DOCK1/NCKAP1/WAS/WIPF1/VAV1/BAIAP2	15
R-HSA-9664417	Leishmania phagocytosis	15/1240	59/10955	0.00189972904643594	0.117452813218778	0.116244289935233	WIPF3/VAV3/CYFIP1/ACTR2/SYK/CD247/ABL1/ARPC1B/LYN/DOCK1/NCKAP1/WAS/WIPF1/VAV1/BAIAP2	15
R-HSA-9664422	FCGR3A-mediated phagocytosis	15/1240	59/10955	0.00189972904643594	0.117452813218778	0.116244289935233	WIPF3/VAV3/CYFIP1/ACTR2/SYK/CD247/ABL1/ARPC1B/LYN/DOCK1/NCKAP1/WAS/WIPF1/VAV1/BAIAP2	15
R-HSA-8978868	Fatty acid metabolism	33/1240	177/10955	0.00257782203068537	0.152735955318108	0.151164388378348	PTGR2/ACACB/THEM4/AKR1C3/ACOT4/CROT/ACSF2/EPHX2/PLA2G4A/AMACR/ACOT2/FAAH2/ALOX12B/CYP2U1/ACSL5/ACBD7/DBI/ACSBG2/CPT1A/ACOX3/PRKAG2/ECHS1/ACOT6/ACAA2/CBR1/MLYCD/ABCC1/CPT2/SLC27A3/NUDT19/DECR1/ALOXE3/LTA4H	33
R-HSA-3322077	Glycogen synthesis	6/1240	14/10955	0.00279049387916267	0.158723291846773	0.157090118586968	GYG1/GYS2/GBE1/GYG2/UGP2/PGM1	6
R-HSA-4420097	VEGFA-VEGFR2 Pathway	21/1240	99/10955	0.00314617227786045	0.16694630580182	0.165228522360674	THEM4/NCF4/VAV3/PRKACB/ITPR3/MAPK12/ROCK2/CYFIP1/JUP/NCK2/NOS3/PAK2/PXN/DOCK1/AXL/NCKAP1/CALM1/VAV1/AHCYL1/CYBA/BAIAP2	21
R-HSA-9013408	RHOG GTPase cycle	17/1240	74/10955	0.00316986656585735	0.16694630580182	0.165228522360674	VAV3/ARHGDIG/CYFIP1/ARHGAP39/ARHGDIB/DSG2/PAK2/STBD1/ARHGAP5/DOCK2/DOCK1/RHOG/MPP7/TRIO/ARHGAP1/VAV1/MCF2	17
R-HSA-9694635	Translation of Structural Proteins	14/1240	57/10955	0.00374324105553342	0.190103170748876	0.188147116212338	MGAT4A/ZDHHC20/PARP8/SRPK2/PARP16/ZDHHC9/ZDHHC8/PARP4/MAN1B1/PARP6/PRMT1/STT3A/MOGS/MGAT4B	14
