ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-73894	DNA Repair	146/2370	335/11009	3.40855511028704e-20	3.9669515550296e-18	3.34667061419126e-18	POLI/TIPIN/NTHL1/POLE2/MSH2/FANCF/ALKBH2/FANCL/NBN/XRCC2/CHD1L/FANCM/RUVBL1/RAD18/RFC4/BPHL/RFC2/POLD3/USP43/GTF2H2/ERCC8/MGMT/PARP2/CHEK1/RAD51D/RAD51B/BLM/EME1/BRCC3/FANCA/POLB/DTL/PARP1/RFC1/ATR/GTF2H3/CHEK2/GTF2H4/CDK2/PCNA/PPP5C/EXO1/TIMELESS/CLSPN/FTO/ALKBH3/LIG1/RIF1/ACD/FANCC/XRCC3/BRIP1/RTEL1/DNA2/POLD1/RFC5/ACTL6A/DCLRE1A/FANCB/XRCC4/RAD51C/FANCI/PALB2/USP45/TOPBP1/MNAT1/POLD2/POLE4/BRCA1/RAD51/PPIE/FANCG/MUTYH/BRCA2/TDP1/RBBP8/POLN/TOP3A/PRKDC/UBA7/POT1/RAD50/RPA3/FEN1/SUMO2/HUS1/BARD1/POLE/RAD1/FANCE/POLE3/INO80E/ATRIP/RPA2/FAN1/PAXIP1/SMARCA5/MSH3/ERCC3/PARG/MAD2L2/MLH1/WRN/XRCC5/COPS7B/FANCD2/APEX1/POLR2G/OGG1/LIG4/GTF2H5/RAD52/REV1/MDC1/RMI1/HERC2/POLK/ACTR5/AQR/BAZ1B/POLR2H/RPS27A/ERCC4/COPS8/PRPF19/XRCC6/MUS81/COPS6/PMS2/COPS7A/TERF1/POLR2K/CCNH/ERCC1/RNF4/UBE2V2/COPS4/POLR2F/MAPK8/XRCC1/SIRT6/ISY1/SUMO3/NEIL1/EYA3/POLR2C	146
R-HSA-72689	Formation of a pool of free 40S subunits	65/2370	102/11009	3.41299604337424e-20	3.9669515550296e-18	3.34667061419126e-18	RPL22L1/RPL10A/RPL22/RPL12/RPL3/RPL5/EIF3M/RPL23/RPSA/RPL36A/EIF1AX/RPS4X/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/EIF3L/RPL27/RPL37/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/EIF3F/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/RPL7A/RPL19/RPS29/EIF3G/RPL31/RPL13/RPLP1/RPL7/RPL30/RPL18A/EIF3D/RPS14/RPL28/EIF3I/RPL8/RPS24/RPS25/EIF3B/RPS15	65
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	68/2370	113/11009	4.40915954127254e-19	4.44149337790853e-17	3.74701207332003e-17	RPL22L1/SRP9/SPCS3/RPL10A/RPL22/SRPRB/RPL12/RPL3/RPL5/SSR1/RPL23/RPSA/RPL36A/RPS4X/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/RPS3/RPS13/SRP68/RPL32/RPS27A/RPL11/RPS9/RPL34/DDOST/RPS8/SSR3/RPL27A/RPL7A/RPL19/RPS29/RPN2/RPL31/RPL13/RPLP1/RPL7/RPL30/RPL18A/RPS14/RPL28/SPCS1/RPL8/RPS24/RPS25/RPN1/RPS15/SPCS2	68
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	68/2370	113/11009	4.40915954127254e-19	4.44149337790853e-17	3.74701207332003e-17	RPL22L1/RPL10A/RPL22/RPL12/RPL3/RPL5/EIF3M/RPL23/RPSA/RPL36A/EIF1AX/RPS4X/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/EIF3L/RPL27/RPL37/EIF2S3/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/EIF3F/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/RPL7A/RPL19/RPS29/EIF3G/RPL31/RPL13/RPLP1/EIF4H/RPL7/RPL30/RPL18A/EIF5B/EIF3D/RPS14/RPL28/EIF3I/RPL8/RPS24/RPS25/EIF3B/RPS15	68
R-HSA-156842	Eukaryotic Translation Elongation	60/2370	94/11009	8.58552134830693e-19	8.10795172330736e-17	6.84017523210507e-17	RPL22L1/RPL10A/RPL22/RPL12/RPL3/RPL5/RPL23/RPSA/RPL36A/EEF1B2/RPS4X/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/EEF1G/RPL7A/RPL19/RPS29/RPL31/RPL13/RPLP1/RPL7/RPL30/EEF1A1/RPL18A/RPS14/RPL28/RPL8/RPS24/RPS25/RPS15	60
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	67/2370	112/11009	1.2594019116085e-18	1.11938605202379e-16	9.44356479850085e-17	RPL22L1/RPL10A/RPL22/RPL12/RPL3/RPL5/EIF3M/RPL23/RPSA/RPL36A/EIF1AX/RPS4X/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/EIF3L/RPL27/RPL37/EIF2S3/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/EIF3F/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/RPL7A/RPL19/RPS29/EIF3G/RPL31/RPL13/RPLP1/EIF4H/RPL7/RPL30/RPL18A/EIF3D/RPS14/RPL28/EIF3I/RPL8/RPS24/RPS25/EIF3B/RPS15	67
R-HSA-156902	Peptide chain elongation	58/2370	90/11009	1.66485835582972e-18	1.32400051350458e-16	1.11697699108576e-16	RPL22L1/RPL10A/RPL22/RPL12/RPL3/RPL5/RPL23/RPSA/RPL36A/RPS4X/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/RPL7A/RPL19/RPS29/RPL31/RPL13/RPLP1/RPL7/RPL30/EEF1A1/RPL18A/RPS14/RPL28/RPL8/RPS24/RPS25/RPS15	58
R-HSA-192823	Viral mRNA Translation	58/2370	90/11009	1.66485835582972e-18	1.32400051350458e-16	1.11697699108576e-16	RPL22L1/RPL10A/RPL22/RPL12/RPL3/RPL5/RPL23/RPSA/RPL36A/RPS4X/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/RPL7A/RPL19/RPS29/RPL31/RPL13/RPLP1/RPL7/RPL30/RPL18A/RPS14/RPL28/RPL8/RPS24/RPS25/RPS15/DNAJC3	58
R-HSA-2408557	Selenocysteine synthesis	59/2370	94/11009	5.52533137353009e-18	4.17438785270198e-16	3.52167173333944e-16	RPL22L1/RPL10A/RPL22/RPL12/RPL3/RPL5/RPL23/RPSA/RPL36A/RPS4X/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/EEFSEC/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/RPL7A/RPL19/RPS29/RPL31/RPL13/RPLP1/RPL7/RPL30/RPL18A/RPS14/RPL28/RPL8/RPS24/RPS25/SEPSECS/RPS15	59
R-HSA-5389840	Mitochondrial translation elongation	56/2370	87/11009	7.06799231696354e-18	5.08558875758663e-16	4.29039533626208e-16	MRPL1/MRPS26/MRPL16/MRPL3/MRPS25/MRPL17/MRPL15/PTCD3/MRPS27/MRPL19/MRPS35/MRPL30/MRPL11/MRPL39/MRPS33/MRPL13/MRPL35/MRPS34/MRPS28/MRPS30/MRPS23/MRPL42/MRPL9/OXA1L/MRPS2/MRPL12/MRPL46/MRPS10/TSFM/MRPL4/MRPS18B/MRPS31/GFM1/MRPL34/MRPL51/MRPS15/MRPL40/MRPS11/MRPL32/MRPL48/MRPL47/MRPL38/MRPL37/MRPS7/DAP3/MRPS18A/MRPL2/MRPS14/MRPL44/MRPL10/MRPL21/MRPL43/MRPS21/MRPL22/MRPS5/MRPS16	56
R-HSA-5368287	Mitochondrial translation	58/2370	93/11009	1.64260213242794e-17	1.12816901004483e-15	9.51766115966621e-16	MRPL1/MRPS26/MRPL16/MRPL3/MRPS25/MRPL17/MRPL15/PTCD3/MRPS27/MRPL19/MRPS35/MRPL30/MRPL11/MRPL39/MRPS33/MRPL13/MRPL35/MRPS34/MTIF2/MRPS28/MRPS30/MRPS23/MRPL42/MRPL9/OXA1L/MRPS2/MRPL12/GFM2/MRPL46/MRPS10/TSFM/MRPL4/MRPS18B/MRPS31/GFM1/MRPL34/MRPL51/MRPS15/MRPL40/MRPS11/MRPL32/MRPL48/MRPL47/MRPL38/MRPL37/MRPS7/DAP3/MRPS18A/MRPL2/MRPS14/MRPL44/MRPL10/MRPL21/MRPL43/MRPS21/MRPL22/MRPS5/MRPS16	58
R-HSA-68962	Activation of the pre-replicative complex	30/2370	33/11009	2.30737585202583e-17	1.49565787528095e-15	1.2617936444775e-15	POLE2/MCM6/MCM3/MCM4/CDC7/PRIM2/PRIM1/ORC5/POLA2/CDC6/CDT1/CDC45/ORC6/CDK2/POLA1/MCM2/MCM8/ORC1/GMNN/POLE4/ORC2/RPA3/POLE/POLE3/RPA2/MCM5/ORC3/MCM7/MCM10/ORC4	30
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	59/2370	96/11009	2.37563130421858e-17	1.49565787528095e-15	1.2617936444775e-15	RPL22L1/RPL10A/RPL22/NCBP2/RPL12/RPL3/RPL5/RPL23/RPSA/RPL36A/RPS4X/RPS23/NCBP1/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/RPL7A/RPL19/RPS29/RPL31/RPL13/RPLP1/RPL7/RPL30/RPL18A/RPS14/RPL28/RPL8/RPS24/RPS25/RPS15	59
R-HSA-72764	Eukaryotic Translation Termination	58/2370	94/11009	3.39882440227083e-17	2.05424946873249e-15	1.73304267416841e-15	RPL22L1/RPL10A/RPL22/RPL12/RPL3/RPL5/RPL23/RPSA/RPL36A/RPS4X/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/N6AMT1/RPL27A/RPL7A/RPL19/RPS29/RPL31/RPL13/RPLP1/RPL7/RPL30/RPL18A/RPS14/RPL28/RPL8/RPS24/RPS25/RPS15	58
R-HSA-5368286	Mitochondrial translation initiation	55/2370	87/11009	4.63925652905275e-17	2.59626541311063e-15	2.1903078583559e-15	MRPL1/MRPS26/MRPL16/MRPL3/MRPS25/MRPL17/MRPL15/PTCD3/MRPS27/MRPL19/MRPS35/MRPL30/MRPL11/MRPL39/MRPS33/MRPL13/MRPL35/MRPS34/MTIF2/MRPS28/MRPS30/MRPS23/MRPL42/MRPL9/OXA1L/MRPS2/MRPL12/MRPL46/MRPS10/MRPL4/MRPS18B/MRPS31/MRPL34/MRPL51/MRPS15/MRPL40/MRPS11/MRPL32/MRPL48/MRPL47/MRPL38/MRPL37/MRPS7/DAP3/MRPS18A/MRPL2/MRPS14/MRPL44/MRPL10/MRPL21/MRPL43/MRPS21/MRPL22/MRPS5/MRPS16	55
