ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0031663	lipopolysaccharide-mediated signaling pathway	11/3499	58/18870	0.520136734578013	1	0.916319575918213	MYD88/TICAM2/RIPK2/MTDH/MALT1/AKT1/PRKCE/PRKCA/CD36/NFKBIL1/SASH1	11
BP	GO:0007041	lysosomal transport	25/3499	134/18870	0.521651895289103	1	0.916319575918213	PCSK9/HOOK1/TGFBRAP1/SLC17A9/ANKFY1/TRAK1/LIPA/ARSB/DTX3L/NEDD4/AP3M1/HMGXB4/VPS54/LRP1/ATP13A2/HOOK3/AP3B1/AP4M1/CHMP2B/UEVLD/VPS18/PIK3R4/VPS16/M6PR/HSPA8	25
BP	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	4/3499	20/18870	0.522886238979513	1	0.916319575918213	MYD88/TLR6/IRAK4/IKBKB	4
BP	GO:0003417	growth plate cartilage development	4/3499	20/18870	0.522886238979513	1	0.916319575918213	RARG/TGFBR2/IFT80/RARA	4
BP	GO:0006309	apoptotic DNA fragmentation	4/3499	20/18870	0.522886238979513	1	0.916319575918213	DFFB/APAF1/ENDOG/VPS54	4
BP	GO:0006607	NLS-bearing protein import into nucleus	4/3499	20/18870	0.522886238979513	1	0.916319575918213	NUP35/IPO5/NUP54/KPNA3	4
BP	GO:0032515	negative regulation of phosphoprotein phosphatase activity	4/3499	20/18870	0.522886238979513	1	0.916319575918213	NCKAP1L/TIPRL/IKBKB/ROCK1	4
BP	GO:0035795	negative regulation of mitochondrial membrane permeability	4/3499	20/18870	0.522886238979513	1	0.916319575918213	SLC25A4/SLC25A5/IER3/BCL2L2	4
BP	GO:0039535	regulation of RIG-I signaling pathway	4/3499	20/18870	0.522886238979513	1	0.916319575918213	DHX58/NLRX1/DDX60/C1QBP	4
BP	GO:0051900	regulation of mitochondrial depolarization	4/3499	20/18870	0.522886238979513	1	0.916319575918213	BCL2/PARP1/HSH2D/TSPO	4
BP	GO:0055093	response to hyperoxia	4/3499	20/18870	0.522886238979513	1	0.916319575918213	NOX1/POLB/ATG7/TXNRD2	4
BP	GO:0071474	cellular hyperosmotic response	4/3499	20/18870	0.522886238979513	1	0.916319575918213	LETM1/XRCC5/XRCC6/RCSD1	4
BP	GO:1902001	fatty acid transmembrane transport	4/3499	20/18870	0.522886238979513	1	0.916319575918213	ABCD3/AKT1/CD36/SLC25A20	4
BP	GO:1905146	lysosomal protein catabolic process	4/3499	20/18870	0.522886238979513	1	0.916319575918213	SLC17A9/LRP1/DPP7/ATP13A2	4
BP	GO:1990182	exosomal secretion	4/3499	20/18870	0.522886238979513	1	0.916319575918213	ATP9A/ATP13A2/SMPD3/PDCD6IP	4
BP	GO:2000269	regulation of fibroblast apoptotic process	4/3499	20/18870	0.522886238979513	1	0.916319575918213	GAS6/XRCC2/IER3IP1/PIK3CG	4
BP	GO:0007173	epidermal growth factor receptor signaling pathway	20/3499	107/18870	0.523520774547565	1	0.916319575918213	REPS2/KIF16B/SPRY2/CCDC88A/DGKD/FER/PLAUR/RALA/AKT1/PTPN11/SNX6/DUSP3/SNX5/VPS25/ERBB2/PLCG1/SOCS4/SHKBP1/PTK2/PDE6G	20
BP	GO:2001235	positive regulation of apoptotic signaling pathway	27/3499	145/18870	0.524233721234336	1	0.916319575918213	NOX1/ITM2C/WWOX/STK3/APAF1/TIMP3/CASP2/TRAF2/TLR6/MAPK9/ING5/FAF1/DNM1L/TPD52L1/RPL26/MIR186/PPP2R1B/RPS3/RPL11/PPP2R1A/BCLAF1/RIPK1/INCA1/PARK7/NF1/PDIA3/TGFBR1	27
BP	GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	6/3499	31/18870	0.526037378701245	1	0.916319575918213	GSTM2/TMEM38B/SRI/AKAP6/CHD7/PRKACA	6
BP	GO:0014044	Schwann cell development	6/3499	31/18870	0.526037378701245	1	0.916319575918213	FA2H/SH3TC2/CDK5/AKT1/PARD3/NF1	6
BP	GO:0034063	stress granule assembly	6/3499	31/18870	0.526037378701245	1	0.916319575918213	TIA1/OGFOD1/RPS23/G3BP1/YTHDF1/PRRC2C	6
BP	GO:0034755	iron ion transmembrane transport	6/3499	31/18870	0.526037378701245	1	0.916319575918213	FXN/SLC39A8/MMGT1/STEAP3/ABCC5/SLC11A2	6
BP	GO:0035335	peptidyl-tyrosine dephosphorylation	6/3499	31/18870	0.526037378701245	1	0.916319575918213	PTPN18/PTPN11/DUSP18/DUSP3/PTPN1/DUSP22	6
BP	GO:0040018	positive regulation of multicellular organism growth	6/3499	31/18870	0.526037378701245	1	0.916319575918213	PLS1/BCL2/GPAM/BBS4/CHD7/MKKS	6
BP	GO:0045070	positive regulation of viral genome replication	6/3499	31/18870	0.526037378701245	1	0.916319575918213	SRPK1/PPIH/PPIA/PPIE/PDE12/VAPB	6
BP	GO:0050999	regulation of nitric-oxide synthase activity	6/3499	31/18870	0.526037378701245	1	0.916319575918213	DHFR/NPR3/PIK3CB/NUS1/AKT1/ATP2B4	6
BP	GO:0072525	pyridine-containing compound biosynthetic process	6/3499	31/18870	0.526037378701245	1	0.916319575918213	NUDT12/AFMID/NMNAT3/PARP9/PARP10/PNPO	6
BP	GO:1900017	positive regulation of cytokine production involved in inflammatory response	6/3499	31/18870	0.526037378701245	1	0.916319575918213	MYD88/TICAM2/TLR6/MAPK9/IL17RC/IL17RA	6
BP	GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	6/3499	31/18870	0.526037378701245	1	0.916319575918213	SPRY2/ADAMTS3/PIK3CB/CD63/ATP2B4/SEMA6A	6
BP	GO:0006904	vesicle docking involved in exocytosis	8/3499	42/18870	0.528816595074734	1	0.916319575918213	UNC13B/EXOC6/EXOC5/EXOC2/EXOC4/RAB8A/VPS18/RAB13	8
BP	GO:0007595	lactation	8/3499	42/18870	0.528816595074734	1	0.916319575918213	UMPS/CAD/NME1/OXTR/UPRT/SLC29A1/SOCS2/USF2	8
BP	GO:0060236	regulation of mitotic spindle organization	8/3499	42/18870	0.528816595074734	1	0.916319575918213	MAP9/SASS6/GNAI1/CENPJ/HNRNPU/DRG1/CHMP2B/TPR	8
BP	GO:0090148	membrane fission	8/3499	42/18870	0.528816595074734	1	0.916319575918213	EXOC6/VPS36/EXOC5/EXOC2/DNM1L/EXOC4/CHMP2B/VPS25	8
BP	GO:1900077	negative regulation of cellular response to insulin stimulus	8/3499	42/18870	0.528816595074734	1	0.916319575918213	KANK1/PRKCQ/NCL/NCOA5/PTPN1/RPS6KB1/SLC27A4/TSC2	8
BP	GO:0051222	positive regulation of protein transport	57/3499	308/18870	0.530061513181182	1	0.916319575918213	GAS6/TGFB3/C1QTNF3/CEP290/ACSL4/TM7SF3/PPIA/IPO5/KIF20B/IER3IP1/UNC13B/MCU/SRI/CDK5/XPO4/MYH10/EFCAB7/GLUD1/GPR27/CD81/ATP13A2/ITGB1BP1/SYTL4/ZFAND1/RAN/ACSL3/DNM1L/GNA11/PRKCE/PRNP/SAE1/TOMM7/HPS4/EDEM2/TRIM28/TTN/PARD6A/PRKACA/ERBB2/MFF/TPR/HRAS/B3GAT3/KCNN4/TARDBP/RAC2/HDAC3/SFN/MAPK8/SIRT6/CAMK1/TCF7L2/APBB3/ATP2C1/SEC24A/PFKM/HSP90AA1	57
BP	GO:0008203	cholesterol metabolic process	26/3499	140/18870	0.531002236833125	1	0.916319575918213	PCSK9/APOC1/OSBPL5/ARV1/FDX1/LPCAT3/CLN6/LEPR/LCAT/LIPA/EBP/LDLRAP1/APP/ABCA5/DHCR24/LIMA1/ACLY/SREBF1/MVK/FDPS/INSIG2/LSS/SMPD1/NPC2/TTC39B/STARD4	26
BP	GO:0006778	porphyrin-containing compound metabolic process	10/3499	53/18870	0.5313488993826	1	0.916319575918213	FLVCR1/FXN/RSAD1/TMEM14C/BLVRA/SUCLA2/TMEM14B/COX15/TSPO/SLC11A2	10
BP	GO:1904645	response to amyloid-beta	10/3499	53/18870	0.5313488993826	1	0.916319575918213	ITGA4/PARP1/APP/TLR6/CDK5/LRP1/PRNP/CD36/SNX6/BCL2L2	10
BP	GO:0070302	regulation of stress-activated protein kinase signaling cascade	35/3499	189/18870	0.533212529258273	1	0.916319575918213	SEMA4C/BMP2/DUSP19/FKTN/FLT4/HMGB1/ZNF675/NOX1/ULK4/PPIA/MYD88/STK3/RIPK2/APP/TRAF2/EIF2AK2/MID1/ZMYND11/RELL1/TPD52L1/SH3RF1/MBIP/STK25/MDFIC/DUSP3/MAP3K4/GADD45B/HRAS/RIPK1/RNF13/MAP2K1/TNIK/DUSP22/HDAC3/SASH1	35
BP	GO:0031100	animal organ regeneration	12/3499	64/18870	0.533693452308096	1	0.916319575918213	GAS6/PNPT1/CAD/ATIC/PCNA/SRSF1/LCP1/FPGS/GFER/TYMS/PRMT5/ANGPT2	12
BP	GO:0062208	positive regulation of pattern recognition receptor signaling pathway	12/3499	64/18870	0.533693452308096	1	0.916319575918213	HMGB1/BRCC3/MYD88/SLC15A4/DHX58/TICAM2/DDX60/TLR6/CD36/WDFY1/MAPK8/FLOT1	12
BP	GO:0042177	negative regulation of protein catabolic process	21/3499	113/18870	0.533813069814354	1	0.916319575918213	MAD2L1/UCHL5/AGAP2/TIMP3/SNRNP70/FHIT/ATP13A2/SNX12/MAD2L2/AZIN1/TIMP4/USP14/RPL11/DDRGK1/ROCK1/CDK5RAP3/USP25/PIN1/LRIG2/PARK7/F8A1	21
BP	GO:0061077	chaperone-mediated protein folding	14/3499	75/18870	0.535887444391828	1	0.916319575918213	TRAP1/DNAJC24/CRTAP/PDCL3/HSPA14/HSPE1/CCT5/CCT4/CCT8/CCT7/CCT3/PFDN1/HSPA8/SDF2L1	14
BP	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	16/3499	86/18870	0.537956865248678	1	0.916319575918213	SLFN11/BCL2/MUC1/RBL1/CHEK2/CDK2/PKD2/CASP2/RFWD3/PRKDC/TREX1/RPA2/RPL26/CRLF3/BTN2A2/WEE1	16
BP	GO:0050688	regulation of defense response to virus	18/3499	97/18870	0.539920912965542	1	0.916319575918213	TSPAN6/TRAF3IP2/TRAF3/ELMOD2/DHX58/TRAF3IP1/NLRX1/DTX3L/PARP9/C1QBP/EIF2AK4/FBXL2/FOXP3/ZDHHC12/HSPA8/SPN/ZDHHC11/HSP90AA1	18
BP	GO:1903008	organelle disassembly	27/3499	146/18870	0.539969078753076	1	0.916319575918213	UBA5/ABCE1/UFL1/ULK2/VRK1/MTIF2/CAMKK2/SLC25A4/GFM2/ATP13A2/SREBF1/ZFAND1/EIF2D/DNM1L/USP30/KIF9/VPS13D/SLC25A5/TOMM7/ATG7/DDRGK1/RRP7A/VPS13C/TSPO/ULK3/PARK7/TSC2	27
BP	GO:0030832	regulation of actin filament length	29/3499	157/18870	0.541829585671242	1	0.916319575918213	VILL/FCHSD2/PLEKHH2/SSH3/KANK1/ADD2/PDXP/PREX1/NCKAP1L/EVL/ARHGAP18/FER/RDX/LIMA1/CFL2/SSH2/PRKCE/BBS4/CAPZA1/EPS8/SPTBN2/RASA1/KANK3/TMOD3/LATS1/MKKS/TMOD4/MTOR/SPTBN1	29
BP	GO:0006699	bile acid biosynthetic process	7/3499	37/18870	0.542996759990432	1	0.916319575918213	SLC27A2/OSBPL3/SCP2/ABCD3/STARD4/HSD17B10/HSD3B7	7
BP	GO:0007031	peroxisome organization	7/3499	37/18870	0.542996759990432	1	0.916319575918213	PEX11A/PEX3/ABCD3/TRIM37/PEX7/DNM1L/MFF	7
BP	GO:0031076	embryonic camera-type eye development	7/3499	37/18870	0.542996759990432	1	0.916319575918213	KDM2B/RARG/IFT172/PAX6/CDK20/RDH10/RARA	7
BP	GO:0039532	negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	7/3499	37/18870	0.542996759990432	1	0.916319575918213	TSPAN6/DHX58/NLRX1/C1QBP/FBXL2/ZDHHC12/HSPA8	7
BP	GO:0006063	uronic acid metabolic process	5/3499	26/18870	0.54305770893397	1	0.916319575918213	XYLB/ABHD10/CRYL1/AKR1A1/PRKCE	5
BP	GO:0009435	NAD biosynthetic process	5/3499	26/18870	0.54305770893397	1	0.916319575918213	NUDT12/AFMID/NMNAT3/PARP9/PARP10	5
BP	GO:0019585	glucuronate metabolic process	5/3499	26/18870	0.54305770893397	1	0.916319575918213	XYLB/ABHD10/CRYL1/AKR1A1/PRKCE	5
BP	GO:0032816	positive regulation of natural killer cell activation	5/3499	26/18870	0.54305770893397	1	0.916319575918213	GAS6/TICAM2/IL18/FCGR3A/IL15RA	5
BP	GO:0032967	positive regulation of collagen biosynthetic process	5/3499	26/18870	0.54305770893397	1	0.916319575918213	MYB/TGFB3/RUNX1/ENG/CBX8	5
BP	GO:0043931	ossification involved in bone maturation	5/3499	26/18870	0.54305770893397	1	0.916319575918213	BMP2/SNX10/EBP/IFT80/EXT1	5
BP	GO:0045717	negative regulation of fatty acid biosynthetic process	5/3499	26/18870	0.54305770893397	1	0.916319575918213	APOC1/PIBF1/BRCA1/KLHL25/INSIG2	5
BP	GO:0051560	mitochondrial calcium ion homeostasis	5/3499	26/18870	0.54305770893397	1	0.916319575918213	RAP1GDS1/MCU/LETM1/IMMT/SLC25A27	5
BP	GO:1900078	positive regulation of cellular response to insulin stimulus	5/3499	26/18870	0.54305770893397	1	0.916319575918213	NUCKS1/OSBPL8/PTPN11/SNX5/PTPN1	5
BP	GO:1900151	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	5/3499	26/18870	0.54305770893397	1	0.916319575918213	NANOS1/ZFP36L1/HNRNPD/HNRNPU/CNOT1	5
BP	GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	5/3499	26/18870	0.54305770893397	1	0.916319575918213	ZNF205/SLC25A4/SLC25A5/IER3/MAPK8	5
BP	GO:0035710	CD4-positive, alpha-beta T cell activation	22/3499	119/18870	0.543588591694837	1	0.916319575918213	MYB/HMGB1/RUNX1/NCKAP1L/PRKCQ/RIPK2/TCIRG1/TGFBR2/NFKBID/TNFSF4/CD81/MALT1/IL18/KLHL25/SH3RF1/CDH26/ANXA1/FOXP3/NDFIP1/SPN/MTOR/RARA	22
BP	GO:0032964	collagen biosynthetic process	9/3499	48/18870	0.543744538856836	1	0.916319575918213	MYB/RCN3/TGFB3/RUNX1/ENG/CBX8/ADAMTS3/SERPINH1/PCOLCE	9
BP	GO:0042088	T-helper 1 type immune response	9/3499	48/18870	0.543744538856836	1	0.916319575918213	HMGB1/IL27RA/RIPK2/TNFSF4/IL18/ANXA1/HRAS/SPN/MTOR	9
BP	GO:0043277	apoptotic cell clearance	9/3499	48/18870	0.543744538856836	1	0.916319575918213	GAS6/HMGB1/TREX1/XKR5/LRP1/CD36/SPG11/ANXA1/RARA	9
BP	GO:0046580	negative regulation of Ras protein signal transduction	9/3499	48/18870	0.543744538856836	1	0.916319575918213	RASA2/CCDC125/KANK1/SPRY2/LZTR1/DLC1/MAPKAP1/NF1/ITGB1	9
BP	GO:1990089	response to nerve growth factor	9/3499	48/18870	0.543744538856836	1	0.916319575918213	CSTF2/PARP1/EEF2K/KAT2A/WASF1/AKT1/RAPGEF1/MAGI2/EIF4A3	9
BP	GO:0032608	interferon-beta production	11/3499	59/18870	0.544838357327551	1	0.916319575918213	TRAF3/TRIM65/TRAIP/RIPK2/NLRX1/POLR3F/PTPN11/POLR3A/TRIM56/FLOT1/HSP90AA1	11
BP	GO:0032648	regulation of interferon-beta production	11/3499	59/18870	0.544838357327551	1	0.916319575918213	TRAF3/TRIM65/TRAIP/RIPK2/NLRX1/POLR3F/PTPN11/POLR3A/TRIM56/FLOT1/HSP90AA1	11
BP	GO:0046686	response to cadmium ion	11/3499	59/18870	0.544838357327551	1	0.916319575918213	SLC39A8/PCNA/DTYMK/MAPK9/GSS/AKT1/OGG1/PRNP/CHUK/ERCC1/MAPK8	11
BP	GO:2000107	negative regulation of leukocyte apoptotic process	11/3499	59/18870	0.544838357327551	1	0.916319575918213	GAS6/BCL2/GPAM/MIR17HG/RAG1/SLC39A10/DOCK8/HSH2D/PRKCQ/ITPKB/NOC2L	11
BP	GO:0002821	positive regulation of adaptive immune response	24/3499	130/18870	0.545313112693987	1	0.916319575918213	PVR/MSH2/ATAD5/DENND1B/RIF1/IL27RA/PRKCQ/RIPK2/SKAP1/TRAF2/NFKBID/TNFSF4/EXOSC3/CD81/MALT1/IL18/PAXIP1/MAD2L2/MLH1/EIF2AK4/FOXP3/CD1D/PMS2/TNFSF13B	24
BP	GO:0050864	regulation of B cell activation	24/3499	130/18870	0.545313112693987	1	0.916319575918213	TNFRSF21/MSH2/ATAD5/BCL2/MIR17HG/SLC39A10/CD320/THOC1/NCKAP1L/RIF1/SLC15A4/IL27RA/ZFP36L1/TNFSF4/EXOSC3/CD81/PAXIP1/MAD2L2/MLH1/FOXP3/PMS2/BMI1/NDFIP1/TNFSF13B	24
BP	GO:0009267	cellular response to starvation	33/3499	179/18870	0.545331163642689	1	0.916319575918213	PCSK9/GAS6/PICK1/BCL2/IMPACT/GPR155/MYBBP1A/HNRNPA1/DNAJC15/SEH1L/SRD5A1/EHMT2/FADS1/EIF2AK2/FBXO22/MIOS/ITFG2/SREBF1/NPRL2/TTC5/WRN/DEPDC5/EIF2AK4/ATG7/RPTOR/PIK3R4/MAPK8/HSPA8/EIF2AK3/BMPR2/MTOR/GAS2L1/TSC2	33
BP	GO:0001768	establishment of T cell polarity	3/3499	15/18870	0.545461773077359	1	0.916319575918213	TRAF3IP2/DOCK8/MYH9	3
BP	GO:0002829	negative regulation of type 2 immune response	3/3499	15/18870	0.545461773077359	1	0.916319575918213	IL27RA/ANXA1/NDFIP1	3
BP	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	3/3499	15/18870	0.545461773077359	1	0.916319575918213	ENG/TGFBR2/TGFBR1	3
BP	GO:0010889	regulation of sequestering of triglyceride	3/3499	15/18870	0.545461773077359	1	0.916319575918213	OSBPL8/FITM2/PLIN5	3
BP	GO:0014029	neural crest formation	3/3499	15/18870	0.545461773077359	1	0.916319575918213	POLR1B/TCOF1/LRP6	3
BP	GO:0021694	cerebellar Purkinje cell layer formation	3/3499	15/18870	0.545461773077359	1	0.916319575918213	TTLL1/LDB1/FAIM2	3
BP	GO:0032230	positive regulation of synaptic transmission, GABAergic	3/3499	15/18870	0.545461773077359	1	0.916319575918213	OXTR/PRKCE/ZDHHC12	3
BP	GO:0032769	negative regulation of monooxygenase activity	3/3499	15/18870	0.545461773077359	1	0.916319575918213	NFKB1/ATP2B4/CYP27B1	3
BP	GO:0032897	negative regulation of viral transcription	3/3499	15/18870	0.545461773077359	1	0.916319575918213	TRIM27/TRIM14/LARP7	3
BP	GO:0032933	SREBP signaling pathway	3/3499	15/18870	0.545461773077359	1	0.916319575918213	SREBF1/EIF2A/INSIG2	3
BP	GO:0033689	negative regulation of osteoblast proliferation	3/3499	15/18870	0.545461773077359	1	0.916319575918213	BCL2/NF2/EIF2AK2	3
BP	GO:0042159	lipoprotein catabolic process	3/3499	15/18870	0.545461773077359	1	0.916319575918213	ABHD10/LIPA/PPT1	3
BP	GO:0044849	estrous cycle	3/3499	15/18870	0.545461773077359	1	0.916319575918213	SLC26A6/OXTR/PCNA	3
BP	GO:0045475	locomotor rhythm	3/3499	15/18870	0.545461773077359	1	0.916319575918213	MTA1/NAGLU/MTOR	3
BP	GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	3/3499	15/18870	0.545461773077359	1	0.916319575918213	CCND2/PKD2/AKT1	3
BP	GO:0046007	negative regulation of activated T cell proliferation	3/3499	15/18870	0.545461773077359	1	0.916319575918213	PRNP/FOXP3/BTN2A2	3
BP	GO:0046348	amino sugar catabolic process	3/3499	15/18870	0.545461773077359	1	0.916319575918213	ALDH1A1/GNPDA2/GNPDA1	3
BP	GO:0048308	organelle inheritance	3/3499	15/18870	0.545461773077359	1	0.916319575918213	VRK1/STK25/MAP2K1	3
BP	GO:0048313	Golgi inheritance	3/3499	15/18870	0.545461773077359	1	0.916319575918213	VRK1/STK25/MAP2K1	3
BP	GO:0048820	hair follicle maturation	3/3499	15/18870	0.545461773077359	1	0.916319575918213	NOM1/NSUN2/NF1	3
BP	GO:0048934	peripheral nervous system neuron differentiation	3/3499	15/18870	0.545461773077359	1	0.916319575918213	NEFH/RUNX1/ETV1	3
BP	GO:0048935	peripheral nervous system neuron development	3/3499	15/18870	0.545461773077359	1	0.916319575918213	NEFH/RUNX1/ETV1	3
BP	GO:0051284	positive regulation of sequestering of calcium ion	3/3499	15/18870	0.545461773077359	1	0.916319575918213	GSTM2/PKD2/SRI	3
BP	GO:0060009	Sertoli cell development	3/3499	15/18870	0.545461773077359	1	0.916319575918213	FER/HSD17B4/RAB13	3
BP	GO:0060211	regulation of nuclear-transcribed mRNA poly(A) tail shortening	3/3499	15/18870	0.545461773077359	1	0.916319575918213	EIF4ENIF1/POLR2G/CNOT1	3
BP	GO:0090030	regulation of steroid hormone biosynthetic process	3/3499	15/18870	0.545461773077359	1	0.916319575918213	BMP2/PDE8B/ATP1A1	3
BP	GO:0090205	positive regulation of cholesterol metabolic process	3/3499	15/18870	0.545461773077359	1	0.916319575918213	LDLRAP1/SREBF1/STARD4	3
BP	GO:0090209	negative regulation of triglyceride metabolic process	3/3499	15/18870	0.545461773077359	1	0.916319575918213	SREBF1/PIK3CG/PLIN5	3
BP	GO:0141086	negative regulation of inflammasome-mediated signaling pathway	3/3499	15/18870	0.545461773077359	1	0.916319575918213	FBXL2/ZDHHC12/HSPA8	3
BP	GO:1900029	positive regulation of ruffle assembly	3/3499	15/18870	0.545461773077359	1	0.916319575918213	DEF8/EPS8/HRAS	3
BP	GO:1900102	negative regulation of endoplasmic reticulum unfolded protein response	3/3499	15/18870	0.545461773077359	1	0.916319575918213	UFL1/DDRGK1/PTPN1	3
BP	GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	3/3499	15/18870	0.545461773077359	1	0.916319575918213	NANOS1/ZFP36L1/CNOT1	3
BP	GO:1902065	response to L-glutamate	3/3499	15/18870	0.545461773077359	1	0.916319575918213	UFL1/PCNA/TUBA1A	3
BP	GO:1903543	positive regulation of exosomal secretion	3/3499	15/18870	0.545461773077359	1	0.916319575918213	ATP13A2/SMPD3/PDCD6IP	3
BP	GO:1903651	positive regulation of cytoplasmic transport	3/3499	15/18870	0.545461773077359	1	0.916319575918213	NF2/RDX/MTMR2	3
BP	GO:1903826	L-arginine transmembrane transport	3/3499	15/18870	0.545461773077359	1	0.916319575918213	SLC25A15/SLC7A6/SLC38A9	3
BP	GO:2000402	negative regulation of lymphocyte migration	3/3499	15/18870	0.545461773077359	1	0.916319575918213	LRCH1/IL27RA/AKT1	3
BP	GO:2000651	positive regulation of sodium ion transmembrane transporter activity	3/3499	15/18870	0.545461773077359	1	0.916319575918213	GLRX/ATP1B1/ACTN4	3
BP	GO:2000671	regulation of motor neuron apoptotic process	3/3499	15/18870	0.545461773077359	1	0.916319575918213	BCL2/VPS54/ROCK1	3
BP	GO:0009311	oligosaccharide metabolic process	13/3499	70/18870	0.546094277066236	1	0.916319575918213	B3GALNT1/IDUA/FUT10/MANBA/FUT8/ST6GALNAC1/ST8SIA6/HEXB/ST3GAL3/MAN2B2/MPDU1/MAN2C1/FUT3	13
BP	GO:1901880	negative regulation of protein depolymerization	13/3499	70/18870	0.546094277066236	1	0.916319575918213	VILL/PLEKHH2/ADD2/MID1/RDX/LIMA1/CAPZA1/EPS8/SPTBN2/CLASP2/TMOD3/TMOD4/SPTBN1	13
BP	GO:0001738	morphogenesis of a polarized epithelium	17/3499	92/18870	0.548792613562982	1	0.916319575918213	FZD1/RPGRIP1L/MKS1/INTU/DLG3/TRAF3IP1/CELSR2/LAMA5/EXOC5/SAPCD2/VANGL1/ZNRF3/WDPCP/DAAM1/MAGI2/SEC24B/TCF15	17
BP	GO:0045619	regulation of lymphocyte differentiation	39/3499	212/18870	0.550142967848655	1	0.916319575918213	GAS6/HMGB1/MIR17HG/RAG1/FANCA/KAT2A/RUNX1/SMARCB1/NCKAP1L/DROSHA/ACTL6A/SMARCA2/RIPK2/ITPKB/ZFP36L1/PRKDC/TGFBR2/NFKBID/TNFSF4/PHF10/SMARCE1/MALT1/IL18/METTL3/KLHL25/SH3RF1/AP3B1/FANCD2/ANXA1/XRCC6/FOXP3/ZC3H8/ERBB2/PRELID1/BTN2A2/NDFIP1/IL15RA/SLC4A2/RARA	39
BP	GO:1902107	positive regulation of leukocyte differentiation	34/3499	185/18870	0.553116275825007	1	0.916319575918213	GAS6/PPARGC1B/HMGB1/RAG1/RUNX1/SMARCB1/NCKAP1L/SLC9B2/ACTL6A/SMARCA2/RIPK2/ITPKB/ZFP36L1/PRKDC/TGFBR2/NFKBID/TNFSF4/PHF10/SMARCE1/MALT1/IL18/KLHL25/AP3B1/PRKCA/ZBTB46/ANXA1/XRCC6/RPTOR/FOXP3/RIPK1/ROR2/BTN2A2/IL15RA/RARA	34
BP	GO:1903708	positive regulation of hemopoiesis	34/3499	185/18870	0.553116275825007	1	0.916319575918213	GAS6/PPARGC1B/HMGB1/RAG1/RUNX1/SMARCB1/NCKAP1L/SLC9B2/ACTL6A/SMARCA2/RIPK2/ITPKB/ZFP36L1/PRKDC/TGFBR2/NFKBID/TNFSF4/PHF10/SMARCE1/MALT1/IL18/KLHL25/AP3B1/PRKCA/ZBTB46/ANXA1/XRCC6/RPTOR/FOXP3/RIPK1/ROR2/BTN2A2/IL15RA/RARA	34
BP	GO:0030833	regulation of actin filament polymerization	25/3499	136/18870	0.554240005787892	1	0.916319575918213	VILL/FCHSD2/SSH3/KANK1/ADD2/PREX1/NCKAP1L/EVL/ARHGAP18/FER/RDX/SSH2/PRKCE/BBS4/CAPZA1/EPS8/SPTBN2/RASA1/KANK3/TMOD3/LATS1/MKKS/TMOD4/MTOR/SPTBN1	25
BP	GO:0048284	organelle fusion	29/3499	158/18870	0.556867372451172	1	0.916319575918213	TGFBRAP1/THG1L/ANKFY1/VPS33B/OMA1/ATP13A2/ADCK1/USP30/STX8/GDAP1/MTCH2/SPG11/CHMP2B/RAB8A/MFN1/VPS18/VAMP4/BNIP1/ANXA1/YIPF5/OPA1/CHCHD3/RAB13/MFF/VPS16/GOSR1/CIDEB/VPS8/SNAP23	29
BP	GO:0010761	fibroblast migration	10/3499	54/18870	0.55704301758503	1	0.916319575918213	FUT8/FER/ITGB1BP1/AKT1/PRKCE/RCC2/MTA2/WDPCP/PTK2/ITGB1	10
BP	GO:0016266	O-glycan processing	8/3499	43/18870	0.557620126914878	1	0.916319575918213	B3GNT7/GALNT1/GXYLT1/POFUT1/C1GALT1C1/ST3GAL3/B3GNT2/ST6GALNAC2	8
BP	GO:0045622	regulation of T-helper cell differentiation	8/3499	43/18870	0.557620126914878	1	0.916319575918213	RIPK2/NFKBID/TNFSF4/MALT1/IL18/ANXA1/FOXP3/RARA	8
BP	GO:0010232	vascular transport	16/3499	87/18870	0.558183915094554	1	0.916319575918213	SLC19A1/ABCA2/SLC16A7/ATP8A1/LRP3/LEPR/SLC2A13/SLC22A5/LRP1/ATP2B4/SLC29A1/CD36/SLC7A8/SLC44A1/ABCC5/SLC27A4	16
BP	GO:0150104	transport across blood-brain barrier	16/3499	87/18870	0.558183915094554	1	0.916319575918213	SLC19A1/ABCA2/SLC16A7/ATP8A1/LRP3/LEPR/SLC2A13/SLC22A5/LRP1/ATP2B4/SLC29A1/CD36/SLC7A8/SLC44A1/ABCC5/SLC27A4	16
