ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-2299718	Condensation of Prophase Chromosomes	39/137	74/10899	2.28250426339337e-56	9.35826747991282e-55	7.01132888563897e-55	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-3214847	HATs acetylate histones	47/137	142/10899	3.02116839535151e-56	1.13545578858628e-54	8.50697416585819e-55	H3C13/H4C5/H3C1/H2BC10/H2AC12/H2AC8/H2AC11/H4C13/H2AC13/H2AC19/H2AC18/H2BC18/H2AC21/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H2AC15/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2AC16/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H2AC17/H3C15	47
R-HSA-427389	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	39/137	76/10899	9.59584336027579e-56	3.32901950421875e-54	2.4941422823065e-54	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-9609646	HCMV Infection	47/137	160/10899	2.10987458876685e-53	6.79681028238463e-52	5.092253706723e-52	H3C13/H4C5/H3C1/H2BC10/H2AC12/H2AC8/H2AC11/H4C13/H2AC13/H2AC19/H2AC18/H2BC18/H2AC21/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H2AC15/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2AC16/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H2AC17/H3C15	47
R-HSA-912446	Meiotic recombination	39/137	86/10899	6.00500708731124e-53	1.80550546425158e-51	1.35270685966801e-51	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-5625740	RHO GTPases activate PKNs	40/137	95/10899	1.10106880181834e-52	3.10363768512545e-51	2.32528345647163e-51	H3C13/RHOB/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	40
R-HSA-9616222	Transcriptional regulation of granulopoiesis	39/137	90/10899	5.92591375589725e-52	1.57211006112333e-50	1.17784415829289e-50	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	39/137	91/10899	1.02787137762239e-51	2.31784995653849e-50	1.73656164324625e-50	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-5250924	B-WICH complex positively regulates rRNA expression	39/137	91/10899	1.02787137762239e-51	2.31784995653849e-50	1.73656164324625e-50	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-73772	RNA Polymerase I Promoter Escape	39/137	91/10899	1.02787137762239e-51	2.31784995653849e-50	1.73656164324625e-50	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-1912408	Pre-NOTCH Transcription and Translation	39/137	93/10899	3.01876796800411e-51	6.48316358842788e-50	4.85726575302917e-50	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	39/137	97/10899	2.37928406302474e-50	4.87753232920072e-49	3.65430710158345e-49	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-1912422	Pre-NOTCH Expression and Processing	40/137	109/10899	1.00952001300823e-49	1.9795370689857e-48	1.48309347448806e-48	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/ST3GAL6/H3C15	40
R-HSA-9645723	Diseases of programmed cell death	39/137	105/10899	1.07577652884902e-48	2.02156339379545e-47	1.51458011298481e-47	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-5250913	Positive epigenetic regulation of rRNA expression	39/137	106/10899	1.68691661191256e-48	2.9261515075868e-47	2.19230863329528e-47	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-5578749	Transcriptional regulation by small RNAs	39/137	106/10899	1.68691661191256e-48	2.9261515075868e-47	2.19230863329528e-47	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-427413	NoRC negatively regulates rRNA expression	39/137	107/10899	2.63092604336131e-48	4.39462090946649e-47	3.29250393730597e-47	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	39/137	110/10899	9.67307629090229e-48	1.50433014041274e-46	1.12706260957519e-46	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-73854	RNA Polymerase I Promoter Clearance	39/137	110/10899	9.67307629090229e-48	1.50433014041274e-46	1.12706260957519e-46	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-977225	Amyloid fiber formation	39/137	111/10899	1.47806639962752e-47	2.11827837929925e-46	1.58704016747592e-46	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	40/137	121/10899	1.50299131125446e-47	2.11827837929925e-46	1.58704016747592e-46	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/MAFB/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	40
R-HSA-5619507	Activation of HOX genes during differentiation	40/137	121/10899	1.50299131125446e-47	2.11827837929925e-46	1.58704016747592e-46	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/MAFB/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	40
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	39/137	112/10899	2.24764453252484e-47	2.98143436520206e-46	2.23372722891787e-46	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-73864	RNA Polymerase I Transcription	39/137	112/10899	2.24764453252484e-47	2.98143436520206e-46	2.23372722891787e-46	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-1500620	Meiosis	39/137	118/10899	2.52603792548613e-46	3.25498029826928e-45	2.43867120024376e-45	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-2559580	Oxidative Stress Induced Senescence	39/137	125/10899	3.52235522731411e-45	4.41272835421851e-44	3.30607025721588e-44	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-9018519	Estrogen-dependent gene expression	41/137	150/10899	7.31601595823474e-45	8.91763026260505e-44	6.68119807281181e-44	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/FOSB/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/TGFA/H2AC7/H4C2/H4C8/H3C15	41
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	34/137	80/10899	8.21068589417629e-45	9.7447877322987e-44	7.30091460396285e-44	H4C5/H2BC10/H1-5/H2AC8/H4C13/H2AC19/H1-3/H2AC18/H2BC14/H2BC3/H2AC4/H1-4/H2BC8/H4C12/H4C6/H2BC4/H4C15/H4C14/H4C3/H2AC14/H2BC21/H2BC15/H4C4/H2BC11/H2BC6/H2BC7/H1-2/H2BC5/H2BC13/H2BC17/H2AC7/H1-1/H4C2/H4C8	34
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	39/137	130/10899	2.07367630588484e-44	2.39802054860016e-43	1.79662643505812e-43	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-2559583	Cellular Senescence	44/137	197/10899	5.49841653748342e-44	6.19946464601256e-43	4.6447150224531e-43	H3C13/H4C5/H3C1/H2BC10/H1-5/H2AC8/H4C13/H2AC19/H1-3/H2AC18/H2BC14/H2BC3/H2AC4/H1-4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H1-2/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H1-1/H4C2/H4C8/H3C15	44
R-HSA-211000	Gene Silencing by RNA	39/137	138/10899	2.99252339249641e-43	3.29177573174605e-42	2.46623879073516e-42	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-3214858	RMTs methylate histone arginines	33/137	79/10899	3.63229317958208e-43	3.90039100950361e-42	2.92222082868633e-42	H3C13/H4C5/H3C1/H2AC12/H2AC8/H2AC11/H4C13/H2AC13/H2AC19/H2AC18/H2AC21/H2AC4/H4C12/H3C12/H4C6/H3C11/H4C15/H3C3/H4C14/H4C3/H2AC14/H2AC15/H3C7/H3C2/H4C4/H3C8/H2AC16/H3C10/H2AC7/H4C2/H4C8/H2AC17/H3C15	33
R-HSA-171306	Packaging Of Telomere Ends	29/137	52/10899	9.14324837323044e-43	9.58977910773704e-42	7.18478023942955e-42	H4C5/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H4C6/H2BC4/H4C15/H4C14/H4C3/H2AC14/H2BC21/H2BC15/H4C4/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H2BC17/H2AC7/H4C2/H4C8	29
R-HSA-68875	Mitotic Prophase	39/137	142/10899	1.06034139005493e-42	1.0868499248063e-41	8.14281306716821e-42	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-1474165	Reproduction	39/137	143/10899	1.44502961913768e-42	1.41675730050238e-41	1.06145196279907e-41	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-68867	Assembly of the pre-replicative complex	39/137	143/10899	1.44502961913768e-42	1.41675730050238e-41	1.06145196279907e-41	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-212165	Epigenetic regulation of gene expression	39/137	149/10899	8.77741518914852e-42	8.42258351128932e-41	6.31030296913029e-41	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	39
R-HSA-110330	Recognition and association of DNA glycosylase with site containing an affected purine	29/137	56/10899	1.84092026621063e-41	1.66051008012198e-40	1.24407453779708e-40	H4C5/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H4C6/H2BC4/H4C15/H4C14/H4C3/H2AC14/H2BC21/H2BC15/H4C4/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H2BC17/H2AC7/H4C2/H4C8	29
