ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa04928	Parathyroid hormone synthesis, secretion and action	10/338	106/8388	0.0101842099968446	0.190470499913475	0.175169545626797	112/9368/1958/5566/5332/1839/4929/2260/9935/10893	10
hsa04390	Hippo signaling pathway	13/338	157/8388	0.0106930806968968	0.190470499913475	0.175169545626797	8326/71/84612/3397/122786/374/5590/8325/7474/29119/7042/102800317/6932	13
hsa05030	Cocaine addiction	6/338	49/8388	0.0132811992100359	0.22265539852119	0.20476895376464	2913/3725/5566/2354/2905/116444	6
hsa05224	Breast cancer	12/338	147/8388	0.0154212802402054	0.2393890319932	0.22015833413225	3725/8326/4616/23493/10912/27006/2260/8325/7474/54567/28514/6932	12
hsa04713	Circadian entrainment	9/338	97/8388	0.0159592687995466	0.2393890319932	0.22015833413225	112/51655/5566/5332/94235/10681/2983/2905/2785	9
hsa04726	Serotonergic synapse	10/338	115/8388	0.0173748142337279	0.244052304020667	0.224446994279394	7220/5566/5332/94235/1557/10681/3781/100137049/121278/2785	10
hsa04961	Endocrine and other factor-regulated calcium reabsorption	6/338	53/8388	0.0190796998665933	0.244052304020667	0.224446994279394	23439/112/5566/6547/5332/481	6
hsa04010	MAPK signaling pathway	20/338	302/8388	0.0196860231127642	0.244052304020667	0.224446994279394	3306/3304/3725/2065/4616/3303/5566/11221/10912/27006/2260/4914/374/4293/55799/1844/100137049/7124/5602/7042	20
hsa04924	Renin secretion	7/338	69/8388	0.0205497683686543	0.244052304020667	0.224446994279394	112/5566/5332/2983/155/1636/154	7
hsa04310	Wnt signaling pathway	13/338	171/8388	0.0205517729701614	0.244052304020667	0.224446994279394	3725/8326/7091/5566/5332/284654/8325/7474/64321/5602/166336/102800317/6932	13
hsa05210	Colorectal cancer	8/338	86/8388	0.022146455135427	0.252469588543868	0.232188098051424	3725/4616/26060/10912/374/5602/7042/6932	8
hsa03040	Spliceosome	12/338	157/8388	0.0245574859751212	0.269187827034982	0.247563320154056	3306/3304/3303/26864/6060/26834/26870/26863/101954278/26830/101954264/103625684	12
hsa04923	Regulation of lipolysis in adipocytes	6/338	58/8388	0.0284899763048952	0.298925873371827	0.274912437560794	112/5566/155/154/4886/54979	6
hsa04550	Signaling pathways regulating pluripotency of stem cells	11/338	143/8388	0.02936815598039	0.298925873371827	0.274912437560794	8326/3572/3397/3400/2260/4211/8325/3198/7474/80712/6932	11
hsa04978	Mineral absorption	6/338	60/8388	0.0329811830116328	0.317814892990532	0.292284056711514	23439/6547/140803/481/261729/26872	6
hsa04912	GnRH signaling pathway	8/338	93/8388	0.0334541992621613	0.317814892990532	0.292284056711514	3725/112/1958/5566/5332/1839/100137049/5602	8
hsa05145	Toxoplasmosis	9/338	112/8388	0.0365039352717506	0.329530362065582	0.303058393921809	3306/3304/3303/8651/345611/7124/5602/7042/4843	9
hsa04213	Longevity regulating pathway - multiple species	6/338	62/8388	0.0379083861599317	0.329530362065582	0.303058393921809	3306/3304/112/3303/5566/2308	6
hsa04024	cAMP signaling pathway	15/338	225/8388	0.0381561471865411	0.329530362065582	0.303058393921809	23439/3725/112/5566/1395/481/2905/10021/154/6755/7074/4886/2740/116444/5602	15
hsa05217	Basal cell carcinoma	6/338	63/8388	0.0405389072103381	0.339811428086657	0.312513557132328	8326/4616/10912/8325/7474/6932	6
hsa01522	Endocrine resistance	8/338	98/8388	0.0435971570969477	0.355005422075145	0.326486980966616	3725/112/5566/1839/4318/54567/5602/28514	8
hsa04933	AGE-RAGE signaling pathway in diabetic complications	8/338	100/8388	0.048166734239777	0.381319979398235	0.350687626482587	3725/1958/5332/2308/5590/7124/5602/7042	8
hsa04371	Apelin signaling pathway	10/338	139/8388	0.0538271334520215	0.398459489908982	0.36645027880826	112/1958/5566/6547/5332/94235/10681/10365/2785/4843	10
hsa05418	Fluid shear stress and atherosclerosis	10/338	139/8388	0.0538271334520215	0.398459489908982	0.36645027880826	3725/71/3690/653689/5590/2953/4318/7124/5602/10365	10
hsa04974	Protein digestion and absorption	8/338	103/8388	0.0555876754206557	0.398459489908982	0.36645027880826	23439/6547/23428/481/63036/1300/136227/153201	8
hsa04742	Taste transduction	7/338	86/8388	0.0577806954635159	0.398459489908982	0.36645027880826	112/5566/5332/6337/954/10021/353164	7
hsa04911	Insulin secretion	7/338	86/8388	0.0577806954635159	0.398459489908982	0.36645027880826	23439/112/5566/5332/481/3781/2740	7
hsa05031	Amphetamine addiction	6/338	69/8388	0.0587203458813236	0.398459489908982	0.36645027880826	3725/5566/2354/23237/2905/116444	6
hsa05216	Thyroid cancer	4/338	37/8388	0.0602121713821766	0.399080670788845	0.367021558731015	4616/10912/4914/6932	4
hsa04611	Platelet activation	9/338	124/8388	0.0624340388515205	0.40440229710644	0.371915685981546	112/71/5566/5332/3690/2983/5590/100137049/6916	9
hsa05205	Proteoglycans in cancer	13/338	205/8388	0.0705097304091655	0.446561625924715	0.410688254313034	2065/8326/71/5566/1839/3690/2260/7074/8325/7474/4318/7124/7042	13
hsa04380	Osteoclast differentiation	9/338	128/8388	0.0731655974661063	0.453308592996528	0.416893221259965	3725/8651/3690/2354/9021/8792/7124/5602/7042	9
hsa05226	Gastric cancer	10/338	149/8388	0.0781191494522231	0.473701225401778	0.435647664358422	8326/4616/10912/5243/27006/8325/7474/29119/7042/6932	10
hsa04520	Adherens junction	7/338	93/8388	0.0807056795328732	0.47647385613216	0.43819756298027	71/6615/7082/2260/57493/29119/6932	7
hsa04068	FoxO signaling pathway	9/338	131/8388	0.0819200664928978	0.47647385613216	0.43819756298027	4616/10769/9456/10912/2308/5602/10365/7042/102800317	9
hsa04971	Gastric acid secretion	6/338	76/8388	0.0852126630703301	0.483079483422744	0.444272544311222	23439/112/71/5566/5332/481	6
hsa05207	Chemical carcinogenesis - receptor activation	13/338	212/8388	0.0864458022967015	0.483079483422744	0.444272544311222	1545/3725/112/5566/653689/27006/688/406891/155/154/2953/54567/28514	13
hsa05215	Prostate cancer	7/338	97/8388	0.0958642012715831	0.511672236216741	0.470568372365535	4824/2260/2308/4318/354/3645/6932	7
hsa04210	Apoptosis	9/338	136/8388	0.0978591890739332	0.511672236216741	0.470568372365535	3725/4616/71/6709/5783/10912/4914/7124/5602	9
hsa00590	Arachidonic acid metabolism	5/338	61/8388	0.0983752049695776	0.511672236216741	0.470568372365535	1557/100137049/6916/2687/54979	5
hsa04750	Inflammatory mediator regulation of TRP channels	7/338	98/8388	0.0998847431311704	0.511672236216741	0.470568372365535	112/5566/5332/4914/100137049/79054/5602	7
hsa04514	Cell adhesion molecules	10/338	157/8388	0.101779435500323	0.511672236216741	0.470568372365535	3105/57502/7122/94030/4684/80381/6403/3680/90952/26050	10
hsa04915	Estrogen signaling pathway	9/338	138/8388	0.104704314962593	0.511672236216741	0.470568372365535	3306/3304/3725/112/3303/5566/5332/1839/4318	9
hsa02010	ABC transporters	4/338	45/8388	0.10631397087917	0.511672236216741	0.470568372365535	94160/5243/10060/154664	4
hsa04935	Growth hormone synthesis, secretion and action	8/338	120/8388	0.110863521209668	0.511672236216741	0.470568372365535	112/5566/5332/8651/9021/6753/6755/5602	8
hsa04916	Melanogenesis	7/338	101/8388	0.112490664001751	0.511672236216741	0.470568372365535	112/8326/5566/5332/8325/7474/6932	7
hsa04919	Thyroid hormone signaling pathway	8/338	121/8388	0.114812537167447	0.511672236216741	0.470568372365535	23439/71/5566/1735/5332/3690/2308/481	8
hsa04972	Pancreatic secretion	7/338	102/8388	0.116871407428527	0.511672236216741	0.470568372365535	23439/7220/112/6558/5332/481/63036	7
hsa05142	Chagas disease	7/338	102/8388	0.116871407428527	0.511672236216741	0.470568372365535	3725/5332/1636/7124/5602/7042/4843	7
hsa05146	Amoebiasis	7/338	102/8388	0.116871407428527	0.511672236216741	0.470568372365535	5566/5332/5272/1437/7124/7042/4843	7
hsa04360	Axon guidance	11/338	182/8388	0.117042757558149	0.511672236216741	0.470568372365535	7220/1948/84612/27289/10500/10505/5590/7474/7852/9353/9901	11
hsa00591	Linoleic acid metabolism	3/338	30/8388	0.118492517860719	0.511672236216741	0.470568372365535	1557/100137049/54979	3
hsa05225	Hepatocellular carcinoma	10/338	168/8388	0.140396017348143	0.581342142979088	0.534641527615117	8326/4616/71/10912/653689/8325/7474/2953/7042/6932	10
hsa05110	Vibrio cholerae infection	4/338	50/8388	0.141248654604376	0.581342142979088	0.534641527615117	71/6558/5566/7082	4
hsa04540	Gap junction	6/338	88/8388	0.143386354083952	0.581342142979088	0.534641527615117	112/5566/5332/7082/2983/2697	6
hsa04530	Tight junction	10/338	169/8388	0.144244081670499	0.581342142979088	0.534641527615117	3725/71/84612/9368/5566/7122/7082/5590/7074/5602	10
hsa04913	Ovarian steroidogenesis	4/338	51/8388	0.148725671183689	0.581342142979088	0.534641527615117	1545/112/5566/100137049	4
hsa04727	GABAergic synapse	6/338	89/8388	0.148905180482363	0.581342142979088	0.534641527615117	112/5566/94235/10681/2785/9001	6
hsa04976	Bile secretion	6/338	89/8388	0.148905180482363	0.581342142979088	0.534641527615117	23439/112/5566/5243/481/3781	6
hsa04710	Circadian rhythm	3/338	34/8388	0.155819329310693	0.600114984507398	0.55190630154143	4783/4862/102800317	3
hsa04921	Oxytocin signaling pathway	9/338	154/8388	0.168702890873782	0.633673681031627	0.582769147098338	3725/112/71/5566/5332/5997/2983/55799/100137049	9
hsa04020	Calcium signaling pathway	13/338	240/8388	0.171005964119637	0.633673681031627	0.582769147098338	2065/5566/6547/5332/27006/2260/4914/10345/2905/155/154/7852/4843	13
hsa04934	Cushing syndrome	9/338	155/8388	0.173214762537665	0.633673681031627	0.582769147098338	112/8326/51655/5566/5332/1395/8325/7474/6932	9
hsa00512	Mucin type O-glycan biosynthesis	3/338	36/8388	0.175692321662251	0.633673681031627	0.582769147098338	50614/117248/79695	3
hsa01210	2-Oxocarboxylic acid metabolism	2/338	19/8388	0.176992559604559	0.633673681031627	0.582769147098338	3419/84706	2
hsa04657	IL-17 signaling pathway	6/338	94/8388	0.17787331397379	0.633673681031627	0.582769147098338	3725/2354/1437/4318/7124/5602	6
hsa04918	Thyroid hormone synthesis	5/338	75/8388	0.184231445312369	0.646052412265666	0.594153465019948	23439/112/5566/5332/481	5
hsa04960	Aldosterone-regulated sodium reabsorption	3/338	37/8388	0.185881746686964	0.646052412265666	0.594153465019948	23439/6337/481	3
hsa00480	Glutathione metabolism	4/338	57/8388	0.196490499302536	0.657819966497937	0.60497570326126	79094/653689/2953/2687	4
hsa05134	Legionellosis	4/338	57/8388	0.196490499302536	0.657819966497937	0.60497570326126	3306/3304/3303/7124	4
hsa05140	Leishmaniasis	5/338	77/8388	0.198270267575579	0.657819966497937	0.60497570326126	3725/65108/7124/7042/4843	5
hsa04350	TGF-beta signaling pathway	6/338	98/8388	0.202554671127656	0.657819966497937	0.60497570326126	9765/3397/3400/2615/7124/7042	6
hsa04925	Aldosterone synthesis and secretion	6/338	98/8388	0.202554671127656	0.657819966497937	0.60497570326126	23439/112/5566/5332/4929/481	6
hsa05213	Endometrial cancer	4/338	58/8388	0.204873548650594	0.657819966497937	0.60497570326126	4616/10912/29119/6932	4
hsa04612	Antigen processing and presentation	5/338	78/8388	0.205424480766022	0.657819966497937	0.60497570326126	3306/3304/3303/3105/7124	5
hsa04330	Notch signaling pathway	4/338	59/8388	0.213359393963373	0.675638080884015	0.621362445577543	23493/7091/54567/28514	4
hsa04621	NOD-like receptor signaling pathway	10/338	186/8388	0.21741995506409	0.680930628497425	0.626229830086274	3725/115362/5332/115361/345611/91662/3665/4210/7124/5602	10
hsa00220	Arginine biosynthesis	2/338	22/8388	0.221588043648409	0.686441222171703	0.63129774449032	84706/4843	2
hsa05171	Coronavirus disease - COVID-19	12/338	232/8388	0.225969235226654	0.687392524014521	0.632172625963493	3725/1839/3572/6173/2165/6403/6123/1636/2162/1437/7124/5602	12
hsa04015	Rap1 signaling pathway	11/338	210/8388	0.22671893774514	0.687392524014521	0.632172625963493	112/71/84612/5332/3690/3397/27006/2260/375189/5590/7074	11
hsa04022	cGMP-PKG signaling pathway	9/338	167/8388	0.231388619534298	0.694165858602893	0.638401842260832	23439/112/6547/5332/5997/2983/481/155/154	9
hsa00900	Terpenoid backbone biosynthesis	2/338	23/8388	0.236664906888478	0.694507321770585	0.638715874869347	3422/91734	2
hsa04964	Proximal tubule bicarbonate reclamation	2/338	23/8388	0.236664906888478	0.694507321770585	0.638715874869347	23439/481	2
hsa00380	Tryptophan metabolism	3/338	42/8388	0.238813043977254	0.694507321770585	0.638715874869347	1545/121278/438	3
hsa04014	Ras signaling pathway	12/338	236/8388	0.243351970444125	0.700558702793692	0.644281133871207	5566/94235/2113/27006/2260/10681/4914/7074/100137049/5602/2785/54979	12
hsa04062	Chemokine signaling pathway	10/338	192/8388	0.246307820843806	0.70125019768342	0.64491707930996	112/5566/5332/94235/10681/5590/7074/7852/2785/10663	10
hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	2/338	24/8388	0.251793957064828	0.70125019768342	0.64491707930996	9348/9953	2
hsa05167	Kaposi sarcoma-associated herpesvirus infection	10/338	194/8388	0.256230357618294	0.70125019768342	0.64491707930996	3725/3105/94235/3572/10681/3665/1437/5602/2785/6932	10
hsa04012	ErbB signaling pathway	5/338	85/8388	0.257642834826855	0.70125019768342	0.64491707930996	3725/2065/1839/374/5602	5
hsa04962	Vasopressin-regulated water reabsorption	3/338	44/8388	0.2606691506576	0.70125019768342	0.64491707930996	112/359/5566	3
hsa04931	Insulin resistance	6/338	108/8388	0.268958933669812	0.70125019768342	0.64491707930996	9021/2308/5590/7124/5602/1375	6
hsa04260	Cardiac muscle contraction	5/338	87/8388	0.273126986962237	0.70125019768342	0.64491707930996	23439/6547/10345/481/55799	5
hsa04261	Adrenergic signaling in cardiomyocytes	8/338	154/8388	0.281280925056863	0.70125019768342	0.64491707930996	23439/112/5566/6547/5332/481/55799/154	8
hsa00592	alpha-Linolenic acid metabolism	2/338	26/8388	0.282096450979856	0.70125019768342	0.64491707930996	100137049/54979	2
hsa00790	Folate biosynthesis	2/338	26/8388	0.282096450979856	0.70125019768342	0.64491707930996	4337/121278	2
hsa04950	Maturity onset diabetes of the young	2/338	26/8388	0.282096450979856	0.70125019768342	0.64491707930996	389692/3171	2
hsa05166	Human T-cell leukemia virus 1 infection	11/338	222/8388	0.283212193435402	0.70125019768342	0.64491707930996	3725/112/3105/1958/5566/2113/1437/7124/4488/5602/7042	11
hsa04664	Fc epsilon RI signaling pathway	4/338	68/8388	0.293261454148292	0.70125019768342	0.64491707930996	1437/100137049/7124/5602	4
hsa00514	Other types of O-glycan biosynthesis	3/338	47/8388	0.293882721968128	0.70125019768342	0.64491707930996	50614/117248/79695	3
hsa04973	Carbohydrate digestion and absorption	3/338	47/8388	0.293882721968128	0.70125019768342	0.64491707930996	23439/5332/481	3
hsa04270	Vascular smooth muscle contraction	7/338	134/8388	0.295482786718405	0.70125019768342	0.64491707930996	112/5566/5332/10267/2983/133/100137049	7
hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series	2/338	27/8388	0.297219197515609	0.70125019768342	0.64491707930996	2528/79369	2
hsa04920	Adipocytokine signaling pathway	4/338	69/8388	0.302412902761781	0.70125019768342	0.64491707930996	9021/7124/5602/1375	4
hsa05204	Chemical carcinogenesis - DNA adducts	4/338	69/8388	0.302412902761781	0.70125019768342	0.64491707930996	1545/653689/1557/2953	4
hsa05211	Renal cell carcinoma	4/338	69/8388	0.302412902761781	0.70125019768342	0.64491707930996	3725/112399/2113/7042	4
hsa04725	Cholinergic synapse	6/338	113/8388	0.304017110720552	0.70125019768342	0.64491707930996	112/5566/5332/94235/10681/2785	6
hsa05032	Morphine addiction	5/338	91/8388	0.304635782946974	0.70125019768342	0.64491707930996	112/5566/94235/10681/2785	5
hsa04080	Neuroactive ligand-receptor interaction	17/338	367/8388	0.31059179598859	0.70125019768342	0.64491707930996	53637/117579/2913/6866/1395/7425/2905/155/6753/154/6755/133/4886/7200/2901/2740/116444	17
hsa04668	TNF signaling pathway	6/338	114/8388	0.311131826434518	0.70125019768342	0.64491707930996	3725/9021/1437/4318/7124/5602	6
hsa04670	Leukocyte transendothelial migration	6/338	114/8388	0.311131826434518	0.70125019768342	0.64491707930996	71/7122/90952/7852/4318/29119	6
hsa04917	Prolactin signaling pathway	4/338	70/8388	0.311596203284736	0.70125019768342	0.64491707930996	8651/9021/8792/5602	4
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	4/338	70/8388	0.311596203284736	0.70125019768342	0.64491707930996	3725/1839/7082/5602	4
hsa04144	Endocytosis	12/338	251/8388	0.31248693019577	0.70125019768342	0.64491707930996	155382/3306/3304/2352/84612/3303/9765/3105/6457/5590/7852/84249	12
hsa05323	Rheumatoid arthritis	5/338	93/8388	0.320596396434945	0.712169855446565	0.654959534648918	3725/1437/8792/7124/7042	5
hsa04392	Hippo signaling pathway - multiple species	2/338	29/8388	0.32729578320142	0.712169855446565	0.654959534648918	122786/102800317	2
hsa00565	Ether lipid metabolism	3/338	50/8388	0.327348249345614	0.712169855446565	0.654959534648918	100137049/79888/54979	3
hsa05144	Malaria	3/338	50/8388	0.327348249345614	0.712169855446565	0.654959534648918	6403/7124/7042	3
hsa05218	Melanoma	4/338	72/8388	0.330034819846065	0.712575179213095	0.655332297780464	4616/10912/27006/2260	4
hsa01523	Antifolate resistance	2/338	30/8388	0.342210302154327	0.733307790330701	0.674399408281974	2352/7124	2
hsa01230	Biosynthesis of amino acids	4/338	75/8388	0.357787812179635	0.760966615456687	0.699836333328588	440/229/3419/84706	4
hsa05417	Lipid and atherosclerosis	10/338	215/8388	0.366760791538474	0.763555430754331	0.702217182854399	3306/3304/3725/3303/5332/3665/6403/4318/7124/5602	10
hsa05133	Pertussis	4/338	76/8388	0.367042435134538	0.763555430754331	0.702217182854399	3725/7124/5602/4843	4
hsa05212	Pancreatic cancer	4/338	76/8388	0.367042435134538	0.763555430754331	0.702217182854399	4616/10912/5602/7042	4
hsa04141	Protein processing in endoplasmic reticulum	8/338	171/8388	0.384383330410202	0.789075819254031	0.725687457042488	3306/3304/3303/10970/7321/7466/56605/5602	8
hsa00980	Metabolism of xenobiotics by cytochrome P450	4/338	78/8388	0.385526211320026	0.789075819254031	0.725687457042488	1545/653689/2953/22977	4
hsa04723	Retrograde endocannabinoid signaling	7/338	148/8388	0.387616191914261	0.789075819254031	0.725687457042488	112/5566/5332/94235/10681/5602/2785	7
hsa04340	Hedgehog signaling pathway	3/338	56/8388	0.393993298067028	0.796369432263142	0.732395156541172	5566/11127/102800317	3
hsa01212	Fatty acid metabolism	3/338	57/8388	0.404965675776167	0.812783222508504	0.747490387459344	79993/109703458/1375	3
hsa05163	Human cytomegalovirus infection	10/338	225/8388	0.421560250289492	0.840172526800736	0.772679442930317	112/3105/5566/5332/94235/3690/10681/7852/7124/2785	10
hsa04730	Long-term depression	3/338	60/8388	0.43750740304551	0.84708733796223	0.779038770646705	5332/2983/100137049	3
hsa05416	Viral myocarditis	3/338	60/8388	0.43750740304551	0.84708733796223	0.779038770646705	71/3105/6442	3
hsa04218	Cellular senescence	7/338	156/8388	0.440853805570082	0.84708733796223	0.779038770646705	4616/28996/3105/2113/10912/2308/7042	7
hsa04728	Dopaminergic synapse	6/338	132/8388	0.441353729423733	0.84708733796223	0.779038770646705	5566/5332/94235/10681/5602/2785	6
hsa00250	Alanine, aspartate and glutamate metabolism	2/338	37/8388	0.442863204759201	0.84708733796223	0.779038770646705	440/84706	2
hsa05143	African trypanosomiasis	2/338	37/8388	0.442863204759201	0.84708733796223	0.779038770646705	5332/7124	2
hsa05330	Allograft rejection	2/338	38/8388	0.456565531735671	0.860302411010405	0.79119224502896	3105/7124	2
hsa04610	Complement and coagulation cascades	4/338	86/8388	0.45844204538378	0.860302411010405	0.79119224502896	2/5270/2165/2162	4
hsa00561	Glycerolipid metabolism	3/338	62/8388	0.458827952538883	0.860302411010405	0.79119224502896	8694/4023/3990	3
hsa05165	Human papillomavirus infection	14/338	331/8388	0.465462510166578	0.862023701532709	0.792775260135345	8326/84612/23493/3105/9368/5566/3690/2308/3680/5590/8325/7474/7124/6932	14
hsa04910	Insulin signaling pathway	6/338	137/8388	0.477109946739544	0.862023701532709	0.792775260135345	5566/8651/9021/2308/5590/5602	6
hsa04929	GnRH secretion	3/338	64/8388	0.479798681353268	0.862023701532709	0.792775260135345	7220/5332/3781	3
hsa00430	Taurine and hypotaurine metabolism	1/338	16/8388	0.482466894027328	0.862023701532709	0.792775260135345	2687	1
hsa05033	Nicotine addiction	2/338	40/8388	0.483375869367799	0.862023701532709	0.792775260135345	2905/116444	2
hsa04211	Longevity regulating pathway	4/338	89/8388	0.485071624193011	0.862023701532709	0.792775260135345	112/5566/26060/2308	4
hsa04512	ECM-receptor interaction	4/338	89/8388	0.485071624193011	0.862023701532709	0.792775260135345	9900/3690/22987/3680	4
hsa04927	Cortisol synthesis and secretion	3/338	65/8388	0.490140920443687	0.862023701532709	0.792775260135345	112/5566/5332	3
hsa05321	Inflammatory bowel disease	3/338	65/8388	0.490140920443687	0.862023701532709	0.792775260135345	3725/7124/7042	3
hsa05162	Measles	6/338	139/8388	0.491233112556763	0.862023701532709	0.792775260135345	3306/3304/3725/3303/3665/5602	6
hsa05219	Bladder cancer	2/338	41/8388	0.496471747911247	0.862023701532709	0.792775260135345	1839/4318	2
hsa00120	Primary bile acid biosynthesis	1/338	17/8388	0.503361087746722	0.862023701532709	0.792775260135345	10858	1
hsa00450	Selenocompound metabolism	1/338	17/8388	0.503361087746722	0.862023701532709	0.792775260135345	51540	1
hsa05332	Graft-versus-host disease	2/338	42/8388	0.509354683107947	0.862023701532709	0.792775260135345	3105/7124	2
hsa04720	Long-term potentiation	3/338	67/8388	0.510517969081339	0.862023701532709	0.792775260135345	5566/5332/2905	3
hsa05221	Acute myeloid leukemia	3/338	67/8388	0.510517969081339	0.862023701532709	0.792775260135345	1050/1437/6932	3
hsa04658	Th1 and Th2 cell differentiation	4/338	92/8388	0.511164931786062	0.862023701532709	0.792775260135345	3725/54567/5602/28514	4
hsa04940	Type I diabetes mellitus	2/338	43/8388	0.522020534600625	0.867285028248676	0.797613931796567	3105/7124	2
hsa00061	Fatty acid biosynthesis	1/338	18/8388	0.523414122311482	0.867285028248676	0.797613931796567	109703458	1
hsa00511	Other glycan degradation	1/338	18/8388	0.523414122311482	0.867285028248676	0.797613931796567	4758	1
hsa04071	Sphingolipid signaling pathway	5/338	121/8388	0.541800963741082	0.888807941132139	0.817407857218477	53637/5332/5590/7124/5602	5
hsa05130	Pathogenic Escherichia coli infection	8/338	197/8388	0.542640637743832	0.888807941132139	0.817407857218477	3725/71/9368/7122/7082/7124/55930/5602	8
hsa04622	RIG-I-like receptor signaling pathway	3/338	71/8388	0.549942008564624	0.89561984251953	0.823672542150926	3665/7124/5602	3
hsa00982	Drug metabolism - cytochrome P450	3/338	72/8388	0.559503190682822	0.898439171917702	0.826265388024036	653689/1557/2953	3
hsa05223	Non-small cell lung cancer	3/338	72/8388	0.559503190682822	0.898439171917702	0.826265388024036	4616/10912/238	3
hsa00100	Steroid biosynthesis	1/338	20/8388	0.561130430180179	0.898439171917702	0.826265388024036	7108	1
hsa04640	Hematopoietic cell lineage	4/338	99/8388	0.569550141434095	0.906825644182777	0.833978154760892	928/3690/1437/7124	4
hsa04810	Regulation of actin cytoskeleton	9/338	229/8388	0.579347338969114	0.917299953367764	0.843611037446254	71/3690/27006/2260/3680/375189/7074/7852/3645	9
hsa05220	Chronic myeloid leukemia	3/338	76/8388	0.596498048587831	0.932674649778306	0.857750647441544	4616/10912/7042	3
hsa00330	Arginine and proline metabolism	2/338	50/8388	0.604386020311783	0.932674649778306	0.857750647441544	112483/4843	2
hsa05100	Bacterial invasion of epithelial cells	3/338	77/8388	0.605425392781753	0.932674649778306	0.857750647441544	71/124404/29119	3
hsa04064	NF-kappa B signaling pathway	4/338	104/8388	0.608794687889435	0.932674649778306	0.857750647441544	4616/10912/8792/7124	4
