ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa04920	Adipocytokine signaling pathway	18/1260	69/8388	0.0115024968712522	0.211518136910249	0.19910754818074	51703/5105/7133/3953/5465/23305/6517/32/4790/1374/948/23205/10645/5564/6256/3717/51422/9021	18
hsa05310	Asthma	10/1260	31/8388	0.0123453528559602	0.215069041859095	0.20245010777641	2206/5553/8288/2205/3122/958/3127/3113/3115/3108	10
hsa05416	Viral myocarditis	16/1260	60/8388	0.0134738282089363	0.216161410414591	0.203478382835806	3683/941/1756/5880/637/3122/3689/958/841/3127/4625/3113/3115/836/1525/3108	16
hsa05145	Toxoplasmosis	26/1260	112/8388	0.0137141680323457	0.216161410414591	0.203478382835806	5608/4615/3654/3310/596/5595/3122/7043/5294/958/4790/240/841/3127/10105/3717/3305/3113/3115/836/3108/8651/146850/23533/79444/3460	26
hsa04979	Cholesterol metabolism	14/1260	51/8388	0.0156020200338031	0.230271835447823	0.21676089455416	341/255738/4035/348/3931/706/949/948/6770/10577/57552/5360/4023/114879	14
hsa04931	Insulin resistance	25/1260	108/8388	0.0160007619797581	0.230271835447823	0.21676089455416	84699/5105/5296/2308/5465/9882/10998/6517/5524/32/4790/3643/1374/948/11001/133522/4846/5564/7376/6720/6195/51422/5295/5579/9021	25
hsa00604	Glycosphingolipid biosynthesis - ganglio series	6/1260	15/8388	0.0168320826705251	0.232142473497658	0.218521775020852	6489/6482/6483/256435/3073/8705	6
hsa05202	Transcriptional misregulation in cancer	40/1260	193/8388	0.0190796845787812	0.252615023823063	0.237793121487125	3248/653604/4616/2308/6688/3560/3398/8350/7704/30012/958/3684/4790/8356/5914/8354/3728/8352/5371/3695/4086/4286/4066/8968/1643/4609/8358/6692/6256/6929/4914/8355/7185/8357/2120/7102/7490/4291/5218/333932	40
hsa05152	Tuberculosis	37/1260	180/8388	0.0264389778448874	0.336588525640681	0.316839572554116	2212/4615/3654/11151/7096/2214/637/596/6850/5595/972/3606/1378/10333/3122/7043/3689/64170/1379/3684/4790/8625/8844/841/3127/10892/3717/5878/3113/3115/836/2213/3108/5994/2215/4046/3460	37
hsa05144	Malaria	13/1260	50/8388	0.0299679085092986	0.367384359873254	0.345828495857793	4035/3683/2532/4615/22914/3606/1378/7043/3689/958/1379/948/2995	13
hsa04650	Natural killer cell mediated cytotoxicity	28/1260	132/8388	0.0339879182656668	0.401785748069132	0.378211421302157	51744/7409/3937/3683/5296/5777/3384/5880/22914/2214/8743/637/6850/5595/3689/919/6452/80329/355/4772/4773/5295/8797/27040/836/5579/2215/3460	28
hsa00220	Arginine biosynthesis	7/1260	22/8388	0.0368930818957638	0.421090003706821	0.396383021457208	2875/383/95/4846/100526760/2806/2747	7
hsa00062	Fatty acid elongation	8/1260	27/8388	0.0398052625511577	0.439184730147773	0.413416060180445	79071/10965/641371/5538/9374/64834/401494/117145	8
hsa04015	Rap1 signaling pathway	41/1260	210/8388	0.0433639281843793	0.455063539575984	0.428363198328801	999/7409/3937/5330/5608/57121/3683/5296/113/83593/54518/5899/5880/5909/9002/5595/50855/3689/7074/10636/3815/3674/5159/2324/3684/3643/7423/2254/8631/136/284/5028/5295/5228/2261/27040/5579/23236/51378/1435/9771	41
hsa00240	Pyrimidine metabolism	14/1260	58/8388	0.0448707784265477	0.455063539575984	0.428363198328801	5169/4833/10201/56474/1635/30833/4830/1841/790/129607/79077/956/7372/51733	14
hsa01232	Nucleotide metabolism	19/1260	85/8388	0.0453688725257024	0.455063539575984	0.428363198328801	5169/203/4833/122481/10201/56474/1635/30833/4830/84284/1841/129607/79077/956/3704/3614/205/2766/272	19
hsa04929	GnRH secretion	15/1260	64/8388	0.0489473605001138	0.46810821014098	0.44064248752339	8912/5330/5296/408/8911/775/5595/2100/5295/57657/3783/3972/5579/23236/2852	15
hsa04666	Fc gamma R-mediated phagocytosis	21/1260	97/8388	0.0499536660321441	0.46810821014098	0.44064248752339	653361/7409/2212/5296/5880/2214/5788/6850/5595/5337/4067/3985/7454/5295/8398/3635/27040/2213/5579/55616/2215	21
hsa05135	Yersinia infection	28/1260	137/8388	0.0517723226415683	0.46810821014098	0.44064248752339	7409/3937/5608/2212/5296/4615/3654/9844/5880/5585/5595/3606/4790/391/3676/29108/148022/7454/4772/4773/920/834/6195/5295/27040/4210/58484/7456	28
hsa04658	Th1 and Th2 cell differentiation	20/1260	92/8388	0.0527671662537092	0.46810821014098	0.44064248752339	3560/6778/6776/5595/3122/919/4790/3594/3561/3127/4853/4772/4773/920/3717/3113/3115/27040/3108/3460	20
hsa01210	2-Oxocarboxylic acid metabolism	6/1260	19/8388	0.053811953215753	0.46810821014098	0.44064248752339	2875/95/100526760/51166/2806/3418	6
hsa05321	Inflammatory bowel disease	15/1260	65/8388	0.055154743793046	0.46810821014098	0.44064248752339	6778/3606/3122/7043/7100/4790/3594/3561/3127/4772/8807/3113/3115/3108/3460	15
hsa00564	Glycerophospholipid metabolism	21/1260	99/8388	0.0602790768755652	0.496808309818374	0.467658641139255	391013/3931/1607/64900/1606/150763/5337/154141/9468/23761/55326/10162/162466/23171/64850/10554/56894/10400/196051/8398/8399	21
hsa00730	Thiamine metabolism	5/1260	15/8388	0.0618571483213056	0.496808309818374	0.467658641139255	249/203/122481/84284/205	5
hsa04380	Osteoclast differentiation	26/1260	128/8388	0.0630391208832983	0.496808309818374	0.467658641139255	653361/3937/5608/4689/2212/5296/6688/2214/6850/5595/4790/54/4286/10379/695/4772/4773/5295/2354/2213/9021/8651/1435/2215/8792/3460	26
hsa05221	Acute myeloid leukemia	15/1260	67/8388	0.0691444917382799	0.532251785241178	0.501022510514831	5296/6688/6776/7704/5595/3815/3684/4790/5914/3728/5371/4609/5295/51176/5292	15
hsa00480	Glutathione metabolism	13/1260	57/8388	0.0767421872194547	0.566017209445229	0.532806786439141	2944/27306/4258/2946/2948/6723/373156/9446/4257/3418/2687/2876/2678	13
hsa04664	Fc epsilon RI signaling pathway	15/1260	68/8388	0.0769509801360584	0.566017209445229	0.532806786439141	2206/7409/3937/5608/5296/2205/5880/6850/5595/4067/240/695/5295/3635/27040	15
hsa00360	Phenylalanine metabolism	5/1260	16/8388	0.0792555184776662	0.570295143828424	0.536833717834993	221/4128/4129/2806/3242	5
hsa03250	Viral life cycle - HIV-1	14/1260	63/8388	0.081344944349913	0.572876097443005	0.539263236899759	684/4599/200315/9582/164668/256987/2648/140564/6827/7852/200316/920/27350/4600	14
hsa04142	Lysosome	26/1260	132/8388	0.0851847809418198	0.587420051911299	0.552953841201286	6556/1510/7805/51172/2581/8722/5538/1512/1174/8372/54/79158/2519/1511/10577/23457/9516/23312/9374/1201/2760/1522/3073/967/1521/950	26
hsa05162	Measles	27/1260	139/8388	0.0922160670653836	0.622928942829428	0.586379287891591	4938/4599/5296/4940/1021/3560/64135/4615/3654/3310/637/596/6776/898/4790/5610/3561/841/10379/355/25898/3305/5295/4600/836/2213/6504	27
hsa00650	Butanoate metabolism	7/1260	27/8388	0.0988189453597494	0.63821195827715	0.600765589601006	2571/6296/7915/3157/622/116285/35	7
hsa00910	Nitrogen metabolism	5/1260	17/8388	0.0989758880274063	0.63821195827715	0.600765589601006	759/760/761/2747/771	5
hsa04146	Peroxisome	17/1260	82/8388	0.10026290583206	0.63821195827715	0.600765589601006	51703/8800/255027/1891/23305/10654/11001/373156/55670/5193/92960/55711/55825/5828/10455/3418/2053	17
hsa01240	Biosynthesis of cofactors	29/1260	153/8388	0.106106843724376	0.651963229873425	0.613710020806277	249/23475/133686/219/5498/203/93100/4833/55163/122481/10201/8942/56474/4830/790/1352/129607/55312/25902/51805/124454/7372/7390/493911/7389/205/3242/8630/6697	29
hsa04933	AGE-RAGE signaling pathway in diabetic complications	20/1260	100/8388	0.106362581308655	0.651963229873425	0.613710020806277	5330/5296/2308/596/177/6776/5595/7043/4790/7423/1536/4846/4772/3717/5295/836/5292/5579/23236/84812	20
hsa05169	Epstein-Barr virus infection	37/1260	202/8388	0.111633470389326	0.670156728132775	0.630836036022584	4938/5608/3683/5296/4616/4940/1021/4615/3654/637/596/6850/3122/919/898/958/4067/4790/5610/841/2208/10379/1643/3127/355/695/4609/956/5295/3113/3115/836/3108/7188/3280/1380/930	37
hsa00330	Arginine and proline metabolism	11/1260	50/8388	0.120153966858557	0.670156728132775	0.630836036022584	4128/383/79814/219/4129/5832/8659/6723/4846/2806/65263	11
hsa00061	Fatty acid biosynthesis	5/1260	18/8388	0.12089783968442	0.670156728132775	0.630836036022584	51703/23305/32/23205/27349	5
hsa05150	Staphylococcus aureus infection	19/1260	96/8388	0.12242507138221	0.670156728132775	0.630836036022584	3860/3880/2212/3683/2214/3122/3689/3684/6404/3127/1675/3113/3115/719/2213/8689/3108/721/2215	19
hsa01524	Platinum drug resistance	15/1260	73/8388	0.124343107084483	0.670156728132775	0.630836036022584	2944/5296/637/596/4258/5595/2946/2948/540/841/355/9446/4257/5295/836	15
hsa04115	p53 signaling pathway	15/1260	73/8388	0.124343107084483	0.670156728132775	0.630836036022584	84883/4616/1021/637/596/898/3732/841/9538/1643/355/25898/64393/8797/836	15
hsa04659	Th17 cell differentiation	21/1260	108/8388	0.124780903943244	0.670156728132775	0.630836036022584	3560/6778/6776/5595/3122/919/4790/5914/3594/3561/3127/4772/4773/920/6256/3717/3113/3115/27040/3108/3460	21
hsa04621	NOD-like receptor signaling pathway	34/1260	186/8388	0.125527846357197	0.670156728132775	0.630836036022584	4938/5027/51393/5330/7205/4940/4615/84557/5585/114769/340061/596/79671/84674/5595/3606/64170/4790/841/11035/1536/837/29108/10379/63940/148022/6041/834/4210/23236/7188/2635/58484/115361	34
hsa05160	Hepatitis C	29/1260	157/8388	0.134721931502267	0.707824751226197	0.666293930236776	1366/4938/439996/4599/5296/4940/1021/5465/637/91543/5595/7098/4790/949/5610/841/10379/355/4609/148022/6041/6256/5295/3434/4600/836/9021/7122/5010	29
hsa04064	NF-kappa B signaling pathway	20/1260	104/8388	0.142694849352795	0.737999923996487	0.694698608691239	8740/4616/84433/4615/3654/596/6850/958/4067/4790/60401/7706/695/148022/10892/27040/7185/5579/7188/8792	20
hsa01230	Biosynthesis of amino acids	15/1260	75/8388	0.147181927319002	0.738139665796815	0.694830151298639	2875/383/2027/5313/95/22934/5832/100526760/5634/2806/65263/5723/3418/8277/26227	15
hsa03320	PPAR signaling pathway	15/1260	75/8388	0.147181927319002	0.738139665796815	0.694830151298639	51703/5105/10873/5465/10998/23305/3157/1374/948/23205/11001/6256/5360/440503/4023	15
hsa05417	Lipid and atherosclerosis	38/1260	215/8388	0.157026783363128	0.769768147465527	0.724602867386853	653361/7409/5330/5608/4689/5296/4615/3654/3310/8743/637/596/177/5595/3606/10333/958/4067/4790/948/840/841/1536/4846/29108/355/148022/4772/4773/834/6256/3717/3305/5295/8797/839/836/23236	38
hsa05415	Diabetic cardiomyopathy	36/1260	203/8388	0.159499016551239	0.769768147465527	0.724602867386853	653361/5330/4689/5296/7137/5465/9882/5880/177/6517/5165/7043/5524/25874/4790/3643/516/948/10975/1536/4846/539/125965/4717/10105/5295/7386/440567/4701/518/5579/55967/489/6262/23236/5164	36
hsa00760	Nicotinate and nicotinamide metabolism	8/1260	36/8388	0.162496200501767	0.769768147465527	0.724602867386853	5169/23475/133686/93100/23530/30833/23409/952	8
hsa04611	Platelet activation	23/1260	124/8388	0.162790846896033	0.769768147465527	0.724602867386853	3937/91807/5330/2212/5296/113/54518/9002/6850/5595/3674/5294/4067/8673/5742/4846/695/5028/5295/2815/23236/146850/23533	23
hsa04978	Mineral absorption	12/1260	60/8388	0.181084894570098	0.78592446251683	0.739811228828054	9843/340024/491/493/55630/1181/30061/79901/540/55503/4496/478	12
hsa05170	Human immunodeficiency virus 1 infection	37/1260	212/8388	0.181273291523107	0.78592446251683	0.739811228828054	684/8945/5608/7133/200315/5296/9582/164668/4615/3654/5880/340061/637/596/5595/140564/919/1174/4790/56924/841/7852/355/200316/3985/4772/4773/920/27350/6921/5295/54331/836/5579/7188/115004/2785	37
hsa00250	Alanine, aspartate and glutamate metabolism	8/1260	37/8388	0.181785850251563	0.78592446251683	0.739811228828054	2875/2571/7915/790/8659/2806/284716/2747	8
hsa05216	Thyroid cancer	8/1260	37/8388	0.181785850251563	0.78592446251683	0.739811228828054	999/4616/5595/1643/4609/6256/4914/51176	8
hsa05223	Non-small cell lung cancer	14/1260	72/8388	0.184471604527767	0.78592446251683	0.739811228828054	5296/4616/1021/83593/6776/5595/2272/1643/3798/6256/11186/5295/5579/7039	14
hsa00790	Folate biosynthesis	6/1260	26/8388	0.185542461273988	0.78592446251683	0.739811228828054	249/8644/5092/873/84105/6697	6
hsa04514	Cell adhesion molecules	28/1260	157/8388	0.186953608034591	0.78592446251683	0.739811228828054	999/1366/5818/3683/941/64115/3384/4359/5788/3122/3689/958/3684/3385/6404/3676/3695/22871/3127/6693/920/3113/3115/6385/3108/7122/9378/5010	28
hsa04940	Type I diabetes mellitus	9/1260	43/8388	0.187577137579545	0.78592446251683	0.739811228828054	2571/941/3382/3122/3127/355/3113/3115/3108	9
hsa04975	Fat digestion and absorption	9/1260	43/8388	0.187577137579545	0.78592446251683	0.739811228828054	391013/29881/84649/949/948/10554/2806/4547/8399	9
hsa04919	Thyroid hormone signaling pathway	22/1260	121/8388	0.194775220993926	0.788597272740852	0.74232721491904	5330/5296/2308/9882/7067/7068/2648/5595/9862/1827/4609/4853/4625/10025/6256/5295/8648/5579/478/489/23236/84812	22
hsa00640	Propanoate metabolism	7/1260	32/8388	0.195362466358761	0.788597272740852	0.74232721491904	32/8801/84693/593/84532/35/55862	7
hsa04215	Apoptosis - multiple species	7/1260	32/8388	0.195362466358761	0.788597272740852	0.74232721491904	637/596/5414/840/841/836/79444	7
hsa05330	Allograft rejection	8/1260	38/8388	0.202009684811219	0.805604887620646	0.758336927128991	941/3122/958/3127/355/3113/3115/3108	8
hsa04962	Vasopressin-regulated water reabsorption	9/1260	44/8388	0.206541775227899	0.813872947624219	0.766119868013258	84699/554/397/4905/360/51626/6810/5878/359	9
hsa00430	Taurine and hypotaurine metabolism	4/1260	16/8388	0.210703714234373	0.81895307317207	0.770901922909629	2571/2330/2687/2678	4
hsa00561	Glycerolipid metabolism	12/1260	62/8388	0.21277934831661	0.81895307317207	0.770901922909629	1607/64900/1606/219/150763/84649/154141/55326/10554/56894/196051/4023	12
hsa04072	Phospholipase D signaling pathway	26/1260	148/8388	0.220686811036008	0.839624533941592	0.790360508973482	2206/5330/57121/5296/113/1607/5899/2205/1606/6850/5595/3815/554/5294/5337/5159/3643/55326/10554/56894/5295/2914/23236/146850/23533/2911	26
hsa00340	Histidine metabolism	5/1260	22/8388	0.226846196714399	0.842697734623022	0.793253393062219	221/4128/3067/219/4129	5
hsa04623	Cytosolic DNA-sensing pathway	14/1260	75/8388	0.228717165900091	0.842697734623022	0.793253393062219	340061/3606/4790/840/841/11035/29108/834/9533/197259/84265/836/4210/115004	14
hsa01212	Fatty acid metabolism	11/1260	57/8388	0.229132314550067	0.842697734623022	0.793253393062219	51703/79071/23305/5538/1374/23205/9374/27349/64834/35/401494	11
hsa05161	Hepatitis B	28/1260	162/8388	0.237155615442036	0.862620974849603	0.812007659581754	84699/5608/5296/64135/4615/3654/1959/637/6778/596/6776/5595/3339/7098/7043/898/4790/841/1643/355/4609/148022/4772/4773/3717/5295/836/5579	28
hsa04725	Cholinergic synapse	20/1260	113/8388	0.246315312696711	0.876113562929497	0.824708585234953	84699/9132/5330/5296/113/596/775/5595/5294/3717/5295/54331/5579/3784/23236/146850/6572/23533/2785/56479	20
hsa04930	Type II diabetes mellitus	9/1260	46/8388	0.246616373498828	0.876113562929497	0.824708585234953	5296/775/6517/5313/5595/3643/5295/9021/8651	9
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	16/1260	89/8388	0.255977488776601	0.876113562929497	0.824708585234953	5608/5296/5777/10538/4615/5595/919/4790/148022/4772/4773/920/3717/5295/27040/3460	16
hsa00515	Mannose type O-glycan biosynthesis	5/1260	23/8388	0.256746270707436	0.876113562929497	0.824708585234953	8704/729920/84892/9486/2526	5
hsa04614	Renin-angiotensin system	5/1260	23/8388	0.256746270707436	0.876113562929497	0.824708585234953	59272/1511/1359/3816/57486	5
hsa04964	Proximal tubule bicarbonate reclamation	5/1260	23/8388	0.256746270707436	0.876113562929497	0.824708585234953	5105/358/760/478/2747	5
hsa04020	Calcium signaling pathway	40/1260	240/8388	0.25973169601751	0.877257054916284	0.825784984115821	8912/2769/91807/5027/6263/5330/491/493/113/8911/775/5025/3707/5159/2324/7134/7423/7852/2065/4846/2254/136/952/10105/4914/5733/2261/8536/5256/5579/3270/489/6261/6262/23236/84812/55283/2911/80228/5153	40
hsa04972	Pancreatic secretion	18/1260	102/8388	0.265257365094201	0.886870584304853	0.834834450482546	5330/391013/491/493/113/760/1359/952/9545/1360/5874/5579/3784/478/489/6262/23236/8399	18
hsa05410	Hypertrophic cardiomyopathy	16/1260	90/8388	0.271090785105329	0.897310498698639	0.844661814643973	3691/7137/1756/775/93589/7043/3674/7134/4000/3676/3695/5564/4625/51422/489/6262	16
hsa04713	Circadian entrainment	17/1260	97/8388	0.283020646250653	0.927523108009566	0.873101733092166	8912/6263/5330/55811/113/8911/51655/775/5595/8863/9722/54331/5579/6261/6262/23236/2785	17
hsa04977	Vitamin digestion and absorption	5/1260	24/8388	0.287510791423963	0.933000705503252	0.878257938715098	8884/6948/25974/6573/949	5
hsa00512	Mucin type O-glycan biosynthesis	7/1260	36/8388	0.291073339137281	0.935391021887767	0.88050800597481	2650/11227/442117/6482/11226/6483/256435	7
hsa05222	Small cell lung cancer	16/1260	92/8388	0.302200049363733	0.959307143469733	0.903020876028116	5296/4616/1021/596/2272/3674/898/4790/1643/4609/6256/5295/836/7185/7188/79444	16
hsa00071	Fatty acid degradation	8/1260	43/8388	0.313982809444965	0.959307143469733	0.903020876028116	51703/219/23305/1374/23205/35/10455/113612	8
hsa00860	Porphyrin metabolism	8/1260	43/8388	0.313982809444965	0.959307143469733	0.903020876028116	9843/5498/2395/1352/644/124454/7390/7389	8
hsa04960	Aldosterone-regulated sodium reabsorption	7/1260	37/8388	0.316573753210615	0.959307143469733	0.903020876028116	5296/5595/3643/6446/5295/5579/478	7
hsa05143	African trypanosomiasis	7/1260	37/8388	0.316573753210615	0.959307143469733	0.903020876028116	8542/5330/4615/3606/355/5579/23236	7
hsa05323	Rheumatoid arthritis	16/1260	93/8388	0.318137678797332	0.959307143469733	0.903020876028116	3683/941/3606/3122/7043/3689/54/8741/3127/284/3113/3115/3108/3600/1435/8792	16
hsa04068	FoxO signaling pathway	22/1260	131/8388	0.318802978192359	0.959307143469733	0.903020876028116	5105/5897/5296/4616/5896/2308/9455/8698/8743/6517/5595/7043/116986/3643/6446/5564/26260/10769/51422/5295/1901/2911	22
hsa05204	Chemical carcinogenesis - DNA adducts	12/1260	69/8388	0.33839187297508	0.962446347851377	0.905975891124209	2944/27306/6817/4258/2946/2948/373156/1646/873/9446/6818/4257	12
hsa04371	Apelin signaling pathway	23/1260	139/8388	0.340693105789987	0.962446347851377	0.905975891124209	187/999/91807/6263/5330/55811/113/84557/5595/5294/4635/4846/5564/5140/51422/54331/4207/6261/6262/23236/146850/23533/2785	23
hsa04014	Ras signaling pathway	38/1260	236/8388	0.346044868970172	0.962446347851377	0.905975891124209	64926/391013/5296/83593/5899/5880/5595/7074/3815/5337/5159/2324/8437/4790/8831/3643/8844/56924/7423/2254/284/11186/4914/5878/5295/5228/115727/8398/2261/54331/27040/5579/7039/51378/1435/8399/9771/2785	38
hsa04668	TNF signaling pathway	19/1260	114/8388	0.348703256419026	0.962446347851377	0.905975891124209	84699/5608/7133/5296/5595/8986/4790/840/841/11035/355/5295/197259/836/7185/9021/3600/7188/1435	19
hsa04670	Leukocyte transendothelial migration	19/1260	114/8388	0.348703256419026	0.962446347851377	0.905975891124209	653361/1366/7409/399/4689/3683/5296/83593/5880/3689/3684/3676/1536/7852/5295/7294/5579/7122/5010	19
hsa04950	Maturity onset diabetes of the young	5/1260	26/8388	0.350637974096951	0.962446347851377	0.905975891124209	3172/5313/3171/2494/3280	5
hsa05133	Pertussis	13/1260	76/8388	0.351357799392275	0.962446347851377	0.905975891124209	4615/3654/710/5595/3689/3684/4790/840/29108/148022/834/836/721	13
hsa05212	Pancreatic cancer	13/1260	76/8388	0.351357799392275	0.962446347851377	0.905975891124209	9459/5296/4616/1021/5899/5880/5595/7043/5337/4790/1643/5295/7039	13
hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate	3/1260	14/8388	0.352959524176805	0.962446347851377	0.905975891124209	8704/6482/6483	3
hsa00670	One carbon pool by folate	4/1260	20/8388	0.353274731309816	0.962446347851377	0.905975891124209	275/471/25902/10588	4
hsa04913	Ovarian steroidogenesis	9/1260	51/8388	0.35571307806148	0.962446347851377	0.905975891124209	113/10965/641371/3643/240/949/6770/8644/3972	9
hsa04071	Sphingolipid signaling pathway	20/1260	121/8388	0.357621863302641	0.962446347851377	0.905975891124209	2206/123099/5330/5296/8698/2205/5880/637/596/5595/5337/4790/81537/4846/6610/5295/340485/5579/1901/23236	20
hsa04630	JAK-STAT signaling pathway	27/1260	166/8388	0.357646225938729	0.962446347851377	0.905975891124209	1439/3581/5296/5777/3953/3560/3574/6778/596/6776/5159/3601/3594/3561/10379/4609/3717/5295/85480/2057/1270/5292/9021/3600/8651/1271/3460	27
hsa05146	Amoebiasis	17/1260	102/8388	0.360705397749326	0.962850698830861	0.906356517264859	2769/5330/5296/383/3315/7043/3689/338382/3684/4790/1511/5878/5295/836/5579/23236/733	17
hsa01200	Carbon metabolism	19/1260	115/8388	0.363720277582572	0.963131295038651	0.906620649805822	2875/10873/2027/5313/275/22934/8801/84693/5634/84532/414328/35/1737/2806/5723/3418/8277/2747/26227	19
hsa04921	Oxytocin signaling pathway	25/1260	154/8388	0.369151292064765	0.969754584709818	0.912855325406602	91807/6263/5330/113/775/93589/5595/5294/5607/4846/10645/5564/1827/4772/4773/952/51422/8536/5579/6261/6262/23236/146850/5997/23533	25
hsa01040	Biosynthesis of unsaturated fatty acids	5/1260	27/8388	0.382528284419426	0.985954758476074	0.928104972201997	79071/10965/641371/64834/401494	5
hsa04927	Cortisol synthesis and secretion	11/1260	65/8388	0.384471981225835	0.985954758476074	0.928104972201997	84699/8912/5330/113/8911/775/949/6770/57552/56246/23236	11
hsa00770	Pantothenate and CoA biosynthesis	4/1260	21/8388	0.389794674655314	0.985954758476074	0.928104972201997	5169/219/8875/51733	4
