ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0016570	histone modification	46/239	474/18903	1.48363479346807e-27	3.40561623046081e-25	2.67338212067022e-25	SETD1A/PWWP2B/BRD4/DDX21/CTR9/MLLT1/IWS1/RTF1/TAF1/LEO1/CHD4/PAF1/CXXC1/CDC73/RNF2/RBBP5/PARP2/SAP30BP/MED24/CDK9/SUPT6H/MSL3/ENY2/HCFC1/BAP1/UHRF1/TAF6/SIN3A/EHMT1/RBM14/MSL2/EHMT2/TAF5/MTA2/DNMT1/OGT/DPY30/BRMS1/SPI1/MBD3/AKAP8/SF3B3/GTF3C4/YEATS2/GATAD2B/HDAC1	46
BP	GO:0006352	DNA-templated transcription initiation	25/239	145/18903	2.02345719765666e-21	4.2576911867359e-19	3.34225430104167e-19	MED1/GTF2F1/TAF1/BCLAF1/SMARCA4/MED26/UBTF/MED24/CDK9/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/POLR2G/MED22/TAF5/MED27/GTF3C4/POLR2I	25
BP	GO:0006367	transcription initiation at RNA polymerase II promoter	21/239	102/18903	7.44986730759184e-20	1.44699345782072e-17	1.13587855386198e-17	MED1/GTF2F1/TAF1/MED26/MED24/CDK9/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/POLR2G/MED22/TAF5/MED27/POLR2I	21
BP	GO:2000144	positive regulation of DNA-templated transcription initiation	18/239	65/18903	1.05129113038586e-19	1.89607864587451e-17	1.48840691617788e-17	MED1/TAF1/BCLAF1/MED26/MED24/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27	18
BP	GO:0060261	positive regulation of transcription initiation by RNA polymerase II	17/239	59/18903	5.26536999520464e-19	8.86337282526115e-17	6.95767838664585e-17	MED1/TAF1/MED26/MED24/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27	17
BP	GO:2000142	regulation of DNA-templated transcription initiation	18/239	76/18903	2.33886269063411e-18	3.69101768365696e-16	2.89742003056844e-16	MED1/TAF1/BCLAF1/MED26/MED24/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27	18
BP	GO:0050684	regulation of mRNA processing	22/239	139/18903	3.83916668941662e-18	5.4435470963473e-16	4.27314192075955e-16	RBM25/SRRM1/CWC22/IWS1/LEO1/RBM39/PAF1/HSPA8/THRAP3/NCL/CDC73/CDK9/SUPT6H/NCBP1/SAP18/RAVER1/DDX5/DHX9/KHDRBS1/RBM10/DDX17/SF1	22
BP	GO:0070897	transcription preinitiation complex assembly	18/239	78/18903	3.88054842511887e-18	5.4435470963473e-16	4.27314192075955e-16	MED1/TAF1/SMARCA4/MED26/UBTF/MED24/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27	18
BP	GO:0060260	regulation of transcription initiation by RNA polymerase II	17/239	67/18903	5.84985479376472e-18	7.7741491338189e-16	6.10264630285815e-16	MED1/TAF1/MED26/MED24/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27	17
BP	GO:0051123	RNA polymerase II preinitiation complex assembly	16/239	64/18903	7.33814399737255e-17	9.26440679668284e-15	7.27248691950132e-15	MED1/TAF1/MED26/MED24/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27	16
BP	GO:0018205	peptidyl-lysine modification	31/239	414/18903	1.57627120984493e-15	1.89527847850402e-13	1.48777879104662e-13	CBX4/SETD1A/PWWP2B/BRD4/DDX21/CTR9/MLLT1/IWS1/RTF1/TAF1/CXXC1/RBBP5/MED24/SUPT6H/MSL3/ENY2/HCFC1/TAF6/SIN3A/EHMT1/MSL2/EHMT2/TAF5/DNMT1/OGT/DPY30/SPI1/MBD3/SF3B3/GTF3C4/YEATS2	31
BP	GO:0071824	protein-DNA complex subunit organization	26/239	277/18903	1.65953500607388e-15	1.90469358651662e-13	1.49516957724264e-13	BRD2/MED1/TAF1/SMARCA4/POGZ/SMARCD1/MED26/HELLS/UBTF/MED24/SSRP1/SUPT16H/SUPT6H/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/SMARCC1/TAF5/MED27	26
BP	GO:0006338	chromatin remodeling	29/239	373/18903	5.2007839205808e-15	5.70955626063761e-13	4.48195703544789e-13	BRD4/BRD3/DDX21/CHD8/BRD2/CHD9/CTR9/MLLT1/NFRKB/CHD4/SMARCA4/SMARCD1/HELLS/SSRP1/SUPT16H/SUPT6H/MPHOSPH8/HCFC1/CHD1L/SIN3A/BCL7A/ACTR8/SMARCC1/MTA2/DNMT1/MBD3/YEATS2/GATAD2B/HDAC1	29
BP	GO:0019827	stem cell population maintenance	21/239	177/18903	9.14963642177515e-15	9.62617998540928e-13	7.55647604482571e-13	CTR9/RTF1/LEO1/SMARCA4/PAF1/SMARCD1/CDC73/MED17/MED14/ING1/MED30/SIN3A/SAP130/SAP30/BCL7A/SMARCC1/OGT/MED27/BRMS1/SPI1/HDAC1	21
BP	GO:0051054	positive regulation of DNA metabolic process	26/239	301/18903	1.22047100126375e-14	1.23267571127639e-12	9.67640798054587e-13	ATAD5/NFRKB/RFC4/RFC2/RFC3/SMARCA4/POGZ/SMARCD1/WDR48/RFC5/XRCC1/NAF1/PNKP/TFRC/NBN/WIZ/DHX9/PARP1/RAD50/BCL7A/ACTR8/XRCC5/SMARCC1/PRKDC/SSBP1/TP53BP1	26
BP	GO:0043484	regulation of RNA splicing	21/239	180/18903	1.28676342053429e-14	1.24964524494195e-12	9.80961749338488e-13	RBM25/SRRM1/CWC22/RBM39/AFF2/HSPA8/THRAP3/NCL/HSPA1A/POLR2A/ENY2/RPS13/NCBP1/SAP18/RAVER1/DDX5/KHDRBS1/RBM10/DDX17/SF3B3/SF1	21
BP	GO:0098727	maintenance of cell number	21/239	181/18903	1.43954353003312e-14	1.34623978271616e-12	1.05678770645317e-12	CTR9/RTF1/LEO1/SMARCA4/PAF1/SMARCD1/CDC73/MED17/MED14/ING1/MED30/SIN3A/SAP130/SAP30/BCL7A/SMARCC1/OGT/MED27/BRMS1/SPI1/HDAC1	21
BP	GO:0006260	DNA replication	25/239	286/18903	3.09316997378359e-14	2.78937649421556e-12	2.18963874459944e-12	ATAD5/DDX21/RFC1/NFRKB/RFC4/DACH1/RFC2/RFC3/RFC5/CDK9/SSRP1/SUPT16H/RPA1/LIG3/PNKP/NBN/SIN3A/WIZ/DHX9/RPA2/PARP1/EHMT2/RAD50/ACTR8/SSBP1	25
BP	GO:0032508	DNA duplex unwinding	16/239	93/18903	4.13606401978497e-14	3.60122815515761e-12	2.82693595254269e-12	CHD8/CHD9/RFC4/RFC2/RFC3/CHD4/RFC5/RPA1/CHD1L/NBN/XRCC6/DHX9/RAD50/XRCC5/SSBP1/DDX3X	16
BP	GO:0065004	protein-DNA complex assembly	23/239	242/18903	5.86560774752057e-14	4.77763211693208e-12	3.7504038670904e-12	BRD2/MED1/TAF1/SMARCA4/POGZ/MED26/HELLS/UBTF/MED24/SSRP1/SUPT16H/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27	23
BP	GO:0071826	ribonucleoprotein complex subunit organization	23/239	242/18903	5.86560774752057e-14	4.77763211693208e-12	3.7504038670904e-12	DDX46/COIL/TFIP11/CDC73/PRPF6/ADAR/SNRNP200/NCBP1/NAF1/PRPF8/PRPF31/RPS19/VCP/EIF3L/DHX9/XAB2/SF3B2/XRCC5/RPS5/PRKDC/SF3B3/SF1/SF3A1	23
BP	GO:0032392	DNA geometric change	16/239	99/18903	1.14819270504504e-13	9.05995806324604e-12	7.1119962618415e-12	CHD8/CHD9/RFC4/RFC2/RFC3/CHD4/RFC5/RPA1/CHD1L/NBN/XRCC6/DHX9/RAD50/XRCC5/SSBP1/DDX3X	16
BP	GO:0006282	regulation of DNA repair	21/239	212/18903	3.38411836622001e-13	2.57191050017743e-11	2.01892963911791e-11	NFRKB/SMARCA4/POGZ/SMARCD1/WDR48/TFIP11/CDK9/XRCC1/ENY2/PNKP/TAF6/DHX9/RPA2/PARP1/BCL7A/ACTR8/SMARCC1/TAF5/PRKDC/TP53BP1/SF3B3	21
BP	GO:0071103	DNA conformation change	16/239	106/18903	3.4631666141003e-13	2.57191050017743e-11	2.01892963911791e-11	CHD8/CHD9/RFC4/RFC2/RFC3/CHD4/RFC5/RPA1/CHD1L/NBN/XRCC6/DHX9/RAD50/XRCC5/SSBP1/DDX3X	16
BP	GO:0006302	double-strand break repair	24/239	300/18903	7.18884991397763e-13	5.18624172365529e-11	4.07115921444207e-11	SMARCA4/POGZ/SMARCD1/WDR48/TFIP11/PARP2/XRCC1/INTS3/RPA1/LIG3/PNKP/NBN/VCP/TDP1/XRCC6/RPA2/PARP1/RAD50/BCL7A/ACTR8/XRCC5/SMARCC1/PRKDC/TP53BP1	24
BP	GO:0031056	regulation of histone modification	19/239	175/18903	9.06927740898761e-13	6.36109040491492e-11	4.99340624594259e-11	PWWP2B/BRD4/DDX21/CTR9/IWS1/RTF1/PAF1/SAP30BP/CDK9/SUPT6H/HCFC1/SIN3A/EHMT1/EHMT2/DNMT1/OGT/SPI1/AKAP8/YEATS2	19
BP	GO:1903311	regulation of mRNA metabolic process	24/239	309/18903	1.36045570674835e-12	9.28419097172857e-11	7.28801734226781e-11	RBM25/SRRM1/CWC22/IWS1/LEO1/RBM39/PAF1/HSPA8/THRAP3/NCL/CDC73/CDK9/SUPT6H/NCBP1/SAP18/RAVER1/DDX5/DHX9/POLR2G/KHDRBS1/RBM10/DDX17/PABPC1/SF1	24
BP	GO:0016573	histone acetylation	19/239	180/18903	1.50820932260013e-12	1.00216540514877e-10	7.86692009544612e-11	PWWP2B/DDX21/MLLT1/IWS1/TAF1/MED24/MSL3/ENY2/HCFC1/TAF6/SIN3A/MSL2/TAF5/OGT/SPI1/MBD3/SF3B3/GTF3C4/YEATS2	19
BP	GO:2001020	regulation of response to DNA damage stimulus	24/239	312/18903	1.67444551512809e-12	1.08409613479447e-10	8.51006991899105e-11	ATAD5/NFRKB/BCLAF1/SMARCA4/POGZ/SMARCD1/WDR48/TFIP11/CDK9/XRCC1/ENY2/PNKP/TAF6/DDX5/DHX9/RPA2/PARP1/BCL7A/ACTR8/SMARCC1/TAF5/PRKDC/TP53BP1/SF3B3	24
BP	GO:0022618	ribonucleoprotein complex assembly	21/239	234/18903	2.32607128384458e-12	1.46833249792689e-10	1.15262953354719e-10	DDX46/COIL/CDC73/PRPF6/ADAR/SNRNP200/NCBP1/NAF1/PRPF8/PRPF31/RPS19/EIF3L/DHX9/XAB2/SF3B2/XRCC5/RPS5/PRKDC/SF3B3/SF1/SF3A1	21
BP	GO:0018393	internal peptidyl-lysine acetylation	19/239	186/18903	2.71779142707445e-12	1.67376179350317e-10	1.31388992482187e-10	PWWP2B/DDX21/MLLT1/IWS1/TAF1/MED24/MSL3/ENY2/HCFC1/TAF6/SIN3A/MSL2/TAF5/OGT/SPI1/MBD3/SF3B3/GTF3C4/YEATS2	19
BP	GO:0006475	internal protein amino acid acetylation	19/239	188/18903	3.29094725828231e-12	1.97848614932448e-10	1.553096162242e-10	PWWP2B/DDX21/MLLT1/IWS1/TAF1/MED24/MSL3/ENY2/HCFC1/TAF6/SIN3A/MSL2/TAF5/OGT/SPI1/MBD3/SF3B3/GTF3C4/YEATS2	19
BP	GO:0022613	ribonucleoprotein complex biogenesis	29/239	489/18903	4.90777159938745e-12	2.8818891368496e-10	2.26226044593551e-10	DDX21/DDX46/COIL/NOLC1/RPS25/CDC73/PRPF6/RPS16/ADAR/SNRNP200/NCBP1/NAF1/PRPF8/PRPF31/RPS19/ABCE1/EIF3L/DHX9/XAB2/SF3B2/XRCC5/RPS5/XRN2/PRKDC/DDX17/SF3B3/SF1/DDX3X/SF3A1	29
BP	GO:0018394	peptidyl-lysine acetylation	19/239	197/18903	7.5652988056063e-12	4.31352174742298e-10	3.38608085477748e-10	PWWP2B/DDX21/MLLT1/IWS1/TAF1/MED24/MSL3/ENY2/HCFC1/TAF6/SIN3A/MSL2/TAF5/OGT/SPI1/MBD3/SF3B3/GTF3C4/YEATS2	19
BP	GO:0048024	regulation of mRNA splicing, via spliceosome	15/239	109/18903	7.68746450035779e-12	4.31352174742298e-10	3.38608085477748e-10	RBM25/SRRM1/CWC22/RBM39/HSPA8/THRAP3/NCL/NCBP1/SAP18/RAVER1/DDX5/KHDRBS1/RBM10/DDX17/SF1	15
BP	GO:1902459	positive regulation of stem cell population maintenance	11/239	47/18903	1.2232284703068e-11	6.71446062505363e-10	5.27079910660802e-10	SMARCA4/SMARCD1/ING1/SIN3A/SAP130/SAP30/BCL7A/SMARCC1/OGT/BRMS1/HDAC1	11
BP	GO:0006473	protein acetylation	20/239	230/18903	1.41350876164676e-11	7.59385026203843e-10	5.96111309782944e-10	PWWP2B/DDX21/MLLT1/IWS1/TAF1/MED24/MSL3/ENY2/HCFC1/TAF6/SIN3A/MSL2/TAF5/OGT/SPI1/MBD3/SF3B3/GTF3C4/YEATS2/DDX3X	20
BP	GO:0006261	DNA-templated DNA replication	17/239	166/18903	3.81311032095006e-11	2.00585490841644e-09	1.57458042419934e-09	ATAD5/DDX21/RFC1/RFC4/DACH1/RFC2/RFC3/RFC5/CDK9/RPA1/LIG3/PNKP/NBN/WIZ/PARP1/RAD50/SSBP1	17
BP	GO:0031124	mRNA 3'-end processing	11/239	58/18903	1.41515825011173e-10	7.29239710516759e-09	5.72447472601588e-09	FIP1L1/LEO1/PAF1/CDC73/CDK9/NCBP1/WDR33/CPSF1/RPRD2/CPSF2/PABPC1	11
BP	GO:0002181	cytoplasmic translation	16/239	161/18903	2.28849025335477e-10	1.15568757794416e-08	9.07205715172008e-09	RPS15A/RPS3A/RPS25/RPL30/RPS16/RPS20/RPS27A/RPS13/NCBP1/RPS19/RPS12/EIF3L/DHX9/RPS5/RPS10/PABPC1	16
BP	GO:0043543	protein acylation	20/239	272/18903	2.89715818722609e-10	1.43437733779331e-08	1.12597499825526e-08	PWWP2B/DDX21/MLLT1/IWS1/TAF1/MED24/MSL3/ENY2/HCFC1/TAF6/SIN3A/MSL2/TAF5/OGT/SPI1/MBD3/SF3B3/GTF3C4/YEATS2/DDX3X	20
BP	GO:0033044	regulation of chromosome organization	19/239	252/18903	5.3812548644886e-10	2.6130131793911e-08	2.05119492101863e-08	IK/NFRKB/SMARCA4/SMARCD1/NUMA1/XRCC1/MPHOSPH8/NAF1/PNKP/NBN/SIN3A/PARP1/RAD50/BCL7A/ACTR8/XRCC5/SMARCC1/DNMT1/SSBP1	19
BP	GO:0034968	histone lysine methylation	14/239	130/18903	1.0870441581651e-09	5.17884245163563e-08	4.06535084374357e-08	SETD1A/BRD4/CTR9/IWS1/RTF1/CXXC1/RBBP5/SUPT6H/HCFC1/EHMT1/EHMT2/DNMT1/OGT/DPY30	14
BP	GO:0000723	telomere maintenance	15/239	154/18903	1.12466897175514e-09	5.25886880311433e-08	4.12817090412268e-08	RFC1/NFRKB/TFIP11/XRCC1/NAF1/RPA1/PNKP/NBN/XRCC6/RPA2/PARP1/RAD50/ACTR8/XRCC5/PRKDC	15
BP	GO:2000036	regulation of stem cell population maintenance	11/239	71/18903	1.37750302888917e-09	6.32399117808211e-08	4.96428364286758e-08	SMARCA4/SMARCD1/ING1/SIN3A/SAP130/SAP30/BCL7A/SMARCC1/OGT/BRMS1/HDAC1	11
BP	GO:0006310	DNA recombination	21/239	332/18903	1.59757633893867e-09	7.20335759967883e-08	5.65457941019082e-08	ATAD5/KPNA1/NFRKB/POGZ/WDR48/XRCC1/SUPT6H/INTS3/MSH6/RPA1/LIG3/TFRC/NBN/XRCC6/RPA2/PARP1/RAD50/ACTR8/XRCC5/PRKDC/TP53BP1	21
BP	GO:0031123	RNA 3'-end processing	13/239	113/18903	1.91046225738785e-09	8.46301263141108e-08	6.64339876391748e-08	FIP1L1/LEO1/PAF1/CDC73/INTS1/CDK9/INTS6/NCBP1/WDR33/CPSF1/RPRD2/CPSF2/PABPC1	13
BP	GO:0006275	regulation of DNA replication	14/239	136/18903	1.97635892578877e-09	8.60397635795974e-08	6.75405418740518e-08	ATAD5/NFRKB/RFC4/DACH1/RFC2/RFC3/RFC5/LIG3/NBN/WIZ/DHX9/EHMT2/ACTR8/SSBP1	14
BP	GO:2001022	positive regulation of response to DNA damage stimulus	15/239	166/18903	3.19414394025602e-09	1.3669853303638e-07	1.07307279919752e-07	NFRKB/BCLAF1/SMARCA4/POGZ/SMARCD1/WDR48/XRCC1/PNKP/DDX5/DHX9/PARP1/BCL7A/ACTR8/SMARCC1/PRKDC	15
BP	GO:0016571	histone methylation	15/239	167/18903	3.47033289926861e-09	1.46043176177554e-07	1.14642751742505e-07	SETD1A/BRD4/CTR9/IWS1/RTF1/PAF1/CXXC1/RBBP5/SUPT6H/HCFC1/EHMT1/EHMT2/DNMT1/OGT/DPY30	15
BP	GO:0043414	macromolecule methylation	21/239	348/18903	3.70090803218054e-09	1.53193324282883e-07	1.20255562115547e-07	SETD1A/BRD4/CTR9/IWS1/RTF1/PAF1/CXXC1/RBBP5/HELLS/SUPT6H/MPHOSPH8/HCFC1/EHMT1/PARP1/EHMT2/MTA2/DNMT1/OGT/DPY30/SPI1/MBD3	21
BP	GO:0018022	peptidyl-lysine methylation	14/239	144/18903	4.18642922457719e-09	1.70495706323506e-07	1.33837796772137e-07	SETD1A/BRD4/CTR9/IWS1/RTF1/CXXC1/RBBP5/SUPT6H/HCFC1/EHMT1/EHMT2/DNMT1/OGT/DPY30	14
BP	GO:0031060	regulation of histone methylation	11/239	81/18903	5.8371952952369e-09	2.33951081277352e-07	1.83649770107453e-07	BRD4/CTR9/IWS1/RTF1/PAF1/SUPT6H/HCFC1/EHMT1/EHMT2/DNMT1/OGT	11
BP	GO:0016575	histone deacetylation	12/239	102/18903	6.26775027720066e-09	2.47282335155182e-07	1.94114700196856e-07	CHD4/SAP30BP/MSL3/SIN3A/RBM14/MTA2/BRMS1/MBD3/AKAP8/YEATS2/GATAD2B/HDAC1	12
BP	GO:0045739	positive regulation of DNA repair	13/239	128/18903	8.91151730188923e-09	3.46178172111851e-07	2.71747159181497e-07	NFRKB/SMARCA4/POGZ/SMARCD1/WDR48/XRCC1/PNKP/DHX9/PARP1/BCL7A/ACTR8/SMARCC1/PRKDC	13
BP	GO:2001252	positive regulation of chromosome organization	12/239	106/18903	9.76565726863517e-09	3.7361037277733e-07	2.9328122227815e-07	NFRKB/NUMA1/MPHOSPH8/NAF1/PNKP/NBN/SIN3A/RAD50/ACTR8/XRCC5/DNMT1/SSBP1	12
BP	GO:0032200	telomere organization	15/239	185/18903	1.40578880548822e-08	5.29793542366829e-07	4.15883789589052e-07	RFC1/NFRKB/TFIP11/XRCC1/NAF1/RPA1/PNKP/NBN/XRCC6/RPA2/PARP1/RAD50/ACTR8/XRCC5/PRKDC	15
BP	GO:1901987	regulation of cell cycle phase transition	23/239	453/18903	1.71163967440524e-08	6.35572084981357e-07	4.98919118715955e-07	PSME3/ATAD5/BRD4/CDC5L/IK/TAF1/PPP1R9B/SMARCA4/PAF1/SMARCD1/MDC1/CDC73/INTS3/NBN/SIN3A/RPA2/PLRG1/RAD50/BCL7A/SMARCC1/PRKDC/TP53BP1/DDX3X	23
BP	GO:1902455	negative regulation of stem cell population maintenance	7/239	26/18903	2.53578418564003e-08	9.19318423867208e-07	7.21657776817906e-07	ING1/SIN3A/SAP130/SAP30/OGT/BRMS1/HDAC1	7
BP	GO:0006378	mRNA polyadenylation	8/239	39/18903	2.54860553151305e-08	9.19318423867208e-07	7.21657776817906e-07	FIP1L1/LEO1/PAF1/CDC73/WDR33/CPSF1/CPSF2/PABPC1	8
BP	GO:0032259	methylation	21/239	390/18903	2.71061402472462e-08	9.63985973581641e-07	7.56721454196657e-07	SETD1A/BRD4/CTR9/IWS1/RTF1/PAF1/CXXC1/RBBP5/HELLS/SUPT6H/MPHOSPH8/HCFC1/EHMT1/PARP1/EHMT2/MTA2/DNMT1/OGT/DPY30/SPI1/MBD3	21
BP	GO:0051568	histone H3-K4 methylation	10/239	75/18903	3.4917810970886e-08	1.2245482319651e-06	9.61260790324244e-07	SETD1A/CTR9/RTF1/CXXC1/RBBP5/HCFC1/EHMT2/DNMT1/OGT/DPY30	10
BP	GO:0090329	regulation of DNA-templated DNA replication	9/239	57/18903	3.76889239014473e-08	1.30362373768705e-06	1.02333444421666e-06	RFC4/DACH1/RFC2/RFC3/RFC5/LIG3/NBN/WIZ/SSBP1	9
BP	GO:0043631	RNA polyadenylation	8/239	41/18903	3.87275587414347e-08	1.32144710570436e-06	1.03732564879262e-06	FIP1L1/LEO1/PAF1/CDC73/WDR33/CPSF1/CPSF2/PABPC1	8
BP	GO:0006476	protein deacetylation	12/239	122/18903	4.82043939856621e-08	1.62288126418396e-06	1.27394910701757e-06	CHD4/SAP30BP/MSL3/SIN3A/RBM14/MTA2/BRMS1/MBD3/AKAP8/YEATS2/GATAD2B/HDAC1	12
BP	GO:0030099	myeloid cell differentiation	21/239	407/18903	5.62080736643547e-08	1.86743928950652e-06	1.46592524529058e-06	ACIN1/AP3B1/CTR9/MED1/LEO1/PAF1/CDC73/ADAR/HSPA1A/BAP1/TFRC/RPS19/HSPA9/PARP1/HCLS1/CBFB/CEBPE/PRKDC/SPI1/IKZF1/MYH9	21
BP	GO:0006479	protein methylation	15/239	208/18903	6.73443999326512e-08	2.1800591003839e-06	1.71132935321433e-06	SETD1A/BRD4/CTR9/IWS1/RTF1/PAF1/CXXC1/RBBP5/SUPT6H/HCFC1/EHMT1/EHMT2/DNMT1/OGT/DPY30	15
BP	GO:0008213	protein alkylation	15/239	208/18903	6.73443999326512e-08	2.1800591003839e-06	1.71132935321433e-06	SETD1A/BRD4/CTR9/IWS1/RTF1/PAF1/CXXC1/RBBP5/SUPT6H/HCFC1/EHMT1/EHMT2/DNMT1/OGT/DPY30	15
BP	GO:0000380	alternative mRNA splicing, via spliceosome	10/239	81/18903	7.40526730267685e-08	2.36687341003279e-06	1.85797712604137e-06	RBM25/THRAP3/NCBP1/SAP18/RAVER1/DDX5/DHX9/KHDRBS1/RBM10/DDX17	10
