ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0032786	positive regulation of DNA-templated transcription, elongation	27/368	60/18903	1.22352275296171e-30	3.47591691182305e-28	2.72687511162472e-28	PWWP2B/BRD4/MED1/GTF2F1/CCNT1/ELL/LEO1/CDC73/MED26/MED24/CDK9/SUPT16H/SUPT6H/MED17/MED14/MED11/MED16/NCBP1/MED4/MED31/MED23/MED30/MED22/MED27/MED15/MED6/MED20	27
BP	GO:0071826	ribonucleoprotein complex subunit organization	43/368	242/18903	7.52063568504002e-29	1.95849887631251e-26	1.53645267635598e-26	DDX46/COIL/TFIP11/CDC73/PRPF6/ADAR/SNRNP200/NCBP1/NAF1/PRPF8/PRPF31/RPS19/VCP/EIF3L/DHX9/XAB2/SF3B2/XRCC5/RPS5/PRKDC/SF3B3/SF1/SF3A1/PHF5A/RPS14/POLR2D/SF3A2/SNRPD1/RPSA/SF3B1/PUF60/SF3A3/HSP90AA1/SNRPB2/SNRPD2/SF3B5/SF3B4/HSP90AB1/RUVBL2/SNRPA1/RUVBL1/PRPF3/SNRPD3	43
BP	GO:0022618	ribonucleoprotein complex assembly	41/368	234/18903	2.7186423193639e-27	6.5351978830863e-25	5.12689713505954e-25	DDX46/COIL/CDC73/PRPF6/ADAR/SNRNP200/NCBP1/NAF1/PRPF8/PRPF31/RPS19/EIF3L/DHX9/XAB2/SF3B2/XRCC5/RPS5/PRKDC/SF3B3/SF1/SF3A1/PHF5A/RPS14/POLR2D/SF3A2/SNRPD1/RPSA/SF3B1/PUF60/SF3A3/HSP90AA1/SNRPB2/SNRPD2/SF3B5/SF3B4/HSP90AB1/RUVBL2/SNRPA1/RUVBL1/PRPF3/SNRPD3	41
BP	GO:0006338	chromatin remodeling	48/368	373/18903	1.29487781507844e-25	2.89035226580008e-23	2.26749656490051e-23	BRD4/BRD3/DDX21/CHD8/BRD2/CHD9/CTR9/MLLT1/NFRKB/CHD4/SMARCA4/SMARCD1/HELLS/SSRP1/SUPT16H/SUPT6H/MPHOSPH8/HCFC1/CHD1L/SIN3A/BCL7A/ACTR8/SMARCC1/MTA2/DNMT1/MBD3/YEATS2/GATAD2B/HDAC1/HDAC2/PCID2/SMCHD1/LMNB1/SF3B1/TRIM28/SMARCC2/ARID1A/RBBP4/HNRNPC/GATAD2A/CBX3/EP400/RIF1/RUVBL2/SMARCD2/NPM1/RUVBL1/TPR	48
BP	GO:0022613	ribonucleoprotein complex biogenesis	53/368	489/18903	1.33340876552362e-24	2.77793492817421e-22	2.17930457186281e-22	DDX21/DDX46/COIL/NOLC1/RPS25/CDC73/PRPF6/RPS16/ADAR/SNRNP200/NCBP1/NAF1/PRPF8/PRPF31/RPS19/ABCE1/EIF3L/DHX9/XAB2/SF3B2/XRCC5/RPS5/XRN2/PRKDC/DDX17/SF3B3/SF1/DDX3X/SF3A1/PHF5A/NHP2/RPS14/POLR2D/SF3A2/SNRPD1/RPSA/SF3B1/RPS21/PUF60/SF3A3/HSP90AA1/SNRPB2/SNRPD2/SF3B5/SF3B4/PIN4/HSP90AB1/RUVBL2/NPM1/SNRPA1/RUVBL1/PRPF3/SNRPD3	53
BP	GO:0050684	regulation of mRNA processing	31/368	139/18903	3.47388431168371e-24	6.78493029625725e-22	5.32281352757327e-22	RBM25/SRRM1/CWC22/IWS1/LEO1/RBM39/PAF1/HSPA8/THRAP3/NCL/CDC73/CDK9/SUPT6H/NCBP1/SAP18/RAVER1/DDX5/DHX9/KHDRBS1/RBM10/DDX17/SF1/PUF60/SMU1/U2AF2/SF3B4/PTBP1/HNRNPA2B1/NPM1/HNRNPL/TRA2A	31
BP	GO:0043484	regulation of RNA splicing	34/368	180/18903	6.70815858002123e-24	1.19360091162181e-21	9.36386197277372e-22	RBM25/SRRM1/CWC22/RBM39/AFF2/HSPA8/THRAP3/NCL/HSPA1A/POLR2A/ENY2/RPS13/NCBP1/SAP18/RAVER1/DDX5/KHDRBS1/RBM10/DDX17/SF3B3/SF1/ZNF326/PUF60/SMU1/U2AF2/SF3B5/SF3B4/PTBP1/HNRNPA2B1/HNRNPH1/NPM1/HNRNPL/HNRNPH3/TRA2A	34
BP	GO:0051054	positive regulation of DNA metabolic process	42/368	301/18903	6.87514125094163e-24	1.19360091162181e-21	9.36386197277372e-22	ATAD5/NFRKB/RFC4/RFC2/RFC3/SMARCA4/POGZ/SMARCD1/WDR48/RFC5/XRCC1/NAF1/PNKP/TFRC/NBN/WIZ/DHX9/PARP1/RAD50/BCL7A/ACTR8/XRCC5/SMARCC1/PRKDC/SSBP1/TP53BP1/HNRNPAB/SMCHD1/TRIM28/SMARCC2/ARID1A/HSP90AA1/EP400/TCP1/CCT3/RIF1/HSP90AB1/RUVBL2/SMARCD2/HNRNPA2B1/RUVBL1/CCT8	42
BP	GO:1903311	regulation of mRNA metabolic process	41/368	309/18903	1.71894819906585e-22	2.8272174326741e-20	2.21796695602458e-20	RBM25/SRRM1/CWC22/IWS1/LEO1/RBM39/PAF1/HSPA8/THRAP3/NCL/CDC73/CDK9/SUPT6H/NCBP1/SAP18/RAVER1/DDX5/DHX9/POLR2G/KHDRBS1/RBM10/DDX17/PABPC1/SF1/POLR2D/PCID2/HNRNPAB/HNRNPM/PUF60/SMU1/HNRNPC/U2AF2/SF3B4/TAF15/PTBP1/HNRNPA2B1/NPM1/SYNCRIP/HNRNPL/ELAVL1/TRA2A	41
BP	GO:0006352	DNA-templated transcription initiation	29/368	145/18903	2.83215970074246e-21	4.4252495324101e-19	3.47163154896273e-19	MED1/GTF2F1/TAF1/BCLAF1/SMARCA4/MED26/UBTF/MED24/CDK9/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/POLR2G/MED22/TAF5/MED27/GTF3C4/POLR2I/POLR2D/MED15/MED6/MED20	29
BP	GO:0006367	transcription initiation at RNA polymerase II promoter	25/368	102/18903	8.28109865721154e-21	1.23230634779934e-18	9.66750815671462e-19	MED1/GTF2F1/TAF1/MED26/MED24/CDK9/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/POLR2G/MED22/TAF5/MED27/POLR2I/POLR2D/MED15/MED6/MED20	25
BP	GO:1903241	U2-type prespliceosome assembly	15/368	24/18903	1.83633298284965e-20	2.54771786245697e-18	1.99869807213888e-18	DDX46/SF3B2/SF3B3/SF3A1/PHF5A/SF3A2/SNRPD1/SF3B1/SF3A3/SNRPB2/SNRPD2/SF3B5/SF3B4/SNRPA1/SNRPD3	15
BP	GO:2000144	positive regulation of DNA-templated transcription initiation	21/368	65/18903	1.87512034676833e-20	2.54771786245697e-18	1.99869807213888e-18	MED1/TAF1/BCLAF1/MED26/MED24/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27/MED15/MED6/MED20	21
BP	GO:0060261	positive regulation of transcription initiation by RNA polymerase II	20/368	59/18903	5.11389593478999e-20	6.65871866509114e-18	5.22379983865171e-18	MED1/TAF1/MED26/MED24/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27/MED15/MED6/MED20	20
BP	GO:0019827	stem cell population maintenance	30/368	177/18903	8.44259118731737e-20	1.05532389841467e-17	8.27907152642617e-18	CTR9/RTF1/LEO1/SMARCA4/PAF1/SMARCD1/CDC73/MED17/MED14/ING1/MED30/SIN3A/SAP130/SAP30/BCL7A/SMARCC1/OGT/MED27/BRMS1/SPI1/HDAC1/HDAC2/MED15/ARID1A/RBBP4/SMC1A/MED6/RIF1/SMC3/ELAVL1	30
BP	GO:0071824	protein-DNA complex subunit organization	36/368	277/18903	1.48358397595394e-19	1.78315381725234e-17	1.39889355465455e-17	BRD2/MED1/TAF1/SMARCA4/POGZ/SMARCD1/MED26/HELLS/UBTF/MED24/SSRP1/SUPT16H/SUPT6H/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/SMARCC1/TAF5/MED27/PCID2/MED15/SMARCC2/ARID1A/MED6/MED20/RUVBL2/SMARCD2/NPM1/RUVBL1	36
BP	GO:0098727	maintenance of cell number	30/368	181/18903	1.63557026154554e-19	1.89302113604808e-17	1.48508504449886e-17	CTR9/RTF1/LEO1/SMARCA4/PAF1/SMARCD1/CDC73/MED17/MED14/ING1/MED30/SIN3A/SAP130/SAP30/BCL7A/SMARCC1/OGT/MED27/BRMS1/SPI1/HDAC1/HDAC2/MED15/ARID1A/RBBP4/SMC1A/MED6/RIF1/SMC3/ELAVL1	30
BP	GO:0018205	peptidyl-lysine modification	43/368	414/18903	2.30362083860951e-19	2.57100540023383e-17	2.01696726809081e-17	CBX4/SETD1A/PWWP2B/BRD4/DDX21/CTR9/MLLT1/IWS1/RTF1/TAF1/CXXC1/RBBP5/MED24/SUPT6H/MSL3/ENY2/HCFC1/TAF6/SIN3A/EHMT1/MSL2/EHMT2/TAF5/DNMT1/OGT/DPY30/SPI1/MBD3/SF3B3/GTF3C4/YEATS2/HDAC2/SF3B1/WDR5/TRIM28/EP400/ASH2L/WDR82/RIF1/SF3B5/RUVBL2/SUMO2/RUVBL1	43
BP	GO:0033044	regulation of chromosome organization	34/368	252/18903	4.8150361843786e-19	5.18861657799418e-17	4.07049701394474e-17	IK/NFRKB/SMARCA4/SMARCD1/NUMA1/XRCC1/MPHOSPH8/NAF1/PNKP/NBN/SIN3A/PARP1/RAD50/BCL7A/ACTR8/XRCC5/SMARCC1/DNMT1/SSBP1/PCID2/TRIM28/MAD2L1/SMARCC2/ARID1A/HNRNPC/TCP1/CCT3/ZNF207/RUVBL2/SMARCD2/HNRNPA2B1/RUVBL1/TPR/CCT8	34
BP	GO:2000142	regulation of DNA-templated transcription initiation	21/368	76/18903	7.38662392381196e-19	7.6831493803578e-17	6.02747112651901e-17	MED1/TAF1/BCLAF1/MED26/MED24/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27/MED15/MED6/MED20	21
BP	GO:0048024	regulation of mRNA splicing, via spliceosome	24/368	109/18903	7.62168418531494e-19	7.6831493803578e-17	6.02747112651901e-17	RBM25/SRRM1/CWC22/RBM39/HSPA8/THRAP3/NCL/NCBP1/SAP18/RAVER1/DDX5/KHDRBS1/RBM10/DDX17/SF1/PUF60/SMU1/U2AF2/SF3B4/PTBP1/HNRNPA2B1/NPM1/HNRNPL/TRA2A	24
BP	GO:0060260	regulation of transcription initiation by RNA polymerase II	20/368	67/18903	9.20555829983858e-19	8.98980302718612e-17	7.05254778958028e-17	MED1/TAF1/MED26/MED24/SUB1/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27/MED15/MED6/MED20	20
BP	GO:0070897	transcription preinitiation complex assembly	21/368	78/18903	1.34148594643618e-18	1.27034654018577e-16	9.96593546810162e-17	MED1/TAF1/SMARCA4/MED26/UBTF/MED24/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27/MED15/MED6/MED20	21
BP	GO:0006282	regulation of DNA repair	31/368	212/18903	1.73224240104174e-18	1.59213455978101e-16	1.24903794180378e-16	NFRKB/SMARCA4/POGZ/SMARCD1/WDR48/TFIP11/CDK9/XRCC1/ENY2/PNKP/TAF6/DHX9/RPA2/PARP1/BCL7A/ACTR8/SMARCC1/TAF5/PRKDC/TP53BP1/SF3B3/SMCHD1/TRIM28/SMARCC2/ARID1A/EP400/RIF1/SF3B5/RUVBL2/SMARCD2/RUVBL1	31
BP	GO:2001020	regulation of response to DNA damage stimulus	36/368	312/18903	7.71243089571455e-18	6.73800138333549e-16	5.28599754839187e-16	ATAD5/NFRKB/BCLAF1/SMARCA4/POGZ/SMARCD1/WDR48/TFIP11/CDK9/XRCC1/ENY2/PNKP/TAF6/DDX5/DHX9/RPA2/PARP1/BCL7A/ACTR8/SMARCC1/TAF5/PRKDC/TP53BP1/SF3B3/SMCHD1/TRIM28/SMARCC2/ARID1A/EP400/RIF1/SF3B5/CD44/RUVBL2/SMARCD2/NPM1/RUVBL1	36
BP	GO:0051123	RNA polymerase II preinitiation complex assembly	19/368	64/18903	7.76217759360248e-18	6.73800138333549e-16	5.28599754839187e-16	MED1/TAF1/MED26/MED24/MED17/MED14/MED11/MED16/MED4/MED31/MED23/MED30/TAF6/MED22/TAF5/MED27/MED15/MED6/MED20	19
BP	GO:0000723	telomere maintenance	26/368	154/18903	2.85204785092469e-17	2.40882419841612e-15	1.88973526167954e-15	RFC1/NFRKB/TFIP11/XRCC1/NAF1/RPA1/PNKP/NBN/XRCC6/RPA2/PARP1/RAD50/ACTR8/XRCC5/PRKDC/NHP2/HSP90AA1/HNRNPC/TCP1/CCT3/RIF1/HSP90AB1/RUVBL2/HNRNPA2B1/RUVBL1/CCT8	26
BP	GO:0031124	mRNA 3'-end processing	17/368	58/18903	5.48223847044815e-16	4.50841979477644e-14	3.53687905752735e-14	FIP1L1/LEO1/PAF1/CDC73/CDK9/NCBP1/WDR33/CPSF1/RPRD2/CPSF2/PABPC1/POLR2D/CPSF3/CSTF2/CPSF4/RPRD1B/CSTF3	17
BP	GO:0000245	spliceosomal complex assembly	20/368	95/18903	1.65510638620961e-15	1.32620704023206e-13	1.0404164030991e-13	DDX46/PRPF6/SNRNP200/NCBP1/SF3B2/SF3B3/SF1/SF3A1/PHF5A/SF3A2/SNRPD1/SF3B1/PUF60/SF3A3/SNRPB2/SNRPD2/SF3B5/SF3B4/SNRPA1/SNRPD3	20
BP	GO:0032200	telomere organization	26/368	185/18903	2.88027405575922e-15	2.25021410606189e-13	1.76530480943769e-13	RFC1/NFRKB/TFIP11/XRCC1/NAF1/RPA1/PNKP/NBN/XRCC6/RPA2/PARP1/RAD50/ACTR8/XRCC5/PRKDC/NHP2/HSP90AA1/HNRNPC/TCP1/CCT3/RIF1/HSP90AB1/RUVBL2/HNRNPA2B1/RUVBL1/CCT8	26
BP	GO:0006302	double-strand break repair	32/368	300/18903	5.41467533676163e-15	4.12703912862929e-13	3.23768391766825e-13	SMARCA4/POGZ/SMARCD1/WDR48/TFIP11/PARP2/XRCC1/INTS3/RPA1/LIG3/PNKP/NBN/VCP/TDP1/XRCC6/RPA2/PARP1/RAD50/BCL7A/ACTR8/XRCC5/SMARCC1/PRKDC/TP53BP1/SMCHD1/SMARCC2/ARID1A/EP400/RIF1/RUVBL2/SMARCD2/RUVBL1	32
BP	GO:0045739	positive regulation of DNA repair	22/368	128/18903	5.66980356522496e-15	4.21860384317333e-13	3.3095169181476e-13	NFRKB/SMARCA4/POGZ/SMARCD1/WDR48/XRCC1/PNKP/DHX9/PARP1/BCL7A/ACTR8/SMARCC1/PRKDC/SMCHD1/TRIM28/SMARCC2/ARID1A/EP400/RIF1/RUVBL2/SMARCD2/RUVBL1	22
BP	GO:0016573	histone acetylation	25/368	180/18903	1.32188362738105e-14	9.53851190688134e-13	7.48301279364266e-13	PWWP2B/DDX21/MLLT1/IWS1/TAF1/MED24/MSL3/ENY2/HCFC1/TAF6/SIN3A/MSL2/TAF5/OGT/SPI1/MBD3/SF3B3/GTF3C4/YEATS2/SF3B1/WDR5/EP400/SF3B5/RUVBL2/RUVBL1	25
BP	GO:0018394	peptidyl-lysine acetylation	26/368	197/18903	1.34302247648889e-14	9.53851190688134e-13	7.48301279364266e-13	PWWP2B/DDX21/MLLT1/IWS1/TAF1/MED24/MSL3/ENY2/HCFC1/TAF6/SIN3A/MSL2/TAF5/OGT/SPI1/MBD3/SF3B3/GTF3C4/YEATS2/HDAC2/SF3B1/WDR5/EP400/SF3B5/RUVBL2/RUVBL1	26
BP	GO:2001252	positive regulation of chromosome organization	20/368	106/18903	1.54769771610078e-14	1.07479008062555e-12	8.43178475040638e-13	NFRKB/NUMA1/MPHOSPH8/NAF1/PNKP/NBN/SIN3A/RAD50/ACTR8/XRCC5/DNMT1/SSBP1/TRIM28/TCP1/CCT3/RUVBL2/HNRNPA2B1/RUVBL1/TPR/CCT8	20
BP	GO:2001022	positive regulation of response to DNA damage stimulus	24/368	166/18903	1.81253480748421e-14	1.23134158117134e-12	9.65993951174079e-13	NFRKB/BCLAF1/SMARCA4/POGZ/SMARCD1/WDR48/XRCC1/PNKP/DDX5/DHX9/PARP1/BCL7A/ACTR8/SMARCC1/PRKDC/SMCHD1/TRIM28/SMARCC2/ARID1A/EP400/RIF1/RUVBL2/SMARCD2/RUVBL1	24
BP	GO:0018393	internal peptidyl-lysine acetylation	25/368	186/18903	2.86278402369128e-14	1.90344682426282e-12	1.49326405177536e-12	PWWP2B/DDX21/MLLT1/IWS1/TAF1/MED24/MSL3/ENY2/HCFC1/TAF6/SIN3A/MSL2/TAF5/OGT/SPI1/MBD3/SF3B3/GTF3C4/YEATS2/SF3B1/WDR5/EP400/SF3B5/RUVBL2/RUVBL1	25
BP	GO:0006475	internal protein amino acid acetylation	25/368	188/18903	3.67894264081118e-14	2.39514494844478e-12	1.87900381808097e-12	PWWP2B/DDX21/MLLT1/IWS1/TAF1/MED24/MSL3/ENY2/HCFC1/TAF6/SIN3A/MSL2/TAF5/OGT/SPI1/MBD3/SF3B3/GTF3C4/YEATS2/SF3B1/WDR5/EP400/SF3B5/RUVBL2/RUVBL1	25
BP	GO:0032392	DNA geometric change	19/368	99/18903	5.13283835440948e-14	3.27349384847543e-12	2.56807315304397e-12	CHD8/CHD9/RFC4/RFC2/RFC3/CHD4/RFC5/RPA1/CHD1L/NBN/XRCC6/DHX9/RAD50/XRCC5/SSBP1/DDX3X/RUVBL2/HNRNPA2B1/RUVBL1	19
BP	GO:0031123	RNA 3'-end processing	20/368	113/18903	5.57340994799436e-14	3.48338121749648e-12	2.73273089871134e-12	FIP1L1/LEO1/PAF1/CDC73/INTS1/CDK9/INTS6/NCBP1/WDR33/CPSF1/RPRD2/CPSF2/PABPC1/POLR2D/CPSF3/RPS21/CSTF2/CPSF4/RPRD1B/CSTF3	20
BP	GO:0006260	DNA replication	30/368	286/18903	6.21009063499651e-14	3.80520259497335e-12	2.98520146313867e-12	ATAD5/DDX21/RFC1/NFRKB/RFC4/DACH1/RFC2/RFC3/RFC5/CDK9/SSRP1/SUPT16H/RPA1/LIG3/PNKP/NBN/SIN3A/WIZ/DHX9/RPA2/PARP1/EHMT2/RAD50/ACTR8/SSBP1/RBBP4/PPP2R1A/SMC3/RUVBL2/RUVBL1	30
BP	GO:0006473	protein acetylation	27/368	230/18903	7.61122662563936e-14	4.57405446252365e-12	3.58836979982066e-12	PWWP2B/DDX21/MLLT1/IWS1/TAF1/MED24/MSL3/ENY2/HCFC1/TAF6/SIN3A/MSL2/TAF5/OGT/SPI1/MBD3/SF3B3/GTF3C4/YEATS2/DDX3X/HDAC2/SF3B1/WDR5/EP400/SF3B5/RUVBL2/RUVBL1	27
BP	GO:0016575	histone deacetylation	19/368	102/18903	9.09535445014543e-14	5.36282691635933e-12	4.20716594128872e-12	CHD4/SAP30BP/MSL3/SIN3A/RBM14/MTA2/BRMS1/MBD3/AKAP8/YEATS2/GATAD2B/HDAC1/HDAC2/WDR5/RBBP4/GATAD2A/RCOR1/TRERF1/TBL1XR1	19
BP	GO:1902459	positive regulation of stem cell population maintenance	14/368	47/18903	1.67725144036495e-13	9.70631620581571e-12	7.61465614933719e-12	SMARCA4/SMARCD1/ING1/SIN3A/SAP130/SAP30/BCL7A/SMARCC1/OGT/BRMS1/HDAC1/HDAC2/ARID1A/RBBP4	14
BP	GO:0071103	DNA conformation change	19/368	106/18903	1.89100584399555e-13	1.07443513863383e-11	8.42900021180025e-12	CHD8/CHD9/RFC4/RFC2/RFC3/CHD4/RFC5/RPA1/CHD1L/NBN/XRCC6/DHX9/RAD50/XRCC5/SSBP1/DDX3X/RUVBL2/HNRNPA2B1/RUVBL1	19
BP	GO:0032508	DNA duplex unwinding	18/368	93/18903	2.05629593234624e-13	1.14748656938964e-11	9.0020925308917e-12	CHD8/CHD9/RFC4/RFC2/RFC3/CHD4/RFC5/RPA1/CHD1L/NBN/XRCC6/DHX9/RAD50/XRCC5/SSBP1/DDX3X/RUVBL2/RUVBL1	18
