"","x"
"FLJ34208",0.972496786268037
"LOC100506433",0.897022622562737
"NTN1",0.946927621702477
"PMEPA1",0.912497811595445
"APBA2",0.622229441096797
"SULT1A1",0.948810807977649
"USP46",0.697764989244302
"MAGEF1",0.785996421252479
"CGREF1",0.853597289399597
"ZNF285",0.976342205525278
"RPP40",0.931407887522132
"MARVELD1",0.88621646179671
"KHDRBS3",0.939073935292269
"SPRY1",0.978406759591712
"PLEKHG1",0.737270341413614
"PCYOX1",0.917529367369633
"ABO",0.81592026244093
"SLCO4A1",0.832884429175992
"C12orf45",0.558460907607286
"DCTD",0.498933358954392
"MAGI1",0.761095767356492
"GAMT",0.766348110100411
"SYCP1",0.838020142848779
"VILL",0.623258549944431
"PLXND1",0.725178788844778
"PDE4A",0.653512857588857
"MAGED1",0.785137040886335
"RAB34",0.85158531687626
"MGST1",0.969843416729647
"ABHD14A",0.73135696189704
"ZNF334",0.742343851782723
"DFNB59",0.938239013770025
"IGLL1",0.843771382392634
"LHFP",0.924080321842256
"PTGR2",0.90349118179678
"CD37",0.707532417785121
"ANKRD50",0.921259251579791
"RAPGEF5",0.704794145718913
"LOC286467",0.710790273069277
"ASB9",0.88116476544758
"IMPDH1",0.946000199411053
"DNAJC12",0.726273777878191
"SEPN1",0.820789543242692
"FAM216A",0.617758113209887
"ZNF404",0.904303594698927
"RNF43",0.993321873317297
"PDE6B",0.828855734051415
"UAP1L1",0.980957355583147
"ENPP3",0.539472123824505
"LRRC6",0.853894029238448
"OSBPL1A",0.969609403850222
"NIPSNAP1",0.50581280947663
"GORAB",0.991794140319088
"LY6E",0.962017297096509
"ZNF485",0.754548173956041
"PPM1F",0.556296848057074
"TGFB3",0.647758985278762
"PIEZO2",0.808158917993104
"TRAF5",0.810189412988163
"PSEN2",0.908903605015592
"EFHA2",0.918158578126091
"TERT",0.927515076301535
"LEF1",0.96418152824118
"RNF130",0.973294757777944
"DFNB31",0.876515695226059
"SLC9A3R2",0.930774802608322
"DIXDC1",0.991098547985481
"CAND2",0.632036987119654
"PODXL2",0.931437922232155
"SLC25A23",0.83948766760336
"VAV3",0.727605435741247
"ECHDC3",0.681722408086999
"PARP8",0.717818003399863
"SLC9A2",0.9451240003217
"FSCN1",0.912511580503687
"MAPK12",0.94816258479925
"GPR56",0.968104020062475
"PLA2G4A",0.897656091144054
"SLC27A2",0.636317468433884
"PTGFRN",0.926597296542264
"RASSF3",0.988860022249226
"SEC23A",0.979935108446935
"ANKRD5",0.985932501291166
"C2orf72",0.796854499163326
"CYP7B1",0.721585926468857
"CDCA7",0.885173091169257
"PRSS57",0.680229153524393
"ACOT4",0.940222954640735
"CCDC102B",0.600198251456146
"TXNRD3",0.849116554058567
"STAC",0.938783163866725
"C9orf21",0.969163643039795
"DCAF4",0.769098248154352
"AGAP2",0.632796902899291
"ARHGAP4",0.978806278512485
"FKBP7",0.941752794436135
"JAG1",0.899835202246943
"DPP4",0.54620030733965
"LPPR3",0.766050361446257
"HK2",0.983900113424405
"EML2",0.504017210306906
"PTPRS",0.740843221169955
"CCDC103",0.893906557981146
"THEM4",0.822078239797947
"GSTM4",0.520231141325292
"RSAD1",0.524905293851074
"PPP1R26",0.887857772825945
"SLC26A1",0.808859387038595
"TRIM6",0.82837024866051
"SLC39A14",0.972492500890352
"CSF2RB",0.889109007908931
"MANBA",0.553723804448972
"ZNF239",0.646346249978259
"TRIP6",0.670228854798835
"C21orf56",0.964476566835733
"LPP",0.879285526712637
"LINC00032",0.979734655662987
"ALDH7A1",0.776181278292612
"CDSN",0.916303112346495
"SHF",0.903460768022902
"FZD3",0.849879614070578
"ITPRIPL2",0.934596301291234
"MLPH",0.780149010356515
"FAM162B",0.673436025532104
"MSRB3",0.961377374743046
"KIAA0226L",0.975139313058333
"METTL21B",0.902951761930887
"BBS2",0.965733871193553
"SOX21",0.797589356338066
"SOX4",0.904866020384806
"NARS2",0.530258099743573
"ZNF667",0.937259925955686
"C1orf233",0.931487459556318
"ARRB1",0.819271349310021
"TNFRSF19",0.993871453045788
"SNHG3",0.925784575458119
"C8orf55",0.539281123938117
"TMEM177",0.850272331837144
"STAT5A",0.88177351868253
"PRRG1",0.981099871489749
"DTWD2",0.501108192846101
"CITED1",0.781596010072761
"PPM1H",0.563320503977486
"HOXA10",0.949782534252626
"GPI",0.992872214784592
"PDIA5",0.815489915128737
"PAPSS1",0.588774002849649
"FAM86EP",0.861917982377922
"MMP15",0.953850058949778
"BHLHE22",0.505724475367352
"CDK6",0.988127779168316
"PIK3CD",0.934689320312022
"PDE8B",0.547745298255205
"C7orf29",0.687151737022769
"PFKFB4",0.83738905845361
"LOC100652846",0.992419342709284
"GPC6",0.858579678975622
"MIPEP",0.772811675909329
"CCDC169",0.678449829993127
"CERS4",0.761863815212553
"ZNF439",0.678690779688005
"SPRY2",0.599901967683345
"TSPYL5",0.759511499000835
"DYX1C1",0.83494802154734
"MLC1",0.992836337970953
"ZNF573",0.539269202322042
"GCSH",0.805483950119163
"NGFRAP1",0.887081590885214
"LYAR",0.507671951895073
"SRPK2",0.736208774194068
"EFCAB4B",0.786104946397398
"LOC100128881",0.516174576096885
"LOC100128531",0.712926584607819
"CNRIP1",0.867651880006338
"LOC730102",0.704526662045791
"TFCP2L1",0.708391920374196
"SLC35F2",0.807255714295413
"HILPDA",0.754958188282566
"ASB13",0.939322631253273
"IFITM2",0.947382098753372
"MPHOSPH6",0.567884029289785
"ZC3HAV1L",0.961093289431333
"RFPL1-AS1",0.78693009048493
"MLH3",0.542959986081148
"NLN",0.963062685728677
"PCCA",0.645534128046843
"SLC44A4",0.685159190934064
"GJD3",0.920491762377817
"ZNF296",0.74047245456383
"CISD1",0.509975137372755
"FJX1",0.938473119758868
"ZDHHC21",0.526122430260601
"ALDH1A3",0.553634271390263
"KIAA1804",0.984936660593592
"CCDC113",0.532615586801317
"FAM174A",0.944175852409693
"CCDC138",0.636088163159497
"TMSB10",0.702836866857382
"DNALI1",0.895240541629506
"LRFN4",0.670746881588599
"TTLL1",0.520026887030433
"MGAT4A",0.810478441566356
"LRP3",0.674683168479386
"C9orf167",0.968825839339884
"LDLRAD3",0.772640742507868
"DUSP2",0.548244996668632
"FBXO27",0.456419971724861
"NKX2-3",0.692370747986091
"IL27RA",0.611342351499364
"TLE1",0.708886814650382
"CMTM8",0.832904460093996
"CCDC165",0.754546994881072
"RUSC2",0.969137516576337
"MATK",0.894657269181409
"IQCK",0.505845655315614
"LOC100505687",0.848683032296636
"LOC100287177",0.67702870199393
"HAGHL",0.963214182693601
"MIR4712",0.925001109874183
"MIR17HG",0.523161417595005
"UBASH3A",0.969042062840831
"FZD4",0.994341823652983
"LOC100288432",0.839238658251044
"ZNF32",0.626155350163302
"FAM136A",0.818209228375038
"MRPS6",0.888181054266093
"CD320",0.528221965302468
"EPHX2",0.780645716002717
"DPP10",0.891159115837798
"KIAA1456",0.894128971141125
"ADAM32",0.891358845056982
"FKBP11",0.991649660776805
"IFITM1",0.904531029919613
"RBBP9",0.861331551514917
"LGALS3BP",0.871617812099709
"LOC646762",0.986035045911716
"CYFIP1",0.930685466369338
"MESP1",0.840075604177597
"PLCD1",0.754074261400046
"NT5C3L",0.690760461284378
"DEF6",0.970475967935298
"LOC390940",0.795140900992185
"MAP4K1",0.990896559169591
"GPR68",0.964327986340945
"FNDC8",0.653714187277389
"RBFA",0.620527604948843
"CRISPLD1",0.741649082937618
"IGSF8",0.855945642309135
"ZDHHC9",0.772167173185092
"ZNF516",0.943881432898473
"GDPD1",0.648709789652932
"IL2RG",0.807225077301463
"RALB",0.727865459931757
"AHSG",0.905494042845028
"DIMT1",0.937460172965755
"ZNF491",0.666682520222005
"CERCAM",0.771701244016055
"ARL10",0.856378914210635
"TTC8",0.843274883947259
"ZNF660",0.821473441890514
"NEXN",0.95316087980169
"C3orf25",0.994495929778046
"ZFP14",0.687657355925271
"PEBP1",0.520147735469533
"FAM89A",0.953612354259103
"TRIM26",0.959182843017486
"ARHGAP39",0.940801273179033
"ZNF204P",0.978202435198531
"C1QTNF9B-AS1",0.911802892550712
"C9orf125",0.979247599070009
"PDCL2",0.838876147753622
"ANKS6",0.893112589623819
"SYNGR3",0.898028058665649
"TGFBRAP1",0.640300372635236
"STAMBPL1",0.731887089918717
"RYR3",0.910337685312906
"WSCD2",0.864178608656137
"STK32C",0.987346564968493
"GM2A",0.893477144856854
"CARD9",0.953215834322849
"PTPN6",0.968201333448861
"LSS",0.68118648919462
"PEMT",0.79640369384018
"DPY19L4",0.848890456530847
"SLC27A5",0.953829728010244
"TBKBP1",0.729942932341232
"TMEM170B",0.948720335182097
"FAM86DP",0.632680613686594
"ZNF630",0.965615105031208
"PREX1",0.507184881735409
"PTGER2",0.761211753309141
"SCARB2",0.993693063762195
"PATZ1",0.794104579707998
"ATAD3C",0.785785334810203
"C19orf12",0.977643382019653
"NPM1",0.796085924785312
"SLC4A7",0.987108237668086
"HES1",0.847661063867189
"GIMAP2",0.736883763924268
"FAM92A3",0.744966631401775
"ZNF579",0.957213477057533
"CBY3",0.813286196609507
"KCNK5",0.926657380518587
"ZNF502",0.79005820783658
"SNORA24",0.793634602054229
"AGPAT2",0.931563614161783
"TDRD1",0.608331074548085
"PLEKHA1",0.97627043993174
"ARHGDIG",0.738664165264959
"BID",0.905743819228563
"ZNF470",0.9816391018017
"VAT1",0.942212734671606
"KIAA0895",0.772640676124131
"LOC646851",0.774310425425321
"RASA4P",0.990138498994342
"SALL2",0.862316200276642
"CYP2U1",0.947871833932686
"KTN1-AS1",0.987787722540834
"MAP7D2",0.884403946626614
"LOC729683",0.923392493406671
"SYNJ2BP",0.971291236417062
"AHCY",0.622753524994398
"REC8",0.833170102239227
"KL",0.718631815943823
"WNT5B",0.771165567673121
"LDHA",0.970532117953739
"GNL3",0.685600428954936
"SLC24A3",0.875771052518291
"ZNF443",0.676953708320719
"PACS1",0.992366418717392
"JAKMIP1",0.841553451710286
"MARC1",0.923788088359295
"USP13",0.982392941334962
"TBC1D10C",0.947854263526399
"XPA",0.856916068530998
"HOMER1",0.769271303604277
"ZNF248",0.734645800273902
"PWWP2B",0.818519214116531
"CD302",0.798989724759756
"LOC100509894",0.937527332128748
"LRP4",0.724463544394628
"GPR125",0.56875765438324
"PRSS8",0.702437468668691
"GALNT12",0.72393450094883
"IKZF2",0.602004394850817
"PCSK4",0.745441842743817
"POLR3G",0.948854133263423
"PAR5",0.925134396178469
"AMACR",0.985550462357779
"TUBAL3",0.878008406882242
"SLFN11",0.50443443188866
"SOWAHC",0.735385994981061
"RNF207",0.959501876655359
"LOC148189",0.68707648268831
"MYBL1",0.762438852350819
"LENG9",0.781230528363064
"AGPAT5",0.566400325688879
"TMEM231",0.990596724314107
"MPI",0.720353470551376
"SLC35E3",0.985699125800249
"ISYNA1",0.932758964884657
"CRIM1",0.739749340129191
"CAD",0.585509040265233
"EXD2",0.621005185141423
"IL12RB2",0.578069131620799
"FGFR1",0.982329775386749
"NDUFAF4",0.526755506395155
"GTF2IRD1",0.800102185119257
"GATM",0.93552396523925
"HSD17B1",0.97015832571698
"NOP16",0.570267437536412
"DDAH1",0.839750978123172
"AUTS2",0.668051922532103
"ZNF467",0.785172478057917
"RAC3",0.948214502820789
"UAP1",0.963105315969751
"LRRC17",0.936196124238798
"TMTC4",0.771566793711871
"MBLAC2",0.811658557373991
"NME7",0.721873253485939
"ZNF71",0.864411802246504
"GPR65",0.993695456357273
"LOC284551",0.847681616929199
"ADO",0.558929662069139
"CPNE8",0.816441826862804
"LOC100507501",0.945107459056125
"SNAPC1",0.67462347741131
"FDX1",0.665479353581313
"KIAA1549",0.775517543903265
"PRR19",0.603807945394226
"HCLS1",0.98314574360199
"IFNGR2",0.579731922701303
"CACNA1C",0.945718662538854
"C9orf129",0.774074987615008
"IARS2",0.777336099072263
"FBXO44",0.922392150321204
"APOC1P1",0.863612681286971
"ERMP1",0.976099269451376
"HTR1F",0.6624897854573
"LRRK1",0.885356191315584
"TTC39C",0.894463645856563
"TCF4",0.586364067698043
"RFTN1",0.972294069595379
"AGAP3",0.502203678585323
"SNX32",0.88498712072846
"FKBP9",0.98105734585111
"FAM45B",0.995692789782178
"LCA5",0.695539531940597
"TTC19",0.772016767798491
"G6PC3",0.955452221846739
"ABHD15",0.992519353680762
"CRYGD",0.906866435710317
"UBE2D1",0.91559147362635
"LOC550112",0.683812429033692
"E2F5",0.739417403546334
"PBX4",0.699488898209552
"PJA1",0.583489592625092
"TOX",0.814799327882191
"ASTN2",0.982805361482736
"TOM1L1",0.995872850623992
"FGFBP3",0.993862308640056
"AKR1C3",0.74827558065336
"SNORD19B",0.863218448212559
"URB1",0.499477635717489
"LOC389641",0.830550770297026
"ZNF124",0.988406008319741
"ZBED3",0.618098004415421
"SUPT3H",0.681593096161952
"PPP1R3G",0.781558344449417
"ABHD14B",0.692918238415971
"SACS",0.737582069967526
"CCNJ",0.993282074175277
"SLC25A30",0.994978661523047
"TGIF2",0.900125987418597
"ZNF711",0.938061552023945
"ORAI2",0.834067040126758
"ZDHHC23",0.820690390662777
"PION",0.855107376782527
"RNF125",0.824766279990459
"FRMD6",0.991186462897751
"TMEM72",0.870716357801885
"EHHADH",0.497828128583121
"ANGEL1",0.511405253029715
"KLHL23",0.8962457762683
"ZMYM3",0.86512233534326
"KCNH6",0.591092139786772
"SNORD47",0.920089597439484
"RABEPK",0.994737189853512
"CD63",0.532440615867453
"TBC1D9B",0.927248512736348
"SNORA14B",0.885103945977485
"RRAGD",0.948955999060563
"FAM45A",0.807602108086134
"DZIP1",0.752714922179855
"TMEM45B",0.692801466640307
"EGFL7",0.72803370088231
"AMPD2",0.790146890298957
"DANCR",0.559188548399494
"SLC9A7",0.95341588662097
"PLEKHA2",0.874711523157989
"CASP6",0.941603712060067
"THRB",0.815572474961126
"RAB7L1",0.951604514883989
"MARC2",0.793383190788166
"SEC14L3",0.784737778836006
"OPN3",0.798670391136371
"LOC644990",0.792090343254433
"LOC100506686",0.993760801320586
"KDELC2",0.844875972663587
"ZNF488",0.989977134164274
"TTC3",0.588726863394148
"TMEM173",0.66452782304625
"DUSP3",0.703927314146238
"FABP5",0.953758905033703
"MTAP",0.62160275502793
"TRIM46",0.736673054022425
"NME5",0.666257075100093
"LZTS2",0.52416825655859
"SPAG17",0.960974032123938
"POLR1B",0.599250625636606
"GNPNAT1",0.978301819426815
"FBXL17",0.893208531160989
"SNORD79",0.584150967127436
"KDELC1",0.598694087667004
"FCHO1",0.841271882895804
"TTC3P1",0.749886601305311
"TCEAL4",0.790225437753906
"CBWD1",0.697694061175882
"GEMIN4",0.698410104245003
"C7orf23",0.833667048522598
"GRAMD4",0.825648868664844
"RUNX1",0.557070977516372
"ZNF804A",0.902789764926679
"ETS2",0.842476350104715
"LAMB2",0.789750556900595
"ANO9",0.716884322508294
"FONG",0.971889931461962
"HOXA5",0.718204863617457
"SLC25A2",0.673081810709061
"GSTM3",0.828245135400754
"LRRFIP1",0.870705428818011
"PSMG4",0.687824997786744
"P4HA1",0.970155496046093
"PUS7L",0.546384234778144
"ZNF391",0.995756461660907
"FAM117B",0.819938564867231
"PTPRC",0.938855755668948
"ARHGDIB",0.867555535202172
"NAAA",0.941381192853437
"C5orf45",0.761040808328093
"BEND4",0.94539149556742
"NPW",0.663080298287847
"USP40",0.937615617649424
"PPM1N",0.92965989583597
"PRORSD1P",0.893481230558283
"LAPTM4B",0.92946130684317
"HS2ST1",0.983558164643193
"TMEM185B",0.692414241183207
"ANKRD36BP2",0.761931455670693
"CYP2W1",0.688608346055169
"CTTNBP2NL",0.969215269697775
"SAMHD1",0.512595861028454
"N4BP3",0.914932828391436
"KLHL35",0.904350275879226
"LOC401134",0.583928945096916
"STK39",0.886564592774507
"CCDC102A",0.949107330839245
"QPCTL",0.934956372126347
"ST8SIA4",0.883438779565014
"CNN2",0.942449172194664
"RBKS",0.92138155843249
"PIGZ",0.97644444076179
"NME1-NME2",0.523860250634458
"SORD",0.945721718066314
"DNAAF2",0.988276131530162
"CSF1",0.951032919877001
"LIMD2",0.903070174467757
"NSMAF",0.910059236687138
"RAB38",0.79583327046041
"CROT",0.963768755387743
"C10orf25",0.903026450752236
"C14orf149",0.909065490402313
"LDOC1",0.831323820415961
"UTRN",0.864646431399028
"KATNAL2",0.88606293221038
"TRIM32",0.930493958908094
"SCRN2",0.877298656821082
"SCAI",0.781660188992262
"LRRC26",0.821304871003406
"MFSD2A",0.954324493627528
"AKR1A1",0.501930415942913
"ARMCX1",0.973367111071191
"PIK3C2B",0.789446681683946
"NPR1",0.673653098444772
"C16orf86",0.908361107068362
"XKR8",0.961435250324263
"CYP27B1",0.566496535140365
"PAR-SN",0.867461471734615
"PKIG",0.9465463214723
"EVL",0.530139060952165
"MGST2",0.929201291097552
"HIBCH",0.993801843052367
"PANX1",0.943419357101504
"FGFRL1",0.92290709342262
"NRARP",0.856540427789398
"FMNL1",0.745014947631929
"LIPA",0.669312296225547
"CERK",0.897062939108263
"LRRIQ3",0.5497860758686
"MIR1207",0.620054486161605
"RETSAT",0.754594208596474
"IFT81",0.848727089716446
"SGSM2",0.769998590866977
"CCDC106",0.970845033217637
"CHST3",0.676570911651196
"OCIAD2",0.898996736823326
"ZFP28",0.880318331728084
"CCDC120",0.95443752730817
"RNF144B",0.976552877875628
"RNF170",0.755362380789322
"TMEM107",0.944381890521254
"NR4A1",0.76042733993116
"CITED4",0.923649492593862
"RBFOX2",0.992215447523619
"PLEKHH1",0.870677114608747
"FAM154B",0.910134095312102
"RRN3P1",0.908014076739139
"HOXA9",0.85256384824914
"C1QBP",0.517648779722157
"LRFN1",0.898062588222371
"VWA2",0.559684306763703
"CNKSR2",0.971021646564617
"AFMID",0.537189148542839
"NXF3",0.836468065668061
"SLC41A1",0.986722703386934
"CORO1B",0.975097052172261
"SEMA3G",0.969748595974245
"LOC100505715",0.686293567691406
"ZNF114",0.56980570261483
"LYPLA1",0.980196651896761
"FBXO16",0.861236301447579
"DPF1",0.6278306041627
"RPL39L",0.667478169893194
"FRAT2",0.97933720095966
"IPO4",0.833616632753727
"LOC100125556",0.875934789529905
"ZNF823",0.912111628439523
"EMX2OS",0.622677554259334
"NOD1",0.945818129962525
"LOC339524",0.907442792771109
"LAMC1",0.643213052478804
"NYNRIN",0.853297313746868
"CTSC",0.871940325509065
"MACROD1",0.959659619336474
"TMEM150C",0.47347874063674
"C17orf97",0.876268109830288
"ZMYM6NB",0.894355433275103
"PAQR7",0.935703033206292
"ZNF625",0.774331842329135
"PPP1R3D",0.923359340366142
"SNX30",0.95499917524604
"WDR54",0.895707371199665
"BCR",0.945499908417083
"TMEM5",0.698002569418943
"TMEM216",0.953955037219978
"ZBTB12",0.81123390638662
"SURF6",0.707379640374242
"ARNTL2",0.964091981367955
"HOOK1",0.637572324945709
"FAM19A2",0.657396173977303
"KLHL5",0.901253872604788
"APPL1",0.667450140223459
"BTN3A3",0.911982772806735
"DSCR6",0.516132782500454
"ZNF93",0.754995459343425
"ANKRD33B",0.80261228522167
"SCAMP3",0.782322690854099
"HEYL",0.88689419390775
"SPATA6",0.757295961163607
"C11orf9",0.975147358907509
"ZNF496",0.991115667165696
"H2AFY2",0.949515578710832
"ZXDA",0.989393177834481
"SNHG15",0.719248451834602
"BNIP3",0.729388371206807
"CREB3L3",0.93650147559821
"C3orf78",0.834687044222152
"ZSWIM7",0.987533423239793
"GALM",0.915934847449815
"NPR2",0.905251451602893
"DIS3L",0.981690761106664
"AKAP5",0.952807115273938
"ANXA4",0.919686165941988
"HAPLN3",0.695389733028777
"MRPS25",0.6834481287347
"SNHG8",0.588551215082027
"CPNE3",0.992621328409818
"RPUSD4",0.677057034941241
"FHL3",0.682554362230432
"LOC100506776",0.944826623396353
"RRP12",0.515987397530288
"MAOA",0.693533417643873
"CCDC85B",0.524723303805984
"CSRP1",0.983582368591216
"FUT4",0.842413581873669
"ADAMTS1",0.624861153232637
"SEPT9",0.913896871620371
"CLIC3",0.732574466027983
"POLR1C",0.972457148661682
"LOC100506599",0.793387954003158
"MTUS2",0.830777213006809
"SLC25A24",0.525076579761374
"NMT2",0.523320766969975
"IDI2",0.801034358641824
"CYTL1",0.917439096504579
"CXADRP3",0.866289532967076
"PGBD1",0.987905517353418
"PGAM1",0.993339773922055
"NR1D1",0.866490386121362
"ABCB9",0.643052917960398
"FAM210A",0.572933651732
"ALDOC",0.979055465481888
"SLC5A6",0.766956564227756
"UBE3D",0.613994821542555
"C22orf15",0.508900519986743
"KIAA1147",0.891689987589127
"NICN1",0.693099352303064
"POGK",0.861110912595538
"KIRREL",0.753035599626723
"TMEM204",0.568105522872898
"SLC27A4",0.697471554204844
"ANO6",0.905762939427049
"LIMD1",0.880482463425383
"ROBO3",0.847398072244644
"NR3C2",0.751076704611115
"ZSCAN16",0.970387098334754
"DBI",0.779477980383059
"LOC155060",0.956863178406002
"PAM",0.903566379311834
"AQP11",0.969434115708343
"C12orf47",0.624105465138005
"OSCP1",0.680451423519899
"ANKS3",0.831561756703768
"ZNRF3",0.589172929220326
"KCTD15",0.617189280002512
"TEAD3",0.863726873380275
"ADA",0.979125505902071
"EFCAB4A",0.88452549195411
"PRRT2",0.907231012056665
"RUNDC3B",0.927036441253889
"LUZP1",0.891485743233249
"MRPS17",0.808074040276328
"C3orf80",0.635591659694738
"GPR153",0.818514502523166
"GYG1",0.84973652216771
"C5orf25",0.75190582107462
"AP1AR",0.964201741874834
"BDAG1",0.86054734182892
"ASB12",0.921767417021295
"ME2",0.993257019224768
"TRUB2",0.614924280659133
"EHD4",0.621194488699775
"PITPNM2",0.765846570718089
"TMEM97",0.762381184842952
"SMYD5",0.591664481843827
"GIPC1",0.919207110027736
"NEK5",0.560658028500949
"LTBP4",0.731721774729323
"NOLC1",0.731891644382017
"PNMAL1",0.721671969080603
"TRERF1",0.978988059220084
"CHDH",0.780240675035755
"ZNF737",0.625422105453108
"ESRP2",0.69228302840338
"AZGP1",0.833189010798751
"FZD9",0.761473383272758
"SIX5",0.953318054820052
"PAPSS2",0.569091007098214
"PGAP1",0.986535935591275
"PHF6",0.786393161771931
"SPHAR",0.705587692726267
"ZNF610",0.744863840375772
"LOC100507433",0.885791666742306
"GK5",0.938203709787979
"EEF1E1",0.864630457578777
"CASD1",0.904223651002032
"AGFG2",0.856589044075706
"HCG11",0.586203005496778
"PICK1",0.661848518131281
"PRRG4",0.506427715752973
"XAF1",0.750193237083076
"CHML",0.564871570397909
"HOTAIRM1",0.59281528658821
"MTX3",0.527579646652514
"RCN1",0.703658096693497
"TIFA",0.616899681600609
"MTHFS",0.956285719652392
"NHLRC3",0.73497096813174
"VMA21",0.600182202281137
"LOC100131067",0.964726359149015
"FAM120C",0.977264211499798
"C1QTNF3",0.536462364098909
"CERS6",0.931366396295521
"ARHGAP15",0.990524026549287
"FAM82B",0.786949756756836
"IMPACT",0.702406589816122
"ZXDB",0.974957529359495
"LRRC37BP1",0.995024909451189
"EIF4E3",0.842884546322636
"LOC730101",0.889623905402061
"ALG8",0.518886344203151
"C2CD2",0.991340457955458
"PIGU",0.660718480373268
"RAPH1",0.977784720094601
"SGPP1",0.99108195380317
"CNIH",0.588831777480624
"SPIN1",0.948382826455837
"CYP4V2",0.749551875800689
"PTPN7",0.619573906893781
"BDH2",0.802595552480306
"DTNB",0.543478062233144
"EFHD2",0.960296581156167
"METTL8",0.56568776311328
"FZD6",0.987707538937239
"IFI44",0.537468264599687
"ERLIN1",0.899332928323657
"DUS4L",0.653279443782004
"GTPBP3",0.511923269468772
"COPG2",0.505812102857543
"TFAP4",0.955307449749715
"ZDHHC20",0.946222588633756
"DHODH",0.532704030179932
"SPATS2",0.889747297660161
"GNG2",0.874807784935579
"PHACTR2",0.990125914079571
"STMN3",0.918082043923382
"GSTT1",0.556193415897631
"BLMH",0.963724022269488
"VPS45",0.594714467798939
"ACADSB",0.982137856824651
"CBX1",0.837295218067597
"WDR27",0.981480121468817
"HOXB3",0.679740266285865
"CCDC152",0.577231003539999
"TAMM41",0.842267735117941
"SOCS6",0.883202985463517
"PGRMC1",0.955950605998308
"SCML2",0.60733184835238
"HDHD1",0.59367010340423
"ATM",0.880640059828739
"MPP6",0.87784066384499
"MEX3B",0.657961866821795
"AMOTL1",0.974915415308128
"TPMT",0.612971860647972
"LRP8",0.741735598815449
"SDHAP3",0.873104336587849
"MCMBP",0.885005940575443
"MCF2L2",0.657301811201941
"MSH6",0.84921289370628
"PLA2G12A",0.954513714232423
"ZNF193",0.726270352361933
"CKLF",0.936152380125788
"PPIF",0.636040182946531
"ZNF780B",0.650919461685622
"HNRNPA1L2",0.709440739117389
"LOC401397",0.50495503911977
"MBTPS2",0.90739815183677
"CCNB1IP1",0.926277536763102
"DGCR6L",0.542187525496361
"AK2",0.597237514485826
"CCDC43",0.505764171949712
"PDK3",0.980738620003313
"SNORD56",0.702851830530513
"VDAC1",0.952921334300361
