ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-9648025	EML4 and NUDC in mitotic spindle formation	28/1105	117/10899	1.13697368442586e-05	0.00141088098112845	0.00124251095465486	TUBB1/XPO1/BUB1B/KIF2A/PPP2R5A/CENPE/DYNC1I2/CLASP2/CLIP1/CKAP5/NEK7/PPP2CB/PPP1CC/MAPRE1/KNL1/NUP160/CDCA8/CENPF/RANBP2/NDEL1/BUB1/SPDL1/KIF18A/CENPK/CENPC/CENPQ/AHCTF1/NUP37	28
R-HSA-2468052	Establishment of Sister Chromatid Cohesion	7/1105	11/10899	2.47096551900073e-05	0.00281072327786333	0.00247530054622705	RAD21/STAG2/ESCO2/PDS5A/SMC3/WAPL/PDS5B	7
R-HSA-1169410	Antiviral mechanism by IFN-stimulated genes	21/1105	80/10899	3.21766096598312e-05	0.00337854401428228	0.00297535937097387	UBE2E1/EIF4G3/KPNA3/JAK1/EIF4E/EIF4G2/STAT1/NEDD4/NUP153/PDE12/NUP160/EIF2AK2/RANBP2/ABCE1/NUP58/TPR/NUP205/NUP42/UBE2N/EIF4A2/NUP37	21
R-HSA-948021	Transport to the Golgi and subsequent modification	37/1105	185/10899	3.88142249651846e-05	0.0037843869341055	0.00333277029400307	TUBB1/SEC23A/CNIH1/NSF/LMAN1/MIA2/COG5/TFG/CAPZA1/DYNC1I2/MIA3/PPP6R3/TMED2/GOLGB1/USO1/SEC23IP/MAN2A1/ST6GAL1/ARCN1/ANKRD28/CAPZA2/SEC22B/COG6/B4GALT5/B4GALT1/COPB1/SEC24A/B4GALT6/SEC24D/FUCA1/SEC31A/TMED7/SEC24B/COPB2/RAB1A/MGAT2/TMED10	37
R-HSA-2555396	Mitotic Metaphase and Anaphase	44/1105	237/10899	5.07446319144421e-05	0.00430669162671147	0.00379274481411568	TUBB1/XPO1/BUB1B/KIF2A/PPP2R5A/UBE2E1/CENPE/DYNC1I2/RAD21/CLASP2/CLIP1/CDK1/STAG2/CKAP5/PPP2CB/PPP1CC/PDS5A/MAPRE1/PPP2R2A/KNL1/NUP160/CDCA8/SMC3/CENPF/RANBP2/NDEL1/WAPL/BUB1/SPDL1/NUP58/LMNB1/PDS5B/CDC23/NUP205/KIF18A/TNPO1/CENPK/TMPO/CENPC/CENPQ/AHCTF1/PSMD10/NUP37/FBXO5	44
R-HSA-8856688	Golgi-to-ER retrograde transport	29/1105	133/10899	5.18200889398649e-05	0.00430669162671147	0.00379274481411568	TUBB1/RINT1/KIF2A/GALNT1/NSF/KIF5B/KIF20B/CAPZA1/CENPE/DYNC1I2/TMED2/ARCN1/RAB3GAP1/KIF16B/CAPZA2/SEC22B/KIF23/RAB6A/KIF3A/COPB1/KIF4A/KIF18A/TMED7/KIF27/COPB2/KIF20A/RAB1A/TMED10/PLA2G4A	29
R-HSA-2990846	SUMOylation	37/1105	188/10899	5.56889912188261e-05	0.00430669162671147	0.00379274481411568	SMC6/TOP1/BRCA1/SP3/SENP1/SMC5/RAD21/STAG2/SATB1/XPC/ZNF131/TOP2A/TOPORS/TP53BP1/NUP153/NUP160/AURKA/NR4A2/CDCA8/SMC3/SUZ12/RANBP2/SIN3A/CASP8AP2/NR2C1/NUP58/TPR/NUP205/HNRNPK/NUP42/SENP2/DDX5/NRIP1/UHRF2/BMI1/NUP37/UBA2	37
R-HSA-70171	Glycolysis	19/1105	71/10899	5.67915379346568e-05	0.00430669162671147	0.00379274481411568	HK2/PFKFB4/ADPGK/ENO2/GNPDA1/PPP2CB/NUP153/PGK1/NUP160/ALDOC/RANBP2/PRKACB/GNPDA2/NUP58/TPR/NUP205/NUP42/PGAM1/NUP37	19
R-HSA-1169408	ISG15 antiviral mechanism	19/1105	72/10899	6.99317004582844e-05	0.00502404058555569	0.00442448764118342	UBE2E1/EIF4G3/KPNA3/JAK1/EIF4E/EIF4G2/STAT1/NEDD4/NUP153/NUP160/EIF2AK2/RANBP2/NUP58/TPR/NUP205/NUP42/UBE2N/EIF4A2/NUP37	19
R-HSA-70326	Glucose metabolism	22/1105	91/10899	8.2025941338535e-05	0.00557014610341893	0.0049054226721453	HK2/PFKFB4/SLC25A13/ADPGK/ENO2/GNPDA1/PPP2CB/NUP153/PGK1/NUP160/SLC37A2/ALDOC/RANBP2/PRKACB/GNPDA2/NUP58/TPR/NUP205/NUP42/SLC25A12/PGAM1/NUP37	22
R-HSA-8854518	AURKA Activation by TPX2	19/1105	73/10899	8.56945554372143e-05	0.00557014610341893	0.0049054226721453	CCP110/CEP135/CEP152/DYNC1I2/NEDD1/CDK1/HSP90AA1/PRKAR2B/AKAP9/CKAP5/PLK4/CEP290/MAPRE1/AURKA/YWHAE/HMMR/CEP57/HAUS3/CEP76	19
R-HSA-68882	Mitotic Anaphase	43/1105	236/10899	9.64548972688326e-05	0.00598458794417984	0.00527040634837353	TUBB1/XPO1/BUB1B/KIF2A/PPP2R5A/UBE2E1/CENPE/DYNC1I2/RAD21/CLASP2/CLIP1/CDK1/STAG2/CKAP5/PPP2CB/PPP1CC/PDS5A/MAPRE1/PPP2R2A/KNL1/NUP160/CDCA8/SMC3/CENPF/RANBP2/NDEL1/WAPL/BUB1/SPDL1/NUP58/LMNB1/PDS5B/CDC23/NUP205/KIF18A/TNPO1/CENPK/TMPO/CENPC/CENPQ/AHCTF1/PSMD10/NUP37	43
R-HSA-5663220	RHO GTPases Activate Formins	29/1105	140/10899	0.000136495192964407	0.00756439164684693	0.0066616813269321	TUBB1/XPO1/BUB1B/KIF2A/ITGB1/PPP2R5A/CENPE/DYNC1I2/CLASP2/CLIP1/CKAP5/PPP2CB/PPP1CC/MAPRE1/KNL1/NUP160/CDCA8/CENPF/RANBP2/NDEL1/BUB1/SPDL1/KIF18A/DIAPH3/CENPK/CENPC/CENPQ/AHCTF1/NUP37	29
R-HSA-983231	Factors involved in megakaryocyte development and platelet production	33/1105	168/10899	0.000143389641713083	0.00756439164684693	0.0066616813269321	TUBB1/PRKAR1A/DOCK9/MYB/KIF2A/KIF5B/KIF20B/DOCK8/AKAP10/CAPZA1/CENPE/PRKAR2B/JAK2/KIF16B/CAPZA2/WEE1/KIF23/KIF3A/MFN1/RAB5A/PRKAR2A/SIN3A/KIF4A/PRKACB/CARMIL1/KIF18A/AK3/KIF27/DOCK10/JMJD1C/KIF20A/DOCK1/DOCK11	33
R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	21/1105	88/10899	0.000144083650416132	0.00756439164684693	0.0066616813269321	CCP110/CEP135/PPP1R12A/CEP152/DYNC1I2/NEDD1/CDK1/BTRC/HSP90AA1/PRKAR2B/AKAP9/CKAP5/PLK4/CEP290/MAPRE1/AURKA/FBXW11/YWHAE/CEP57/HAUS3/CEP76	21
R-HSA-9013404	RAC2 GTPase cycle	21/1105	88/10899	0.000144083650416132	0.00756439164684693	0.0066616813269321	IQGAP1/NCKAP1/ERBIN/TFRC/ITGB1/ARMCX3/LMAN1/SWAP70/VAV3/TAOK3/ABI1/ARHGAP21/CYBB/DSG2/DEPDC1B/DIAPH3/TMPO/RAB7A/DOCK10/DOCK1/STBD1	21
R-HSA-110056	MAPK3 (ERK1) activation	6/1105	10/10899	0.00015707792113961	0.00765754865555598	0.00674372127599378	PTPN11/JAK1/CDK1/JAK2/MAP2K1/IL6ST	6
R-HSA-2470946	Cohesin Loading onto Chromatin	6/1105	10/10899	0.00015707792113961	0.00765754865555598	0.00674372127599378	RAD21/STAG2/PDS5A/SMC3/WAPL/PDS5B	6
R-HSA-2467813	Separation of Sister Chromatids	36/1105	191/10899	0.000174497421987576	0.00821341313838075	0.00723325066823275	TUBB1/XPO1/BUB1B/KIF2A/PPP2R5A/UBE2E1/CENPE/DYNC1I2/RAD21/CLASP2/CLIP1/STAG2/CKAP5/PPP2CB/PPP1CC/PDS5A/MAPRE1/KNL1/NUP160/CDCA8/SMC3/CENPF/RANBP2/NDEL1/WAPL/BUB1/SPDL1/PDS5B/CDC23/KIF18A/CENPK/CENPC/CENPQ/AHCTF1/PSMD10/NUP37	36
R-HSA-1852241	Organelle biogenesis and maintenance	50/1105	296/10899	0.000195234239509653	0.00888315789768922	0.00782307022877277	ARL13B/TUBB1/PRKAB1/CCP110/CEP135/CEP152/IFT80/DYNC1I2/NEDD1/EXOC5/CDK1/TGS1/HSP90AA1/UNC119B/PRKAR2B/AKAP9/CKAP5/CEP83/PLK4/CEP290/IFT81/EXOC6/SEPTIN2/MAPRE1/RP2/KIF3A/YWHAE/GLUD1/BBS12/CEP97/TTC21B/CEP57/TTC26/TRIP11/EXOC1/TNPO1/HAUS3/TTC8/CEP76/DYNC2H1/DYNC2LI1/LZTFL1/TFAM/BBS10/BBS2/GABPB1/NPHP3/CALM2/GLUD2/TTC30B	50
R-HSA-8876198	RAB GEFs exchange GTP for GDP on RABs	21/1105	90/10899	0.000202017013913025	0.00889526529004125	0.00783373276362222	ALS2/TRAPPC8/RAB5B/RAB31/RIC1/DENND5A/DENND4C/RAB3GAP1/DENND4A/RAB6A/RAB5A/RAB14/YWHAE/TRAPPC11/CHML/RAB7A/RAB12/RAB38/RAB1A/RAB8B/CHM	21
R-HSA-9013422	RHOBTB1 GTPase cycle	9/1105	23/10899	0.000239855112688728	0.0102313196506285	0.00901034666745154	ROCK1/SRRM1/RNF20/RHOBTB1/RBBP6/ROCK2/COPS2/MYO6/TRA2B	9
R-HSA-5694530	Cargo concentration in the ER	11/1105	33/10899	0.000261129813153048	0.010801278634967	0.00951228856844596	SEC23A/CNIH1/LMAN1/MIA2/MIA3/TMED2/SEC22B/SEC24A/SEC24D/SEC24B/TMED10	11
R-HSA-69620	Cell Cycle Checkpoints	49/1105	293/10899	0.000287421459379503	0.0115391262368536	0.0101620837960183	XPO1/BUB1B/RMI1/BRCA1/KIF2A/PPP2R5A/UBE2E1/CENPE/DYNC1I2/CLASP2/CLIP1/CDK1/YWHAZ/CDKN1B/CKAP5/TP53BP1/PPP2CB/PPP1CC/MAPRE1/KNL1/WEE1/ABRAXAS1/BRCC3/NUP160/CCNE2/CDCA8/CENPF/RANBP2/ORC2/NDEL1/YWHAE/BUB1/SPDL1/YWHAQ/DNA2/CDC23/KIF18A/CENPK/COP1/CENPC/ATR/BARD1/UBE2N/TOPBP1/CENPQ/AHCTF1/RFC3/PSMD10/NUP37	49
R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	22/1105	99/10899	0.000303210812631583	0.0117805228593542	0.0103746729172026	TUBB1/RINT1/KIF2A/NSF/KIF5B/KIF20B/CENPE/TMED2/ARCN1/KIF16B/SEC22B/KIF23/KIF3A/COPB1/KIF4A/KIF18A/TMED7/KIF27/COPB2/KIF20A/RAB1A/TMED10	22
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	34/1105	182/10899	0.000310695108378572	0.0117805228593542	0.0103746729172026	SMC6/TOP1/BRCA1/SP3/SMC5/RAD21/STAG2/SATB1/XPC/ZNF131/TOP2A/TOPORS/TP53BP1/NUP153/NUP160/AURKA/NR4A2/CDCA8/SMC3/SUZ12/RANBP2/SIN3A/CASP8AP2/NR2C1/NUP58/TPR/NUP205/HNRNPK/NUP42/DDX5/NRIP1/UHRF2/BMI1/NUP37	34
R-HSA-199977	ER to Golgi Anterograde Transport	30/1105	154/10899	0.000328183467795881	0.0120724428967341	0.0106317561504302	TUBB1/SEC23A/CNIH1/NSF/LMAN1/MIA2/COG5/TFG/CAPZA1/DYNC1I2/MIA3/PPP6R3/TMED2/GOLGB1/USO1/SEC23IP/ARCN1/ANKRD28/CAPZA2/SEC22B/COG6/COPB1/SEC24A/SEC24D/SEC31A/TMED7/SEC24B/COPB2/RAB1A/TMED10	30
R-HSA-204005	COPII-mediated vesicle transport	17/1105	68/10899	0.00033608265939626	0.0120724428967341	0.0106317561504302	SEC23A/CNIH1/NSF/LMAN1/TFG/PPP6R3/TMED2/USO1/SEC23IP/ANKRD28/SEC22B/SEC24A/SEC24D/SEC31A/SEC24B/RAB1A/TMED10	17
R-HSA-9013423	RAC3 GTPase cycle	21/1105	94/10899	0.000381940472472156	0.0133679165365255	0.011772632106969	NCKAP1/ERBIN/TFRC/ITGB1/AMIGO2/LMAN1/SNAP23/SWAP70/TAOK3/ABI1/ARHGAP6/ARHGAP21/CYBB/DSG2/DEPDC1B/DIAPH3/TMPO/RAB7A/DOCK10/WASF1/STBD1	21
R-HSA-9013149	RAC1 GTPase cycle	34/1105	185/10899	0.000425198666892075	0.014509904507692	0.0127783388839671	ARHGEF6/IQGAP1/ALS2/NCKAP1/ERBIN/DOCK9/TFRC/IQGAP2/ITGB1/AMIGO2/SNAP23/SWAP70/DOCK8/SOS2/VAV3/TAOK3/ABI1/FAM13B/SOS1/ARHGAP21/PLD1/CYBB/PKN2/ARHGAP12/ECT2/KTN1/DEPDC1B/DIAPH3/TMPO/RAB7A/DOCK10/DOCK1/WASF1/DOCK11	34
R-HSA-9706574	RHOBTB GTPase Cycle	11/1105	35/10899	0.00046558995497762	0.0153892408870997	0.0135527380706133	ROCK1/SRRM1/HSP90AA1/RNF20/RHOBTB1/RBBP6/ROCK2/TWF1/COPS2/MYO6/TRA2B	11
R-HSA-380259	Loss of Nlp from mitotic centrosomes	17/1105	70/10899	0.00048478927336651	0.0153892408870997	0.0135527380706133	CCP110/CEP135/CEP152/DYNC1I2/NEDD1/CDK1/HSP90AA1/PRKAR2B/AKAP9/CKAP5/PLK4/CEP290/MAPRE1/YWHAE/CEP57/HAUS3/CEP76	17
R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	17/1105	70/10899	0.00048478927336651	0.0153892408870997	0.0135527380706133	CCP110/CEP135/CEP152/DYNC1I2/NEDD1/CDK1/HSP90AA1/PRKAR2B/AKAP9/CKAP5/PLK4/CEP290/MAPRE1/YWHAE/CEP57/HAUS3/CEP76	17
R-HSA-9679506	SARS-CoV Infections	63/1105	413/10899	0.000581250094037149	0.0175057846980691	0.0154167003086138	PTPN11/SEC23A/ROCK1/ITGB1/CANX/VPS41/GALNT1/ITGA4/SRPK2/JAK1/G3BP1/MAP3K7/REST/YWHAZ/HSP90AA1/VEGFA/G3BP2/MAN2A1/ST6GAL1/JAK2/SOS1/STAT1/RB1/CHUK/NUP153/SRPK1/NUP160/ROCK2/ARID4B/GEMIN2/PARP9/MAGT1/RANBP2/YWHAE/SEC24A/GEMIN5/SDC3/NUP58/GOLGA7/YWHAQ/SEC24D/TPR/ANO6/NCK1/NUP205/IFNGR1/TBK1/NFKB1/CSNK1A1/NUP42/SEC24B/UBE2N/DDX5/PALS1/TOMM70/UBE2V1/ARID4A/MGAT2/FNTB/NUP37/NFE2L2/RBBP4/IFIH1	63
R-HSA-983169	Class I MHC mediated antigen processing & presentation	59/1105	381/10899	0.000586317618387259	0.0175057846980691	0.0154167003086138	UBE2Q2/FBXO11/TRIP12/SEC23A/RNF6/CANX/FBXW7/UBE2E1/SNAP23/UBE3A/UFL1/TRIM37/PJA2/HECTD1/RCHY1/RNF19A/LTN1/BTRC/RNF4/MRC1/KLHL2/NEDD4/CHUK/SEC22B/FBXO22/RBBP6/UBA6/GLMN/FBXW11/UBE4A/CUL5/LNPEP/CYBB/SEC24A/KLHL20/ITGAV/SEC24D/TRIM32/CDC23/SEC31A/SKP2/KBTBD8/NPEPPS/LONRF1/LMO7/SEC24B/UBE2N/TPP2/UBE2V1/PSMD10/WWP1/FBXL3/SEC61A2/KLHL13/HACE1/MYD88/KBTBD7/UBE2E2/CTSV	59
R-HSA-9007101	Rab regulation of trafficking	25/1105	124/10899	0.000589938531949581	0.0175057846980691	0.0154167003086138	RABEP1/ALS2/TRAPPC8/RAB5B/RAB31/RIC1/DENND5A/DENND4C/RAB3GAP1/RABGAP1/DENND4A/RAB6A/RAB5A/RAB14/YWHAE/TRAPPC11/TBC1D15/CHML/RAB7A/RAB12/RAB38/RAB1A/RAB8B/CHM/RAB33B	25
R-HSA-446203	Asparagine N-linked glycosylation	49/1105	304/10899	0.000682646322371012	0.0187532422218181	0.0165152902389175	TUBB1/NUS1/SEC23A/CANX/CNIH1/NSF/LMAN1/MIA2/COG5/TFG/CAPZA1/DYNC1I2/MIA3/PPP6R3/TMED2/GOLGB1/USO1/SEC23IP/MAN2A1/ST6GAL1/EDEM3/ARCN1/ANKRD28/NGLY1/CAPZA2/SEC22B/COG6/RAD23B/B4GALT5/B4GALT1/MAGT1/COPB1/SEC24A/RNF103/B4GALT6/SEC24D/FUCA1/ALG13/SEC31A/TMED7/PGM3/SEC24B/GFPT1/COPB2/RAB1A/MGAT2/GNPNAT1/UAP1/TMED10	49
R-HSA-9035034	RHOF GTPase cycle	12/1105	42/10899	0.000686394603485053	0.0187532422218181	0.0165152902389175	SNAP23/SENP1/ADD3/ARHGAP21/TOR1AIP1/LMNB1/ARHGAP12/MTMR1/DEPDC1B/DIAPH3/TMPO/RAB7A	12
R-HSA-1445148	Translocation of SLC2A4 (GLUT4) to the plasma membrane	17/1105	72/10899	0.000686931949517145	0.0187532422218181	0.0165152902389175	TUBB1/TBC1D4/PRKAB1/SNAP23/EXOC5/YWHAZ/EXOC6/C2CD5/STXBP3/KIF3A/RAB14/LNPEP/YWHAE/YWHAQ/EXOC1/RHOQ/CALM2	17
R-HSA-199992	trans-Golgi Network Vesicle Budding	17/1105	72/10899	0.000686931949517145	0.0187532422218181	0.0165152902389175	CLINT1/DNAJC6/TFRC/ACBD3/SNAP23/SORT1/AP3B1/GOLGB1/BLOC1S6/M6PR/PIK3C2A/VAMP7/TXNDC5/CPD/TPD52/GNS/NECAP1	17
R-HSA-73893	DNA Damage Bypass	13/1105	48/10899	0.000729542317700183	0.0195259855619755	0.017195816858898	REV3L/RCHY1/POLK/RFC1/USP10/REV1/POLE3/WDR48/USP1/SPRTN/POLE2/RFC3/POLI	13
R-HSA-9705671	SARS-CoV-2 activates/modulates innate and adaptive immune responses	25/1105	126/10899	0.000755085878980961	0.0198210043232502	0.0174556290242157	PTPN11/SEC23A/JAK1/G3BP1/MAP3K7/HSP90AA1/G3BP2/STAT1/CHUK/NUP153/NUP160/RANBP2/SEC24A/NUP58/SEC24D/TPR/NUP205/TBK1/NUP42/SEC24B/UBE2N/TOMM70/UBE2V1/NUP37/IFIH1	25
R-HSA-6811440	Retrograde transport at the Trans-Golgi-Network	13/1105	49/10899	0.000902345474707966	0.0232396523203089	0.020466306496852	GCC2/NSF/COG5/RIC1/GOLGA1/TMF1/RHOBTB3/GOLGA4/M6PR/COG6/USP6NL/RAB6A/SCOC	13
R-HSA-432722	Golgi Associated Vesicle Biogenesis	14/1105	56/10899	0.00109982340289344	0.0278010915731398	0.0244833981696747	CLINT1/DNAJC6/TFRC/ACBD3/SORT1/AP3B1/GOLGB1/BLOC1S6/PIK3C2A/VAMP7/TXNDC5/CPD/TPD52/NECAP1	14
R-HSA-195258	RHO GTPase Effectors	51/1105	327/10899	0.00114733978716814	0.0284748874451729	0.025076785396096	TUBB1/XPO1/IQGAP1/BUB1B/NCKAP1/ROCK1/KIF2A/IQGAP2/ITGB1/PPP2R5A/PPP1R12A/KIF5B/KIF14/CENPE/DYNC1I2/CLASP2/CLIP1/YWHAZ/ABI1/CDKN1B/CKAP5/PPP2CB/PRC1/PPP1CC/MAPRE1/KNL1/NUP160/ROCK2/CDCA8/CENPF/RANBP2/CYBB/NDEL1/YWHAE/BUB1/SPDL1/YWHAQ/PKN2/PTK2/NCK1/KTN1/KIF18A/DIAPH3/CENPK/CENPC/CENPQ/AHCTF1/NUP37/WASF1/RHOQ/CALM2	51
R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	18/1105	82/10899	0.00120859614937563	0.0289246551925167	0.0254728792981331	CCP110/CEP135/CEP152/DYNC1I2/NEDD1/CDK1/HSP90AA1/PRKAR2B/AKAP9/CKAP5/PLK4/CEP290/MAPRE1/TUBGCP4/YWHAE/CEP57/HAUS3/CEP76	18
R-HSA-380287	Centrosome maturation	18/1105	82/10899	0.00120859614937563	0.0289246551925167	0.0254728792981331	CCP110/CEP135/CEP152/DYNC1I2/NEDD1/CDK1/HSP90AA1/PRKAR2B/AKAP9/CKAP5/PLK4/CEP290/MAPRE1/TUBGCP4/YWHAE/CEP57/HAUS3/CEP76	18
R-HSA-69275	G2/M Transition	34/1105	196/10899	0.00122903296788716	0.0289246551925167	0.0254728792981331	TUBB1/XPO1/CCP110/CEP135/PPP1R12A/CEP152/DYNC1I2/NEDD1/CDK1/BTRC/HSP90AA1/PRKAR2B/AKAP9/CKAP5/PPP2CB/PLK4/CEP290/MAPRE1/PPP2R2A/WEE1/AURKA/TUBGCP4/CDK7/CENPF/FBXW11/YWHAE/HMMR/CEP57/LIN9/HAUS3/PHLDA1/CEP76/PSMD10/RBBP4	34
R-HSA-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	11/1105	39/10899	0.00128077753212595	0.0296315479890157	0.0260954137678473	REV3L/RCHY1/POLK/RFC1/USP10/REV1/POLE3/SPRTN/POLE2/RFC3/POLI	11
R-HSA-4615885	SUMOylation of DNA replication proteins	12/1105	45/10899	0.00134182531148748	0.0305265258363401	0.0268835878196263	TOP1/TOP2A/NUP153/NUP160/AURKA/CDCA8/RANBP2/NUP58/TPR/NUP205/NUP42/NUP37	12
