ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-3247509	Chromatin modifying enzymes	86/1982	274/10899	6.25216354926888e-08	7.55524281585479e-06	6.16441354516989e-06	MSL1/MECOM/PRMT3/ZZZ3/REST/KAT7/MORF4L2/ARID2/SMARCA2/JAK2/KDM3A/KDM6A/KDM5B/NSD3/SETD2/ARID4B/RBBP5/OGT/SUZ12/MEAF6/KMT2E/ACTL6A/PRMT5/ARID5B/PRMT6/MORF4L1/KDM1B/BRWD1/EZH2/MSL3/NFKB1/JADE3/ING3/ARID4A/RIOX2/RBBP4/SUPT3H/YEATS4/H2AC16/H2AX/H2AC14/H2AC8/H3C11/H2AJ/H2AC12/H2AC20/H2AC11/H4C5/SUV39H1/DMAP1/PADI2/H2BC7/H2AC21/H2BC18/H3C3/H2BC9/H4C2/H2AC13/CHD4/SETD1B/KMT2D/H4C4/H4C6/H2BC21/H4C13/NCOR2/KAT6A/H2BC3/H3C7/HCFC1/H2BC10/H4C9/H3C2/H2BC11/H4C3/CCND1/KMT2B/H4C1/DOT1L/H2AC4/H3C13/EP400/H2BC17/H2AC15/H2BC4/H2BC14	86
R-HSA-4839726	Chromatin organization	86/1982	274/10899	6.25216354926888e-08	7.55524281585479e-06	6.16441354516989e-06	MSL1/MECOM/PRMT3/ZZZ3/REST/KAT7/MORF4L2/ARID2/SMARCA2/JAK2/KDM3A/KDM6A/KDM5B/NSD3/SETD2/ARID4B/RBBP5/OGT/SUZ12/MEAF6/KMT2E/ACTL6A/PRMT5/ARID5B/PRMT6/MORF4L1/KDM1B/BRWD1/EZH2/MSL3/NFKB1/JADE3/ING3/ARID4A/RIOX2/RBBP4/SUPT3H/YEATS4/H2AC16/H2AX/H2AC14/H2AC8/H3C11/H2AJ/H2AC12/H2AC20/H2AC11/H4C5/SUV39H1/DMAP1/PADI2/H2BC7/H2AC21/H2BC18/H3C3/H2BC9/H4C2/H2AC13/CHD4/SETD1B/KMT2D/H4C4/H4C6/H2BC21/H4C13/NCOR2/KAT6A/H2BC3/H3C7/HCFC1/H2BC10/H4C9/H3C2/H2BC11/H4C3/CCND1/KMT2B/H4C1/DOT1L/H2AC4/H3C13/EP400/H2BC17/H2AC15/H2BC4/H2BC14	86
R-HSA-192823	Viral mRNA Translation	38/1982	89/10899	6.53480749208997e-08	7.55524281585479e-06	6.16441354516989e-06	GRSF1/RPL26L1/RPS25/RPS20/RPS5/RPL36AL/RPS12/RPS28/RPL32/RPL19/RPS26/RPS15A/RPS27/RPL34/RPS27A/RPS3/RPL35/RPLP1/RPS4Y1/RPS24/RPL21/UBA52/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RPL13A/RPL26	38
R-HSA-72613	Eukaryotic Translation Initiation	46/1982	119/10899	1.09558810926274e-07	9.90127810817372e-06	8.07857197606359e-06	EIF3A/PABPC1/EIF4E/EIF4H/EIF4A2/RPL26L1/RPS25/EIF3B/RPS20/RPS5/RPL36AL/RPS12/RPS28/EIF3K/RPL32/RPL19/RPS26/RPS15A/RPS27/RPL34/RPS27A/RPS3/RPL35/RPLP1/RPS4Y1/RPS24/RPL21/UBA52/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RPL13A/RPL26/EIF3C/EIF4A1	46
R-HSA-72737	Cap-dependent Translation Initiation	46/1982	119/10899	1.09558810926274e-07	9.90127810817372e-06	8.07857197606359e-06	EIF3A/PABPC1/EIF4E/EIF4H/EIF4A2/RPL26L1/RPS25/EIF3B/RPS20/RPS5/RPL36AL/RPS12/RPS28/EIF3K/RPL32/RPL19/RPS26/RPS15A/RPS27/RPL34/RPS27A/RPS3/RPL35/RPLP1/RPS4Y1/RPS24/RPL21/UBA52/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RPL13A/RPL26/EIF3C/EIF4A1	46
R-HSA-72689	Formation of a pool of free 40S subunits	41/1982	101/10899	1.10223568120386e-07	9.90127810817372e-06	8.07857197606359e-06	EIF3A/RPL26L1/RPS25/EIF3B/RPS20/RPS5/RPL36AL/RPS12/RPS28/EIF3K/RPL32/RPL19/RPS26/RPS15A/RPS27/RPL34/RPS27A/RPS3/RPL35/RPLP1/RPS4Y1/RPS24/RPL21/UBA52/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RPL13A/RPL26/EIF3C	41
R-HSA-3214815	HDACs deacetylate histones	39/1982	94/10899	1.11990504217534e-07	9.90127810817372e-06	8.07857197606359e-06	REST/ARID4B/ARID4A/RBBP4/H2AC16/H2AC14/H2AC8/H3C11/H2AC12/H2AC20/H2AC11/H4C5/H2BC7/H2AC21/H2BC18/H3C3/H2BC9/H4C2/H2AC13/CHD4/H4C4/H4C6/H2BC21/H4C13/NCOR2/H2BC3/H3C7/H2BC10/H4C9/H3C2/H2BC11/H4C3/H4C1/H2AC4/H3C13/H2BC17/H2AC15/H2BC4/H2BC14	39
R-HSA-68875	Mitotic Prophase	52/1982	142/10899	1.32232406848474e-07	1.08080651850592e-05	8.81843046580102e-06	SMC4/CDK1/USO1/NEK7/PPP2CB/ARPP19/RB1/NUP153/NUP160/BLZF1/RANBP2/SMC2/NUP58/LMNB1/TPR/LPIN1/NUP205/TMPO/NUP42/RAB1A/NUP37/H2AX/H2AC14/H2AC8/H3C11/H2AJ/H2AC20/H4C5/NUP210/H2BC7/LMNA/H3C3/H2BC9/H4C2/H4C4/H4C6/H2BC21/H4C13/H2BC3/H3C7/H2BC10/NCAPH2/H4C9/H3C2/H2BC11/H4C3/H4C1/H2AC4/H3C13/H2BC17/H2BC4/H2BC14	52
R-HSA-2299718	Condensation of Prophase Chromosomes	33/1982	74/10899	1.36628901208333e-07	1.08080651850592e-05	8.81843046580102e-06	SMC4/CDK1/RB1/SMC2/H2AX/H2AC14/H2AC8/H3C11/H2AJ/H2AC20/H4C5/H2BC7/H3C3/H2BC9/H4C2/H4C4/H4C6/H2BC21/H4C13/H2BC3/H3C7/H2BC10/NCAPH2/H4C9/H3C2/H2BC11/H4C3/H4C1/H2AC4/H3C13/H2BC17/H2BC4/H2BC14	33
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	39/1982	95/10899	1.57009163866232e-07	1.17992386645473e-05	9.62714083706104e-06	PABPC1/GSPT1/RPL26L1/RPS25/RPS20/RPS5/RPL36AL/RPS12/RPS28/RPL32/RPL19/RPS26/RPS15A/RPS27/RPL34/RPS27A/RPS3/RPL35/RPLP1/RPS4Y1/RPS24/RPL21/UBA52/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RPL13A/RPL26	39
R-HSA-5689901	Metalloprotease DUBs	21/1982	37/10899	1.65185344725519e-07	1.18225511010693e-05	9.64616173459795e-06	STAM/BRCA1/STAMBP/ABRAXAS1/BRCC3/ABRAXAS2/BARD1/STAMBPL1/H2AC16/H2AC14/H2AC8/H2AC12/H2AC20/H2AC11/RPS27A/UBA52/H2AC21/BABAM1/H2AC13/H2AC4/H2AC15	21
R-HSA-195258	RHO GTPase Effectors	97/1982	327/10899	1.93819583782657e-07	1.32414015647879e-05	1.08038189046314e-05	TUBB1/XPO1/IQGAP1/BUB1B/NCKAP1/ROCK1/KIF2A/IQGAP2/ITGB1/PPP2R5A/PPP1R12A/KIF5B/KIF14/CENPE/DYNC1I2/CLASP2/CLIP1/YWHAZ/ABI1/CDKN1B/CKAP5/PPP2CB/PRC1/PPP1CC/MAPRE1/KNL1/NUP160/ROCK2/CDCA8/CENPF/RANBP2/CYBB/NDEL1/YWHAE/BUB1/SPDL1/YWHAQ/PKN2/PTK2/NCK1/KTN1/KIF18A/DIAPH3/CENPK/CENPC/CENPQ/AHCTF1/NUP37/WASF1/RHOQ/CALM2/S100A9/S100A8/KLC3/H2AX/H2AC14/CENPM/H2AC8/CYBA/H3C11/H2AJ/H2AC20/ARPC3/H4C5/RPS27/MYH11/MYL6/TUBA4A/H2BC7/ARPC1A/H3C3/H2BC9/H4C2/H4C4/B9D2/H4C6/H2BC21/H4C13/H2BC3/MAD1L1/H3C7/H2BC10/H4C9/H3C2/H2BC11/RHPN1/H4C3/H4C1/H2AC4/H3C13/FLNA/SPC24/WIPF3/H2BC17/NOX1/H2BC4/H2BC14	97
R-HSA-156902	Peptide chain elongation	37/1982	89/10899	2.2167311759641e-07	1.44858563368437e-05	1.18191845308841e-05	RPL26L1/RPS25/RPS20/RPS5/RPL36AL/RPS12/RPS28/RPL32/RPL19/RPS26/RPS15A/RPS27/RPL34/RPS27A/RPS3/RPL35/RPLP1/RPS4Y1/RPS24/RPL21/UBA52/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RPL13A/RPL26	37
R-HSA-2408522	Selenoamino acid metabolism	45/1982	118/10899	2.38288918115855e-07	1.453219597113e-05	1.18569935962226e-05	LARS1/DARS1/TXNRD1/IARS1/PAPSS1/PAPSS2/CTH/HNMT/RPL26L1/RPS25/RPS20/RPS5/RPL36AL/RPS12/RPS28/RPL32/RPL19/RPS26/RPS15A/RPS27/RPL34/RPS27A/RPS3/RPL35/RPLP1/RPS4Y1/RPS24/RPL21/UBA52/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RPL13A/RPL26	45
R-HSA-9609646	HCMV Infection	56/1982	160/10899	2.57282071009014e-07	1.453219597113e-05	1.18569935962226e-05	TUBB1/ITGB1/DYNC1I2/VPS36/NUP153/NUP160/SUZ12/CBX1/RANBP2/NUP58/TPR/NUP205/HNRNPK/EZH2/NFKB1/NUP42/NUP37/RBBP4/H2AC16/H2AC14/H2AC8/H3C11/H2AC12/H2AC20/H2AC11/H4C5/CHMP2A/NUP210/TUBA4A/H2BC7/H2AC21/H2BC18/H3C3/H2BC9/H4C2/H2AC13/H4C4/H4C6/H2BC21/H4C13/NCOR2/H2BC3/H3C7/H2BC10/H4C9/H3C2/H2BC11/H4C3/H4C1/H2AC4/H3C13/H2BC17/CEBPD/H2AC15/H2BC4/H2BC14	56
R-HSA-156842	Eukaryotic Translation Elongation	38/1982	93/10899	2.61057412655029e-07	1.453219597113e-05	1.18569935962226e-05	RPL26L1/RPS25/RPS20/RPS5/RPL36AL/RPS12/RPS28/RPL32/RPL19/RPS26/RPS15A/RPS27/RPL34/RPS27A/RPS3/RPL35/RPLP1/EEF1D/RPS4Y1/RPS24/RPL21/UBA52/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RPL13A/RPL26	38
R-HSA-72764	Eukaryotic Translation Termination	38/1982	93/10899	2.61057412655029e-07	1.453219597113e-05	1.18569935962226e-05	GSPT1/RPL26L1/RPS25/RPS20/RPS5/RPL36AL/RPS12/RPS28/RPL32/RPL19/RPS26/RPS15A/RPS27/RPL34/RPS27A/RPS3/RPL35/RPLP1/RPS4Y1/RPS24/RPL21/UBA52/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RPL13A/RPL26	38
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	62/1982	184/10899	2.82967370389552e-07	1.51892842034106e-05	1.2393119793377e-05	DDX21/DIS3/UTP25/WDR3/XRN2/MTREX/HEATR1/FCF1/DDX52/ERI1/UTP18/RIOK1/UTP20/EBNA1BP2/RPL26L1/RPS25/WDR18/RPS20/RPS5/RPL36AL/RPS12/RPS28/RPL32/RPL19/RPP25/RPS26/RPS15A/RPS27/EXOSC5/RPL34/RPS27A/RPS3/RPL35/RPLP1/RPS4Y1/IMP3/RRP7A/RPS24/RPL21/UBA52/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/PES1/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RRP1/RPL13A/PELP1/EXOSC4/RPL26/BOP1/SENP3	62
R-HSA-212300	PRC2 methylates histones and DNA	32/1982	73/10899	3.41848002641347e-07	1.65777030795953e-05	1.35259474648798e-05	SUZ12/MTF2/EZH2/RBBP4/H2AX/H2AC14/H2AC8/H3C11/H2AJ/H2AC20/H4C5/H2BC7/H3C3/H2BC9/H4C2/H4C4/H4C6/H2BC21/H4C13/H2BC3/H3C7/H2BC10/H4C9/H3C2/H2BC11/H4C3/H4C1/H2AC4/H3C13/H2BC17/H2BC4/H2BC14	32
R-HSA-9710421	Defective pyroptosis	32/1982	73/10899	3.41848002641347e-07	1.65777030795953e-05	1.35259474648798e-05	SUZ12/EZH2/RBBP4/H2AX/H2AC14/H2AC8/H3C11/H2AJ/H2AC20/H4C5/H2BC7/POLA2/H3C3/H2BC9/H4C2/H4C4/H4C6/H2BC21/H4C13/H2BC3/H3C7/H2BC10/H4C9/H3C2/H2BC11/H4C3/H4C1/H2AC4/H3C13/H2BC17/H2BC4/H2BC14	32
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	40/1982	101/10899	3.44146676700407e-07	1.65777030795953e-05	1.35259474648798e-05	EIF2AK4/IMPACT/RPL26L1/RPS25/RPS20/RPS5/RPL36AL/RPS12/RPS28/RPL32/RPL19/RPS26/RPS15A/RPS27/RPL34/RPS27A/RPS3/RPL35/RPLP1/RPS4Y1/RPS24/RPL21/UBA52/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/DDIT3/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RPL13A/RPL26	40
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	43/1982	112/10899	3.52951762173687e-07	1.65777030795953e-05	1.35259474648798e-05	RPS6KA3/UBE2E1/CDKN1B/CXCL8/CDC23/NFKB1/CDKN2D/ANAPC15/H2AX/H2AC14/H2AC8/H3C11/H2AJ/H2AC20/H4C5/RPS27A/CDKN2A/UBA52/FOS/H2BC7/H3C3/UBE2S/H2BC9/H4C2/H4C4/H4C6/H2BC21/ANAPC2/H4C13/H2BC3/FZR1/H3C7/H2BC10/H4C9/H3C2/H2BC11/H4C3/H4C1/H2AC4/H3C13/H2BC17/H2BC4/H2BC14	43
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	34/1982	80/10899	3.64199659671836e-07	1.65876390450536e-05	1.35340543386823e-05	CDKN1B/RB1/CCNE2/LMNB1/ASF1A/H2AX/H2AC14/H2AC8/H2AJ/H1-5/H1-4/H1-3/H2AC20/H1-2/H4C5/H2BC7/H2BC9/H4C2/H4C4/H4C6/H2BC21/H4C13/H2BC3/H2BC10/H4C9/H2BC11/H4C3/UBN1/H4C1/H2AC4/EP400/H2BC17/H2BC4/H2BC14	34
R-HSA-73894	DNA Repair	98/1982	336/10899	4.02720273668812e-07	1.78026050389478e-05	1.45253597159185e-05	REV3L/RMI1/BRCA1/RAD51AP1/PPP4R2/BRCA2/RCHY1/POLK/LIG4/RFC1/USP10/REV1/XPC/RNF4/ERCC5/TCEA1/TP53BP1/ASCC1/MBD4/ABRAXAS1/BRCC3/PRKDC/RAD23B/RIF1/POLE3/ASCC3/MSH2/CDK7/POLQ/WDR48/MSH6/POLR2B/USP1/PARG/PARP2/DNA2/ACTL6A/DCLRE1A/COPS2/HMGN1/ATR/BARD1/SPRTN/UBE2N/TOPBP1/POLE2/AQR/CHD1L/RFC3/POLI/PALB2/H2AX/H2AC14/H2AC8/POLE4/ISY1/H2AJ/H2AC20/POLR2I/COPS3/H4C5/POLR2L/RPS27A/ISG15/XAB2/UBA52/H2BC7/MGMT/ERCC1/TFPT/BABAM1/RAD9A/H2BC9/H4C2/H4C4/H4C6/H2BC21/H4C13/USP43/H2BC3/NTHL1/UBA7/H2BC10/H4C9/H2BC11/PIAS4/RTEL1/H4C3/FAAP20/NEIL1/H4C1/POLN/UVSSA/H2AC4/GTF2H4/H2BC17/H2BC4/H2BC14	98
R-HSA-8868773	rRNA processing in the nucleus and cytosol	64/1982	194/10899	4.33084191817212e-07	1.85978725800363e-05	1.5174228074197e-05	DDX21/DIS3/UTP25/WDR3/DIMT1/XRN2/MTREX/HEATR1/FCF1/DDX52/ERI1/UTP18/RIOK1/UTP20/EBNA1BP2/RPL26L1/RPS25/WDR18/RPS20/RPS5/RPL36AL/RPS12/RPS28/RPL32/RPL19/RPP25/RPS26/RPS15A/RPS27/EXOSC5/RPL34/RPS27A/RPS3/RPL35/RPLP1/RPS4Y1/IMP3/RRP7A/RPS24/RPL21/UBA52/TSR3/RPL28/RPLP0/RPS9/RPSA/RPL8/RPLP2/RPL13/PES1/RPL36/RPL38/RPL39/RPL27A/RPS19/RPS21/RPL18/RRP1/RPL13A/PELP1/EXOSC4/RPL26/BOP1/SENP3	64
R-HSA-5578749	Transcriptional regulation by small RNAs	41/1982	106/10899	5.21087964813132e-07	2.17554225309483e-05	1.77505110820848e-05	IPO8/NUP153/NUP160/RANBP2/POLR2B/NUP58/TPR/NUP205/NUP42/NUP37/H2AX/H2AC14/H2AC8/H3C11/H2AJ/H2AC20/POLR2I/H4C5/POLR2L/NUP210/H2BC7/H3C3/H2BC9/H4C2/H4C4/H4C6/H2BC21/H4C13/H2BC3/H3C7/H2BC10/H4C9/H3C2/H2BC11/H4C3/H4C1/H2AC4/H3C13/H2BC17/H2BC4/H2BC14	41
R-HSA-427359	SIRT1 negatively regulates rRNA expression	30/1982	68/10899	6.69113606067944e-07	2.71804797275708e-05	2.2176880542508e-05	SIRT1/H2AX/H2AC14/H2AC8/H3C11/H2AJ/H2AC20/H4C5/SUV39H1/H2BC7/H3C3/H2BC9/H4C2/H4C4/H4C6/H2BC21/H4C13/H2BC3/H3C7/H2BC10/H4C9/H3C2/H2BC11/H4C3/H4C1/H2AC4/H3C13/H2BC17/H2BC4/H2BC14	30
