ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0050670	regulation of lymphocyte proliferation	69/2651	239/18903	1.61491033837786e-09	8.98330578230374e-07	8.23990614758923e-07	TNFRSF14/LGALS9/RASAL3/LGALS3/TNFRSF1B/ARG1/CD300A/AIF1/PTPN6/CD80/VSIR/CD70/RASSF5/CARD11/MYD88/CCDC88B/IL7/GAL/CORO1A/RAC2/LGALS9B/PKN1/FCGR3A/BID/BCL2/PTPRC/AGER/SASH3/SYK/CD74/IL18/CR1/GPR183/CD40/LYN/FOXJ1/CD320/IL12RB1/RIPK3/PDE5A/SPTA1/PYCARD/BTK/TICAM1/SPN/NFATC2/NCKAP1L/CD38/TSPAN32/JAK2/HMGB1/HLA-DPA1/HLA-DPB1/INPP5D/CASP3/BTN2A2/FCGR2B/SDC4/ZP3/GPNMB/SOX11/MNDA/IL15/LST1/HES1/PTPN22/SFTPD/SLAMF1/HAVCR2	69
BP	GO:0050863	regulation of T cell activation	96/2651	376/18903	1.80604234960132e-09	9.2093109476754e-07	8.4472086035739e-07	TNFRSF14/TNFSF14/PCK1/RAG2/LGALS9/CCR7/VAV1/RHOH/RASAL3/LGALS3/LAX1/TNFRSF1B/TOX/ARG1/TESPA1/CD300A/AIF1/RAG1/PTPN6/CD80/VSIR/BATF/CD70/LAPTM5/CARD11/FCHO1/CCDC88B/IL7/CORO1A/RAC2/KLRK1/LGALS9B/BID/PTPRC/AGER/SASH3/MYB/KAT2A/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/HLA-DRA/RIPOR2/ITPKB/CSK/LYN/FOXJ1/RARA/EFNB2/CTSG/DOCK8/IL12RB1/IL2RG/RIPK3/PDE5A/SPTA1/ADAM8/PYCARD/DUSP22/HLA-DRB5/SPN/CD4/MALT1/NCKAP1L/TSPAN32/JAK2/HMGB1/FGL2/HLA-DPA1/HLA-DPB1/ZMIZ1/LAT/CASP3/LEF1/BTN2A2/SOX12/FCGR2B/SDC4/TNFAIP8L2/ZP3/PAG1/HLA-DMA/GPNMB/IL15/SOCS1/PIK3R6/HES1/PTPN22/CGAS/SFTPD/CD83/SLAMF1/HAVCR2	96
BP	GO:1903037	regulation of leukocyte cell-cell adhesion	96/2651	377/18903	2.09517981816644e-09	9.86185023643111e-07	9.04574800847243e-07	TNFRSF14/TNFSF14/PCK1/RAG2/LGALS9/CCR7/VAV1/RHOH/RASAL3/LGALS3/LAX1/GCNT1/ARG1/TESPA1/CD300A/AIF1/RAG1/PTPN6/CD80/VSIR/CD70/PPARA/LAPTM5/CARD11/FCHO1/CCDC88B/IL7/IRAK1/CORO1A/KLRK1/LGALS9B/PTPRC/AGER/SASH3/MYB/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/HLA-DRA/RIPOR2/ITGB2/ITPKB/CSK/LYN/FOXJ1/CCL28/RARA/EFNB2/ITGA4/ALOX5/CTSG/DOCK8/IL12RB1/IL2RG/PDE5A/SPTA1/ADAM8/PYCARD/SKAP1/DUSP22/HLA-DRB5/FUT4/SPN/CD4/MALT1/NCKAP1L/TSPAN32/JAK2/HMGB1/FGL2/HLA-DPA1/HLA-DPB1/ZMIZ1/CASP3/LEF1/BTN2A2/SOX12/FCGR2B/SDC4/TNFAIP8L2/ZP3/PAG1/HLA-DMA/GPNMB/IL15/SOCS1/PIK3R6/HES1/PTPN22/SFTPD/CD83/SLAMF1/HAVCR2	96
BP	GO:0002695	negative regulation of leukocyte activation	60/2651	198/18903	2.45957507611979e-09	1.07500999219836e-06	9.86049195930131e-07	TNFRSF14/RAG2/LGALS9/TBC1D10C/LGALS3/LAX1/CD84/ARG1/CD300A/PTPN6/CD80/VSIR/ENPP3/SPI1/RASSF5/LAPTM5/ID2/SAMSN1/GAL/LGALS9B/PKN1/CST7/PTPRC/BCR/CD74/CR1/RIPOR2/LYN/FOXJ1/BANK1/CNR2/CTSG/PDE5A/DUSP22/BTK/SPN/PIBF1/NCKAP1L/TSPAN32/HMGB1/FGL2/INPP5D/CASP3/BTN2A2/FCGR2B/SDC4/TNFAIP8L2/PAG1/PARP3/GPNMB/INHA/PGLYRP3/SOX11/MNDA/SOCS1/LST1/PTPN22/SFTPD/GPER1/HAVCR2	60
BP	GO:0002274	myeloid leukocyte activation	67/2651	237/18903	7.0835773291756e-09	2.88962731181503e-06	2.65050065397644e-06	LGALS9/SLC11A1/FES/LCP2/RHOH/CD33/CD84/CD300A/DYSF/AIF1/PTPN6/ENPP3/BATF/UNC13D/SPI1/DOCK2/MYD88/RAC2/TLR1/FCGR3A/CST7/ADGRE2/PTPRC/STAP1/AGER/IFI35/BCR/GATA2/SYK/CD74/IL18/TLR3/TLR6/IL1RL1/ITGB2/KIT/PIK3CG/LYN/VAMP8/ITGAM/TRAF3IP2/CNR2/CTSG/NMI/SHPK/PYCARD/STX4/CRTC3/BTK/ADORA2B/TICAM1/NOTCH2/TSPAN32/JAK2/HMGB1/TSLP/LAT/CHGA/FCGR2B/IL15/RAB44/CSF1/PLA2G10/SLAMF1/NDRG1/HAVCR2/IFNGR2	67
BP	GO:0006334	nucleosome assembly	42/2651	121/18903	7.69935202184427e-09	2.89103438355721e-06	2.65179128566365e-06	H3C13/H4C5/H3C1/H2BC10/H1-5/H4C13/H1-3/H2BC18/H4C7/H2BC14/H2BC3/H1-4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2BC21/H3C7/CHRAC1/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H1-2/H2BC5/H2BC13/H3C10/H2BC17/SETSIP/H1-1/H4C2/H4C8/H3C15	42
BP	GO:0051250	negative regulation of lymphocyte activation	52/2651	166/18903	8.03196347776968e-09	2.89103438355721e-06	2.65179128566365e-06	TNFRSF14/RAG2/LGALS9/TBC1D10C/LGALS3/LAX1/ARG1/CD300A/PTPN6/CD80/VSIR/RASSF5/LAPTM5/ID2/SAMSN1/GAL/LGALS9B/PKN1/CD74/CR1/RIPOR2/LYN/FOXJ1/BANK1/CTSG/PDE5A/DUSP22/BTK/SPN/PIBF1/NCKAP1L/TSPAN32/HMGB1/FGL2/INPP5D/CASP3/BTN2A2/FCGR2B/SDC4/TNFAIP8L2/PAG1/PARP3/GPNMB/INHA/PGLYRP3/SOX11/MNDA/SOCS1/LST1/PTPN22/SFTPD/HAVCR2	52
BP	GO:0006335	DNA replication-dependent chromatin assembly	18/2651	32/18903	2.73346010999276e-08	9.29224578502538e-06	8.52328029618794e-06	H4C5/H3C1/H4C13/H4C12/H3C12/H4C6/H3C11/H4C15/H3C3/H4C14/H4C3/H3C7/H3C2/H4C4/H3C8/H3C10/H4C2/H4C8	18
BP	GO:0061644	protein localization to CENP-A containing chromatin	13/2651	18/18903	3.38982864906202e-08	1.0653968033423e-05	9.77231531712466e-06	H4C5/H2AC8/H4C13/H2AC4/H4C12/H4C6/H4C15/H4C14/H4C3/H4C4/H2BC11/H4C2/H4C8	13
BP	GO:0050866	negative regulation of cell activation	62/2651	221/18903	3.48225789619971e-08	1.0653968033423e-05	9.77231531712466e-06	TNFRSF14/RAG2/LGALS9/TBC1D10C/LGALS3/APOE/LAX1/CD84/ARG1/CD300A/PTPN6/CD80/VSIR/ENPP3/SPI1/RASSF5/LAPTM5/ID2/SAMSN1/GAL/LGALS9B/PKN1/CST7/PTPRC/BCR/CD74/CR1/RIPOR2/LYN/FOXJ1/BANK1/CNR2/CTSG/PDE5A/NOS3/DUSP22/BTK/SPN/PIBF1/NCKAP1L/TSPAN32/HMGB1/FGL2/INPP5D/CASP3/BTN2A2/FCGR2B/SDC4/TNFAIP8L2/PAG1/PARP3/GPNMB/INHA/PGLYRP3/SOX11/MNDA/SOCS1/LST1/PTPN22/SFTPD/GPER1/HAVCR2	62
BP	GO:1903039	positive regulation of leukocyte cell-cell adhesion	72/2651	275/18903	6.41755932334962e-08	1.86995454759887e-05	1.71520933895239e-05	TNFRSF14/TNFSF14/PCK1/LGALS9/CCR7/VAV1/RHOH/RASAL3/GCNT1/TESPA1/AIF1/RAG1/PTPN6/CD80/VSIR/CD70/CARD11/FCHO1/CCDC88B/IL7/IRAK1/CORO1A/KLRK1/PTPRC/AGER/SASH3/MYB/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/HLA-DRA/ITGB2/ITPKB/CSK/LYN/RARA/EFNB2/ITGA4/ALOX5/DOCK8/IL12RB1/IL2RG/SPTA1/ADAM8/PYCARD/SKAP1/HLA-DRB5/FUT4/CD4/MALT1/NCKAP1L/JAK2/HMGB1/HLA-DPA1/HLA-DPB1/ZMIZ1/LEF1/BTN2A2/SOX12/ZP3/HLA-DMA/IL15/SOCS1/PIK3R6/HES1/PTPN22/CD83/SLAMF1/HAVCR2	72
BP	GO:0002703	regulation of leukocyte mediated immunity	65/2651	241/18903	8.4174914013948e-08	2.34121044932431e-05	2.14746718431756e-05	BST2/LGALS9/FES/VAV1/P2RX7/TNFRSF1B/CD84/ARG1/CD300A/PTPN6/UNC13D/C17orf99/SPI1/SLAMF6/RAC2/KLRK1/SHLD2/AZGP1/ADGRE2/STAT6/PTPRC/STAP1/AGER/BCR/SASH3/RSAD2/GATA2/SYK/IL18/TLR3/CR1/HLA-DRA/ITGB2/SHLD1/KIT/CD40/LYN/VAMP8/FOXJ1/DENND1B/CR1L/ITGAM/TNFSF13/IL12RB1/RIPK3/FCER2/STX4/DUSP22/GFER/BTK/ADORA2B/TICAM1/WAS/MALT1/NCKAP1L/SHLD3/HMGB1/MR1/FCGR2B/ZP3/PARP3/PIK3R6/CR2/SLAMF1/HAVCR2	65
BP	GO:0051607	defense response to virus	77/2651	304/18903	1.02073971685173e-07	2.71561144670248e-05	2.4908852037773e-05	BST2/IFI44L/OAS1/RTP4/IFIT1B/MX1/IFI27/APOBEC3A/TRIM22/OAS3/APOBEC3B/UNC13D/SPON2/DDX60/TRIM15/APOBEC3H/IFIH1/MYD88/BNIP3L/DHX58/PARP9/STING1/RNASE6/BCL2/PTPRC/SERINC5/NLRX1/RSAD2/DTX3L/TLR3/ISG20/NLRC5/TRIM26/APOBEC3D/CARD9/SHFL/CD40/VAMP8/IFIT3/IFI6/ARMC5/TRAF3IP2/NLRP9/PML/EIF2AK2/IL12RB1/RIPK3/TRIM25/DDX56/PYCARD/GPATCH3/IRF9/APOBEC3F/TICAM1/UNC93B1/RNASEL/CASP1/APOBEC3C/TSPAN32/FGL2/IFITM1/MLKL/IFIT1/TRIM6/MIR26B/MX2/IFIT5/TRIM32/IFNL4/IFITM2/IL15/PTPN22/NMB/CGAS/PLA2G10/GBP3/IFNGR2	77
BP	GO:0002275	myeloid cell activation involved in immune response	34/2651	96/18903	1.14602662438244e-07	2.89037479879834e-05	2.65118628382566e-05	LGALS9/FES/CD84/CD300A/DYSF/PTPN6/ENPP3/UNC13D/SPI1/DOCK2/MYD88/RAC2/ADGRE2/IFI35/BCR/GATA2/SYK/ITGB2/KIT/PIK3CG/LYN/VAMP8/ITGAM/NMI/PYCARD/STX4/BTK/ADORA2B/TICAM1/LAT/CHGA/RAB44/SLAMF1/HAVCR2	34
BP	GO:0140546	defense response to symbiont	77/2651	305/18903	1.18090161742047e-07	2.89037479879834e-05	2.65118628382566e-05	BST2/IFI44L/OAS1/RTP4/IFIT1B/MX1/IFI27/APOBEC3A/TRIM22/OAS3/APOBEC3B/UNC13D/SPON2/DDX60/TRIM15/APOBEC3H/IFIH1/MYD88/BNIP3L/DHX58/PARP9/STING1/RNASE6/BCL2/PTPRC/SERINC5/NLRX1/RSAD2/DTX3L/TLR3/ISG20/NLRC5/TRIM26/APOBEC3D/CARD9/SHFL/CD40/VAMP8/IFIT3/IFI6/ARMC5/TRAF3IP2/NLRP9/PML/EIF2AK2/IL12RB1/RIPK3/TRIM25/DDX56/PYCARD/GPATCH3/IRF9/APOBEC3F/TICAM1/UNC93B1/RNASEL/CASP1/APOBEC3C/TSPAN32/FGL2/IFITM1/MLKL/IFIT1/TRIM6/MIR26B/MX2/IFIT5/TRIM32/IFNL4/IFITM2/IL15/PTPN22/NMB/CGAS/PLA2G10/GBP3/IFNGR2	77
BP	GO:0002443	leukocyte mediated immunity	106/2651	463/18903	1.35786821141241e-07	3.19569060985866e-05	2.93123615516233e-05	IGLL1/BST2/TRBC2/LGALS9/CSF2RB/FES/MYO1G/VAV1/IGHD/P2RX7/IL9R/BTN3A2/TNFRSF1B/RAB27A/CD84/ARG1/CD300A/PTPN6/GAPT/BATF/UNC13D/CD70/SPON2/C17orf99/SPI1/MYD88/SLAMF6/CORO1A/RAC2/KLRK1/SHLD2/AZGP1/SERPING1/FCGR3A/ADGRE2/STAT6/PTPRC/STAP1/AGER/BCR/SASH3/RSAD2/GATA2/SYK/CD74/IL18/TLR3/CR1/HLA-DRA/ITGB2/CARD9/SHLD1/KIT/PIK3CG/CTSH/CD40/LYN/VAMP8/FOXJ1/DENND1B/CR1L/ITGAM/EMP2/TRAF3IP2/UNG/TNFSF13/BTN3A3/TRDC/CTSG/IL12RB1/ULBP1/RIPK3/FCER2/STX4/NBN/DUSP22/GFER/HLA-DRB5/BTK/ADORA2B/TICAM1/WAS/MALT1/NCKAP1L/SHLD3/HMGB1/MR1/HLA-DPA1/HLA-DPB1/INPP5D/LAT/CHGA/IGHM/FCGR2B/ZP3/HLA-DMA/PARP3/SLAMF9/C4B/PIK3R6/C8G/RAB44/CR2/CD19/SLAMF1/HAVCR2	106
BP	GO:0045071	negative regulation of viral genome replication	24/2651	57/18903	2.06778309955303e-07	4.68620918006111e-05	4.29840915665371e-05	BST2/OAS1/LTF/MX1/APOBEC3A/OAS3/PARP10/APOBEC3B/APOBEC3H/IFIH1/RSAD2/ISG20/APOBEC3D/SHFL/EIF2AK2/BANF1/APOBEC3F/RNASEL/APOBEC3C/IFITM1/IFIT1/TRIM6/IFIT5/IFITM2	24
BP	GO:0042098	T cell proliferation	58/2651	212/18903	2.43284762194268e-07	5.31664092809546e-05	4.87667049631519e-05	TNFRSF14/TNFSF14/LGALS9/SLC11A1/P2RX7/RASAL3/LGALS3/BTN3A1/TNFRSF1B/ARG1/AIF1/PTPN6/CD80/VSIR/CD70/DOCK2/CARD11/CCDC88B/CORO1A/RAC2/LGALS9B/BID/PTPRC/AGER/SASH3/PSMB10/SYK/ELF4/IL18/CR1/PIK3CG/FOXJ1/ARMC5/DOCK8/IL12RB1/RIPK3/PDE5A/SPTA1/PYCARD/SPN/MALT1/NCKAP1L/TSPAN32/JAK2/HMGB1/HLA-DPA1/HLA-DPB1/CASP3/BTN2A2/SDC4/ZP3/GPNMB/IL15/HES1/PTPN22/SFTPD/SLAMF1/HAVCR2	58
BP	GO:0002699	positive regulation of immune effector process	67/2651	261/18903	3.98906100858516e-07	8.325864956149e-05	7.63687082447019e-05	TNFRSF14/PCK1/LGALS9/CD244/FES/VAV1/P2RX7/CD84/ARG1/CD300A/PTPN6/CD80/ENPP3/UNC13D/SPON2/C17orf99/SPI1/LAPTM5/DDX60/MYD88/SLAMF6/DHX58/RAC2/KLRK1/SHLD2/AZGP1/ADGRE2/STAT6/PTPRC/STAP1/SASH3/MYB/RSAD2/GATA2/SYK/CD74/IL18/TLR3/CR1/HLA-DRA/ITGB2/CARD9/SHLD1/KIT/CD40/LYN/VAMP8/SEMA7A/DENND1B/ITGAM/RARA/TNFSF13/CD36/IL12RB1/FCER2/PYCARD/STX4/BTK/ADORA2B/TICAM1/MALT1/SHLD3/MR1/TRIM6/ZP3/PTPN22/SLAMF1	67
