ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-427389	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	41/1639	76/10899	2.87322649023657e-15	3.78221087078414e-13	3.51385976509315e-13	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/MTA2/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/MTA3/H3C15	41
R-HSA-2299718	Condensation of Prophase Chromosomes	40/1639	74/10899	5.74079004526755e-15	6.92721998795617e-13	6.43572778758941e-13	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/MCPH1/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	40
R-HSA-9610379	HCMV Late Events	52/1639	116/10899	1.3250157601317e-14	1.47586370820823e-12	1.37114991210389e-12	H3C13/H4C5/H3C1/H2BC10/H2AC12/H2AC8/H2AC11/H4C13/H2AC13/VPS37B/H2AC19/H2AC18/H2BC18/H2AC21/H2BC14/H2BC3/H2AC4/CHMP4C/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H2AC15/H3C7/NUP62/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/NUP160/H2BC7/H2AC16/MVB12A/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H2AC17/H3C15	52
R-HSA-977225	Amyloid fiber formation	50/1639	111/10899	3.38531667872465e-14	3.50138467913806e-12	3.25295843263917e-12	CALB1/LTF/H3C13/APOE/H4C5/H3C1/H2BC10/LYZ/SNCAIP/H2AC8/H4C13/HSPG2/H2AC19/H2AC18/APH1B/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/CST3/H4C3/MFGE8/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/UBE2L6/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/PSENEN/H3C15	50
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	44/1639	91/10899	5.12116309447688e-14	4.63465260050158e-12	4.30582002285622e-12	H3C13/TLE1/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/PYGO1/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/MYC/H3C2/H2BC15/H4C4/H3C8/TERT/H2BC11/H2BC6/H2BC7/LEF1/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	44
R-HSA-5250924	B-WICH complex positively regulates rRNA expression	44/1639	91/10899	5.12116309447688e-14	4.63465260050158e-12	4.30582002285622e-12	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/KAT2A/H2AC19/POLR1G/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/MYBBP1A/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/POLR1C/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/MYO1C/H3C15	44
R-HSA-9609690	HCMV Early Events	55/1639	135/10899	3.10336356047952e-13	2.64333555033785e-11	2.45578862556831e-11	H3C13/H4C5/H3C1/H2BC10/H2AC12/H2AC8/H2AC11/H4C13/H2AC13/H2AC19/H2AC18/H2BC18/H2AC21/H2BC14/H2BC3/H2AC4/H2BC8/NFKB1/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/PML/TUBB1/H4C14/H4C3/H2AC14/H2BC21/H2AC15/H3C7/NUP62/H3C2/H2BC15/H4C4/H3C8/EED/TUBA8/H2BC11/H2BC6/NUP160/H2BC7/H2AC16/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/TUBA3D/H4C2/H4C8/H2AC17/H3C15	55
R-HSA-912446	Meiotic recombination	41/1639	86/10899	6.77216447601057e-13	5.44783008959073e-11	5.06130187154474e-11	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/DMC1/H2BC21/H3C7/NBN/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	41
R-HSA-3214847	HATs acetylate histones	56/1639	142/10899	9.4600391198395e-13	7.20954560290926e-11	6.69802215798054e-11	H3C13/H4C5/H3C1/H2BC10/H2AC12/H2AC8/H2AC11/H4C13/H2AC13/KAT2A/H2AC19/H2AC18/H2BC18/H2AC21/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/JADE2/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H2AC15/H3C7/RUVBL2/TADA3/ELP5/H3C2/H2BC15/H4C4/MEAF6/H3C8/WDR5/NCOA1/TADA1/H2BC11/H2BC6/H2BC7/H2AC16/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H2AC17/H3C15	56
R-HSA-73772	RNA Polymerase I Promoter Escape	42/1639	91/10899	1.3996768494878e-12	1.01336603902917e-10	9.41466849287057e-11	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/POLR1G/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/GTF2H1/POLR1C/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	42
R-HSA-5625740	RHO GTPases activate PKNs	43/1639	95/10899	1.73131344375921e-12	1.19378184122064e-10	1.10908199555101e-10	H3C13/RHOB/PKN3/PPP1R14A/H4C5/H3C1/H2BC10/PKN1/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	43
R-HSA-5250913	Positive epigenetic regulation of rRNA expression	46/1639	106/10899	1.87286719172874e-12	1.2326871334651e-10	1.14522692393748e-10	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/KAT2A/H2AC19/POLR1G/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/MYBBP1A/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/POLR1C/H3C8/MTA2/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/MTA3/MYO1C/H3C15	46
R-HSA-3214858	RMTs methylate histone arginines	38/1639	79/10899	3.33837484152431e-12	2.07849649662894e-10	1.93102538724323e-10	H3C13/CARM1/H4C5/H3C1/H2AC12/H2AC8/H2AC11/H4C13/H2AC13/ACTL6B/H2AC19/H2AC18/H2AC21/H2AC4/H4C12/H3C12/H4C6/H3C11/H4C15/H3C3/H4C14/H4C3/H2AC14/H2AC15/H3C7/H3C2/H4C4/JAK2/H3C8/WDR5/H2AC16/H3C10/DNMT3A/H2AC7/H4C2/H4C8/H2AC17/H3C15	38
R-HSA-1912408	Pre-NOTCH Transcription and Translation	42/1639	93/10899	3.44502181761704e-12	2.07849649662894e-10	1.93102538724323e-10	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/KAT2A/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/AGO4/H4C3/H2AC14/H2BC21/H3C7/H3C2/NOTCH2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	42
R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	43/1639	97/10899	4.13199323177834e-12	2.39325047984601e-10	2.22344730535272e-10	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/ITGA2B/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/AGO4/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/SETD1A/H3C8/WDR5/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	43
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	38/1639	80/10899	5.44710173426806e-12	3.0336166581616e-10	2.8183789540059e-10	H4C5/H2BC10/H1-5/H2AC8/H4C13/H2AC19/H1-3/H2AC18/H2BC14/CCNE1/H2BC3/H2AC4/H1-4/H2BC8/H4C12/H4C6/H2BC4/H4C15/H4C14/H4C3/H2AC14/HIRA/H2BC21/NBN/H2BC15/H4C4/LMNB1/H2BC11/H2BC6/H2BC7/H1-2/H2BC5/H2BC13/H2BC17/H2AC7/H1-1/H4C2/H4C8	38
R-HSA-110328	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	32/1639	61/10899	8.90026052736661e-12	4.41817632646616e-10	4.10470292615859e-10	H4C5/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H4C6/H2BC4/UNG/H4C15/H4C14/H4C3/H2AC14/H2BC21/NTHL1/H2BC15/H4C4/OGG1/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H2BC17/H2AC7/H4C2/H4C8	32
R-HSA-110329	Cleavage of the damaged pyrimidine 	32/1639	61/10899	8.90026052736661e-12	4.41817632646616e-10	4.10470292615859e-10	H4C5/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H4C6/H2BC4/UNG/H4C15/H4C14/H4C3/H2AC14/H2BC21/NTHL1/H2BC15/H4C4/OGG1/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H2BC17/H2AC7/H4C2/H4C8	32
R-HSA-73928	Depyrimidination	32/1639	61/10899	8.90026052736661e-12	4.41817632646616e-10	4.10470292615859e-10	H4C5/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H4C6/H2BC4/UNG/H4C15/H4C14/H4C3/H2AC14/H2BC21/NTHL1/H2BC15/H4C4/OGG1/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H2BC17/H2AC7/H4C2/H4C8	32
R-HSA-73854	RNA Polymerase I Promoter Clearance	46/1639	110/10899	9.15368023439121e-12	4.41817632646616e-10	4.10470292615859e-10	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/KAT2A/MAPK3/H2AC19/POLR1G/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/GTF2H1/POLR1C/H3C8/MTA2/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/MTA3/H3C15	46
R-HSA-171306	Packaging Of Telomere Ends	29/1639	52/10899	1.12909080497124e-11	5.27394672773664e-10	4.89975568337265e-10	H4C5/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H4C6/H2BC4/H4C15/H4C14/H4C3/H2AC14/H2BC21/H2BC15/H4C4/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H2BC17/H2AC7/H4C2/H4C8	29
R-HSA-73864	RNA Polymerase I Transcription	46/1639	112/10899	1.94556619451029e-11	8.18278008641742e-10	7.60220482003596e-10	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/KAT2A/MAPK3/H2AC19/POLR1G/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/GTF2H1/POLR1C/H3C8/MTA2/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/MTA3/H3C15	46
R-HSA-110330	Recognition and association of DNA glycosylase with site containing an affected purine	30/1639	56/10899	1.97788192696554e-11	8.18278008641742e-10	7.60220482003596e-10	H4C5/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H4C6/H2BC4/H4C15/H4C14/H4C3/H2AC14/H2BC21/H2BC15/H4C4/OGG1/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H2BC17/H2AC7/H4C2/H4C8	30
R-HSA-110331	Cleavage of the damaged purine	30/1639	56/10899	1.97788192696554e-11	8.18278008641742e-10	7.60220482003596e-10	H4C5/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H4C6/H2BC4/H4C15/H4C14/H4C3/H2AC14/H2BC21/H2BC15/H4C4/OGG1/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H2BC17/H2AC7/H4C2/H4C8	30
R-HSA-73927	Depurination	30/1639	56/10899	1.97788192696554e-11	8.18278008641742e-10	7.60220482003596e-10	H4C5/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H4C6/H2BC4/H4C15/H4C14/H4C3/H2AC14/H2BC21/H2BC15/H4C4/OGG1/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H2BC17/H2AC7/H4C2/H4C8	30
R-HSA-9609646	HCMV Infection	58/1639	160/10899	2.25398333305699e-11	9.06602185074033e-10	8.42277982352874e-10	H3C13/H4C5/H3C1/H2BC10/H2AC12/H2AC8/H2AC11/H4C13/H2AC13/VPS37B/H2AC19/H2AC18/H2BC18/H2AC21/H2BC14/H2BC3/H2AC4/CHMP4C/H2BC8/NFKB1/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/PML/TUBB1/H4C14/H4C3/H2AC14/H2BC21/H2AC15/H3C7/NUP62/H3C2/H2BC15/H4C4/H3C8/EED/TUBA8/H2BC11/H2BC6/NUP160/H2BC7/H2AC16/MVB12A/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/TUBA3D/H4C2/H4C8/H2AC17/H3C15	58
R-HSA-1912422	Pre-NOTCH Expression and Processing	45/1639	109/10899	2.60856545303479e-11	1.02086561513361e-09	9.48434324033701e-10	H3C13/MFNG/H4C5/H3C1/H2BC10/H2AC8/H4C13/KAT2A/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/AGO4/H4C3/H2AC14/H2BC21/H3C7/H3C2/NOTCH2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/ATP2A3/H4C2/H4C8/ST3GAL6/H3C15	45
R-HSA-73929	Base-Excision Repair, AP Site Formation	32/1639	63/10899	2.74531952476737e-11	1.04611122943767e-09	9.71888740347008e-10	H4C5/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H4C6/H2BC4/UNG/H4C15/H4C14/H4C3/H2AC14/H2BC21/NTHL1/H2BC15/H4C4/OGG1/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H2BC17/H2AC7/H4C2/H4C8	32
R-HSA-1500620	Meiosis	47/1639	118/10899	4.24791541092859e-11	1.5771747474422e-09	1.46527284619885e-09	SYCP1/H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/LMNA/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/DMC1/H2BC21/H3C7/NBN/H3C2/H2BC15/H4C4/LMNB1/SYNE1/H3C8/H2BC11/H2BC6/H2BC7/REC8/H2BC5/H2BC13/H3C10/H2BC17/SMC1B/H2AC7/H4C2/H4C8/H3C15	47
R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	47/1639	121/10899	1.18538395447473e-10	4.15536937976196e-09	3.86054235776082e-09	H3C13/H4C5/H3C1/H2BC10/EGR2/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/MAFB/H2BC8/H4C12/H3C12/RARA/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/HOXB4/H3C2/H2BC15/H4C4/RXRA/H3C8/EED/WDR5/H2BC11/H2BC6/POLR2D/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	47
R-HSA-5619507	Activation of HOX genes during differentiation	47/1639	121/10899	1.18538395447473e-10	4.15536937976196e-09	3.86054235776082e-09	H3C13/H4C5/H3C1/H2BC10/EGR2/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/MAFB/H2BC8/H4C12/H3C12/RARA/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/HOXB4/H3C2/H2BC15/H4C4/RXRA/H3C8/EED/WDR5/H2BC11/H2BC6/POLR2D/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	47
R-HSA-2559580	Oxidative Stress Induced Senescence	48/1639	125/10899	1.20528669854974e-10	4.15536937976196e-09	3.86054235776082e-09	H3C13/MAP2K6/CDK6/SCMH1/H4C5/H3C1/H2BC10/H2AC8/H4C13/MAPK3/H2AC19/H2AC18/MAPKAPK3/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/AGO4/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/H3C8/EED/CBX8/H2BC11/H2BC6/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/PHC1/H3C15	48
R-HSA-5578749	Transcriptional regulation by small RNAs	43/1639	106/10899	1.42201614477409e-10	4.7885566921695e-09	4.44880448720022e-09	H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/IPO8/H4C3/H2AC14/H2BC21/H3C7/NUP62/H3C2/H2BC15/H4C4/H3C8/H2BC11/H2BC6/POLR2D/NUP160/H2BC7/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	43
R-HSA-1474165	Reproduction	52/1639	143/10899	2.1440020823972e-10	7.05571594388898e-09	6.55510684522399e-09	SYCP1/H3C13/H4C5/H3C1/H2BC10/H2AC8/H4C13/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/H4C12/H3C12/LMNA/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/DMC1/H2BC21/H3C7/NBN/H3C2/H2BC15/H4C4/LMNB1/SYNE1/H3C8/H2BC11/H2BC6/H2BC7/REC8/IZUMO1/H2BC5/H2BC13/H3C10/ZP3/H2BC17/SMC1B/H2AC7/CATSPER1/H4C2/H4C8/HVCN1/CATSPER3/H3C15	52
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	44/1639	112/10899	3.01141373372246e-10	9.69006019206694e-09	9.00254210923346e-09	H3C13/CDK6/H4C5/H3C1/H2BC10/H2AC8/H4C13/MAPK3/H2AC19/H2AC18/H2BC14/H2BC3/H2AC4/H2BC8/NFKB1/H4C12/H3C12/H4C6/H3C11/H2BC4/H4C15/H3C3/H4C14/H4C3/H2AC14/H2BC21/H3C7/H3C2/H2BC15/H4C4/RPS6KA1/H3C8/H2BC11/H2BC6/H2BC7/VENTX/H2BC5/H2BC13/H3C10/H2BC17/H2AC7/H4C2/H4C8/H3C15	44
